df_hash,22ZHK4.S1D4X7
184.312,10
184.315,15
184.353,10
184.357,10
184.378,15
184.401,10
184.403,10
184.406,10
184.409,15
184.598,20
184.644,440
184.647,15
184.650,10
184.790,15
184.793,20
184.839,20
184.842,25
184.846,20
184.888,15
185.424,15
185.427,620
185.430,15
185.570,15
186.106,145
186.112,620
186.316,15
186.399,15
186.408,20
186.410,45
186.413,25
186.417,20
186.422,15
186.548,15
186.550,20
186.935,20
186.984,565
186.987,25
187.034,15
187.038,10
187.041,15
187.098,10
187.130,15
187.135,10
187.137,15
187.140,15
187.178,15
187.182,10
187.185,10
187.189,10
187.227,10
187.231,10
187.235,15
187.238,10
187.325,20
187.328,80
187.331,15
187.334,10
187.373,15
187.666,25
187.715,325
187.720,15
187.763,10
188.202,15
189.326,470
189.469,1145
189.475,10
189.480,10
189.518,90
189.523,15
189.528,10
189.533,10
189.569,10
189.575,15
189.580,15
190.298,15
190.454,880
190.500,10
191.567,10
191.570,1120
191.578,10
191.584,10
191.614,25
191.671,190
191.713,10
193.076,1270
193.080,25
193.125,15
193.128,10
193.131,10
193.223,10
193.225,10
193.228,20
193.368,175
193.372,15
193.417,10
193.420,15
193.426,15
193.466,20
193.469,15
193.472,15
193.475,10
193.518,10
193.758,15
193.762,315
193.909,10
193.922,10
194.490,85
194.493,675
194.496,25
194.591,10
194.636,15
194.640,10
194.643,10
194.695,10
194.714,10
194.742,10
194.748,10
194.882,10
194.885,15
194.899,15
194.902,30
195.318,15
195.321,555
195.367,15
195.372,10
195.376,20
195.415,30
195.421,30
195.425,15
195.464,10
195.469,15
195.481,10
195.487,20
195.514,15
195.518,15
196.000,35
196.006,570
196.160,10
196.195,10
196.201,20
196.206,30
196.211,25
196.247,20
196.252,15
196.257,20
196.293,15
196.298,35
196.830,20
196.878,585
196.882,10
196.976,15
196.982,30
197.024,40
197.028,20
197.032,20
197.659,15
197.665,610
197.669,20
197.674,10
197.706,10
197.711,10
197.755,10
197.760,15
197.764,10
197.804,10
197.809,10
197.814,10
197.819,10
197.853,10
197.857,10
197.863,15
197.868,10
197.901,10
197.906,10
197.923,10
197.929,10
197.950,10
197.955,10
197.959,10
197.964,10
198.045,10
198.340,20
198.345,510
198.350,10
198.508,10
198.584,110
198.589,15
199.169,25
199.174,625
199.218,15
199.223,15
199.228,20
199.315,35
199.329,25
199.363,20
199.368,20
199.373,15
199.464,10
199.997,15
200.002,620
200.049,10
200.065,10
200.068,10
200.097,15
200.117,15
200.122,20
200.127,15
200.143,15
200.148,15
200.192,10
200.197,15
200.202,10
200.241,10
200.247,10
200.251,10
200.259,15
200.291,10
200.295,15
200.439,10
200.739,20
200.893,550
200.923,10
200.929,15
200.931,65
200.935,15
200.978,10
201.049,10
201.076,105
201.086,20
201.099,10
201.103,10
201.122,10
201.557,15
201.708,550
201.752,15
201.755,10
201.758,10
201.761,15
201.800,10
201.804,10
201.807,15
201.810,15
201.849,15
201.862,20
201.898,35
201.901,35
201.904,15
201.907,15
202.242,10
202.245,10
202.385,20
202.389,470
202.434,15
202.437,15
202.441,25
202.545,35
202.580,20
202.584,15
202.587,15
202.590,10
202.629,15
202.632,15
203.215,25
203.219,635
203.263,10
203.266,10
203.277,10
203.312,10
203.315,15
203.318,15
203.321,15
203.360,10
203.363,15
203.410,10
203.419,10
203.424,15
203.458,10
203.461,10
203.464,10
203.468,10
203.506,10
203.510,10
203.513,10
203.515,10
203.573,10
203.578,10
203.581,10
203.604,10
203.607,10
203.610,10
203.613,10
203.896,30
203.900,420
203.948,10
203.952,10
204.043,15
204.091,50
204.095,20
204.774,25
204.777,680
204.781,10
204.825,10
204.828,10
204.831,20
204.871,20
204.875,15
204.920,15
204.923,10
204.927,10
204.971,10
204.977,15
204.980,15
205.017,30
205.022,30
205.066,15
205.070,10
205.075,10
205.079,10
205.167,15
205.456,25
205.602,475
205.605,20
205.651,15
205.654,10
205.657,10
205.700,10
205.703,15
205.706,15
205.757,25
206.285,80
206.288,590
206.336,10
206.339,10
206.431,20
206.434,40
206.480,20
206.483,15
206.493,15
206.529,15
206.582,25
206.585,35
206.588,20
206.678,10
206.680,15
207.113,15
207.122,520
207.162,20
207.165,10
207.169,10
207.260,10
207.263,10
207.266,10
207.270,20
207.311,20
207.315,30
207.318,20
207.796,20
207.809,595
207.847,10
207.851,10
207.942,10
207.945,10
207.991,20
207.994,30
207.997,35
208.088,30
208.092,25
208.673,20
208.681,615
208.696,15
208.771,10
208.774,15
208.778,10
208.826,10
208.835,10
208.843,15
208.846,10
208.868,15
208.872,15
208.876,15
208.879,20
208.920,20
208.968,15
208.974,10
208.979,15
208.982,10
209.066,15
209.069,15
209.453,25
209.456,530
209.512,15
209.531,10
209.551,10
209.599,20
209.614,25
209.649,15
209.652,10
209.654,10
209.658,10
209.699,15
209.702,25
209.705,30
209.746,25
209.749,25
209.893,40
210.282,150
210.291,355
210.330,10
210.334,10
210.337,10
210.431,15
210.478,65
210.481,30
210.486,20
211.159,25
211.163,670
211.209,15
211.213,10
211.221,15
211.259,15
211.263,15
211.266,20
211.305,15
211.309,15
211.313,20
211.316,15
211.406,20
211.408,15
211.842,15
211.988,605
211.991,15
212.036,10
212.051,10
212.058,10
212.085,10
212.089,10
212.091,10
212.095,10
212.134,10
212.137,10
212.140,10
212.143,10
212.314,15
212.670,70
212.673,615
212.677,10
212.816,10
212.832,15
212.865,45
212.871,20
212.875,10
212.977,15
213.109,285
213.116,10
213.207,15
213.219,65
213.371,220
213.534,15
213.548,15
213.551,100
213.645,20
213.648,15
213.693,10
213.697,10
213.701,10
213.794,20
214.181,585
214.185,15
214.281,10
214.327,10
214.330,10
214.379,20
214.382,35
215.010,20
215.015,680
215.059,10
215.065,10
215.069,15
215.188,40
215.205,40
215.210,30
215.215,20
215.220,20
215.888,25
215.902,635
215.906,20
215.936,10
215.941,10
215.984,15
216.005,15
216.033,10
216.039,15
216.046,10
216.050,10
216.082,15
216.088,10
216.092,15
216.098,15
216.131,15
216.136,10
216.140,15
216.179,10
216.184,10
216.189,10
216.193,10
216.228,10
216.233,15
216.237,15
216.242,10
216.280,10
216.289,10
216.293,10
216.328,15
216.716,25
216.721,430
216.813,10
216.848,25
217.398,125
217.407,625
217.699,25
217.854,395
217.934,10
217.940,10
218.055,20
218.265,290
218.374,10
218.378,10
218.426,15
219.055,220
219.067,620
219.105,20
219.115,15
219.136,15
219.202,15
219.213,15
219.252,10
219.260,15
219.265,20
219.273,20
219.304,20
219.319,15
219.324,15
219.933,20
219.936,595
219.981,10
219.985,10
219.988,10
220.033,10
220.041,15
220.047,10
220.051,10
220.085,15
220.095,10
220.098,10
220.112,10
220.133,10
220.136,10
220.144,10
220.173,10
220.180,10
220.183,10
220.186,10
220.189,10
220.228,10
220.236,15
220.239,15
220.274,10
220.277,15
220.280,10
220.283,15
220.323,10
220.327,10
220.615,25
220.634,465
220.727,15
220.761,15
220.764,15
220.767,15
220.771,15
220.815,30
220.859,35
220.862,20
220.907,15
220.911,15
220.914,10
220.956,10
220.959,15
220.962,10
220.966,10
221.444,20
221.447,485
221.492,15
221.495,15
221.511,20
221.542,20
221.545,20
221.560,15
222.126,15
222.132,640
222.178,15
222.180,15
222.277,10
222.321,10
222.326,10
222.330,10
222.333,10
222.370,10
222.373,15
222.377,15
222.380,15
222.422,20
222.436,15
222.464,15
222.470,15
222.475,10
222.482,10
222.487,10
222.516,10
222.519,10
222.522,10
222.526,10
222.567,10
222.572,10
222.575,10
222.579,10
222.613,10
222.617,15
222.619,10
222.955,20
222.958,395
223.003,20
223.007,10
223.010,10
223.201,10
223.204,15
223.637,20
223.640,685
223.783,15
223.787,10
223.791,15
223.834,20
223.837,20
223.840,15
223.843,15
223.881,10
223.883,15
223.887,15
223.890,20
223.962,20
223.978,15
223.984,15
223.990,15
223.995,15
224.027,10
224.030,15
224.033,10
224.037,10
224.076,15
224.112,15
224.124,15
224.128,20
224.131,35
224.134,20
224.319,15
224.322,10
224.340,25
224.369,275
224.473,10
224.514,10
224.518,20
224.521,40
224.564,20
225.148,20
225.151,630
225.197,10
225.200,10
225.203,10
225.297,15
225.300,20
225.303,20
225.346,15
225.349,10
225.351,15
225.441,185
225.444,20
225.587,20
225.880,420
225.883,20
226.025,15
226.029,10
226.074,10
226.078,15
226.081,10
226.123,10
226.126,10
226.129,10
226.133,20
226.189,35
226.192,30
226.196,15
226.223,10
226.226,10
226.230,20
226.711,10
226.759,605
226.854,10
226.952,10
227.000,150
227.004,25
227.098,15
227.101,15
227.105,15
227.149,10
227.152,10
227.536,15
227.540,510
227.585,15
227.588,15
227.591,15
227.637,10
227.685,10
227.693,15
227.696,10
227.699,15
227.731,15
228.219,25
228.222,600
228.365,15
228.368,10
228.414,15
228.417,15
228.420,15
228.462,15
228.467,15
228.469,10
228.473,10
228.511,10
228.514,10
228.517,10
228.560,15
228.563,10
228.569,15
228.583,15
228.612,10
228.620,15
229.047,40
229.050,545
229.148,25
229.194,15
229.198,15
229.243,15
229.249,10
229.252,10
229.340,10
229.344,15
229.380,20
229.876,80
229.879,605
229.925,25
229.930,20
229.933,10
230.024,10
230.028,10
230.031,10
230.042,10
230.071,10
230.074,10
230.120,10
230.123,10
230.126,15
230.169,10
230.171,15
230.174,165
230.332,15
230.364,10
230.367,20
230.607,320
230.610,10
230.657,10
230.669,10
230.675,15
230.726,10
230.759,15
230.795,10
230.820,10
230.835,10
230.851,20
230.855,25
230.877,40
230.900,25
230.902,20
230.905,15
230.910,15
231.049,15
231.290,25
231.293,435
231.340,10
231.436,10
231.439,10
231.485,10
231.488,15
231.492,15
231.533,15
231.537,15
231.540,10
231.543,10
231.586,10
231.589,15
231.973,20
231.987,525
231.994,15
232.118,15
232.122,15
232.167,25
232.170,25
232.173,20
232.218,15
232.222,10
232.225,20
232.298,10
232.411,15
232.658,125
232.706,385
232.709,15
232.801,10
233.483,120
233.487,615
233.533,15
233.550,20
233.553,15
233.581,15
233.584,15
233.587,10
234.068,30
234.214,555
234.218,10
234.263,10
234.266,10
234.269,20
234.312,25
234.316,25
234.322,15
234.325,15
234.537,10
234.540,10
234.542,10
234.549,10
234.557,10
234.562,15
234.568,10
234.575,15
234.580,15
234.583,20
234.751,30
234.897,415
234.900,15
234.947,10
234.950,15
234.956,20
235.582,45
235.628,645
235.631,15
235.634,10
235.679,10
235.683,15
235.726,20
236.310,115
236.314,560
236.362,15
236.365,10
236.416,10
236.456,20
236.461,20
236.465,20
236.468,15
236.554,15
236.557,15
236.560,10
236.603,20
236.606,25
236.615,15
236.622,15
236.651,15
236.654,15
236.657,10
236.661,15
237.142,20
237.192,470
237.200,10
237.203,10
237.206,15
237.236,20
237.239,20
237.244,10
237.247,15
237.325,20
237.346,85
237.383,25
237.386,10
237.406,15
237.481,15
237.484,10
237.821,20
237.825,470
237.828,15
237.831,10
237.870,10
237.968,10
237.975,15
238.016,15
238.019,15
238.023,15
238.068,20
238.214,30
238.505,40
238.650,540
238.654,20
238.661,10
238.699,10
238.703,10
238.747,15
238.751,15
238.755,10
238.760,15
238.796,10
238.799,10
238.802,10
238.805,10
238.870,10
238.873,15
238.876,10
239.091,10
239.344,20
239.384,545
239.390,15
239.396,10
239.479,15
240.015,165
240.018,525
240.063,10
240.066,10
240.069,10
240.164,15
240.167,10
240.213,15
240.224,10
240.230,15
240.234,15
240.258,25
240.261,25
240.264,20
240.267,10
240.307,10
240.310,10
240.314,10
240.747,20
240.892,465
240.896,15
240.941,90
240.944,25
240.948,15
240.951,15
240.993,10
240.999,10
241.002,10
241.038,10
241.041,10
241.044,10
241.047,15
241.139,15
241.578,20
241.623,520
241.626,10
241.629,15
241.721,45
241.746,30
241.769,20
241.773,15
241.776,10
241.779,15
241.870,15
241.873,20
242.939,30
242.943,1230
242.988,20
242.992,15
242.995,10
243.114,10
243.137,10
243.140,15
243.143,15
243.771,35
244.061,950
244.065,20
244.109,15
244.114,10
244.118,15
244.161,10
244.170,15
244.175,15
244.207,10
244.212,15
244.255,10
244.260,15
244.265,10
244.305,15
244.311,20
244.645,390
244.650,25
244.694,15
244.699,10
244.704,10
244.763,10
245.329,20
245.336,630
246.010,15
246.014,715
246.017,15
246.158,10
246.161,15
246.164,15
246.206,20
246.209,15
246.693,20
246.839,615
246.842,15
246.889,10
246.897,10
246.907,10
246.936,15
246.939,15
246.942,10
246.946,10
246.988,10
246.991,10
246.995,10
247.034,10
247.037,10
247.040,10
247.045,10
247.085,15
247.089,20
247.091,25
247.424,35
247.428,425
247.521,10
247.525,15
248.106,120
248.253,570
248.351,10
248.935,165
248.940,535
248.984,15
248.988,10
248.993,10
249.032,10
249.038,10
249.042,10
249.047,15
249.081,10
249.087,10
249.091,15
249.097,10
249.132,10
249.141,15
249.145,10
249.152,15
249.179,15
249.185,15
249.479,15
249.569,435
249.572,20
249.617,10
249.621,10
249.666,10
249.670,15
249.673,20
250.202,45
250.206,570
250.300,15
250.353,10
250.357,20
250.360,100
250.465,30
250.544,20
250.547,10
250.550,10
251.031,30
251.034,500
251.080,15
251.083,10
251.086,10
251.860,65
251.863,775
251.970,15
251.979,15
251.982,40
252.013,35
252.020,20
252.025,15
252.055,15
252.058,15
252.061,10
252.064,15
252.103,20
252.106,30
252.688,20
252.691,540
252.737,15
252.740,10
252.743,15
252.786,10
252.796,15
252.801,10
252.804,10
252.834,10
252.837,10
252.877,20
252.883,20
252.888,20
252.892,20
252.897,20
252.932,10
252.936,10
252.940,10
252.943,10
252.983,15
253.371,15
253.374,475
253.422,15
253.431,10
253.436,15
253.517,15
253.520,10
253.531,15
253.566,10
253.570,15
253.574,10
253.577,15
253.617,10
253.620,10
253.623,10
254.063,25
254.151,565
254.157,10
254.206,10
254.248,15
254.253,30
254.257,35
254.261,15
254.300,15
254.303,10
254.309,15
254.347,15
254.357,15
254.363,15
254.394,15
254.400,15
254.446,10
254.450,10
254.882,20
254.887,520
255.028,15
255.033,20
255.077,100
255.081,20
255.086,20
255.091,10
255.615,20
255.710,575
255.713,15
255.759,10
255.763,10
255.766,10
255.808,15
255.811,15
255.813,15
255.817,15
255.857,15
255.895,10
255.906,15
255.909,10
255.913,10
255.916,10
255.957,10
255.960,10
256.295,20
256.442,485
257.270,10
257.416,950
257.421,30
257.465,15
257.470,10
257.482,10
257.514,10
257.519,10
257.523,15
257.529,20
257.563,15
257.613,15
257.619,15
257.624,10
257.630,10
257.660,10
257.666,10
257.671,10
257.676,10
257.709,10
257.712,10
257.715,10
257.718,10
257.758,10
257.761,10
257.764,10
257.767,10
257.806,10
257.809,10
257.812,10
257.815,15
257.953,20
257.975,285
258.006,15
258.099,140
258.976,730
258.981,15
258.985,10
258.990,10
259.025,10
259.030,15
259.034,15
259.039,15
259.076,10
259.091,10
259.096,10
259.103,10
259.220,15
259.225,15
259.247,25
259.369,125
259.610,60
259.615,420
259.619,20
259.756,15
259.761,20
259.805,15
259.810,15
259.814,20
259.854,15
259.858,10
259.863,10
259.868,10
259.902,10
259.907,20
260.478,75
260.490,510
260.494,15
260.500,10
260.509,10
260.536,15
260.540,20
260.542,15
260.547,15
260.585,10
260.592,10
260.634,10
260.639,10
260.645,15
260.649,15
260.682,15
260.689,15
260.693,15
260.698,10
260.880,15
261.170,20
261.177,500
261.316,15
261.337,15
261.465,100
261.852,25
261.857,595
262.684,10
262.827,785
262.830,40
262.975,30
262.978,15
262.981,15
263.023,200
263.027,20
263.120,15
263.123,20
263.168,15
263.171,10
263.174,10
263.948,10
263.953,880
264.095,10
264.192,250
264.197,10
264.338,110
264.631,305
264.634,10
264.687,10
264.711,10
264.777,20
264.780,25
265.313,50
265.316,535
265.365,10
265.368,10
266.142,20
266.145,765
266.296,10
266.303,10
267.117,150
267.120,850
267.270,15
267.279,10
267.705,20
267.851,565
267.854,10
267.857,10
268.385,15
269.075,690
269.382,605
269.386,280
269.408,15
269.411,15
269.456,15
269.460,10
269.463,10
269.651,25
269.655,265
269.798,10
269.895,120
269.898,65
269.902,15
270.485,10
270.578,555
270.724,10
271.455,275
271.460,735
271.507,15
271.511,10
271.601,15
271.606,125
271.712,20
271.747,35
271.753,30
271.758,15
271.763,10
271.994,10
271.999,10
272.004,15
272.823,10
272.826,1020
272.829,10
273.113,260
273.119,10
273.268,130
273.405,15
273.408,15
273.411,235
273.649,215
273.655,15
274.380,615
274.397,15
275.550,10
276.866,1005
277.432,1605
277.696,450
278.962,320
279.206,1265
279.499,295
280.912,350
281.448,1320
281.451,570
282.435,10
282.569,1010
282.959,10
282.964,455
283.056,15
283.112,10
283.154,175
283.160,25
283.166,15
283.171,15
284.226,15
284.909,1050
286.176,720
287.007,1220
287.203,840
287.206,10
287.297,15
287.833,255
287.837,585
287.983,15
288.662,15
288.808,870
288.823,15
288.857,15
288.861,25
288.864,35
288.955,20
288.958,10
288.961,10
288.966,10
289.003,15
289.106,195
289.247,40
289.287,50
289.299,50
289.302,20
289.306,25
289.491,260
289.494,10
289.540,10
289.930,10
290.466,430
290.469,440
291.197,20
291.202,775
291.294,30
291.300,25
291.346,10
291.880,10
292.026,655
292.029,15
292.708,10
292.712,805
292.854,10
292.865,10
292.903,10
292.906,15
293.152,85
293.196,265
293.200,15
293.270,15
293.390,275
293.395,10
294.951,530
294.958,915
294.961,15
294.999,15
295.002,15
295.006,25
295.246,25
295.343,30
295.348,295
295.487,190
295.490,10
295.536,15
295.539,15
295.635,35
295.638,35
296.315,620
296.319,15
296.464,10
296.467,10
296.470,15
296.998,20
297.002,715
297.046,10
297.059,10
297.067,10
297.152,20
297.193,30
297.196,25
297.201,20
297.207,20
297.291,20
297.328,20
297.875,95
297.878,540
298.705,10
298.714,815
298.717,15
298.723,10
298.779,10
298.815,15
298.823,15
298.827,15
298.831,15
298.871,10
298.873,10
298.877,10
298.899,10
298.902,15
298.908,10
298.913,20
298.947,15
298.950,30
299.147,25
299.386,40
299.533,520
299.542,15
299.581,10
299.584,10
299.587,15
299.630,15
299.633,15
299.636,15
299.640,15
299.679,10
299.686,10
299.733,15
299.737,15
299.743,20
299.746,25
299.778,25
299.781,25
300.044,15
300.047,20
300.216,25
300.224,505
300.236,10
300.361,10
300.365,10
300.367,20
300.371,15
300.411,15
300.414,15
300.418,10
300.459,10
300.464,10
300.507,10
300.515,10
300.519,10
300.559,15
300.564,15
300.568,20
301.054,25
301.190,595
301.203,15
301.208,15
301.241,95
301.247,25
302.019,20
302.025,815
302.119,20
302.165,10
302.170,15
302.213,10
302.219,10
302.224,15
302.314,15
302.326,25
302.331,30
302.362,30
302.367,15
302.372,10
302.750,20
302.755,495
302.872,10
303.000,115
303.011,25
303.578,20
303.582,665
303.676,15
303.679,10
303.725,10
303.728,15
303.731,25
303.774,20
303.777,15
303.780,10
303.783,10
303.827,10
303.873,20
303.880,15
303.884,15
303.887,10
303.920,15
303.924,10
303.928,10
303.932,15
303.968,10
303.971,20
304.121,15
304.505,20
304.553,565
304.557,20
304.602,10
304.605,10
304.609,10
304.651,15
304.654,20
304.700,20
304.703,20
304.706,20
304.709,15
304.749,15
304.753,15
304.755,15
304.758,15
305.382,10
305.386,640
305.431,10
305.433,10
305.436,15
305.480,20
305.487,20
305.528,15
305.534,10
305.537,10
305.539,10
305.577,10
305.581,10
305.583,10
305.586,15
305.626,10
305.629,10
305.633,10
305.772,175
305.775,15
305.921,15
306.357,530
306.360,15
306.406,10
306.410,10
306.413,10
306.454,10
306.458,10
306.461,10
306.463,15
306.503,10
306.519,15
306.552,15
306.555,10
306.558,15
306.560,15
306.627,25
306.630,95
306.633,25
306.654,20
307.042,235
307.186,265
307.192,20
307.234,10
307.237,10
307.240,15
307.335,20
307.394,40
307.430,35
308.017,105
308.066,645
308.161,10
308.164,105
308.209,15
308.213,10
308.216,15
308.261,15
308.264,10
308.266,10
308.550,10
308.843,30
308.846,565
309.527,10
309.672,800
309.675,20
309.720,10
309.724,15
309.727,15
309.820,20
309.822,15
310.354,25
310.359,670
310.364,10
310.500,10
310.503,80
310.549,25
310.552,10
310.556,10
310.647,15
310.650,15
310.656,20
310.696,20
310.699,10
310.702,15
310.705,10
311.183,20
311.196,530
311.231,15
311.234,10
311.237,10
311.329,10
311.332,15
311.335,20
311.341,25
311.478,25
311.914,10
311.917,640
311.920,15
312.012,10
312.015,10
312.060,10
312.063,10
312.066,10
312.109,10
312.112,15
312.115,10
312.118,10
312.158,10
312.160,15
312.163,10
312.167,15
312.206,10
312.209,15
312.212,10
312.215,15
312.258,10
312.265,10
312.743,20
312.746,500
312.791,15
312.795,10
312.797,20
312.840,20
312.843,20
312.846,20
312.900,10
313.038,10
313.041,10
313.425,20
313.428,630
313.523,15
313.571,10
313.575,10
313.620,10
313.623,10
313.626,15
313.669,10
313.672,10
313.675,15
313.678,10
313.724,10
313.764,15
313.767,10
313.771,15
313.818,10
313.822,15
313.828,10
313.831,10
313.837,10
313.840,10
313.843,10
314.255,20
314.258,520
314.264,10
314.272,10
314.303,15
314.402,25
314.405,35
314.408,20
314.416,15
314.449,10
314.452,15
314.497,15
314.501,20
314.504,20
314.567,20
315.082,30
315.086,530
315.131,30
315.135,15
315.138,10
315.141,10
315.181,15
315.185,10
315.191,15
315.194,15
315.229,10
315.253,10
315.277,10
315.281,10
315.285,10
315.290,10
315.524,15
315.925,30
315.960,580
315.970,15
315.973,10
315.987,10
315.991,15
315.994,10
315.996,10
316.000,10
316.057,15
316.080,145
316.107,20
316.114,10
316.119,10
316.131,20
316.238,25
316.642,505
316.648,10
316.691,10
316.745,20
316.789,20
316.793,20
316.796,15
316.799,10
316.837,10
316.840,10
316.844,10
316.846,10
316.886,10
316.889,15
316.893,10
316.935,10
316.938,10
316.942,10
316.945,10
316.989,15
317.471,20
317.476,565
317.520,10
317.525,15
317.529,10
317.620,10
317.627,10
317.639,10
317.666,10
317.671,15
317.676,15
317.681,15
317.715,15
317.720,20
317.725,20
317.730,15
317.929,15
318.159,40
318.162,505
318.300,15
318.303,10
318.306,10
318.310,15
318.349,15
318.352,15
318.356,20
318.358,15
318.397,10
318.400,15
318.446,10
318.449,10
318.497,10
318.501,10
318.985,20
319.031,610
319.035,15
319.039,10
319.044,10
319.129,10
319.134,20
319.177,15
319.180,15
319.183,15
319.275,15
319.278,60
319.323,35
319.326,10
319.331,10
319.334,10
319.570,10
319.816,30
319.860,515
319.863,15
319.866,10
319.869,10
319.957,10
319.960,10
319.963,15
319.966,10
320.008,15
320.011,10
320.019,10
320.022,15
320.056,15
320.060,30
320.153,40
320.254,20
320.258,20
320.494,30
320.542,460
320.545,15
320.640,10
320.643,15
320.689,10
320.699,15
320.705,10
320.740,10
320.742,15
320.745,15
321.371,35
321.374,620
321.419,15
321.422,10
321.426,20
321.517,30
321.520,35
321.523,20
321.526,15
321.566,15
321.572,10
321.618,20
321.765,20
321.770,20
322.061,30
322.199,470
322.203,15
322.227,15
322.248,10
322.258,15
322.261,10
322.265,10
322.297,10
322.326,15
322.337,10
322.348,20
322.446,20
322.472,20
322.475,20
322.736,25
322.882,515
322.885,15
322.931,15
322.935,15
322.938,25
322.979,20
322.983,10
322.986,10
322.989,10
323.084,20
323.323,25
323.613,40
323.617,560
323.662,20
323.665,15
323.668,10
323.672,10
323.710,10
323.749,15
323.759,10
323.763,10
323.766,10
323.769,10
323.808,15
323.811,10
323.814,15
323.817,15
323.858,15
323.862,15
323.865,10
323.906,10
323.909,10
323.912,10
324.393,25
324.397,525
324.442,15
324.445,10
324.449,10
324.503,15
324.509,15
324.521,10
324.530,15
324.553,10
324.560,10
324.604,10
324.607,15
324.610,15
324.688,20
324.692,15
325.076,15
325.124,470
325.129,20
325.173,10
325.176,10
325.180,15
325.222,20
325.259,20
325.370,15
325.953,20
325.956,675
325.959,10
326.050,15
326.057,115
326.099,20
326.102,15
326.105,10
326.199,15
326.646,55
326.695,525
326.716,15
326.728,15
326.734,10
326.782,10
326.788,10
326.830,10
326.835,15
326.846,10
326.879,15
326.884,10
326.889,10
326.894,15
326.928,10
326.944,15
327.466,40
327.472,565
327.475,10
327.478,10
327.613,30
327.659,70
327.662,20
327.665,10
327.668,10
327.708,10
327.711,10
327.714,10
327.718,10
328.163,15
328.196,555
328.201,10
328.205,15
328.210,10
328.293,10
328.341,10
328.390,10
328.406,10
328.439,145
328.444,30
328.488,15
328.492,15
328.497,10
328.539,10
328.545,10
328.550,15
328.590,10
328.634,25
328.977,400
328.980,15
328.984,10
329.024,10
329.027,10
329.073,10
329.076,15
329.079,10
329.089,15
329.170,10
329.173,20
329.223,25
329.232,25
329.235,30
329.238,20
329.268,10
329.273,15
329.514,10
329.517,10
329.706,15
329.710,440
329.804,10
330.536,10
330.552,795
330.560,15
331.218,10
331.221,725
331.367,205
331.529,15
331.561,10
331.566,10
331.569,15
331.572,15
331.754,345
331.757,10
332.049,10
332.584,130
332.587,610
332.590,15
332.593,10
332.632,15
332.635,10
332.646,20
332.729,20
332.732,25
332.780,15
332.786,15
333.314,20
333.317,540
334.025,10
334.033,695
334.036,20
334.045,15
334.142,185
334.145,10
334.825,555
334.828,20
335.264,15
335.269,505
336.482,15
336.775,1175
336.778,285
336.823,15
336.826,10
336.830,10
336.940,20
336.970,110
336.972,25
336.977,15
336.981,10
337.089,15
337.213,15
337.216,20
337.461,450
337.555,20
337.558,10
337.611,125
337.654,15
337.660,10
337.664,10
337.667,10
337.850,15
338.286,650
338.289,15
338.298,15
338.432,15
338.439,10
338.481,15
338.484,15
338.487,20
338.529,20
338.532,25
338.537,15
338.541,15
338.601,10
339.115,20
339.118,610
339.261,15
339.264,15
339.361,140
339.992,15
339.995,615
340.041,15
340.044,10
340.047,10
340.089,15
340.093,10
340.096,15
340.099,10
340.138,10
340.144,10
340.147,10
340.151,15
340.187,10
340.190,15
340.193,15
340.197,15
340.236,10
340.239,10
340.242,15
340.245,10
340.304,15
340.308,10
340.828,15
340.869,560
340.872,15
340.875,10
340.878,10
340.918,15
340.921,10
340.925,10
340.928,15
340.970,10
340.972,15
341.016,10
341.019,10
341.022,10
341.024,10
341.064,10
341.067,15
341.070,10
341.074,10
341.213,15
341.503,20
341.506,515
341.552,15
341.566,10
341.618,10
341.652,10
341.663,15
341.701,20
341.704,20
341.706,25
342.185,35
342.189,590
342.354,10
342.624,145
342.628,260
342.785,10
343.014,25
343.017,290
343.063,15
343.066,15
343.069,10
343.112,10
343.115,10
343.118,10
343.120,10
343.456,10
343.756,25
343.796,580
343.804,15
343.817,15
343.836,15
343.843,15
343.846,10
343.849,15
343.852,15
343.892,10
343.923,15
343.927,15
344.138,20
344.282,30
344.285,455
344.382,10
344.428,15
344.431,75
344.575,145
344.578,20
344.581,15
344.623,10
344.626,15
344.629,10
344.632,10
344.720,35
345.110,380
345.113,15
345.159,10
345.163,10
345.166,15
345.208,20
345.213,20
345.225,20
345.232,15
345.256,10
345.260,10
345.305,15
345.308,15
345.311,15
345.314,15
345.703,25
345.813,470
345.895,15
345.933,10
346.396,25
346.545,645
346.573,20
346.576,15
346.582,15
346.622,100
346.768,260
346.771,20
346.914,15
346.917,30
347.060,235
347.209,15
347.353,10
347.356,20
347.361,110
347.404,35
347.407,25
347.413,10
347.889,570
347.892,15
347.940,10
347.943,10
348.050,10
348.085,15
348.095,10
348.098,15
348.103,10
348.137,15
348.145,10
348.148,10
348.151,15
348.181,10
348.184,15
348.188,10
348.741,15
348.867,640
348.872,15
349.157,15
349.400,310
349.405,320
349.449,10
349.454,10
349.459,10
349.498,10
349.502,20
349.558,15
349.595,25
349.598,20
349.601,20
349.695,25
350.131,10
350.135,580
350.159,20
350.271,15
350.278,10
350.281,10
350.326,10
350.330,15
350.333,10
350.378,10
350.388,15
350.392,10
350.395,10
350.424,15
350.427,10
350.449,15
350.522,10
350.960,30
350.963,525
351.010,10
351.017,15
351.023,10
351.061,10
351.064,10
351.071,10
351.074,10
351.106,10
