df_hash,22ZHK4.GW7WJ2
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.045F
person_label,V148
date_time_start,2026-06-08_17-32-22.778000_+03
date_time_start_unix,1780921942.778
date_time_end,2026-06-08_17-42-05.310000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.568,-0.193,0.967,-0.016
4.578,-0.199,0.959,-0.021
4.588,-0.195,0.963,-0.020
4.598,-0.199,0.975,-0.021
4.608,-0.193,0.967,-0.020
4.618,-0.180,0.967,-0.014
4.628,-0.189,0.973,-0.016
4.638,-0.209,0.975,-0.021
4.647,-0.209,0.975,-0.020
4.657,-0.209,0.973,-0.020
4.667,-0.203,0.971,-0.014
4.677,-0.209,0.969,-0.021
4.687,-0.217,0.971,-0.021
4.697,-0.227,0.963,-0.023
4.707,-0.211,0.969,-0.020
4.717,-0.209,0.969,-0.018
4.727,-0.223,0.977,-0.027
4.737,-0.232,0.979,-0.025
4.747,-0.230,0.979,-0.023
4.757,-0.225,0.980,-0.023
4.767,-0.229,0.975,-0.023
4.777,-0.230,0.967,-0.027
4.786,-0.230,0.967,-0.023
4.796,-0.232,0.971,-0.023
4.806,-0.232,0.971,-0.021
4.816,-0.229,0.967,-0.023
4.826,-0.232,0.969,-0.021
4.836,-0.230,0.975,-0.020
4.846,-0.223,0.969,-0.021
4.856,-0.223,0.969,-0.021
4.866,-0.213,0.969,-0.021
4.876,-0.213,0.965,-0.020
4.886,-0.223,0.961,-0.023
4.896,-0.221,0.963,-0.023
4.906,-0.236,0.961,-0.029
4.916,-0.225,0.965,-0.021
4.926,-0.223,0.975,-0.020
4.935,-0.221,0.982,-0.016
4.945,-0.232,0.986,-0.021
4.955,-0.244,0.979,-0.023
4.965,-0.234,0.980,-0.020
4.975,-0.240,0.977,-0.021
4.985,-0.238,0.967,-0.023
4.995,-0.244,0.971,-0.027
5.005,-0.248,0.965,-0.020
5.015,-0.256,0.959,-0.029
5.025,-0.232,0.969,-0.020
5.035,-0.225,0.969,-0.012
5.045,-0.221,0.969,-0.018
5.055,-0.232,0.965,-0.021
5.065,-0.215,0.969,-0.021
5.074,-0.207,0.979,-0.008
5.084,-0.203,0.971,-0.014
5.094,-0.215,0.967,-0.020
5.104,-0.203,0.969,-0.016
5.114,-0.213,0.971,-0.023
5.124,-0.211,0.965,-0.029
5.134,-0.207,0.971,-0.021
5.144,-0.197,0.984,-0.018
5.154,-0.197,0.979,-0.014
5.164,-0.199,0.977,-0.018
