df_hash,22ZHK4.AG46P6
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.MUXT
person_label,V93(2)
date_time_start,2025-11-04_16-52-25.276000_+03
date_time_start_unix,1762260745.276
date_time_end,2025-11-04_17-01-09.877000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
5.454,211,72,2
6.136,285,74,3
6.163,358,73,4
6.575,430,72,5
6.820,504,74,6
7.309,577,73,7
7.737,649,72,8
7.940,723,74,9
8.379,795,72,10
8.771,869,74,11
9.108,943,74,12
9.500,1015,72,13
9.839,1089,74,14
10.182,1162,73,15
10.622,1234,72,16
10.865,1308,74,17
11.352,1380,72,18
11.645,1452,72,19
12.227,1526,74,20
12.425,1598,72,21
12.717,1672,74,22
13.107,1746,74,23
13.449,1818,72,24
14.180,1892,74,25
14.230,1966,74,26
14.524,2038,72,27
15.009,2112,74,28
15.352,2185,73,29
15.603,2257,72,30
16.084,2331,74,31
16.328,2402,71,32
16.715,2476,74,33
17.154,2550,74,34
17.398,2622,72,35
17.836,2696,74,36
18.178,2770,74,37
18.519,2842,72,38
18.958,2916,74,39
19.347,2989,73,40
19.640,3061,72,41
19.933,3135,74,42
20.336,3205,70,43
20.768,3279,74,44
21.054,3353,74,45
21.445,3425,72,46
21.743,3499,74,47
22.128,3573,74,48
22.566,3645,72,49
22.857,3719,74,50
23.248,3792,73,51
23.735,3864,72,52
24.028,3938,74,53
24.378,4009,71,54
24.757,4083,74,55
25.246,4157,74,56
25.348,4227,70,57
25.838,4301,74,58
26.270,4375,74,59
26.472,4447,72,60
26.855,4521,74,61
27.294,4594,73,62
27.635,4665,71,63
28.025,4739,74,64
28.269,4811,72,65
28.708,4885,74,66
29.130,4959,74,67
29.441,5031,72,68
30.073,5105,74,69
30.098,5179,74,70
30.511,5251,72,71
30.951,5325,74,72
31.243,5396,71,73
31.594,5469,73,74
31.884,5543,74,75
32.318,5615,72,76
32.705,5689,74,77
33.095,5763,74,78
33.445,5835,72,79
33.827,5909,74,80
34.119,5983,74,81
34.558,6053,70,82
34.850,6127,74,83
35.289,6198,71,84
35.487,6270,72,85
35.923,6344,74,86
36.369,6416,72,87
36.654,6490,74,88
37.044,6564,74,89
37.336,6635,71,90
37.726,6709,74,91
38.213,6783,74,92
38.458,6855,72,93
38.897,6929,74,94
39.299,7002,73,95
39.554,7074,72,96
40.022,7148,74,97
40.262,7220,72,98
40.651,7293,73,99
41.091,7367,74,100
41.340,7439,72,101
41.824,7513,74,102
42.065,7587,74,103
42.455,7659,72,104
42.894,7733,74,105
43.138,7806,73,106
43.629,7878,72,107
43.870,7952,74,108
44.259,8024,72,109
44.698,8097,73,110
44.990,8171,74,111
45.429,8241,70,112
45.673,8315,74,113
46.159,8389,74,114
46.596,8459,70,115
46.794,8533,74,116
47.280,8606,73,117
47.477,8678,72,118
47.915,8752,74,119
48.306,8824,72,120
48.601,8897,73,121
48.988,8971,74,122
49.280,9043,72,123
49.719,9117,74,124
50.206,9191,74,125
50.503,9263,72,126
50.791,9337,74,127
51.232,9411,74,128
51.523,9483,72,129
51.913,9557,74,130
52.218,9630,73,131
52.647,9703,73,132
53.083,9777,74,133
53.380,9848,71,134
53.716,9922,74,135
54.009,9996,74,136
54.449,10068,72,137
54.838,10142,74,138
55.134,10216,74,139
55.520,10288,72,140
56.031,10362,74,141
56.404,10435,73,142
56.690,10507,72,143
56.934,10581,74,144
57.373,10653,72,145
57.763,10727,74,146
58.061,10801,74,147
58.447,10872,71,148
58.738,10946,74,149
59.179,11020,74,150
59.570,11090,70,151
59.863,11164,74,152
60.349,11236,72,153
60.566,11309,73,154
60.980,11383,74,155
61.424,11455,72,156
61.663,11529,74,157
62.150,11603,74,158
62.356,11675,72,159
62.787,11749,74,160
63.178,11823,74,161
63.478,11892,69,162
63.956,11966,74,163
64.152,12039,73,164
64.588,12111,72,165
65.027,12185,74,166
65.270,12257,72,167
65.758,12331,74,168
66.099,12405,74,169
66.440,12475,70,170
66.928,12549,74,171
67.075,12623,74,172
67.516,12695,72,173
68.144,12769,74,174
68.207,12842,73,175
68.878,12915,73,176
68.923,12989,74,177
69.365,13061,72,178
69.804,13135,74,179
69.999,13209,74,180
70.488,13279,70,181
70.739,13353,74,182
71.121,13427,74,183
71.608,13496,69,184
71.803,13570,74,185
72.242,13643,73,186
72.537,13715,72,187
73.021,13789,74,188
73.366,13861,72,189
73.607,13935,74,190
74.045,14009,74,191
74.339,14081,72,192
74.728,14155,74,193
75.171,14229,74,194
75.460,14301,72,195
75.849,14375,74,196
76.291,14448,73,197
76.532,14521,73,198
76.970,14595,74,199
77.263,14667,72,200
77.653,14741,74,201
78.187,14815,74,202
78.335,14885,70,203
78.775,14959,74,204
79.067,15033,74,205
79.459,15105,72,206
79.944,15179,74,207
80.191,15252,73,208
80.636,15324,72,209
80.870,15398,74,210
81.294,15470,72,211
81.748,15543,73,212
81.992,15617,74,213
82.435,15688,71,214
82.674,15762,74,215
83.360,15836,74,216
83.503,15908,72,217
83.799,15982,74,218
84.186,16055,73,219
84.478,16127,72,220
84.917,16201,74,221
85.307,16274,73,222
85.599,16346,72,223
85.992,16420,74,224
86.284,16491,71,225
86.841,16565,74,226
87.159,16639,74,227
87.405,16711,72,228
87.890,16785,74,229
88.232,16858,73,230
88.540,16930,72,231
88.963,17004,74,232
89.207,17077,73,233
89.645,17149,72,234
90.036,17223,74,235
90.328,17294,71,236
90.815,17368,74,237
91.014,17442,74,238
91.449,17514,72,239
91.839,17588,74,240
92.141,17662,74,241
92.627,17734,72,242
92.873,17808,74,243
93.302,17880,72,244
93.643,17953,73,245
93.939,18027,74,246
94.375,18099,72,247
94.764,18173,74,248
95.058,18247,74,249
95.544,18319,72,250
95.739,18393,74,251
96.188,18467,74,252
96.572,18539,72,253
96.882,18613,74,254
97.397,18686,73,255
97.543,18759,73,256
97.982,18833,74,257
98.664,18905,72,258
98.681,18979,74,259
99.205,19053,74,260
99.739,19124,71,261
99.797,19198,74,262
100.224,19272,74,263
100.487,19344,72,264
100.907,19418,74,265
101.351,19491,73,266
101.589,19563,72,267
102.028,19637,74,268
102.272,19707,70,269
102.710,19781,74,270
103.156,19855,74,271
103.393,19924,69,272
103.886,19998,74,273
104.078,20072,74,274
104.520,20143,71,275
104.953,20217,74,276
105.198,20290,73,277
105.643,20363,73,278
105.928,20437,74,279
106.367,20509,72,280
106.954,20583,74,281
107.005,20657,74,282
107.491,20729,72,283
107.732,20803,74,284
108.122,20877,74,285
108.561,20947,70,286
108.816,21021,74,287
109.243,21094,73,288
109.536,21167,73,289
109.974,21241,74,290
110.367,21313,72,291
110.663,21387,74,292
111.094,21461,74,293
111.487,21533,72,294
111.729,21607,74,295
112.168,21681,74,296
112.461,21751,70,297
112.852,21825,74,298
113.390,21898,73,299
113.583,21970,72,300
114.071,22044,74,301
114.264,22116,72,302
114.944,22190,74,303
115.181,22264,74,304
115.581,22336,72,305
115.822,22410,74,306
116.117,22484,74,307
116.459,22556,72,308
116.898,22630,74,309
117.189,22703,73,310
117.628,22775,72,311
118.075,22849,74,312
118.262,22921,72,313
118.750,22995,74,314
118.998,23069,74,315
119.417,23139,70,316
119.871,23213,74,317
120.114,23287,74,318
120.553,23359,72,319
120.797,23433,74,320
121.188,23506,73,321
121.676,23579,73,322
121.918,23653,74,323
122.309,23725,72,324
122.601,23799,74,325
123.041,23873,74,326
123.510,23945,72,327
123.723,24019,74,328
124.223,24093,74,329
124.551,24165,72,330
124.843,24239,74,331
125.233,24312,73,332
125.526,24384,72,333
125.964,24458,74,334
126.403,24530,72,335
126.669,24604,74,336
127.087,24678,74,337
127.330,24750,72,338
127.768,24824,74,339
128.158,24898,74,340
128.515,24970,72,341
128.841,25044,74,342
129.280,25116,72,343
129.621,25189,73,344
130.028,25263,74,345
130.255,25334,71,346
130.717,25408,74,347
131.085,25482,74,348
131.376,25554,72,349
131.865,25628,74,350
132.202,25702,74,351
132.515,25774,72,352
132.887,25848,74,353
133.237,25921,73,354
133.618,25992,71,355
133.913,26066,74,356
134.301,26138,72,357
134.746,26212,74,358
134.983,26286,74,359
135.471,26358,72,360
135.715,26432,74,361
136.112,26506,74,362
