df_hash,22ZHK4.AG46P6
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.MUXT
person_label,V93(2)
date_time_start,2025-11-04_16-52-25.276000_+03
date_time_start_unix,1762260745.276
date_time_end,2025-11-04_17-01-09.877000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.334,-0.326,0.965,0.016
4.344,-0.332,0.953,0.010
4.354,-0.330,0.951,0.014
4.363,-0.330,0.957,0.016
4.373,-0.332,0.959,0.012
4.383,-0.338,0.963,0.012
4.393,-0.336,0.963,0.012
4.403,-0.340,0.965,0.014
4.413,-0.334,0.963,0.014
4.423,-0.334,0.955,0.012
4.433,-0.328,0.959,0.012
4.443,-0.328,0.959,0.016
4.453,-0.330,0.959,0.012
4.463,-0.324,0.965,0.016
4.473,-0.328,0.963,0.014
4.483,-0.328,0.959,0.012
4.493,-0.328,0.961,0.016
4.503,-0.330,0.959,0.012
4.513,-0.330,0.961,0.012
4.522,-0.334,0.965,0.010
4.532,-0.334,0.965,0.012
4.542,-0.334,0.963,0.014
4.552,-0.334,0.971,0.012
4.562,-0.332,0.971,0.018
4.572,-0.330,0.965,0.012
4.582,-0.326,0.957,0.004
4.592,-0.324,0.955,0.010
4.602,-0.326,0.961,0.012
4.612,-0.326,0.961,0.014
4.622,-0.326,0.961,0.014
4.632,-0.326,0.963,0.014
4.642,-0.322,0.969,0.016
4.652,-0.322,0.967,0.014
4.662,-0.320,0.965,0.014
4.672,-0.320,0.963,0.014
4.681,-0.320,0.959,0.012
4.691,-0.318,0.963,0.014
4.701,-0.324,0.961,0.008
4.711,-0.324,0.965,0.012
4.721,-0.324,0.965,0.010
4.731,-0.328,0.963,0.012
4.741,-0.326,0.963,0.012
4.751,-0.326,0.963,0.010
4.761,-0.324,0.961,0.012
4.771,-0.326,0.963,0.010
4.781,-0.324,0.961,0.008
4.791,-0.326,0.961,0.010
4.801,-0.324,0.965,0.010
4.811,-0.330,0.961,0.012
4.821,-0.324,0.965,0.012
4.831,-0.328,0.965,0.010
4.841,-0.328,0.967,0.012
4.850,-0.324,0.967,0.014
4.860,-0.328,0.965,0.014
4.870,-0.330,0.965,0.012
4.880,-0.328,0.965,0.014
4.890,-0.330,0.963,0.014
4.900,-0.330,0.959,0.012
4.910,-0.332,0.959,0.016
4.920,-0.326,0.959,0.012
4.930,-0.328,0.961,0.012
4.940,-0.330,0.967,0.018
4.950,-0.330,0.963,0.018
4.960,-0.328,0.969,0.016
4.970,-0.328,0.973,0.020
4.980,-0.330,0.963,0.020
4.990,-0.330,0.951,0.010
5.000,-0.338,0.953,0.012
5.009,-0.332,0.959,0.018
5.019,-0.332,0.959,0.016
5.029,-0.334,0.959,0.016
5.039,-0.334,0.961,0.018
5.049,-0.334,0.961,0.016
5.059,-0.334,0.961,0.016
5.069,-0.332,0.957,0.010
5.079,-0.332,0.953,0.014
5.089,-0.326,0.959,0.016
5.099,-0.328,0.959,0.016
5.109,-0.328,0.959,0.010
5.119,-0.330,0.963,0.018
5.129,-0.330,0.963,0.016
5.139,-0.334,0.959,0.010
5.149,-0.332,0.967,0.012
5.159,-0.332,0.965,0.012
5.168,-0.334,0.963,0.010
5.178,-0.336,0.961,0.008
5.188,-0.328,0.965,0.012
5.198,-0.326,0.973,0.018
5.208,-0.326,0.971,0.016
5.218,-0.326,0.959,0.010
5.228,-0.326,0.959,0.008
5.238,-0.322,0.965,0.016
5.248,-0.320,0.961,0.012
5.258,-0.322,0.967,0.016
5.268,-0.322,0.967,0.016
