df_hash,22ZHK4.EG2MBW
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SYEB
person_label,V123
date_time_start,2026-04-06_14-06-02.091000_+03
date_time_start_unix,1775466362.091
date_time_end,2026-04-06_14-14-17.869000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.915,300537,172,360823
5.920,300510,173,360826
5.925,300495,175,360820
5.930,300489,174,360819
5.935,300464,173,360799
5.940,300464,173,360783
5.945,300441,173,360818
5.950,300448,172,360788
5.955,300459,172,360773
5.960,300479,172,360804
5.965,300461,172,360819
5.970,300467,180,360797
5.975,300459,174,360804
5.979,300459,173,360772
5.984,300443,173,360811
5.989,300447,173,360798
5.994,300459,173,360801
5.999,300447,172,360792
6.004,300446,172,360807
6.009,300456,171,360758
6.014,300438,171,360760
6.019,300460,173,360789
6.024,300416,171,360790
6.029,300435,170,360770
6.034,300407,170,360741
6.039,300402,174,360740
6.044,300379,174,360757
6.049,300404,173,360751
6.054,300405,173,360742
6.059,300385,172,360710
6.064,300376,172,360722
6.069,300386,174,360722
6.074,300368,173,360712
6.079,300391,173,360687
6.084,300395,174,360719
6.089,300384,173,360712
6.094,300394,173,360692
6.099,300390,172,360721
6.103,300380,173,360726
6.108,300415,172,360731
6.113,300414,172,360738
6.118,300405,173,360748
6.123,300422,175,360757
6.128,300434,174,360782
6.133,300441,175,360769
6.138,300444,174,360785
6.143,300441,175,360763
6.148,300469,175,360802
6.153,300458,174,360817
6.158,300484,174,360809
6.163,300530,175,360825
6.168,300518,171,360827
6.173,300517,171,360860
6.178,300519,170,360843
6.183,300563,171,360881
6.188,300557,170,360885
6.193,300569,170,360918
6.198,300586,169,360911
6.203,300582,170,360898
6.208,300616,170,360913
6.213,300623,171,360959
6.218,300658,173,360952
6.223,300645,174,360954
6.228,300640,174,360982
6.232,300675,174,360998
6.237,300710,173,361020
6.242,300717,175,361040
6.247,300731,175,361042
6.252,300767,175,361054
6.257,300779,174,361090
6.262,300838,171,361092
6.267,300804,172,361119
6.272,300839,171,361134
6.277,300844,171,361150
6.282,300902,172,361145
6.287,300918,171,361174
6.292,300909,171,361183
6.297,300925,171,361185
6.302,300955,172,361202
6.307,300968,171,361236
6.312,301011,170,361240
6.317,301002,171,361248
6.322,300992,172,361289
6.327,301039,172,361312
6.332,301056,173,361299
6.337,301078,172,361322
6.342,301108,173,361358
6.347,301118,173,361358
6.352,301115,174,361372
6.357,301156,172,361382
6.361,301170,171,361423
6.366,301163,171,361405
6.371,301195,172,361417
6.376,301223,171,361425
6.381,301248,172,361432
6.386,301277,172,361463
6.391,301266,171,361481
6.396,301278,171,361480
6.401,301310,171,361509
6.406,301324,171,361517
6.411,301333,173,361539
6.416,301341,173,361569
6.421,301365,174,361570
6.426,301406,174,361585
6.431,301406,174,361623
6.436,301444,173,361612
6.441,301460,176,361633
6.446,301483,170,361676
6.451,301495,171,361709
6.456,301525,170,361734
6.461,301546,174,361745
6.466,301561,175,361761
6.471,301574,170,361767
6.476,301618,170,361780
6.481,301621,171,361830
6.485,301662,171,361831
6.490,301686,171,361867
6.495,301693,169,361834
6.500,301708,175,361862
6.505,301696,170,361907
6.510,301750,170,361921
6.515,301777,169,361959
6.520,301783,174,361949
6.525,301819,174,361979
6.530,301850,173,362002
6.535,301853,172,362015
6.540,301895,173,362065
6.545,301877,172,362056
6.550,301890,172,362022
6.555,301849,173,362002
6.560,301858,173,361989
6.565,301809,172,361963
6.570,301791,173,361932
6.575,301758,171,361905
6.580,301678,171,361860
6.585,301648,171,361818
6.590,301568,171,361732
6.595,301482,169,361683
6.600,301424,173,361589
6.605,301337,170,361542
6.610,301315,175,361493
6.614,301214,174,361443
6.619,301156,174,361387
6.624,301109,173,361331
6.629,301057,172,361301
6.634,301015,170,361276
6.639,300942,170,361203
6.644,300933,174,361172
6.649,300872,173,361137
6.654,300817,174,361125
6.659,300801,174,361103
6.664,300771,173,361094
6.669,300723,171,361047
6.674,300696,170,361040
6.679,300666,170,361007
6.684,300660,174,361015
6.689,300611,173,360985
6.694,300616,172,360958
6.699,300589,172,360937
6.704,300553,171,360935
6.709,300551,171,360901
6.714,300548,175,360840
6.719,300504,173,360873
6.724,300487,172,360880
6.729,300479,171,360827
6.734,300434,170,360844
6.739,300436,174,360806
6.743,300424,173,360808
6.748,300378,175,360768
6.753,300373,170,360763
6.758,300329,170,360727
6.763,300331,175,360730
6.768,300302,173,360730
6.773,300300,172,360699
6.778,300284,170,360705
6.783,300299,170,360664
6.788,300256,174,360681
6.793,300246,173,360672
6.798,300273,174,360685
6.803,300235,174,360632
6.808,300188,173,360632
6.813,300190,172,360650
6.818,300202,171,360632
6.823,300200,171,360649
6.828,300191,170,360648
6.833,300186,173,360631
6.838,300189,171,360622
6.843,300184,171,360648
6.848,300202,173,360646
6.853,300190,175,360635
6.858,300184,174,360618
6.863,300173,173,360632
6.867,300180,172,360617
6.872,300166,171,360589
6.877,300175,170,360617
6.882,300158,170,360594
6.887,300150,174,360583
6.892,300179,173,360602
6.897,300141,170,360595
6.902,300150,175,360584
6.907,300131,174,360558
6.912,300138,173,360575
6.917,300125,172,360565
6.922,300130,172,360566
6.927,300147,171,360555
6.932,300081,170,360543
6.937,300112,169,360534
6.942,300104,173,360551
6.947,300106,170,360562
6.952,300110,174,360561
6.957,300117,172,360553
6.962,300118,171,360555
6.967,300098,170,360566
6.972,300111,175,360544
6.977,300125,173,360532
6.982,300123,172,360559
6.987,300131,171,360522
6.992,300109,170,360560
6.996,300115,171,360576
7.001,300140,172,360567
7.006,300148,171,360591
7.011,300149,170,360583
7.016,300152,173,360556
7.021,300171,174,360611
7.026,300168,171,360612
7.031,300210,171,360616
7.036,300209,169,360593
7.041,300212,176,360618
7.046,300249,170,360663
7.051,300238,175,360653
7.056,300264,173,360660
7.061,300268,173,360681
7.066,300291,171,360693
7.071,300270,170,360703
7.076,300328,169,360728
7.081,300345,175,360730
7.086,300357,173,360758
7.091,300372,170,360767
7.096,300404,174,360796
7.101,300384,173,360815
7.106,300409,172,360815
7.111,300446,171,360813
7.116,300468,170,360845
7.121,300472,170,360869
7.125,300507,174,360907
7.130,300532,173,360931
7.135,300532,171,360936
7.140,300566,175,360958
7.145,300589,170,360959
7.150,300590,174,360986
7.155,300620,172,361027
7.160,300645,173,361016
7.165,300670,171,361031
7.170,300668,171,361041
7.175,300719,169,361055
7.180,300716,175,361057
7.185,300728,174,361128
7.190,300747,170,361101
7.195,300787,173,361141
7.200,300753,173,361139
7.205,300827,171,361164
7.210,300814,171,361199
7.215,300836,169,361205
7.220,300848,175,361215
7.225,300899,173,361234
7.230,300902,172,361245
7.235,300899,170,361240
7.240,300938,172,361278
7.245,300960,171,361317
7.249,300963,171,361334
7.254,300978,174,361328
7.259,300994,173,361318
7.264,301019,172,361360
7.269,301032,171,361365
7.274,301068,169,361377
7.279,301057,174,361395
7.284,301103,173,361412
7.289,301106,174,361430
7.294,301115,171,361435
7.299,301142,171,361459
7.304,301159,171,361485
7.309,301174,175,361500
7.314,301212,172,361493
7.319,301195,172,361512
7.324,301209,171,361555
7.329,301254,170,361534
7.334,301254,169,361541
7.339,301301,175,361591
7.344,301324,173,361610
7.349,301331,171,361611
7.354,301359,170,361626
7.359,301387,174,361647
7.364,301407,172,361669
7.369,301421,171,361707
7.374,301441,169,361716
7.378,301447,175,361746
7.383,301485,170,361739
7.388,301498,170,361767
7.393,301522,173,361795
7.398,301540,172,361770
7.403,301552,171,361786
7.408,301598,171,361843
7.413,301595,169,361846
7.418,301616,174,361867
7.423,301626,173,361873
7.428,301675,172,361897
7.433,301723,170,361904
7.438,301696,171,361910
7.443,301730,170,361970
7.448,301734,175,361980
7.453,301720,172,361950
7.458,301767,171,361973
7.463,301742,171,361947
7.468,301691,174,361896
7.473,301662,173,361887
7.478,301631,171,361880
7.483,301576,171,361852
7.488,301560,170,361789
7.493,301481,173,361727
7.498,301401,173,361670
7.503,301335,172,361615
7.507,301271,170,361521
7.512,301188,170,361445
7.517,301110,174,361399
7.522,301018,174,361325
7.527,300973,172,361291
7.532,300920,175,361250
7.537,300857,174,361210
7.542,300825,173,361172
7.547,300779,172,361155
7.552,300735,171,361103
7.557,300692,170,361083
7.562,300665,170,361037
7.567,300641,175,361027
7.572,300600,173,361027
7.577,300565,175,360990
7.582,300543,170,360984
7.587,300504,175,360968
7.592,300477,173,360929
7.597,300450,172,360916
7.602,300415,173,360914
7.607,300418,171,360878
7.612,300391,171,360872
7.617,300381,170,360853
7.622,300353,175,360843
7.627,300338,170,360817
7.631,300314,170,360786
7.636,300297,174,360779
7.641,300269,174,360772
7.646,300234,173,360747
7.651,300227,172,360708
7.656,300191,171,360728
7.661,300201,171,360735
7.666,300175,170,360719
7.671,300171,175,360715
7.676,300157,170,360683
7.681,300145,170,360690
7.686,300110,174,360654
7.691,300088,174,360663
7.696,300080,172,360621
7.701,300046,171,360623
7.706,300037,170,360617
7.711,300050,175,360624
7.716,300026,173,360593
7.721,300065,173,360582
7.726,300072,170,360593
7.731,300026,171,360574
7.736,300032,169,360587
7.741,300036,174,360597
7.746,300014,173,360565
7.751,300014,173,360578
7.756,300024,171,360591
7.760,300014,171,360582
7.765,299987,170,360576
7.770,300026,169,360590
7.775,300012,170,360586
7.780,300011,171,360584
7.785,300013,170,360572
7.790,300009,175,360594
7.795,300004,172,360552
7.800,299996,172,360582
7.805,299965,171,360541
7.810,300006,170,360535
7.815,299986,174,360548
7.820,299968,174,360550
7.825,299977,172,360572
7.830,299984,172,360516
7.835,299961,171,360565
7.840,299948,171,360539
7.845,299944,170,360526
7.850,299975,175,360532
7.855,299957,173,360529
7.860,299934,174,360521
7.865,299954,171,360535
7.870,299951,170,360553
7.875,299946,171,360532
7.880,299942,171,360528
7.885,299960,171,360544
7.889,299956,170,360552
7.894,299959,169,360560
7.899,299971,175,360548
7.904,299971,174,360571
7.909,299980,174,360601
