df_hash,22ZHK4.EG2MBW
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.SYEB
person_label,V123
date_time_start,2026-04-06_14-06-02.091000_+03
date_time_start_unix,1775466362.091
date_time_end,2026-04-06_14-14-17.869000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
5.310,-0.445,0.809,-0.229
5.320,-0.445,0.805,-0.229
5.330,-0.447,0.805,-0.227
5.339,-0.445,0.805,-0.229
5.349,-0.445,0.803,-0.230
5.359,-0.447,0.805,-0.225
5.369,-0.447,0.807,-0.227
5.379,-0.445,0.805,-0.227
5.389,-0.441,0.807,-0.223
5.399,-0.443,0.807,-0.225
5.409,-0.445,0.803,-0.227
5.419,-0.441,0.805,-0.230
5.429,-0.441,0.803,-0.223
5.439,-0.439,0.801,-0.227
5.449,-0.441,0.807,-0.225
5.459,-0.438,0.807,-0.223
5.468,-0.439,0.807,-0.229
5.478,-0.436,0.805,-0.229
5.488,-0.436,0.807,-0.227
5.498,-0.436,0.805,-0.229
5.508,-0.436,0.805,-0.229
5.518,-0.436,0.805,-0.229
5.528,-0.438,0.807,-0.229
5.538,-0.438,0.811,-0.232
5.548,-0.434,0.809,-0.225
5.558,-0.436,0.809,-0.229
5.568,-0.438,0.807,-0.230
5.578,-0.436,0.809,-0.230
5.588,-0.434,0.811,-0.227
5.597,-0.434,0.811,-0.227
5.607,-0.430,0.814,-0.229
5.617,-0.432,0.805,-0.227
5.627,-0.430,0.805,-0.227
5.637,-0.432,0.799,-0.227
5.647,-0.432,0.812,-0.223
5.657,-0.432,0.816,-0.221
5.667,-0.434,0.807,-0.223
5.677,-0.436,0.807,-0.229
5.687,-0.434,0.809,-0.225
5.697,-0.439,0.805,-0.227
5.707,-0.439,0.807,-0.225
5.716,-0.439,0.809,-0.225
5.726,-0.438,0.809,-0.223
5.736,-0.436,0.809,-0.227
5.746,-0.438,0.809,-0.227
5.756,-0.438,0.807,-0.230
5.766,-0.439,0.805,-0.227
5.776,-0.441,0.803,-0.223
5.786,-0.436,0.805,-0.225
5.796,-0.434,0.805,-0.229
5.806,-0.434,0.805,-0.225
5.816,-0.438,0.805,-0.227
5.826,-0.434,0.805,-0.229
5.836,-0.434,0.809,-0.225
5.845,-0.438,0.809,-0.229
5.855,-0.434,0.805,-0.227
5.865,-0.438,0.811,-0.230
5.875,-0.436,0.811,-0.229
5.885,-0.434,0.809,-0.229
5.895,-0.432,0.807,-0.227
5.905,-0.436,0.809,-0.232
5.915,-0.434,0.809,-0.227
5.925,-0.434,0.811,-0.232
5.935,-0.430,0.812,-0.223
5.945,-0.428,0.818,-0.223
5.955,-0.428,0.809,-0.227
5.965,-0.426,0.809,-0.225
5.974,-0.428,0.811,-0.227
5.984,-0.432,0.807,-0.230
5.994,-0.436,0.811,-0.227
6.004,-0.428,0.812,-0.229
6.014,-0.432,0.812,-0.225
6.024,-0.436,0.812,-0.229
6.034,-0.434,0.816,-0.227
6.044,-0.432,0.809,-0.223
6.054,-0.434,0.807,-0.227
6.064,-0.434,0.807,-0.227
6.074,-0.434,0.805,-0.225
6.084,-0.434,0.805,-0.221
6.093,-0.436,0.801,-0.225
6.103,-0.436,0.803,-0.227
6.113,-0.438,0.805,-0.227
6.123,-0.439,0.807,-0.229
6.133,-0.436,0.807,-0.225
6.143,-0.439,0.807,-0.229
6.153,-0.441,0.809,-0.225
6.163,-0.443,0.807,-0.227
6.173,-0.441,0.809,-0.225
6.183,-0.439,0.809,-0.227
6.193,-0.438,0.809,-0.223
6.203,-0.436,0.811,-0.223
6.213,-0.438,0.809,-0.223
6.222,-0.436,0.809,-0.227
6.232,-0.432,0.807,-0.221
6.242,-0.434,0.807,-0.221
6.252,-0.438,0.807,-0.223
6.262,-0.438,0.807,-0.223
6.272,-0.436,0.805,-0.223
6.282,-0.439,0.809,-0.221
6.292,-0.439,0.809,-0.225
6.302,-0.441,0.805,-0.223
6.312,-0.441,0.807,-0.223
6.322,-0.443,0.807,-0.223
6.332,-0.443,0.807,-0.227
6.342,-0.439,0.807,-0.221
6.351,-0.441,0.805,-0.225
6.361,-0.439,0.807,-0.227
6.371,-0.439,0.807,-0.225
6.381,-0.438,0.807,-0.223
6.391,-0.436,0.805,-0.225
6.401,-0.432,0.803,-0.221
6.411,-0.438,0.807,-0.227
6.421,-0.438,0.809,-0.223
6.431,-0.438,0.807,-0.225
6.441,-0.439,0.811,-0.221
6.451,-0.439,0.809,-0.227
6.461,-0.438,0.809,-0.227
6.470,-0.439,0.809,-0.227
6.480,-0.438,0.807,-0.225
6.490,-0.441,0.807,-0.227
6.500,-0.443,0.805,-0.221
6.510,-0.439,0.805,-0.227
6.520,-0.438,0.812,-0.221
6.530,-0.438,0.812,-0.221
6.540,-0.438,0.807,-0.221
6.550,-0.436,0.803,-0.225
6.560,-0.439,0.797,-0.225
6.570,-0.443,0.801,-0.227
6.580,-0.447,0.805,-0.230
6.590,-0.445,0.809,-0.229
6.599,-0.443,0.812,-0.225
6.609,-0.447,0.809,-0.225
6.619,-0.447,0.805,-0.227
6.629,-0.443,0.805,-0.225
6.639,-0.445,0.801,-0.232
6.649,-0.445,0.799,-0.225
6.659,-0.441,0.803,-0.229
6.669,-0.441,0.805,-0.227
6.679,-0.443,0.805,-0.223
6.689,-0.439,0.805,-0.227
6.699,-0.439,0.809,-0.223
6.709,-0.439,0.807,-0.221
6.719,-0.439,0.805,-0.223
6.728,-0.441,0.805,-0.223
6.738,-0.439,0.803,-0.223
6.748,-0.441,0.805,-0.225
6.758,-0.443,0.807,-0.223
6.768,-0.441,0.807,-0.221
6.778,-0.443,0.805,-0.225
6.788,-0.443,0.807,-0.223
6.798,-0.445,0.805,-0.227
6.808,-0.445,0.809,-0.223
6.818,-0.441,0.805,-0.221
6.828,-0.443,0.803,-0.223
6.838,-0.438,0.807,-0.223
6.847,-0.438,0.803,-0.221
6.857,-0.441,0.803,-0.225
6.867,-0.439,0.803,-0.223
6.877,-0.439,0.807,-0.223
6.887,-0.438,0.814,-0.219
6.897,-0.438,0.811,-0.223
6.907,-0.438,0.811,-0.223
6.917,-0.439,0.811,-0.225
6.927,-0.439,0.805,-0.221
6.937,-0.441,0.805,-0.223
6.947,-0.443,0.803,-0.225
6.957,-0.445,0.801,-0.221
6.967,-0.447,0.803,-0.223
6.976,-0.447,0.803,-0.223
6.986,-0.447,0.801,-0.221
6.996,-0.445,0.805,-0.223
7.006,-0.447,0.803,-0.223
7.016,-0.449,0.805,-0.227
7.026,-0.451,0.801,-0.225
7.036,-0.449,0.799,-0.223
7.046,-0.449,0.801,-0.225
7.056,-0.451,0.803,-0.223
7.066,-0.447,0.805,-0.221
7.076,-0.447,0.805,-0.225
7.086,-0.445,0.801,-0.221
7.096,-0.447,0.805,-0.225
7.105,-0.449,0.803,-0.225
7.115,-0.449,0.807,-0.225
7.125,-0.447,0.803,-0.221
7.135,-0.449,0.807,-0.223
7.145,-0.447,0.803,-0.223
7.155,-0.451,0.805,-0.227
7.165,-0.451,0.803,-0.225
7.175,-0.449,0.801,-0.225
7.185,-0.451,0.801,-0.223
7.195,-0.451,0.803,-0.225
7.205,-0.449,0.805,-0.221
7.215,-0.451,0.803,-0.221
7.224,-0.447,0.805,-0.223
7.234,-0.445,0.803,-0.225
7.244,-0.445,0.801,-0.223
7.254,-0.443,0.801,-0.229
7.264,-0.447,0.801,-0.225
7.274,-0.443,0.799,-0.227
7.284,-0.441,0.801,-0.227
7.294,-0.441,0.805,-0.225
7.304,-0.445,0.807,-0.225
7.314,-0.447,0.809,-0.225
7.324,-0.447,0.805,-0.225
7.334,-0.449,0.803,-0.225
7.344,-0.449,0.805,-0.227
7.353,-0.449,0.807,-0.227
7.363,-0.453,0.809,-0.225
7.373,-0.449,0.809,-0.227
7.383,-0.447,0.807,-0.227
7.393,-0.447,0.805,-0.227
7.403,-0.447,0.803,-0.227
7.413,-0.445,0.799,-0.225
7.423,-0.443,0.803,-0.223
7.433,-0.441,0.811,-0.221
7.443,-0.445,0.803,-0.221
7.453,-0.447,0.805,-0.223
7.463,-0.445,0.803,-0.227
7.473,-0.449,0.799,-0.221
7.482,-0.453,0.803,-0.225
7.492,-0.449,0.807,-0.225
7.502,-0.451,0.805,-0.227
7.512,-0.453,0.805,-0.225
7.522,-0.451,0.803,-0.227
7.532,-0.453,0.801,-0.227
7.542,-0.453,0.799,-0.227
7.552,-0.449,0.797,-0.225
7.562,-0.447,0.797,-0.227
7.572,-0.447,0.799,-0.225
7.582,-0.445,0.803,-0.225
7.592,-0.445,0.803,-0.225
7.601,-0.441,0.803,-0.225
7.611,-0.441,0.805,-0.221
7.621,-0.445,0.803,-0.225
7.631,-0.447,0.803,-0.225
7.641,-0.447,0.803,-0.225
7.651,-0.449,0.801,-0.225
7.661,-0.451,0.803,-0.225
7.671,-0.449,0.803,-0.227
7.681,-0.449,0.805,-0.229
7.691,-0.449,0.803,-0.229
7.701,-0.451,0.801,-0.227
7.711,-0.447,0.801,-0.219
7.721,-0.447,0.803,-0.225
7.730,-0.445,0.795,-0.227
7.740,-0.445,0.801,-0.223
7.750,-0.445,0.801,-0.225
7.760,-0.449,0.801,-0.230
7.770,-0.449,0.801,-0.230
7.780,-0.449,0.809,-0.227
7.790,-0.451,0.807,-0.227
7.800,-0.449,0.807,-0.227
7.810,-0.449,0.807,-0.227
7.820,-0.445,0.807,-0.225
7.830,-0.447,0.803,-0.227
7.840,-0.449,0.803,-0.223
7.850,-0.447,0.803,-0.225
7.859,-0.449,0.799,-0.225
7.869,-0.447,0.801,-0.225
7.879,-0.447,0.803,-0.225
7.889,-0.449,0.799,-0.225
7.899,-0.449,0.799,-0.227
7.909,-0.453,0.803,-0.223
7.919,-0.453,0.805,-0.225
7.929,-0.449,0.801,-0.227
7.939,-0.451,0.805,-0.229
7.949,-0.447,0.805,-0.223
7.959,-0.449,0.801,-0.223
7.969,-0.449,0.803,-0.221
7.978,-0.449,0.801,-0.227
7.988,-0.447,0.803,-0.225
7.998,-0.449,0.801,-0.229
8.008,-0.447,0.801,-0.225
8.018,-0.449,0.799,-0.225
8.028,-0.449,0.799,-0.225
8.038,-0.445,0.799,-0.223
8.048,-0.451,0.799,-0.229
8.058,-0.451,0.799,-0.227
8.068,-0.451,0.801,-0.225
8.078,-0.453,0.797,-0.227
8.088,-0.453,0.797,-0.227
8.098,-0.455,0.801,-0.227
8.107,-0.455,0.805,-0.225
8.117,-0.451,0.803,-0.225
8.127,-0.453,0.801,-0.225
8.137,-0.453,0.803,-0.223
8.147,-0.451,0.801,-0.225
8.157,-0.451,0.803,-0.223
8.167,-0.453,0.803,-0.223
8.177,-0.455,0.799,-0.221
8.187,-0.455,0.801,-0.223
8.197,-0.449,0.797,-0.223
8.207,-0.451,0.799,-0.225
8.217,-0.453,0.799,-0.221
8.226,-0.455,0.797,-0.227
8.236,-0.455,0.801,-0.227
8.246,-0.457,0.801,-0.221
8.256,-0.455,0.803,-0.223
8.266,-0.455,0.803,-0.223
8.276,-0.453,0.801,-0.221
8.286,-0.451,0.799,-0.223
8.296,-0.453,0.799,-0.221
8.306,-0.453,0.795,-0.221
8.316,-0.453,0.797,-0.225
8.326,-0.449,0.805,-0.221
8.336,-0.449,0.805,-0.219
8.346,-0.451,0.799,-0.225
8.355,-0.451,0.797,-0.227
8.365,-0.449,0.793,-0.221
8.375,-0.457,0.793,-0.223
8.385,-0.461,0.801,-0.227
8.395,-0.457,0.801,-0.227
8.405,-0.457,0.805,-0.223
8.415,-0.459,0.803,-0.225
8.425,-0.455,0.801,-0.230
8.435,-0.457,0.797,-0.227
8.445,-0.459,0.799,-0.225
8.455,-0.457,0.795,-0.230
8.465,-0.453,0.797,-0.227
8.475,-0.455,0.797,-0.223
8.484,-0.453,0.797,-0.229
8.494,-0.451,0.799,-0.225
8.504,-0.451,0.805,-0.227
8.514,-0.451,0.801,-0.229
8.524,-0.455,0.801,-0.225
8.534,-0.455,0.805,-0.225
8.544,-0.457,0.803,-0.221
8.554,-0.453,0.799,-0.223
8.564,-0.457,0.801,-0.225
8.574,-0.457,0.799,-0.225
8.584,-0.457,0.795,-0.227
8.594,-0.453,0.797,-0.227
8.603,-0.451,0.799,-0.225
8.613,-0.451,0.801,-0.223
8.623,-0.449,0.801,-0.225
8.633,-0.453,0.797,-0.225
8.643,-0.451,0.801,-0.223
8.653,-0.449,0.799,-0.225
8.663,-0.453,0.801,-0.229
8.673,-0.445,0.801,-0.227
8.683,-0.447,0.807,-0.221
8.693,-0.449,0.807,-0.225
8.703,-0.449,0.807,-0.221
8.713,-0.453,0.807,-0.223
8.723,-0.449,0.805,-0.225
8.732,-0.449,0.803,-0.227
8.742,-0.451,0.801,-0.223
8.752,-0.449,0.797,-0.223
8.762,-0.451,0.799,-0.225
8.772,-0.453,0.799,-0.223
8.782,-0.453,0.799,-0.223
8.792,-0.459,0.799,-0.227
8.802,-0.455,0.797,-0.225
8.812,-0.459,0.799,-0.223
8.822,-0.459,0.799,-0.225
8.832,-0.461,0.801,-0.225
8.842,-0.457,0.797,-0.225
8.852,-0.461,0.799,-0.223
8.861,-0.459,0.803,-0.225
8.871,-0.455,0.799,-0.227
8.881,-0.455,0.801,-0.223
8.891,-0.451,0.801,-0.223
8.901,-0.451,0.799,-0.225
8.911,-0.455,0.797,-0.229
8.921,-0.453,0.797,-0.225
8.931,-0.455,0.799,-0.227
8.941,-0.455,0.801,-0.227
8.951,-0.455,0.799,-0.221
8.961,-0.455,0.797,-0.225
8.971,-0.455,0.799,-0.225
8.980,-0.453,0.797,-0.225
8.990,-0.451,0.799,-0.225
9.000,-0.455,0.797,-0.225
9.010,-0.455,0.801,-0.225
9.020,-0.455,0.801,-0.227
9.030,-0.451,0.801,-0.221
9.040,-0.453,0.803,-0.227
9.050,-0.451,0.803,-0.225
9.060,-0.451,0.799,-0.223
9.070,-0.451,0.799,-0.225
9.080,-0.453,0.795,-0.223
9.090,-0.451,0.797,-0.227
9.100,-0.451,0.799,-0.221
9.109,-0.451,0.799,-0.223
9.119,-0.453,0.797,-0.229
9.129,-0.455,0.801,-0.225
9.139,-0.455,0.801,-0.225
9.149,-0.457,0.803,-0.221
9.159,-0.455,0.799,-0.225
9.169,-0.457,0.799,-0.227
9.179,-0.453,0.799,-0.223
9.189,-0.453,0.799,-0.225
9.199,-0.455,0.799,-0.225
9.209,-0.457,0.793,-0.221
9.219,-0.451,0.801,-0.223
9.229,-0.451,0.805,-0.217
9.238,-0.453,0.803,-0.223
9.248,-0.453,0.795,-0.225
9.258,-0.455,0.795,-0.223
9.268,-0.455,0.793,-0.223
9.278,-0.463,0.795,-0.225
9.288,-0.461,0.803,-0.227
9.298,-0.455,0.805,-0.219
9.308,-0.459,0.807,-0.221
9.318,-0.459,0.807,-0.223
9.328,-0.457,0.801,-0.225
9.338,-0.451,0.795,-0.225
9.348,-0.455,0.793,-0.225
9.357,-0.455,0.793,-0.227
9.367,-0.449,0.797,-0.227
9.377,-0.449,0.799,-0.221
9.387,-0.449,0.803,-0.225
9.397,-0.453,0.803,-0.221
9.407,-0.447,0.801,-0.225
9.417,-0.451,0.803,-0.223
9.427,-0.457,0.805,-0.227
9.437,-0.453,0.801,-0.225
9.447,-0.453,0.803,-0.223
9.457,-0.453,0.801,-0.223
9.467,-0.451,0.801,-0.219
9.477,-0.451,0.799,-0.227
9.486,-0.455,0.799,-0.227
9.496,-0.453,0.799,-0.223
9.506,-0.451,0.803,-0.221
9.516,-0.451,0.799,-0.223
9.526,-0.451,0.795,-0.225
9.536,-0.451,0.797,-0.223
9.546,-0.453,0.795,-0.225
9.556,-0.455,0.795,-0.227
9.566,-0.453,0.801,-0.223
9.576,-0.455,0.803,-0.227
9.586,-0.455,0.805,-0.227
9.596,-0.455,0.805,-0.227
9.606,-0.455,0.801,-0.225
9.615,-0.453,0.807,-0.227
9.625,-0.451,0.799,-0.225
9.635,-0.453,0.797,-0.223
9.645,-0.453,0.801,-0.225
9.655,-0.455,0.793,-0.221
9.665,-0.453,0.797,-0.223
9.675,-0.457,0.797,-0.221
9.685,-0.459,0.799,-0.221
9.695,-0.457,0.793,-0.223
9.705,-0.461,0.797,-0.225
9.715,-0.461,0.795,-0.223
9.725,-0.465,0.795,-0.227
9.734,-0.461,0.799,-0.223
9.744,-0.465,0.797,-0.227
9.754,-0.461,0.799,-0.225
9.764,-0.461,0.799,-0.227
9.774,-0.457,0.801,-0.227
9.784,-0.455,0.799,-0.223
9.794,-0.455,0.801,-0.223
9.804,-0.453,0.801,-0.225
9.814,-0.449,0.799,-0.221
9.824,-0.451,0.801,-0.225
9.834,-0.451,0.801,-0.225
9.844,-0.455,0.799,-0.225
9.854,-0.457,0.799,-0.225
9.863,-0.461,0.799,-0.227
9.873,-0.459,0.799,-0.227
9.883,-0.457,0.799,-0.225
9.893,-0.461,0.799,-0.227
9.903,-0.457,0.799,-0.227
9.913,-0.459,0.795,-0.227
9.923,-0.457,0.797,-0.225
9.933,-0.459,0.801,-0.227
9.943,-0.459,0.799,-0.227
9.953,-0.457,0.795,-0.225
9.963,-0.457,0.799,-0.227
9.973,-0.457,0.795,-0.225
9.983,-0.457,0.797,-0.225
9.992,-0.457,0.795,-0.225
10.002,-0.461,0.795,-0.225
10.012,-0.461,0.793,-0.225
10.022,-0.461,0.795,-0.227
10.032,-0.465,0.797,-0.229
10.042,-0.465,0.795,-0.221
10.052,-0.467,0.791,-0.223
10.062,-0.463,0.799,-0.225
10.072,-0.463,0.799,-0.225
10.082,-0.463,0.795,-0.225
10.092,-0.465,0.795,-0.221
10.102,-0.465,0.789,-0.225
10.111,-0.465,0.801,-0.221
10.121,-0.461,0.803,-0.217
10.131,-0.465,0.795,-0.219
10.141,-0.467,0.791,-0.225
10.151,-0.463,0.795,-0.221
10.161,-0.465,0.789,-0.221
10.171,-0.469,0.795,-0.219
10.181,-0.465,0.799,-0.225
10.191,-0.465,0.801,-0.215
10.201,-0.465,0.799,-0.219
10.211,-0.467,0.797,-0.219
10.221,-0.465,0.789,-0.219
10.231,-0.465,0.787,-0.219
10.240,-0.461,0.791,-0.223
10.250,-0.463,0.791,-0.221
10.260,-0.465,0.791,-0.219
10.270,-0.461,0.799,-0.215
10.280,-0.463,0.797,-0.219
10.290,-0.461,0.797,-0.219
10.300,-0.463,0.795,-0.219
10.310,-0.465,0.797,-0.221
10.320,-0.461,0.797,-0.219
10.330,-0.463,0.797,-0.219
10.340,-0.465,0.799,-0.225
10.350,-0.465,0.797,-0.223
10.360,-0.457,0.795,-0.223
10.369,-0.463,0.799,-0.223
10.379,-0.461,0.799,-0.221
10.389,-0.459,0.799,-0.219
10.399,-0.459,0.799,-0.223
10.409,-0.457,0.793,-0.225
10.419,-0.457,0.793,-0.225
10.429,-0.453,0.795,-0.225
10.439,-0.461,0.795,-0.229
10.449,-0.459,0.795,-0.229
10.459,-0.455,0.803,-0.229
10.469,-0.455,0.805,-0.223
10.479,-0.459,0.805,-0.227
10.488,-0.455,0.803,-0.230
10.498,-0.453,0.801,-0.227
10.508,-0.451,0.799,-0.227
10.518,-0.455,0.797,-0.227
10.528,-0.453,0.793,-0.229
10.538,-0.453,0.795,-0.225
10.548,-0.457,0.797,-0.225
10.558,-0.459,0.795,-0.229
10.568,-0.457,0.799,-0.225
10.578,-0.457,0.799,-0.227
10.588,-0.459,0.795,-0.225
10.598,-0.461,0.797,-0.230
10.608,-0.465,0.795,-0.234
10.617,-0.463,0.797,-0.232
10.627,-0.465,0.799,-0.234
10.637,-0.461,0.799,-0.234
10.647,-0.459,0.797,-0.229
10.657,-0.461,0.799,-0.230
10.667,-0.461,0.801,-0.232
10.677,-0.455,0.801,-0.229
10.687,-0.459,0.801,-0.229
10.697,-0.457,0.799,-0.230
10.707,-0.455,0.799,-0.229
10.717,-0.453,0.801,-0.229
10.727,-0.453,0.799,-0.229
10.737,-0.455,0.801,-0.227
10.746,-0.453,0.799,-0.227
10.756,-0.455,0.799,-0.227
