df_hash,22ZHK4.VJETEC
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.A8GQ
person_label,V97
date_time_start,2025-11-04_18-40-06.966000_+03
date_time_start_unix,1762267206.966
date_time_end,2025-11-04_18-48-54.869000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.407,-0.285,0.949,0.258
4.417,-0.287,0.945,0.254
4.427,-0.289,0.949,0.258
4.437,-0.291,0.951,0.250
4.447,-0.293,0.947,0.250
4.457,-0.295,0.953,0.250
4.467,-0.297,0.953,0.246
4.477,-0.291,0.951,0.248
4.487,-0.291,0.953,0.246
4.497,-0.289,0.951,0.242
4.507,-0.287,0.953,0.244
4.516,-0.287,0.957,0.240
4.526,-0.285,0.961,0.246
4.536,-0.283,0.963,0.244
4.546,-0.287,0.963,0.246
4.556,-0.287,0.961,0.248
4.566,-0.283,0.953,0.242
4.576,-0.275,0.951,0.236
4.586,-0.275,0.953,0.242
4.596,-0.275,0.953,0.244
4.606,-0.277,0.951,0.246
4.616,-0.281,0.953,0.244
4.626,-0.285,0.955,0.242
4.636,-0.291,0.949,0.242
4.646,-0.293,0.947,0.242
4.656,-0.291,0.949,0.246
4.666,-0.293,0.951,0.244
4.675,-0.291,0.947,0.248
4.685,-0.295,0.953,0.246
4.695,-0.295,0.953,0.246
4.705,-0.297,0.955,0.246
4.715,-0.301,0.955,0.242
4.725,-0.305,0.955,0.242
4.735,-0.307,0.957,0.242
4.745,-0.309,0.957,0.236
4.755,-0.309,0.949,0.238
4.765,-0.301,0.945,0.238
4.775,-0.295,0.953,0.238
4.785,-0.291,0.953,0.240
4.795,-0.287,0.955,0.238
4.805,-0.285,0.953,0.234
4.815,-0.283,0.947,0.232
4.824,-0.281,0.947,0.236
4.834,-0.281,0.949,0.238
4.844,-0.279,0.953,0.238
4.854,-0.281,0.949,0.238
4.864,-0.281,0.949,0.236
4.874,-0.285,0.951,0.234
4.884,-0.289,0.949,0.234
4.894,-0.291,0.953,0.236
4.904,-0.293,0.955,0.232
4.914,-0.293,0.953,0.232
4.924,-0.291,0.953,0.234
4.934,-0.293,0.953,0.232
4.944,-0.291,0.943,0.234
4.954,-0.289,0.941,0.227
4.964,-0.291,0.947,0.225
4.974,-0.293,0.947,0.223
4.983,-0.295,0.955,0.221
4.993,-0.299,0.967,0.219
5.003,-0.299,0.973,0.223
5.013,-0.299,0.969,0.215
5.023,-0.299,0.961,0.215
5.033,-0.299,0.965,0.215
5.043,-0.303,0.965,0.209
5.053,-0.301,0.957,0.213
5.063,-0.295,0.949,0.209
5.073,-0.295,0.953,0.211
5.083,-0.293,0.957,0.207
5.093,-0.291,0.955,0.211
5.103,-0.295,0.949,0.211
5.113,-0.295,0.947,0.213
5.123,-0.303,0.947,0.215
5.132,-0.307,0.953,0.217
5.142,-0.311,0.961,0.213
5.152,-0.318,0.963,0.211
5.162,-0.328,0.961,0.211
5.172,-0.326,0.953,0.207
5.182,-0.326,0.951,0.209
5.192,-0.320,0.947,0.207
5.202,-0.314,0.947,0.207
5.212,-0.309,0.945,0.201
5.222,-0.305,0.949,0.203
5.232,-0.301,0.949,0.201
5.242,-0.297,0.949,0.197
5.252,-0.299,0.947,0.201
5.262,-0.293,0.947,0.197
5.272,-0.295,0.955,0.201
5.282,-0.299,0.961,0.201
5.291,-0.307,0.965,0.201
5.301,-0.309,0.963,0.205
5.311,-0.311,0.967,0.201
5.321,-0.311,0.963,0.197
5.331,-0.316,0.965,0.197
5.341,-0.320,0.961,0.197
5.351,-0.324,0.959,0.199
5.361,-0.324,0.957,0.193
5.371,-0.328,0.961,0.195
5.381,-0.326,0.955,0.193
5.391,-0.324,0.951,0.193
5.401,-0.324,0.947,0.191
5.411,-0.322,0.949,0.189
5.421,-0.324,0.949,0.191
5.431,-0.326,0.951,0.193
5.440,-0.322,0.945,0.195
5.450,-0.318,0.949,0.199
5.460,-0.311,0.953,0.201
5.470,-0.311,0.957,0.203
5.480,-0.312,0.957,0.203
5.490,-0.309,0.951,0.199
5.500,-0.318,0.953,0.195
5.510,-0.328,0.951,0.193
5.520,-0.332,0.953,0.191
5.530,-0.340,0.953,0.191
5.540,-0.340,0.953,0.191
5.550,-0.342,0.949,0.191
5.560,-0.344,0.949,0.189
5.570,-0.348,0.945,0.189
5.580,-0.352,0.943,0.189
5.590,-0.352,0.949,0.195
5.599,-0.350,0.947,0.195
5.609,-0.348,0.947,0.197
5.619,-0.342,0.951,0.193
5.629,-0.344,0.949,0.191
5.639,-0.344,0.951,0.193
5.649,-0.344,0.945,0.188
5.659,-0.342,0.943,0.191
5.669,-0.350,0.943,0.191
5.679,-0.344,0.939,0.191
5.689,-0.344,0.943,0.195
5.699,-0.346,0.943,0.191
5.709,-0.344,0.947,0.189
5.719,-0.350,0.953,0.189
5.729,-0.354,0.957,0.189
5.739,-0.357,0.951,0.189
5.748,-0.357,0.939,0.184
5.758,-0.359,0.938,0.186
5.768,-0.357,0.943,0.191
5.778,-0.363,0.947,0.191
5.788,-0.363,0.949,0.188
5.798,-0.359,0.949,0.189
5.808,-0.359,0.953,0.188
5.818,-0.359,0.949,0.188
5.828,-0.361,0.947,0.189
5.838,-0.359,0.947,0.188
5.848,-0.363,0.947,0.186
5.858,-0.359,0.943,0.186
5.868,-0.355,0.943,0.188
5.878,-0.354,0.943,0.186
5.888,-0.352,0.947,0.186
5.898,-0.354,0.943,0.186
5.907,-0.354,0.947,0.186
5.917,-0.355,0.947,0.188
5.927,-0.355,0.945,0.186
5.937,-0.359,0.943,0.182
5.947,-0.357,0.939,0.182
5.957,-0.359,0.941,0.182
5.967,-0.361,0.943,0.182
5.977,-0.361,0.949,0.182
5.987,-0.357,0.949,0.182
5.997,-0.359,0.949,0.186
6.007,-0.361,0.947,0.182
6.017,-0.365,0.947,0.184
6.027,-0.363,0.951,0.184
6.037,-0.363,0.949,0.184
6.047,-0.359,0.943,0.186
6.056,-0.359,0.943,0.184
6.066,-0.354,0.941,0.186
6.076,-0.357,0.938,0.186
6.086,-0.355,0.943,0.186
6.096,-0.354,0.941,0.186
6.106,-0.352,0.947,0.184
6.116,-0.354,0.943,0.188
6.126,-0.352,0.945,0.188
6.136,-0.354,0.945,0.184
6.146,-0.350,0.949,0.184
6.156,-0.354,0.949,0.186
6.166,-0.355,0.947,0.182
6.176,-0.352,0.949,0.182
