df_hash,22ZHK4.QRA2JK
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.J83X
person_label,V39
date_time_start,2025-10-27_13-20-19.994000_+03
date_time_start_unix,1761556819.994
date_time_end,2025-10-27_13-28-31.380000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.747,-0.670,0.773,-0.113
4.757,-0.668,0.775,-0.111
4.767,-0.670,0.777,-0.113
4.777,-0.670,0.777,-0.109
4.786,-0.670,0.773,-0.111
4.796,-0.672,0.777,-0.113
4.806,-0.672,0.781,-0.115
4.816,-0.672,0.781,-0.113
4.826,-0.670,0.779,-0.115
4.836,-0.672,0.777,-0.113
4.846,-0.668,0.777,-0.111
4.856,-0.672,0.775,-0.113
4.866,-0.672,0.777,-0.115
4.876,-0.670,0.777,-0.117
4.886,-0.670,0.777,-0.115
4.896,-0.670,0.775,-0.115
4.905,-0.672,0.777,-0.111
4.915,-0.670,0.779,-0.113
4.925,-0.668,0.775,-0.113
4.935,-0.668,0.775,-0.115
4.945,-0.666,0.775,-0.119
4.955,-0.674,0.775,-0.113
4.965,-0.670,0.775,-0.115
4.975,-0.670,0.783,-0.113
4.985,-0.668,0.783,-0.113
4.995,-0.670,0.777,-0.113
5.005,-0.672,0.781,-0.113
5.015,-0.670,0.781,-0.111
5.025,-0.668,0.777,-0.113
5.034,-0.668,0.777,-0.113
5.044,-0.666,0.771,-0.113
5.054,-0.666,0.773,-0.115
5.064,-0.672,0.777,-0.119
5.074,-0.676,0.781,-0.119
5.084,-0.678,0.783,-0.117
5.094,-0.676,0.781,-0.113
5.104,-0.674,0.779,-0.115
5.114,-0.674,0.775,-0.115
5.124,-0.670,0.773,-0.115
5.134,-0.668,0.770,-0.117
5.144,-0.666,0.771,-0.113
5.153,-0.668,0.775,-0.115
5.163,-0.668,0.777,-0.113
5.173,-0.670,0.779,-0.113
5.183,-0.670,0.777,-0.111
5.193,-0.674,0.777,-0.113
5.203,-0.672,0.777,-0.111
5.213,-0.674,0.779,-0.115
5.223,-0.674,0.773,-0.113
5.233,-0.674,0.773,-0.117
5.243,-0.672,0.773,-0.117
5.253,-0.674,0.773,-0.115
5.263,-0.678,0.777,-0.117
5.272,-0.674,0.779,-0.115
5.282,-0.674,0.777,-0.117
5.292,-0.668,0.773,-0.115
5.302,-0.668,0.773,-0.115
5.312,-0.670,0.777,-0.115
5.322,-0.670,0.781,-0.113
5.332,-0.668,0.779,-0.113
5.342,-0.668,0.779,-0.113
5.352,-0.670,0.779,-0.115
5.362,-0.666,0.783,-0.119
5.372,-0.666,0.781,-0.117
5.382,-0.666,0.777,-0.115
5.392,-0.666,0.781,-0.115
5.401,-0.668,0.779,-0.111
5.411,-0.668,0.779,-0.111
5.421,-0.670,0.779,-0.115
5.431,-0.668,0.781,-0.111
5.441,-0.668,0.779,-0.117
5.451,-0.674,0.777,-0.115
5.461,-0.674,0.779,-0.117
5.471,-0.670,0.781,-0.115
5.481,-0.672,0.777,-0.117
5.491,-0.670,0.773,-0.115
5.501,-0.668,0.777,-0.117
5.511,-0.668,0.777,-0.117
5.520,-0.666,0.775,-0.111
5.530,-0.664,0.777,-0.111
5.540,-0.664,0.781,-0.115
5.550,-0.664,0.781,-0.113
5.560,-0.664,0.779,-0.113
5.570,-0.668,0.779,-0.115
5.580,-0.666,0.783,-0.113
5.590,-0.672,0.785,-0.115
5.600,-0.662,0.783,-0.111
5.610,-0.666,0.787,-0.111
5.620,-0.666,0.783,-0.115
5.630,-0.666,0.783,-0.113
5.640,-0.664,0.775,-0.111
5.649,-0.664,0.775,-0.111
5.659,-0.666,0.777,-0.111
5.669,-0.668,0.781,-0.117
5.679,-0.670,0.783,-0.117
5.689,-0.674,0.781,-0.113
5.699,-0.672,0.783,-0.113
5.709,-0.670,0.779,-0.111
5.719,-0.668,0.781,-0.117
