Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,133.06773014396597,Calibration,,,0.9920518052228012,
2,132.6705114580887,Calibration,,,0.9890904225092827,
3,133.20048804658822,Calibration,,,0.993041554627566,
4,133.06773014396597,Calibration,,,0.9920518052228012,
5,132.6705114580887,Calibration,,,0.9890904225092827,
6,134.13384411501173,Calibration,,,1.0,
7,133.06773014396597,Calibration,,,0.9920518052228012,
8,132.6705114580887,Calibration,,,0.9890904225092827,
9,134.13384411501173,Calibration,,,1.0,
10,133.06773014396597,Calibration,,,0.9920518052228012,
11,133.06773014396597,Calibration,,,0.9920518052228012,
12,132.80265392823608,Calibration,,,0.9900755836830373,
13,133.59946346455473,Calibration,,,0.9960160342980666,
14,132.93523661142765,Calibration,,,0.9910640267751549,
15,133.06773014396597,Calibration,,,0.9920518052228012,
16,133.33333333333334,Calibration,,,0.994031955506796,
17,132.80265392823608,Calibration,,,0.9900755836830373,
18,132.6705114580887,Calibration,,,0.9890904225092827,
19,131.4867336460088,Calibration,,,0.9802650090179764,
20,131.88001556184184,Normal,,,0.9831970419471808,
21,132.14281466838102,Normal,,,0.9851562869648578,
22,130.83422518663502,Normal,,,0.9754003655842305,
23,131.4867336460088,Normal,,,0.9802650090179764,
24,130.83422518663502,Normal,,,0.9754003655842305,
25,131.3559878627067,Normal,,,0.9792902605574877,
26,131.22532963802806,Normal,,,0.9783161648724173,
27,130.83422518663502,Normal,,,0.9754003655842305,
28,131.4867336460088,Normal,,,0.9802650090179764,
29,131.61756673339676,Normal,,,0.9812404083562308,
30,131.4867336460088,Normal,,,0.9802650090179764,
31,130.7042606974902,Normal,,,0.9744314419026199,
32,131.4867336460088,Normal,,,0.9802650090179764,
33,131.09475922481047,Normal,,,0.9773427238477446,
34,130.44459431078945,Normal,,,0.9724955522373109,
35,130.7042606974902,Normal,,,0.9744314419026199,
36,130.314892907221,Normal,,,0.9715285899364352,
37,130.7042606974902,Normal,,,0.9744314419026199,
38,130.7042606974902,Normal,,,0.9744314419026199,
39,129.926994022059,Normal,,,0.9686366890920052,
40,130.83422518663502,Normal,,,0.9754003655842305,
41,130.0562623390879,Normal,,,0.9696004226047163,
42,130.96444839083983,Normal,,,0.9763712180630846,
43,130.44459431078945,Normal,,,0.9724955522373109,
44,129.6690586285682,Normal,,,0.9667137044927251,
45,130.314892907221,Normal,,,0.9715285899364352,
46,130.314892907221,Normal,,,0.9715285899364352,
47,129.2833179270713,Normal,,,0.9638378935454365,
48,129.15508037966427,Normal,,,0.9628818447249323,
49,129.026764021661,Normal,,,0.9619252083481382,
50,128.38816363841784,Normal,,,0.9571642537329093,
51,128.8988685257321,Normal,,,0.9609717096225074,
52,128.51554266973048,Normal,,,0.9581139020621687,
53,129.41181038063897,Normal,,,0.9647958427667137,
54,128.51554266973048,Normal,,,0.9581139020621687,
55,129.026764021661,Normal,,,0.9619252083481382,
56,128.8988685257321,Normal,,,0.9609717096225074,
57,128.8988685257321,Normal,,,0.9609717096225074,
58,129.026764021661,Normal,,,0.9619252083481382,
