Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,34.970341653243885,Calibration,,,0.9166001321039742,
2,35.19313818268969,Calibration,,,0.9246524270261945,
3,35.41667183159798,Calibration,,,0.9327313628629733,
4,35.956180921434665,Calibration,,,0.9522302586284951,
5,34.92585938569604,Calibration,,,0.9149924574332992,
6,37.231897758230204,Calibration,,,0.9983371178002786,
7,35.956180921434665,Calibration,,,0.9522302586284951,
8,36.636639277115144,Calibration,,,0.9768233318503164,
9,36.36363636363637,Calibration,,,0.9669564816824764,
10,35.77585852222092,Calibration,,,0.9457130604335177,
11,37.27790754631593,Calibration,,,0.9999999999999999,
12,35.640941747731986,Calibration,,,0.9408369088128349,
13,35.77585852222092,Calibration,,,0.9457130604335177,
14,34.7482713603705,Calibration,,,0.9085740847677416,
15,33.30077627439573,Calibration,,,0.8562588294101893,
16,33.30077627439573,Calibration,,,0.8562588294101893,
17,34.13036845097958,Calibration,,,0.8862418856437689,
18,33.214050606256066,Calibration,,,0.8531243970250696,
19,31.587402817406804,Calibration,,,0.7943342185470957,
20,32.395735943652156,Normal,,,0.823548931828845,
21,33.30077627439573,Normal,,,0.8562588294101893,
22,34.659654325403544,Normal,,,0.9053712947491465,
23,33.605221982654335,Normal,,,0.8672620826332108,
24,32.6530612244898,Normal,,,0.8328491622112574,
25,32.868269235825885,Normal,,,0.8406271934993267,
26,32.09677305463064,Normal,,,0.8127438382343063,
27,32.69604384408695,Normal,,,0.8344026367217753,
28,34.8814171343102,Normal,,,0.9133862290236535,
29,35.41667183159798,Normal,,,0.9327313628629733,
30,35.014839288890634,Normal,,,0.9182083622072904,
31,33.30077627439573,Normal,,,0.8562588294101893,
32,32.56716897182517,Normal,,,0.8297448510637281,
33,29.711757328627787,Normal,,,0.7265447844713065,
34,29.547614207438432,Normal,,,0.7206123364903699,
35,29.588608859007024,Normal,,,0.7220939620142731,
36,31.587402817406804,Normal,,,0.7943342185470957,
37,31.714377776593775,Normal,,,0.798923337693851,
38,31.629704720891578,Normal,,,0.795863090668569,
39,33.30077627439573,Normal,,,0.8562588294101893,
40,31.672019765874097,Normal,,,0.7973924377490366,
41,32.35294212802771,Normal,,,0.8220022810568951,
42,32.6530612244898,Normal,,,0.8328491622112574,
43,33.08416545523481,Normal,,,0.8484300979502956,
44,34.17431772683374,Normal,,,0.887830296969906,
45,32.99772447692008,Normal,,,0.8453059548027929,
46,35.014839288890634,Normal,,,0.9182083622072904,
47,35.41667183159798,Normal,,,0.9327313628629733,
48,35.59603061543401,Normal,,,0.9392137341455556,
49,32.69604384408695,Normal,,,0.8344026367217753,
50,32.26744289227288,Normal,,,0.8189121742960991,
51,32.73906474313748,Normal,,,0.8359574947253342,
52,34.61538328402372,Normal,,,0.9037712541982864,
53,34.57114153217916,Normal,,,0.9021722722275428,
54,34.43860595278191,Normal,,,0.8973821815755535,
55,30.872487365434548,Normal,,,0.7684957996181622,
56,33.257406673896824,Normal,,,0.8546913686658736,
57,31.756758473338294,Normal,,,0.8004550575552193,
58,31.5028894450199,Normal,,,0.7912797427838351,
59,32.182052584186636,Normal,,,0.8158260043906699,
60,30.45555727121861,Normal,,,0.7534271444244441,
61,31.292078066224672,Normal,,,0.7836606142487469,
62,31.165920190934894,Normal,,,0.7791010260849597,
63,30.872487365434548,Normal,,,0.7684957996181622,
64,29.261361308755347,Normal,,,0.7102666063828577,
65,31.418481607620866,Normal,,,0.7882290812579372,
66,30.041288747254228,Normal,,,0.7384546834967457,
67,32.26744289227288,Normal,,,0.8189121742960991,
68,32.01160612791774,Normal,,,0.8096657417611822,
69,32.56716897182517,Normal,,,0.8297448510637281,
70,31.587402817406804,Normal,,,0.7943342185470957,
71,31.84159697071783,Normal,,,0.8035212839607982,
72,31.714377776593775,Normal,,,0.798923337693851,
73,31.292078066224672,Normal,,,0.7836606142487469,
74,31.5028894450199,Normal,,,0.7912797427838351,
75,33.30077627439573,Normal,,,0.8562588294101893,
76,33.73612011678095,Normal,,,0.8719929928649713,
77,34.04255319148937,Normal,,,0.8830680733323949,
78,32.26744289227288,Normal,,,0.8189121742960991,
79,31.418481607620866,Normal,,,0.7882290812579372,
80,31.292078066224672,Normal,,,0.7836606142487469,
81,30.62200956937799,Normal,,,0.7594430505006954,
82,30.663691062086002,Normal,,,0.7609494997838963,
83,31.88406444024496,Normal,,,0.8050561399573591,
84,30.372491270186696,Normal,,,0.7504249794446655,
85,28.65221964447753,Normal,,,0.6882510555016205,
86,30.956187089288782,Normal,,,0.7715208685591336,
87,29.67067626295459,Normal,,,0.7250600357755234,
88,29.547614207438432,Normal,,,0.7206123364903699,
89,26.349891780994454,Normal,,,0.6050405000655625,
90,26.19414524182042,Normal,,,0.5994115207019071,
91,27.968749956298826,Normal,,,0.6635491469337328,
92,27.055537713931518,Normal,,,0.63054390075501,
93,29.424780844232274,Normal,,,0.7161729025849831,
94,29.383884584802768,Normal,,,0.7146948331421549,
95,27.968749956298826,Normal,,,0.6635491469337328,
