Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,108.71562276113764,Calibration,,,0.9438218013794459,
2,106.50523313463007,Calibration,,,0.9246319825118909,
3,105.88240276818952,Calibration,,,0.9192247901445926,
4,106.50523313463007,Calibration,,,0.9246319825118909,
5,107.44681651199696,Calibration,,,0.9328064754807709,
6,107.02730587654828,Calibration,,,0.9291644329147313,
7,107.23688090808191,Calibration,,,0.9309838890169782,
8,107.86799977131984,Calibration,,,0.9364630391741243,
9,108.1850657007904,Calibration,,,0.9392156931327961,
10,108.3969713886194,Calibration,,,0.9410553831664795,
11,108.1850657007904,Calibration,,,0.9392156931327961,
12,108.1850657007904,Calibration,,,0.9392156931327961,
13,108.82198029886868,Calibration,,,0.9447451598044865,
14,108.1850657007904,Calibration,,,0.9392156931327961,
15,107.86799977131984,Calibration,,,0.9364630391741243,
16,108.3969713886194,Calibration,,,0.9410553831664795,
17,109.35582855630624,Calibration,,,0.9493798410571184,
18,109.24878351479556,Calibration,,,0.9484505139680723,
19,110.43171068658708,Calibration,,,0.9587202681724725,
20,108.60923699838824,Normal,,,0.9428981979148056,
21,108.1850657007904,Normal,,,0.9392156931327961,
22,107.44681651199696,Normal,,,0.9328064754807709,
23,108.1850657007904,Normal,,,0.9392156931327961,
24,108.1850657007904,Normal,,,0.9392156931327961,
25,108.3969713886194,Normal,,,0.9410553831664795,
26,108.07924802782392,Normal,,,0.9382970216221894,
27,109.78478887836177,Normal,,,0.9531039224511393,
28,109.78478887836177,Normal,,,0.9531039224511393,
29,109.24878351479556,Normal,,,0.9484505139680723,
30,108.9285461415875,Normal,,,0.9456703266595597,
31,109.24878351479556,Normal,,,0.9484505139680723,
32,109.5700689634014,Normal,,,0.9512398002955098,
33,109.24878351479556,Normal,,,0.9484505139680723,
34,109.35582855630624,Normal,,,0.9493798410571184,
35,109.78478887836177,Normal,,,0.9531039224511393,
36,109.99998900000112,Normal,,,0.9549722135908602,
37,110.10778451025708,Normal,,,0.9559080559834142,
38,110.97375026911136,Normal,,,0.9634260636046202,
39,112.17616144393156,Normal,,,0.9738649710137094,
40,110.97375026911136,Normal,,,0.9634260636046202,
41,110.53986564984729,Normal,,,0.9596592312085367,
42,112.17616144393156,Normal,,,0.9738649710137094,
43,111.95650713610776,Normal,,,0.9719580102091219,
44,111.40944083601644,Normal,,,0.9672085745976804,
45,112.72724403306516,Normal,,,0.9786492746223207,
46,111.7373368076196,Normal,,,0.9700552511414928,
47,111.62794851272504,Normal,,,0.9691055807575552,
48,111.62794851272504,Normal,,,0.9691055807575552,
49,111.40944083601644,Normal,,,0.9672085745976804,
50,111.62794851272504,Normal,,,0.9691055807575552,
51,111.62794851272504,Normal,,,0.9691055807575552,
52,111.51864982140287,Normal,,,0.968156688280057,
53,111.84681460272012,Normal,,,0.9710056985344792,
54,111.95650713610776,Normal,,,0.9719580102091219,
55,111.62794851272504,Normal,,,0.9691055807575552,
56,111.62794851272504,Normal,,,0.9691055807575552,
57,111.40944083601644,Normal,,,0.9672085745976804,
58,111.40944083601644,Normal,,,0.9672085745976804,
59,111.51864982140287,Normal,,,0.968156688280057,
60,111.62794851272504,Normal,,,0.9691055807575552,
61,113.0593753921747,Normal,,,0.9815327212984695,
62,111.62794851272504,Normal,,,0.9691055807575552,
63,113.2812013244838,Normal,,,0.9834585353767159,
64,112.28612300720204,Normal,,,0.9748196183103888,
65,111.62794851272504,Normal,,,0.9691055807575552,
66,112.8379072179024,Normal,,,0.9796100131486268,
67,113.39244103309584,Normal,,,0.9844242790779825,
68,112.17616144393156,Normal,,,0.9738649710137094,
69,113.39244103309584,Normal,,,0.9844242790779825,
70,112.72724403306516,Normal,,,0.9786492746223207,
71,114.06163206226852,Normal,,,0.9902339582782538,
72,113.39244103309584,Normal,,,0.9844242790779825,
73,113.39244103309584,Normal,,,0.9844242790779825,
74,114.96063173166353,Normal,,,0.9980387545959689,
75,114.17362840365858,Normal,,,0.9912062707969748,
76,112.72724403306516,Normal,,,0.9786492746223207,
77,113.94985522670892,Normal,,,0.9892635514313096,
78,114.06163206226852,Normal,,,0.9902339582782538,
79,113.39244103309584,Normal,,,0.9844242790779825,
80,113.83816766085332,Normal,,,0.988293919592278,
81,113.503641764346,Normal,,,0.9853896843916158,
82,112.17616144393156,Normal,,,0.9738649710137094,
83,111.95650713610776,Normal,,,0.9719580102091219,
84,111.84681460272012,Normal,,,0.9710056985344792,
85,111.84681460272012,Normal,,,0.9710056985344792,
86,112.17616144393156,Normal,,,0.9738649710137094,
87,112.28612300720204,Normal,,,0.9748196183103888,
88,111.62794851272504,Normal,,,0.9691055807575552,
89,111.62794851272504,Normal,,,0.9691055807575552,
90,112.8379072179024,Normal,,,0.9796100131486268,
91,111.62794851272504,Normal,,,0.9691055807575552,
92,110.6481102409252,Normal,,,0.9605989723615296,
93,110.53986564984729,Normal,,,0.9596592312085367,
94,110.2156700231012,Normal,,,0.9568446797465211,
