Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
104,14579.831136395778,Normal,,,0.07736811200677801,
105,14848.294970288562,Normal,,,0.08630397010813157,
106,14375.003593750898,Normal,,,0.07055039719661643,
107,14863.390577204911,Normal,,,0.08680642959923823,
108,14216.439606432086,Normal,,,0.06527257161348188,
109,13933.37894192707,Normal,,,0.055850855863486926,
110,14273.866976124104,Normal,,,0.06718405003968497,
111,14565.093588008847,Normal,,,0.07687757054635902,
112,14418.612698760577,Normal,,,0.0720019326553894,
113,14788.130454971622,Normal,,,0.08430138538819648,
114,14594.598539080685,Normal,,,0.07785964717188554,
115,13933.37894192707,Normal,,,0.055850855863486926,
116,14130.820308249713,Normal,,,0.0624227207110295,
117,13520.968317667039,Normal,,,0.04212370772423302,
118,13561.565438621714,Normal,,,0.04347498885180323,
119,14059.931865570179,Normal,,,0.060063188495367126,
120,14145.051848687552,Normal,,,0.06289641962261916,
121,13739.132346314065,Normal,,,0.049385329427765856,
122,14088.237448789258,Normal,,,0.06100534398593782,
123,13359.946346455474,Normal,,,0.03676406778658159,
124,13919.39556416702,Normal,,,0.05538541708303896,
125,13359.946346455474,Normal,,,0.03676406778658159,
126,13293.523661142764,Normal,,,0.03455317896011023,
127,13057.438365626555,Normal,,,0.026695045259347017,
128,12487.652833261112,Normal,,,0.007729650213043726,
129,12889.886852573209,Normal,,,0.02111806856344789,
130,12686.974283503127,Normal,,,0.014364093929697064,
131,12979.798242016126,Normal,,,0.024110782353262583,
132,12877.089468729919,Normal,,,0.02069210576453373,
133,12401.531837212533,Normal,,,0.004863100223503336,
134,12255.427622508318,Normal,,,0.0,
135,12524.752041221464,Normal,,,0.00896450279336819,
136,12915.508037966429,Normal,,,0.02197087347851784,
137,12928.331792707128,Normal,,,0.022397714036621497,
138,12636.809256210045,Normal,,,0.012694343635806349,
139,13227.460737589665,Normal,,,0.03235426485659326,
140,14230.76321006172,Normal,,,0.06574933486191831,
141,16385.303693411308,Normal,,,0.13746353097416847,
142,17857.142857142855,Normal,,,0.18645391349389567,
143,17299.99048500523,Normal,,,0.1679090150393699,
144,17245.512286565227,Normal,,,0.1660957002110059,
145,17101.266861849126,Normal,,,0.16129447008498704,
146,19208.27338751347,Normal,,,0.23142649144128574,
147,19738.543256030618,Normal,,,0.24907660181848107,
148,19396.986484179815,Normal,,,0.23770783455266714,
149,18777.226979119725,Normal,,,0.2170790484928144,
150,18086.420534598416,Normal,,,0.1940854546286656,
151,17318.20645726646,Normal,,,0.16851533634881516,
152,17155.159843201836,Normal,,,0.1630883058767349,
153,16817.29355931291,Normal,,,0.15184237704421727,
154,16677.53486021724,Normal,,,0.14719048823878716,
155,17483.22047914514,Normal,,,0.17400785227865329,
156,16677.53486021724,Normal,,,0.14719048823878716,
157,17101.266861849126,Normal,,,0.16129447008498704,
158,16870.091857650168,Normal,,,0.15359977615117887,
159,16817.29355931291,Normal,,,0.15184237704421727,
160,15577.75558813037,Normal,,,0.11058417380276903,
161,15403.217732184254,Normal,,,0.10477465565861604,
162,15561.804484600816,Normal,,,0.11005323898136948,
163,15770.930390267442,Normal,,,0.11701402543538525,
164,15950.566005834717,Normal,,,0.12299322325649481,
165,16317.472749820507,Normal,,,0.1352057680642847,
166,16132.72717299769,Normal,,,0.1290564844330277,
167,15593.739425495454,Normal,,,0.11111619817468704,
168,15514.026231115551,Normal,,,0.10846293280387026,
169,14923.925290829993,Normal,,,0.08882133642417706,
170,14923.925290829993,Normal,,,0.08882133642417706,
171,15015.2630148546,Normal,,,0.0918615259698215,
172,15061.193629717543,Normal,,,0.09339033322468288,
173,15061.193629717543,Normal,,,0.09339033322468288,
174,15246.598483878248,Normal,,,0.09956156099886365,
175,15138.120208784952,Normal,,,0.09595084569595841,
176,14506.292829829581,Normal,,,0.07492037868284801,
177,14594.598539080685,Normal,,,0.07785964717188554,
178,14159.29203539823,Normal,,,0.0633704063266689,
179,14288.265761743169,Normal,,,0.06766331573167073,
180,14418.612698760577,Normal,,,0.0720019326553894,
181,14535.644306969549,Normal,,,0.07589734690603384,
182,15293.396158604754,Normal,,,0.10111922846850269,
183,15529.927723716371,Normal,,,0.1089922163182277,
184,15529.927723716371,Normal,,,0.1089922163182277,
185,15340.340801011234,Normal,,,0.10268178777893339,
186,14788.130454971622,Normal,,,0.08430138538819648,
187,14833.229995164365,Normal,,,0.0858025302007212,
188,14609.374543457045,Normal,,,0.07835146864555509,
189,14418.612698760577,Normal,,,0.0720019326553894,
190,15138.120208784952,Normal,,,0.09595084569595841,
191,14535.644306969549,Normal,,,0.07589734690603384,
192,14999.99250000375,Normal,,,0.0913532446424517,
193,14863.390577204911,Normal,,,0.08680642959923823,
194,14848.294970288562,Normal,,,0.08630397010813157,
195,14059.931865570179,Normal,,,0.060063188495367126,
196,14520.953736241396,Normal,,,0.07540836910387999,
197,13863.645501039078,Normal,,,0.05352976805192311,
198,14216.439606432086,Normal,,,0.06527257161348188,
199,14088.237448789258,Normal,,,0.06100534398593782,
200,14273.866976124104,Normal,,,0.06718405003968497,
201,14288.265761743169,Normal,,,0.06766331573167073,
202,14159.29203539823,Normal,,,0.0633704063266689,
203,13877.555551854872,Normal,,,0.05399276613427262,
204,14273.866976124104,Normal,,,0.06718405003968497,
205,13739.132346314065,Normal,,,0.049385329427765856,
206,13548.024359347799,Normal,,,0.04302427204136239,
207,13386.62996945171,Normal,,,0.0376522360931536,
208,13399.993836002834,Normal,,,0.03809705435211491,
209,13961.391168861632,Normal,,,0.056783246947084864,
210,13480.504494400197,Normal,,,0.04077686342976039,
211,13961.391168861632,Normal,,,0.056783246947084864,
212,13821.986634138924,Normal,,,0.05214314655477348,
213,13643.179024430841,Normal,,,0.046191509030175826,
214,14130.820308249713,Normal,,,0.0624227207110295,
215,14954.299660238312,Normal,,,0.08983235176659826,
216,17428.00925078731,Normal,,,0.1721701384419208,
217,20812.650761638954,Normal,,,0.284828427740583,
218,24440.734884016492,Normal,,,0.40558974008288956,
219,25546.89515809696,Normal,,,0.4424084471065141,
220,25423.87963318426,Normal,,,0.4383138573103988,
221,25210.6348542069,Normal,,,0.43121597355389546,
222,25393.27839920773,Normal,,,0.4372952907475381,
223,24762.28209191759,Normal,,,0.41629248607674346,
224,27672.46866092924,Normal,,,0.5131584730220788,
225,24821.40995537111,Normal,,,0.41826056568730235,
226,25577.73713759544,Normal,,,0.44343502691939624,
227,27500.027500027503,Normal,,,0.5074187436801147,
228,28523.020930192764,Normal,,,0.5414692301014048,
229,27672.46866092924,Normal,,,0.5131584730220788,
230,27741.9444328853,Normal,,,0.5154709842854368,
231,26399.991552002706,Normal,,,0.470803885747842,
232,26693.573789046026,Normal,,,0.48057581358354723,
233,25546.89515809696,Normal,,,0.4424084471065141,
234,25210.6348542069,Normal,,,0.43121597355389546,
235,25795.467736318726,Normal,,,0.45068222184432255,
236,24880.7589626714,Normal,,,0.42023600610324824,
237,23675.980008002483,Normal,,,0.3801347618264567,
238,23184.749998840765,Normal,,,0.3637840988960123,
239,24267.78039600164,Normal,,,0.3998329245726477,
240,24124.9867312573,Normal,,,0.3950800164902977,
241,23211.657823025038,Normal,,,0.36467972977202384,
242,22474.23329153126,Normal,,,0.3401344460429791,
243,22918.013099936285,Normal,,,0.3549057220791281,
244,22117.630405548873,Normal,,,0.3282648666606613,
245,23593.085338548975,Normal,,,0.37737560059101455,
246,22733.834538605464,Normal,,,0.3487753116417172,
247,21597.245919200384,Normal,,,0.31094379267937805,
248,21307.33270547726,Normal,,,0.30129398882322117,
249,23157.90448753873,Normal,,,0.3628905421134288,
250,24181.98393832627,Normal,,,0.39697717689047723,
251,27776.774727579283,Normal,,,0.5166303157547849,
252,26464.8282432647,Normal,,,0.47296198452963106,
253,26238.937008183926,Normal,,,0.4654431616261802,
254,23787.152558902937,Normal,,,0.38383515649491956,
255,24181.98393832627,Normal,,,0.39697717689047723,
256,27534.404238095503,Normal,,,0.5085629784506192,
257,25516.06236125641,Normal,,,0.4413821729397485,
258,24382.86957115409,Normal,,,0.4036636846540031,
259,24851.079903677215,Normal,,,0.4192481342699806,
260,23787.152558902937,Stress,,,0.38383515649491956,
261,26367.692194108404,Stress,,,0.46972879688122177,
262,25608.719256732533,Stress,,,0.44446627130071154,
263,24096.559734166756,Stress,,,0.39413381972120093,
264,23620.670921536857,Stress,,,0.37829379076824815,
265,21992.183977814282,Stress,,,0.3240893639074462,
266,21211.876954144165,Stress,,,0.29811673013439804,
267,21597.245919200384,Stress,,,0.31094379267937805,
268,21942.287395691852,Stress,,,0.3224285488504481,
269,22345.96923406956,Stress,,,0.33586515807088163,
270,22371.564846217865,Stress,,,0.3367171117767424,
271,21355.29226852999,Stress,,,0.302890329916276,
272,22017.217464056892,Stress,,,0.3249226071700581,
273,21164.37950272174,Stress,,,0.29653577049476093,
274,20628.25410708539,Stress,,,0.27869075803825355,
275,19460.439844861376,Stress,,,0.23981988897311807,
276,16834.875127313742,Stress,,,0.1524275821147723,
277,19716.98243414035,Stress,,,0.24835894669836184,
278,19375.902190445744,Stress,,,0.23700604074214532,
279,19354.826222692758,Stress,,,0.23630452406312558,
280,19652.427173018004,Stress,,,0.24621021536006366,
281,19978.02417340925,Stress,,,0.2570477592911559,
282,19588.139773130166,Stress,,,0.2440703998222578,
283,19760.19033015326,Stress,,,0.24979712785681013,
284,19825.2208529603,Stress,,,0.251961678350016,
285,19803.50957796741,Stress,,,0.2512390153763007,
286,19333.796055518927,Stress,,,0.23560453186310298,
287,19270.90459553262,Stress,,,0.23351118038973823,
288,18696.551234159346,Stress,,,0.21439374448469678,
289,18163.687519185394,Stress,,,0.1966572975476058,
290,17857.142857142855,Stress,,,0.18645391349389567,
291,18817.72027082463,Stress,,,0.21842687364857177,
292,18378.36645727581,Stress,,,0.20380291750061358,
293,17990.432687896577,Stress,,,0.1908904850674223,
294,18378.36645727581,Stress,,,0.20380291750061358,
295,18878.717455450944,Stress,,,0.22045717388864244,
296,17990.432687896577,Stress,,,0.1908904850674223,
297,17762.714995461625,Stress,,,0.18331086826295157,
298,17575.773553733536,Stress,,,0.17708849494613516,
299,18183.07446696317,Stress,,,0.19730259494893015,
300,18417.766514290346,Stress,,,0.20511435417929763,
301,18656.40315740967,Stress,,,0.21305740985937577,
302,19716.98243414035,Stress,,,0.24835894669836184,
303,18299.935950224175,Stress,,,0.20119234656571988,
304,18817.72027082463,Stress,,,0.21842687364857177,
305,18028.737808066056,Stress,,,0.1921654766125645,
306,20514.167083788063,Stress,,,0.27489335472843607,
307,20491.425363056827,Stress,,,0.2741363932171284,
308,19956.096587507483,Stress,,,0.25631789637710073,
309,20882.36338235816,Stress,,,0.28714882254977386,
310,21475.7721076967,Stress,,,0.30690051904028887,
311,21117.00510186843,Stress,,,0.2949589066113714,
312,19912.34585355266,Stress,,,0.25486164677810813,
313,20221.38370884443,Stress,,,0.2651480171349316,
314,19125.176190685655,Stress,,,0.22866058905247405,
315,20468.734008801555,Stress,,,0.27338110816136324,
316,19354.826222692758,Stress,,,0.23630452406312558,
317,20088.18714155141,Stress,,,0.26071454984937853,
318,19630.97689630329,Stress,,,0.24549623975233242,
319,19609.534940269357,Stress,,,0.24478254109968184,
320,18241.384594056228,Stress,,,0.19924345608474908,
321,19042.54103667593,Stress,,,0.22591006582665557,
322,18241.384594056228,Stress,,,0.19924345608474908,
323,17819.308646463134,Stress,,,0.18519459624021412,
324,18125.004531251132,Stress,,,0.1953697286184704,
325,18299.935950224175,Stress,,,0.20119234656571988,
326,18358.729575913345,Stress,,,0.20314930102325152,
327,18260.87115311923,Stress,,,0.19989206906231755,
328,18144.341868431748,Stress,,,0.19601337472378905,
329,16940.79699673551,Stress,,,0.15595320707981336,
330,17155.159843201836,Stress,,,0.1630883058767349,
331,16940.79699673551,Stress,,,0.15595320707981336,
332,16870.091857650168,Stress,,,0.15359977615117887,
333,16887.727013270374,Stress,,,0.1541867648935074,
334,17428.00925078731,Stress,,,0.1721701384419208,
335,16834.875127313742,Stress,,,0.1524275821147723,
336,16082.8071574925,Stress,,,0.1273948893924462,
337,16994.057178204785,Stress,,,0.15772598003459376,
338,16677.53486021724,Stress,,,0.14719048823878716,
339,15852.28209453033,Stress,,,0.11972182884806676,
340,16049.612562352746,Stress,,,0.12629000242275784,
341,16166.136147965412,Stress,,,0.1301685070667447,
342,15770.930390267442,Stress,,,0.11701402543538525,
343,15835.964742808097,Stress,,,0.11917870340183628,
344,16334.39779158942,Stress,,,0.13576912056288187,
345,16958.522844826126,Stress,,,0.15654321453432635,
346,18556.490596498392,Stress,,,0.20973180560981936,
347,19042.54103667593,Stress,,,0.22591006582665557,
348,18125.004531251132,Stress,,,0.1953697286184704,
349,17800.40406917237,Stress,,,0.18456535461132567,
350,18028.737808066056,Stress,,,0.1921654766125645,
351,17575.773553733536,Stress,,,0.17708849494613516,
352,18556.490596498392,Stress,,,0.20973180560981936,
353,18496.87032954024,Stress,,,0.20774733627636116,
354,18241.384594056228,Stress,,,0.19924345608474908,
355,17557.1969583912,Stress,,,0.17647017024452322,
356,17990.432687896577,Stress,,,0.1908904850674223,
357,16677.53486021724,Stress,,,0.14719048823878716,
358,16923.07952662762,Stress,,,0.15536347848768467,
359,17781.53956125829,Stress,,,0.18393744669751927,
360,16677.53486021724,Stress,,,0.14719048823878716,
361,17029.71173806941,Stress,,,0.15891274729108668,
362,16905.39907730332,Stress,,,0.15477498213776947,
363,17101.266861849126,Stress,,,0.16129447008498704,
364,16132.72717299769,Stress,,,0.1290564844330277,
365,16266.828033600757,Stress,,,0.13352005125408778,
366,15835.964742808097,Stress,,,0.11917870340183628,
367,16817.29355931291,Stress,,,0.15184237704421727,
368,16677.53486021724,Stress,,,0.14719048823878716,
369,15770.930390267442,Stress,,,0.11701402543538525,
370,16677.53486021724,Stress,,,0.14719048823878716,
371,16677.53486021724,Stress,,,0.14719048823878716,
372,16049.612562352746,Stress,,,0.12629000242275784,
373,15340.340801011234,Stress,,,0.10268178777893339,
374,15418.987866798449,Stress,,,0.10529956690311532,
375,15324.684081637659,Stress,,,0.10216065157735904,
376,15787.163772879549,Stress,,,0.11755435595746483,
377,16033.066596548722,Stress,,,0.12573926752327164,
378,15738.538802580491,Stress,,,0.11593586668658434,
379,15498.133249850056,Stress,,,0.10793393259055789,
380,14848.294970288562,Stress,,,0.08630397010813157,
381,14624.180497485371,Stress,,,0.07884428699778467,
382,14848.294970288562,Stress,,,0.08630397010813157,
383,15770.930390267442,Stress,,,0.11701402543538525,
384,15545.861847034937,Stress,,,0.10952258595081305,
385,14878.494772440861,Stress,,,0.0873091749538229,
386,15770.930390267442,Stress,,,0.11701402543538525,
387,15418.987866798449,Stress,,,0.10529956690311532,
388,14653.818198869896,Stress,,,0.07983078223694667,
389,14565.093588008847,Stress,,,0.07687757054635902,
390,15418.987866798449,Stress,,,0.10529956690311532,
391,14969.499644474385,Stress,,,0.09033828547210665,
392,16677.53486021724,Stress,,,0.14719048823878716,
393,17464.77790915172,Stress,,,0.1733939886304447,
394,18477.047811208915,Stress,,,0.2070875408452531,
395,20859.05950672496,Stress,,,0.2863731496300725,
396,22017.217464056892,Stress,,,0.3249226071700581,
397,22681.54878687736,Stress,,,0.3470349727238445,
398,22944.462927484026,Stress,,,0.3557861084698935,
399,21992.183977814282,Stress,,,0.3240893639074462,
400,21842.931845684056,Stress,,,0.3191214847905413,
401,25670.711515111063,Stress,,,0.4465296927166265,
402,25454.55471074717,Stress,,,0.4393348817678668,
403,26726.462672485908,Stress,,,0.48167052489445,
404,24011.621624866435,Stress,,,0.3913066422906348,
405,24210.554349062935,Stress,,,0.3979281472038276,
406,24411.73814016732,Stress,,,0.404624579209336,
407,22838.819598447873,Stress,,,0.3522697547624563,
408,24325.218440461595,Stress,,,0.4017447583100679,
409,23675.980008002483,Stress,,,0.3801347618264567,
410,23703.7037037037,Stress,,,0.3810575491056181,
411,23593.085338548975,Stress,,,0.37737560059101455,
412,23157.90448753873,Stress,,,0.3628905421134288,
413,21307.33270547726,Stress,,,0.30129398882322117,
414,21621.621621621623,Stress,,,0.31175514151098266,
415,21355.29226852999,Stress,,,0.302890329916276,
416,22017.217464056892,Stress,,,0.3249226071700581,
417,21307.33270547726,Stress,,,0.30129398882322117,
418,20378.344341035667,Stress,,,0.2703724748073933,
419,20400.877237721223,Stress,,,0.2711224855797009,
420,20266.093811748255,Stress,,,0.26663619947015466,
421,20088.18714155141,Stress,,,0.26071454984937853,
422,21355.29226852999,Stress,,,0.302890329916276,
423,21093.39734476314,Stress,,,0.29417311895228454,
424,19956.096587507483,Stress,,,0.25631789637710073,
425,20468.734008801555,Stress,,,0.27338110816136324,
426,19978.02417340925,Stress,,,0.2570477592911559,
427,22681.54878687736,Stress,,,0.3470349727238445,
428,22244.07084291682,Stress,,,0.33247345517036825,
429,21597.245919200384,Stress,,,0.31094379267937805,
430,23077.52664300451,Stress,,,0.360215153764705,
431,21597.245919200384,Stress,,,0.31094379267937805,
432,23238.628177301438,Stress,,,0.36557744197132663,
433,27986.980456691548,Stress,,,0.5236270442906255,
434,22218.716602491604,Stress,,,0.33162953555772573,
435,21597.245919200384,Stress,,,0.31094379267937805,
436,25889.565469533158,Stress,,,0.4538142787008114,
437,33333.333333333336,Stress,,,0.7015811842308082,
438,30624.963632855684,Stress,,,0.611432701366114,
439,32924.52053666969,Stress,,,0.6879737903109897,
440,33656.66166304296,Relaxation,,,0.7123432151253932,
441,32347.489673063923,Relaxation,,,0.6687672333512842,
442,33287.50753129858,Relaxation,,,0.7000558656863116,
443,38983.3151411196,Relaxation,,,0.8896416576939499,
444,40555.61188279428,Relaxation,,,0.9419757854351061,
445,37560.942629416226,Relaxation,,,0.842297779944952,
446,35000.035000035,Relaxation,,,0.7570575937530069,
447,34559.265684722726,Relaxation,,,0.7423865224211632,
448,33425.25277847413,Relaxation,,,0.7046407364491578,
449,33984.937875533564,Relaxation,,,0.723269937024319,
450,33843.69627313217,Relaxation,,,0.7185686895647794,
451,38519.020692417915,Relaxation,,,0.8741875488455253,
452,42298.858353813026,Relaxation,,,0.9999999999999998,
453,42165.62658121099,Relaxation,,,0.9955653609005708,
454,37671.73602661132,Relaxation,,,0.8459855544267008,
455,34901.33392898276,Relaxation,,,0.7537723141211639,
456,34414.28605842857,Relaxation,,,0.7375608542878935,
457,34032.24214620932,Relaxation,,,0.7248444666144587,
458,35348.80432669365,Relaxation,,,0.7686664319638585,
459,34462.55643243616,Relaxation,,,0.7391675407691845,
460,31155.75384462002,Relaxation,,,0.6291001314446389,
461,31914.01088906052,Relaxation,,,0.6543388284237563,
462,30991.031195572,Relaxation,,,0.623617313902221,
463,30827.470975936074,Relaxation,,,0.6181731879933412,
464,29337.213668794593,Relaxation,,,0.5685697548678208,
465,30504.45212478761,Relaxation,,,0.6074214581380728,
466,30624.963632855684,Relaxation,,,0.611432701366114,
467,27534.404238095503,Relaxation,,,0.5085629784506192,
468,28164.015963364247,Relaxation,,,0.5295196971056793,
469,27672.46866092924,Relaxation,,,0.5131584730220788,
470,27707.20137871034,Relaxation,,,0.5143145566295646,
471,25984.14966870209,Relaxation,,,0.45696252764797246,
472,25546.89515809696,Relaxation,,,0.4424084471065141,
473,26047.568068807253,Relaxation,,,0.45907341840050825,
474,28199.596745766536,Relaxation,,,0.5307040086685133,
475,27881.559136786927,Relaxation,,,0.5201180801897056,
476,27092.414936590205,Relaxation,,,0.4938512996993388,
477,26111.09225310004,Relaxation,,,0.4611878301952503,
478,24970.098307277036,Relaxation,,,0.423209679296721,
479,23955.251590029824,Relaxation,,,0.38943035741023085,
480,23787.152558902937,Relaxation,,,0.38383515649491956,
481,23483.218891779936,Relaxation,,,0.3737186797902033,
482,24586.15357003243,Relaxation,,,0.4104300223834197,
483,23927.108456797214,Relaxation,,,0.3884936090912951,
484,23593.085338548975,Relaxation,,,0.37737560059101455,
485,23842.960723490804,Relaxation,,,0.3856927394416539,
486,31073.17421796589,Relaxation,,,0.6263514564549986,
487,35754.25386235328,Relaxation,,,0.7821618792476857,
488,36271.1778339578,Relaxation,,,0.7993677694879735,
489,34127.13038611435,Relaxation,,,0.7280028356021311,
490,32086.350787238614,Relaxation,,,0.6600751872211064,
491,33425.25277847413,Relaxation,,,0.7046407364491578,
492,32656.26020508131,Relaxation,,,0.679044705813697,
493,32611.850494232596,Relaxation,,,0.6775665220721032,
494,32567.56140613703,Relaxation,,,0.6760923532765462,
495,29412.889316356213,Relaxation,,,0.5710886299003839,
496,27741.9444328853,Relaxation,,,0.5154709842854368,
497,27126.00027126,Relaxation,,,0.4949691924916156,
498,25423.87963318426,Relaxation,,,0.4383138573103988,
499,23538.107018357372,Relaxation,,,0.37554563913676825,
