Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,79.05550803441129,Calibration,,,0.8995980817324163,
2,78.82096448484982,Calibration,,,0.8958234138863237,
3,78.6648993285951,Calibration,,,0.8933117518589027,
4,78.82096448484982,Calibration,,,0.8958234138863237,
5,78.89907388267076,Calibration,,,0.8970804812112774,
6,78.58700563861765,Calibration,,,0.8920581560660483,
7,78.35363345386733,Calibration,,,0.8883023397854624,
8,77.73438471679809,Calibration,,,0.8783363513755527,
9,77.27270619835285,Calibration,,,0.8709062469788844,
10,77.58024124351817,Calibration,,,0.8758556162909059,
11,77.0427895653246,Calibration,,,0.8672060432274009,
12,76.81347001010097,Calibration,,,0.8635154486525285,
13,77.27270619835285,Calibration,,,0.8709062469788844,
14,76.81347001010097,Calibration,,,0.8635154486525285,
15,77.0427895653246,Calibration,,,0.8672060432274009,
16,77.0427895653246,Calibration,,,0.8672060432274009,
17,77.3495107256699,Calibration,,,0.8721423141409959,
18,77.3495107256699,Calibration,,,0.8721423141409959,
19,77.0427895653246,Calibration,,,0.8672060432274009,
20,77.27270619835285,Normal,,,0.8709062469788844,
21,77.3495107256699,Normal,,,0.8721423141409959,
22,77.11937539475481,Normal,,,0.868438590736625,
23,76.73713693742087,Normal,,,0.8622869689284955,
24,77.11937539475481,Normal,,,0.868438590736625,
25,77.11937539475481,Normal,,,0.868438590736625,
26,77.4263481862878,Normal,,,0.873378911320974,
27,76.81347001010097,Normal,,,0.8635154486525285,
28,77.50327838867584,Normal,,,0.8746170010569334,
29,77.3495107256699,Normal,,,0.8721423141409959,
30,77.65729679609291,Normal,,,0.8770957233721306,
31,77.58024124351817,Normal,,,0.8758556162909059,
32,78.35363345386733,Normal,,,0.8883023397854624,
33,79.05550803441129,Normal,,,0.8995980817324163,
34,78.35363345386733,Normal,,,0.8883023397854624,
35,78.2759870406276,Normal,,,0.887052723584256,
36,78.2759870406276,Normal,,,0.887052723584256,
37,78.12091085857224,Normal,,,0.8845569777869677,
38,78.58700563861765,Normal,,,0.8920581560660483,
39,78.58700563861765,Normal,,,0.8920581560660483,
40,78.19843321619209,Normal,,,0.885804597477247,
41,77.50327838867584,Normal,,,0.8746170010569334,
42,77.58024124351817,Normal,,,0.8758556162909059,
43,77.4263481862878,Normal,,,0.873378911320974,
44,77.96608319448873,Normal,,,0.882065231557347,
45,77.81156528857198,Normal,,,0.8795784704752365,
46,77.96608319448873,Normal,,,0.882065231557347,
47,77.3495107256699,Normal,,,0.8721423141409959,
48,77.65729679609291,Normal,,,0.8770957233721306,
49,77.81156528857198,Normal,,,0.8795784704752365,
50,78.6648993285951,Normal,,,0.8933117518589027,
51,78.04348114508517,Normal,,,0.8833108490813253,
52,78.74288558028782,Normal,,,0.8945668373099933,
53,78.35363345386733,Normal,,,0.8883023397854624,
54,78.82096448484982,Normal,,,0.8958234138863237,
55,78.82096448484982,Normal,,,0.8958234138863237,
56,78.97727586841438,Normal,,,0.8983390386162409,
57,78.04348114508517,Normal,,,0.8833108490813253,
58,77.73438471679809,Normal,,,0.8783363513755527,
59,76.96629645878069,Normal,,,0.8659749879702476,
60,76.50863552969223,Normal,,,0.8586095413541586,
61,76.66089665651165,Normal,,,0.8610599825651393,
62,76.43255629448852,Normal,,,0.8573851468081748,
63,76.43255629448852,Normal,,,0.8573851468081748,
64,76.73713693742087,Normal,,,0.8622869689284955,
65,76.12905092196087,Normal,,,0.8525006297411377,
66,76.2048172113152,Normal,,,0.8537199878380808,
67,76.66089665651165,Normal,,,0.8610599825651393,
68,76.50863552969223,Normal,,,0.8586095413541586,
69,76.58474906624045,Normal,,,0.8598344879348603,
70,76.66089665651165,Normal,,,0.8610599825651393,
71,77.0427895653246,Normal,,,0.8672060432274009,
72,77.27270619835285,Normal,,,0.8709062469788844,
73,77.3495107256699,Normal,,,0.8721423141409959,
74,77.50327838867584,Normal,,,0.8746170010569334,
75,77.58024124351817,Normal,,,0.8758556162909059,
76,77.50327838867584,Normal,,,0.8746170010569334,
77,77.4263481862878,Normal,,,0.873378911320974,
78,76.81347001010097,Normal,,,0.8635154486525285,
79,77.11937539475481,Normal,,,0.868438590736625,
80,76.58474906624045,Normal,,,0.8598344879348603,
81,77.11937539475481,Normal,,,0.868438590736625,
82,76.88983685514415,Normal,,,0.864744471898024,
83,76.96629645878069,Normal,,,0.8659749879702476,
84,77.11937539475481,Normal,,,0.868438590736625,
85,77.3495107256699,Normal,,,0.8721423141409959,
86,77.73438471679809,Normal,,,0.8783363513755527,
87,77.4263481862878,Normal,,,0.873378911320974,
88,77.73438471679809,Normal,,,0.8783363513755527,
89,78.19843321619209,Normal,,,0.885804597477247,
90,77.88877794065186,Normal,,,0.8808211058649644,
91,78.2759870406276,Normal,,,0.887052723584256,
92,77.81156528857198,Normal,,,0.8795784704752365,
