Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,84.12770922771604,Calibration,,,0.8275301131382815,
2,83.13954890143557,Calibration,,,0.8027239825944161,
3,81.83835125184034,Calibration,,,0.7700595678220414,
4,81.59648417069006,Calibration,,,0.7639878948053143,
5,82.40531217604412,Calibration,,,0.7842921840534667,
6,83.46771635666757,Calibration,,,0.8109620837590061,
7,82.97584573130761,Calibration,,,0.7986144852784045,
8,83.30348291862083,Calibration,,,0.8068392749439732,
9,82.89413258750719,Calibration,,,0.7965632119593342,
10,82.81251164550946,Calibration,,,0.7945142532140157,
11,82.40531217604412,Calibration,,,0.7842921840534667,
12,82.89413258750719,Calibration,,,0.7965632119593342,
13,82.97584573130761,Calibration,,,0.7986144852784045,
14,82.89413258750719,Calibration,,,0.7965632119593342,
15,82.97584573130761,Calibration,,,0.7986144852784045,
16,84.04491360182881,Calibration,,,0.8254516658968802,
17,83.46771635666757,Calibration,,,0.8109620837590061,
18,84.21052631578948,Calibration,,,0.8296090991523684,
19,84.54257394938944,Calibration,,,0.8379446057769522,
20,85.37799399280433,Normal,,,0.8589164441565773,
21,84.70907937325447,Normal,,,0.84212444903802,
22,84.54257394938944,Normal,,,0.8379446057769522,
23,85.29410259515838,Normal,,,0.8568104893776136,
24,85.71426122449678,Normal,,,0.8673578768119292,
25,85.88291067490226,Normal,,,0.8715915423130094,
26,86.05178079857774,Normal,,,0.8758307474515321,
27,84.87588175431658,Normal,,,0.8463117469183439,
28,84.6257805670435,Normal,,,0.8400333702868672,
29,84.6257805670435,Normal,,,0.8400333702868672,
30,84.45945945945947,Normal,,,0.8358581539811694,
31,84.45945945945947,Normal,,,0.8358581539811694,
32,84.54257394938944,Normal,,,0.8379446057769522,
33,84.54257394938944,Normal,,,0.8379446057769522,
34,84.54257394938944,Normal,,,0.8379446057769522,
35,84.54257394938944,Normal,,,0.8379446057769522,
36,84.45945945945947,Normal,,,0.8358581539811694,
37,85.04290839943293,Normal,,,0.8505046745768097,
38,85.54598010884871,Normal,,,0.863133457745697,
39,85.37799399280433,Normal,,,0.8589164441565773,
40,85.04290839943293,Normal,,,0.8505046745768097,
41,84.21052631578948,Normal,,,0.8296090991523684,
42,84.37643703619328,Normal,,,0.8337740133666991,
43,84.6257805670435,Normal,,,0.8400333702868672,
44,85.46197753888306,Normal,,,0.8610247121695298,
45,85.29410259515838,Normal,,,0.8568104893776136,
46,85.29410259515838,Normal,,,0.8568104893776136,
47,85.37799399280433,Normal,,,0.8589164441565773,
48,86.05178079857774,Normal,,,0.8758307474515321,
49,85.71426122449678,Normal,,,0.8673578768119292,
50,86.13635384814161,Normal,,,0.8779538139744221,
51,86.05178079857774,Normal,,,0.8758307474515321,
52,85.88291067490226,Normal,,,0.8715915423130094,
53,85.46197753888306,Normal,,,0.8610247121695298,
54,85.12659601726709,Normal,,,0.8526055138006565,
55,85.54598010884871,Normal,,,0.863133457745697,
56,85.46197753888306,Normal,,,0.8610247121695298,
57,86.3057016998771,Normal,,,0.8822050116857147,
58,86.13635384814161,Normal,,,0.8779538139744221,
59,85.88291067490226,Normal,,,0.8715915423130094,
60,86.39055094709961,Normal,,,0.8843350116939857,
61,85.71426122449678,Normal,,,0.8673578768119292,
62,85.54598010884871,Normal,,,0.863133457745697,
63,85.54598010884871,Normal,,,0.863133457745697,
64,85.46197753888306,Normal,,,0.8610247121695298,
65,85.88291067490226,Normal,,,0.8715915423130094,
66,86.05178079857774,Normal,,,0.8758307474515321,
67,85.46197753888306,Normal,,,0.8610247121695298,
68,85.79853988044833,Normal,,,0.8694735530701181,
69,85.04290839943293,Normal,,,0.8505046745768097,
70,85.2103032890325,Normal,,,0.8547068464039389,
71,85.04290839943293,Normal,,,0.8505046745768097,
72,86.05178079857774,Normal,,,0.8758307474515321,
73,85.88291067490226,Normal,,,0.8715915423130094,
74,85.71426122449678,Normal,,,0.8673578768119292,
75,85.79853988044833,Normal,,,0.8694735530701181,
76,86.05178079857774,Normal,,,0.8758307474515321,
77,86.39055094709961,Normal,,,0.8843350116939857,
78,86.90098067756695,Normal,,,0.8971485058109809,
79,86.73049452860677,Normal,,,0.8928687330306408,
80,86.6454269843319,Normal,,,0.8907332530359404,
81,86.98632401013913,Normal,,,0.899290909014723,
82,86.90098067756695,Normal,,,0.8971485058109809,
83,86.81565390418677,Normal,,,0.8950065182983649,
84,86.81565390418677,Normal,,,0.8950065182983649,
85,87.07168350487906,Normal,,,0.9014337179429537,
86,86.98632401013913,Normal,,,0.899290909014723,
87,86.90098067756695,Normal,,,0.8971485058109809,
88,87.07168350487906,Normal,,,0.9014337179429537,
89,86.90098067756695,Normal,,,0.8971485058109809,
90,86.90098067756695,Normal,,,0.8971485058109809,
91,85.96729975851785,Normal,,,0.8737099906750532,
92,86.05178079857774,Normal,,,0.8758307474515321,
93,86.73049452860677,Normal,,,0.8928687330306408,
94,86.13635384814161,Normal,,,0.8779538139744221,
95,86.90098067756695,Normal,,,0.8971485058109809,
96,86.81565390418677,Normal,,,0.8950065182983649,
97,86.47541763302947,Normal,,,0.88646544947216,
98,86.6454269843319,Normal,,,0.8907332530359404,
99,86.6454269843319,Normal,,,0.8907332530359404,
100,86.05178079857774,Normal,,,0.8758307474515321,
101,85.63007465229909,Normal,,,0.8652445121640719,
102,86.3057016998771,Normal,,,0.8822050116857147,
103,86.90098067756695,Normal,,,0.8971485058109809,
104,86.47541763302947,Normal,,,0.88646544947216,
105,86.81565390418677,Normal,,,0.8950065182983649,
106,86.81565390418677,Normal,,,0.8950065182983649,
107,86.81565390418677,Normal,,,0.8950065182983649,
108,86.73049452860677,Normal,,,0.8928687330306408,
109,85.46197753888306,Normal,,,0.8610247121695298,
110,85.37799399280433,Normal,,,0.8589164441565773,
111,85.46197753888306,Normal,,,0.8610247121695298,
112,85.63007465229909,Normal,,,0.8652445121640719,
113,85.88291067490226,Normal,,,0.8715915423130094,
114,86.13635384814161,Normal,,,0.8779538139744221,
115,86.05178079857774,Normal,,,0.8758307474515321,
116,85.79853988044833,Normal,,,0.8694735530701181,
117,86.05178079857774,Normal,,,0.8758307474515321,
118,86.90098067756695,Normal,,,0.8971485058109809,
119,87.41419204373507,Normal,,,0.9100318282913336,
120,86.81565390418677,Normal,,,0.8950065182983649,
121,86.13635384814161,Normal,,,0.8779538139744221,
122,86.73049452860677,Normal,,,0.8928687330306408,
123,86.90098067756695,Normal,,,0.8971485058109809,
124,86.90098067756695,Normal,,,0.8971485058109809,
125,87.07168350487906,Normal,,,0.9014337179429537,
126,87.84405221099088,Normal,,,0.9208227567884253,
127,87.50001093750136,Normal,,,0.9121861696722611,
128,87.50001093750136,Normal,,,0.9121861696722611,
129,88.1029324180026,Normal,,,0.9273215161896735,
130,88.18933191289716,Normal,,,0.9294904326015943,
131,89.14546935981072,Normal,,,0.9534926817257754,
132,88.1029324180026,Normal,,,0.9273215161896735,
133,88.27590103212182,Normal,,,0.9316636071517579,
134,88.44915898117182,Normal,,,0.9360129613887109,
135,88.88375338313787,Normal,,,0.9469227350176344,
136,89.14546935981072,Normal,,,0.9534926817257754,
137,89.49562948093431,Normal,,,0.9622828723910317,
138,89.58333893229201,Normal,,,0.9644846730932513,
139,89.23289160077562,Normal,,,0.9556872724861385,
140,89.6711400609405,Normal,,,0.9666887752022195,
141,88.1029324180026,Normal,,,0.9273215161896735,
142,89.40793173525596,Normal,,,0.9600813655405307,
