Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,91.35515320715969,Calibration,,,0.7103424295615843,
2,92.34386268836994,Calibration,,,0.7310873539435334,
3,91.26577414823934,Calibration,,,0.7084670942342011,
4,91.89318336365807,Calibration,,,0.7216312814679144,
5,88.18933191289716,Calibration,,,0.6439177369654847,
6,88.5359256652368,Calibration,,,0.6511899046954237,
7,84.21052631578948,Calibration,,,0.5604351540520092,
8,85.12659601726709,Calibration,,,0.5796559636496732,
9,84.45945945945947,Calibration,,,0.5656582244682788,
10,86.47541763302947,Calibration,,,0.6079566960240386,
11,85.04290839943293,Calibration,,,0.5779000451147869,
12,86.13635384814161,Calibration,,,0.6008425207158923,
13,84.6257805670435,Calibration,,,0.5691479440123146,
14,83.7971505616923,Calibration,,,0.5517617783809474,
15,83.87966958120559,Calibration,,,0.5534931775961953,
16,84.37643703619328,Calibration,,,0.5639162629260925,
17,86.81565390418677,Calibration,,,0.6150954722280604,
18,87.15721069035483,Calibration,,,0.6222619552403652,
19,84.70907937325447,Calibration,,,0.5708957045717034,
20,85.71426122449678,Normal,,,0.5919862492568868,
21,86.98632401013913,Normal,,,0.6186764416731061,
22,87.50001093750136,Normal,,,0.6294545283271158,
23,86.90098067756695,Normal,,,0.6168857832295902,
24,88.62278420883781,Normal,,,0.6530123550240314,
25,87.67184778063101,Normal,,,0.6330599780416206,
26,86.73049452860677,Normal,,,0.6133086735370448,
27,88.01654711085685,Normal,,,0.640292397347735,
28,85.79853988044833,Normal,,,0.5937545688471744,
29,88.5359256652368,Normal,,,0.6511899046954237,
30,89.23289160077562,Normal,,,0.6658135185115355,
31,87.84405221099088,Normal,,,0.6366731404052293,
32,86.98632401013913,Normal,,,0.6186764416731061,
33,88.79669818357473,Normal,,,0.6566613867400672,
34,87.15721069035483,Normal,,,0.6222619552403652,
35,89.32040569328265,Normal,,,0.6676497234493004,
36,87.93025372274712,Normal,,,0.6384818050099259,
37,86.6454269843319,Normal,,,0.6115238016339455,
38,85.88291067490226,Normal,,,0.5955248216709355,
39,86.81565390418677,Normal,,,0.6150954722280604,
40,88.88375338313787,Normal,,,0.6584879632686773,
41,87.32846506250098,Normal,,,0.62585518365353,
42,87.84405221099088,Normal,,,0.6366731404052293,
43,87.41419204373507,Normal,,,0.6276538917442192,
44,87.50001093750136,Normal,,,0.6294545283271158,
45,90.55370876297295,Normal,,,0.6935266664815785,
46,87.32846506250098,Normal,,,0.62585518365353,
47,88.27590103212182,Normal,,,0.6457341146439199,
49,87.32846506250098,Normal,,,0.62585518365353,
50,88.01654711085685,Normal,,,0.640292397347735,
51,87.75794253258891,Normal,,,0.6348664026314434,
52,87.93025372274712,Normal,,,0.6384818050099259,
54,88.18933191289716,Normal,,,0.6439177369654847,
55,88.5359256652368,Normal,,,0.6511899046954237,
56,88.27590103212182,Normal,,,0.6457341146439199,
57,88.36248411684348,Normal,,,0.6475507853438993,
58,91.08729077249309,Normal,,,0.7047221881686108,
59,89.05813893425906,Normal,,,0.6621468895155311,
60,91.62375620750949,Normal,,,0.7159782093704321,
61,90.9090909090909,Normal,,,0.7009832307079955,
62,89.49562948093431,Normal,,,0.6713262374241669,
63,92.52465550757638,Normal,,,0.7348807163361404,
64,90.28807312611619,Normal,,,0.6879531473594609,
65,92.88742415741818,Normal,,,0.7424922628542319,
66,92.16326538135777,Normal,,,0.7272980937525972,
67,89.49562948093431,Normal,,,0.6713262374241669,
68,89.93509384277368,Normal,,,0.6805469995673192,
69,88.36248411684348,Normal,,,0.6475507853438993,
70,91.26577414823934,Normal,,,0.7084670942342011,
71,90.55370876297295,Normal,,,0.6935266664815785,
72,89.6711400609405,Normal,,,0.6750087688245978,
73,88.27590103212182,Normal,,,0.6457341146439199,
74,88.01654711085685,Normal,,,0.640292397347735,
75,90.99810359952099,Normal,,,0.7028508789576569,
76,90.99810359952099,Normal,,,0.7028508789576569,
77,89.84701748333113,Normal,,,0.6786989972459128,
78,88.5359256652368,Normal,,,0.6511899046954237,
79,90.9090909090909,Normal,,,0.7009832307079955,
80,88.44915898117182,Normal,,,0.6493693817470676,
81,89.05813893425906,Normal,,,0.6621468895155311,
82,90.99810359952099,Normal,,,0.7028508789576569,
83,91.62375620750949,Normal,,,0.7159782093704321,
84,89.93509384277368,Normal,,,0.6805469995673192,
85,89.6711400609405,Normal,,,0.6750087688245978,
86,90.02318096909954,Normal,,,0.6823952277975334,
87,91.62375620750949,Normal,,,0.7159782093704321,
88,92.34386268836994,Normal,,,0.7310873539435334,
89,89.84701748333113,Normal,,,0.6786989972459128,
90,92.52465550757638,Normal,,,0.7348807163361404,
91,89.75903290027593,Normal,,,0.6768529205601472,
92,90.1997111805248,Normal,,,0.6860991529208806,
93,92.07314659057741,Normal,,,0.7254072375044678,
94,89.58333893229201,Normal,,,0.6731665413461749,
95,90.9090909090909,Normal,,,0.7009832307079955,
96,90.99810359952099,Normal,,,0.7028508789576569,
97,88.88375338313787,Normal,,,0.6584879632686773,
98,89.05813893425906,Normal,,,0.6621468895155311,
99,88.5359256652368,Normal,,,0.6511899046954237,
100,89.75903290027593,Normal,,,0.6768529205601472,
