Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,40.528475103965675,Calibration,,,0.5476088447136692,
2,39.904341313004466,Calibration,,,0.5319296633028544,
3,37.73965150451008,Calibration,,,0.47754939308346034,
4,39.14372322569331,Calibration,,,0.5128217906832164,
5,38.39134137043268,Calibration,,,0.4939208246248509,
6,38.39134137043268,Calibration,,,0.4939208246248509,
7,40.77003174354671,Calibration,,,0.5536771115305402,
8,42.03953986882823,Calibration,,,0.5855690688112661,
9,42.28631982581419,Calibration,,,0.5917685532329907,
10,41.54856487102079,Calibration,,,0.5732350369573879,
11,42.682929431885945,Calibration,,,0.6017319842359715,
12,43.33217491985714,Calibration,,,0.618042009319497,
13,43.03177810749683,Calibration,,,0.6104955886891158,
14,44.64853787200603,Calibration,,,0.6511110304622748,
15,44.90446574911875,Calibration,,,0.6575403244236787,
16,46.87949017616844,Calibration,,,0.7071559144317306,
17,44.64853787200603,Calibration,,,0.6511110304622748,
18,43.68420339889313,Calibration,,,0.6268854952267063,
19,45.989296451143964,Calibration,,,0.6847929065197057,
20,44.59746329628771,Normal,,,0.6498279601498428,
21,42.832220623628565,Normal,,,0.6054824039573014,
22,43.18182701446462,Normal,,,0.6142650433587938,
23,45.16128449531813,Normal,,,0.6639919983590966,
24,45.367419387766674,Normal,,,0.6691704175067316,
25,43.03177810749683,Normal,,,0.6104955886891158,
26,43.231895454901135,Normal,,,0.615522838036681,
27,44.64853787200603,Normal,,,0.6511110304622748,
28,43.18182701446462,Normal,,,0.6142650433587938,
29,43.03177810749683,Normal,,,0.6104955886891158,
30,42.385255695412766,Normal,,,0.5942539713756035,
31,42.13815753434471,Normal,,,0.588046493187797,
32,42.236882174726375,Normal,,,0.5905266049341545,
33,43.83561643835617,Normal,,,0.6306892189604393,
34,42.48434876591463,Normal,,,0.5967433386418121,
35,43.282023936690514,Normal,,,0.616782141043836,
36,43.88615405005567,Normal,,,0.6319587999275033,
37,41.99028932569055,Normal,,,0.5843318209461127,
38,42.236882174726375,Normal,,,0.5905266049341545,
39,43.38234815635866,Normal,,,0.6193024366324672,
40,43.785118401527924,Normal,,,0.6294206321737815,
41,43.03177810749683,Normal,,,0.6104955886891158,
42,43.13178139432973,Normal,,,0.6130078219612737,
43,43.785118401527924,Normal,,,0.6294206321737815,
44,44.49540651670825,Normal,,,0.6472641400452376,
45,42.385255695412766,Normal,,,0.5942539713756035,
46,42.682929431885945,Normal,,,0.6017319842359715,
47,43.83561643835617,Normal,,,0.6306892189604393,
48,44.19014489064707,Normal,,,0.6395955079633205,
49,44.64853787200603,Normal,,,0.6511110304622748,
50,44.95576128310936,Normal,,,0.658828945540899,
51,45.31583779467756,Normal,,,0.6678746101538603,
52,45.6777017903832,Normal,,,0.6769651790621277,
53,46.30225556807774,Normal,,,0.692654911172612,
54,46.406856334582294,Normal,,,0.6952826400626139,
55,46.87949017616844,Normal,,,0.7071559144317306,
56,48.26212899694887,Normal,,,0.7418898852735668,
57,48.31583092358127,Normal,,,0.7432389586004299,
58,49.0717104533539,Normal,,,0.762227791513601,
59,49.01746933589662,Normal,,,0.7608651729006458,
60,47.19625903572379,Normal,,,0.715113625560648,
61,44.39352014422566,Normal,,,0.6447046008237124,
62,44.291765806402466,Normal,,,0.6421483785118102,
63,46.041363561023225,Normal,,,0.6861009107860289,
64,46.250003468750265,Normal,,,0.6913422596925668,
65,45.212759945111706,Normal,,,0.6652851392324243,
66,45.522394514369374,Normal,,,0.6730636262375481,
67,46.616547662389905,Normal,,,0.7005504022260863,
68,46.45922622158728,Normal,,,0.6965982505466263,
69,47.30214576723844,Normal,,,0.7177736598296779,
70,47.833935881478986,Normal,,,0.7311330289175367,
71,47.994225334807716,Normal,,,0.7351597415445058,
72,47.887330688356435,Normal,,,0.73247438693332,
73,44.64853787200603,Normal,,,0.6511110304622748,
76,43.83561643835617,Normal,,,0.6306892189604393,
77,42.682929431885945,Normal,,,0.6017319842359715,
78,42.335765805317294,Normal,,,0.5930107107541699,
79,41.304341540643684,Normal,,,0.5670997788489643,
80,38.62559324083019,Normal,,,0.49980558463140146,
81,39.14372322569331,Normal,,,0.5128217906832164,
82,38.297873970122296,Normal,,,0.4915727826718479,
83,39.6657604362599,Normal,,,0.5259361521329685,
84,39.80880626526916,Normal,,,0.5295296789305523,
85,39.80880626526916,Normal,,,0.5295296789305523,
86,40.1437306130871,Normal,,,0.5379434832853026,
