Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,90.99810359952099,Calibration,,,0.6807789011832424,
2,91.17648667820353,Calibration,,,0.6875829945864944,
3,91.53410240286172,Calibration,,,0.7012235865698648,
4,91.62375620750949,Calibration,,,0.7046432655286852,
5,92.07314659057741,Calibration,,,0.7217844325244567,
6,91.71350169486551,Calibration,,,0.7080664415552493,
7,92.34386268836994,Calibration,,,0.7321103985787949,
8,92.07314659057741,Calibration,,,0.7217844325244567,
9,92.43425613532375,Calibration,,,0.7355582898286719,
10,92.43425613532375,Calibration,,,0.7355582898286719,
11,92.52465550757638,Calibration,,,0.7390064070881399,
12,92.52465550757638,Calibration,,,0.7390064070881399,
13,91.44462387911751,Calibration,,,0.6978105933777012,
14,89.6711400609405,Calibration,,,0.6301643253731712,
15,89.75903290027593,Calibration,,,0.6335168355592948,
16,90.1997111805248,Calibration,,,0.6503256954676604,
17,91.17648667820353,Calibration,,,0.6875829945864944,
18,92.52465550757638,Calibration,,,0.7390064070881399,
19,91.71350169486551,Calibration,,,0.7080664415552493,
20,92.52465550757638,Normal,,,0.7390064070881399,
21,92.52465550757638,Normal,,,0.7390064070881399,
22,92.7058998034635,Normal,,,0.7459196363424527,
23,92.88742415741818,Normal,,,0.7528435478950204,
24,93.80027108278342,Normal,,,0.787662409577019,
25,93.43410513018641,Normal,,,0.7736956849248751,
26,93.61700534178632,Normal,,,0.7806720760287367,
27,93.2515703564448,Normal,,,0.7667332327738521,
28,92.52465550757638,Normal,,,0.7390064070881399,
29,92.7058998034635,Normal,,,0.7459196363424527,
30,92.88742415741818,Normal,,,0.7528435478950204,
31,93.16035318953102,Normal,,,0.7632539222459407,
32,92.97828027372806,Normal,,,0.7563090868138174,
33,93.16035318953102,Normal,,,0.7632539222459407,
34,93.61700534178632,Normal,,,0.7806720760287367,
35,93.70859251568214,Normal,,,0.7841654997902809,
36,94.16789948141738,Normal,,,0.8016849165348954,
37,94.62931332238789,Normal,,,0.819284696147982,
38,94.62931332238789,Normal,,,0.819284696147982,
39,94.2599463095346,Normal,,,0.8051958729586111,
40,94.16789948141738,Normal,,,0.8016849165348954,
41,94.3521732607828,Normal,,,0.8087136998468147,
42,94.7218162339932,Normal,,,0.8228130490348349,
43,94.3521732607828,Normal,,,0.8087136998468147,
44,95.1858789844809,Normal,,,0.8405138664139744,
45,94.90718551792274,Normal,,,0.8298836183470466,
46,95.1858789844809,Normal,,,0.8405138664139744,
47,95.1858789844809,Normal,,,0.8405138664139744,
48,92.52465550757638,Normal,,,0.7390064070881399,
49,90.82008722361176,Normal,,,0.6739887949806787,
50,90.1997111805248,Normal,,,0.6503256954676604,
51,91.53410240286172,Normal,,,0.7012235865698648,
52,90.28807312611619,Normal,,,0.6536960988463734,
53,88.79669818357473,Normal,,,0.596810353386287,
54,88.27590103212182,Normal,,,0.5769455069624878,
55,88.44915898117182,Normal,,,0.5835541117522394,
56,88.79669818357473,Normal,,,0.596810353386287,
57,89.6711400609405,Normal,,,0.6301643253731712,
58,90.1997111805248,Normal,,,0.6503256954676604,
59,90.99810359952099,Normal,,,0.6807789011832424,
60,90.64243733888306,Normal,,,0.6672126679079855,
61,89.93509384277368,Normal,,,0.6402323553623317,
62,89.84701748333113,Normal,,,0.6368728451403332,
63,90.11144081886069,Normal,,,0.6469587853888723,
64,90.1997111805248,Normal,,,0.6503256954676604,
65,91.08729077249309,Normal,,,0.6841807813377727,
66,91.08729077249309,Normal,,,0.6841807813377727,
67,91.98311925795379,Normal,,,0.7183505060301907,
68,92.07314659057741,Normal,,,0.7217844325244567,
69,91.26577414823934,Normal,,,0.6909887003874631,
70,91.44462387911751,Normal,,,0.6978105933777012,
71,91.08729077249309,Normal,,,0.6841807813377727,
72,91.62375620750949,Normal,,,0.7046432655286852,
73,91.53410240286172,Normal,,,0.7012235865698648,
74,92.52465550757638,Normal,,,0.7390064070881399,
75,92.52465550757638,Normal,,,0.7390064070881399,
76,92.34386268836994,Normal,,,0.7321103985787949,
77,92.6152318714945,Normal,,,0.7424612753681217,
78,93.5255095503574,Normal,,,0.7771821378827828,
79,92.6152318714945,Normal,,,0.7424612753681217,
80,93.43410513018641,Normal,,,0.7736956849248751,
81,93.70859251568214,Normal,,,0.7841654997902809,
82,94.16789948141738,Normal,,,0.8016849165348954,
83,93.89204105335602,Normal,,,0.7911628057805227,
84,93.98390243719055,Normal,,,0.7946666887742366,
85,94.16789948141738,Normal,,,0.8016849165348954,
86,94.16789948141738,Normal,,,0.8016849165348954,
87,94.81450017114017,Normal,,,0.8263483068069664,
88,94.62931332238789,Normal,,,0.819284696147982,
89,94.16789948141738,Normal,,,0.8016849165348954,
90,95.4653937947494,Normal,,,0.8511754431212797,
91,95.37216124762047,Normal,,,0.8476192596336221,
92,95.4653937947494,Normal,,,0.8511754431212797,
93,95.27892906483731,Normal,,,0.8440630900432624,
94,95.4653937947494,Normal,,,0.8511754431212797,
95,95.93301573109592,Normal,,,0.8690120190779802,
96,96.02679531696525,Normal,,,0.8725890683490536,
97,95.93301573109592,Normal,,,0.8690120190779802,
98,96.78040622607709,Normal,,,0.9013341659960785,
99,96.12066603931912,Normal,,,0.8761695938531746,
100,96.96969696969697,Normal,,,0.908554312152726,
101,96.30877363296918,Normal,,,0.8833446109372431,
102,97.06447896273015,Normal,,,0.9121695963955316,
103,96.96969696969697,Normal,,,0.908554312152726,
104,96.87500605468787,Normal,,,0.9049425019131019,
105,97.2543161465506,Normal,,,0.9194105855053976,
106,97.34937131776002,Normal,,,0.923036289625697,
107,97.53975476554858,Normal,,,0.9302981149667198,
108,97.63517834529853,Normal,,,0.9339378713510502,
109,98.49732481265809,Normal,,,0.966822857609404,
110,98.49732481265809,Normal,,,0.966822857609404,
111,98.49732481265809,Normal,,,0.966822857609404,
112,98.49732481265809,Normal,,,0.966822857609404,
113,96.68589749167775,Normal,,,0.8977293046996739,
114,95.37216124762047,Normal,,,0.8476192596336221,
115,94.07585524360003,Normal,,,0.7981740589133892,
116,93.5255095503574,Normal,,,0.7771821378827828,
117,93.16035318953102,Normal,,,0.7632539222459407,
118,92.52465550757638,Normal,,,0.7390064070881399,
119,92.43425613532375,Normal,,,0.7355582898286719,
120,92.43425613532375,Normal,,,0.7355582898286719,
121,92.52465550757638,Normal,,,0.7390064070881399,
122,92.52465550757638,Normal,,,0.7390064070881399,
123,92.07314659057741,Normal,,,0.7217844325244567,
124,92.16326538135777,Normal,,,0.7252218475213632,
125,92.43425613532375,Normal,,,0.7355582898286719,
126,92.43425613532375,Normal,,,0.7355582898286719,
127,92.25356075681131,Normal,,,0.7286659980148134,
128,92.43425613532375,Normal,,,0.7355582898286719,
129,92.6152318714945,Normal,,,0.7424612753681217,
130,92.88742415741818,Normal,,,0.7528435478950204,
131,92.79665932026447,Normal,,,0.7493814906512171,
