Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,59.586907802965165,Calibration,,,0.9918165367162481,
2,59.960917473990456,Calibration,,,1.0,
3,59.462612585024104,Calibration,,,0.9890969135857066,
4,57.077104318682025,Calibration,,,0.9369011528258819,
5,56.41710747233305,Calibration,,,0.9224601894553823,
6,55.231225525663184,Calibration,,,0.8965126749356822,
7,54.29538972416313,Calibration,,,0.8760362581088075,
8,54.17922270152775,Calibration,,,0.8734944827533377,
9,52.40043785805874,Calibration,,,0.8345740441017966,
10,51.386325995879844,Calibration,,,0.812384919507751,
11,52.34374345703207,Calibration,,,0.8333335506463087,
12,52.28708958556207,Calibration,,,0.8320939439917905,
13,51.666663222222454,Calibration,,,0.818518796721553,
14,52.230476378505905,Calibration,,,0.8308552270889642,
15,51.666663222222454,Calibration,,,0.818518796721553,
16,52.74153116048773,Calibration,,,0.8420372856514318,
17,50.0,Calibration,,,0.7820516186187849,
18,49.67105344853706,Calibration,,,0.7748541522569279,
19,49.56172565998872,Calibration,,,0.7724620217512472,
20,48.80086514173723,Normal,,,0.755814125727333,
21,48.047724844133185,Normal,,,0.7393351508493282,
22,47.94075289993614,Normal,,,0.7369945670475022,
23,48.85496183206107,Normal,,,0.7569977803580383,
24,49.72578714677908,Normal,,,0.7760517448451614,
25,49.45256015903943,Normal,,,0.7700734421553723,
26,49.398035538922684,Normal,,,0.7688804242701324,
27,49.56172565998872,Normal,,,0.7724620217512472,
28,50.0,Normal,,,0.7820516186187849,
29,48.963252100033884,Normal,,,0.7593672095482349,
30,49.8901916880945,Normal,,,0.7796489740928665,
31,48.746816832860816,Normal,,,0.7546315296997317,
32,46.721592570893,Normal,,,0.7103189098047868,
33,46.30225556807774,Normal,,,0.7011436685425758,
34,46.82682690182475,Normal,,,0.7126214740165877,
35,48.26212899694887,Normal,,,0.744026389200575,
36,48.10127434706128,Normal,,,0.7405068328271602,
37,49.50710724031542,Normal,,,0.771266951498685,
38,50.440853055706874,Normal,,,0.791697638693659,
39,50.10996632109164,Normal,,,0.7844577204413281,
40,50.22008954241966,Normal,,,0.7868672552962845,
41,49.72578714677908,Normal,,,0.7760517448451614,
42,49.45256015903943,Normal,,,0.7700734421553723,
43,48.85496183206107,Normal,,,0.7569977803580383,
44,46.98493005353463,Normal,,,0.7160808266411238,
45,47.355166590740545,Normal,,,0.7241817324284587,
46,46.66906545663113,Normal,,,0.7091695980509356,
47,47.62077103742802,Normal,,,0.7299932512362737,
48,48.047724844133185,Normal,,,0.7393351508493282,
49,49.72578714677908,Normal,,,0.7760517448451614,
50,50.60685206655611,Normal,,,0.7953297554961465,
51,50.27523175624959,Normal,,,0.7880737863494123,
52,50.33039387056331,Normal,,,0.7892807528321317,
53,50.551465941960856,Normal,,,0.7941178875895976,
54,50.496149921049266,Normal,,,0.792907553576329,
55,50.60685206655611,Normal,,,0.7953297554961465,
56,50.60685206655611,Normal,,,0.7953297554961465,
57,49.945085378626196,Normal,,,0.7808500673687284,
58,49.8901916880945,Normal,,,0.7796489740928665,
59,50.0,Normal,,,0.7820516186187849,
60,49.398035538922684,Normal,,,0.7688804242701324,
61,49.45256015903943,Normal,,,0.7700734421553723,
62,49.72578714677908,Normal,,,0.7760517448451614,
63,50.88429268034538,Normal,,,0.8014002538074392,
64,50.496149921049266,Normal,,,0.792907553576329,
65,46.98493005353463,Normal,,,0.7160808266411238,
66,44.69964964414609,Normal,,,0.6660780866797716,
67,44.64853787200603,Normal,,,0.6649597431098606,
68,44.80198419027582,Normal,,,0.6683172025791447,
69,46.56406120566461,Normal,,,0.7068720680697809,
70,47.40821650763581,Normal,,,0.7253424832879976,
71,47.40821650763581,Normal,,,0.7253424832879976,
72,48.3695589083184,Normal,,,0.7463769934853766,
73,48.90908290578644,Normal,,,0.7581819685061539,
74,49.67105344853706,Normal,,,0.7748541522569279,
75,49.8901916880945,Normal,,,0.7796489740928665,
76,51.49834432822985,Normal,,,0.8148359200591013,
77,51.83538739695125,Normal,,,0.822210541069204,
78,50.9955868419147,Normal,,,0.8038354092471414,
79,50.38560100448735,Normal,,,0.7904887043597755,
80,50.440853055706874,Normal,,,0.791697638693659,
81,50.05496034646041,Normal,,,0.7832541703498352,
82,50.496149921049266,Normal,,,0.792907553576329,
83,50.496149921049266,Normal,,,0.792907553576329,
84,51.274478436005346,Normal,,,0.8099376555182904,
85,52.34374345703207,Normal,,,0.8333335506463087,
86,52.40043785805874,Normal,,,0.8345740441017966,
87,51.44231387527811,Normal,,,0.8136099540212567,
88,50.71770626130371,Normal,,,0.7977552843068856,
89,50.33039387056331,Normal,,,0.7892807528321317,
