Time_sec,Conductance_microS,Stage,HeartRate_BPM,RR_Interval_ms,Conductance_microS_Normalized,RR_Interval_ms_Normalized
1,93.89204105335602,Calibration,,,0.9828918834585325,
2,93.06931430251994,Calibration,,,0.9318682289194857,
3,92.34386268836994,Calibration,,,0.886877358612221,
4,92.16326538135777,Calibration,,,0.8756771216024166,
5,92.07314659057741,Calibration,,,0.8700881577774515,
6,91.26577414823934,Calibration,,,0.820016742765918,
7,91.71350169486551,Calibration,,,0.8477837937867498,
8,93.16035318953102,Calibration,,,0.9375142550341735,
9,90.9090909090909,Calibration,,,0.7978960540248705,
10,90.99810359952099,Calibration,,,0.8034164200048028,
11,92.7058998034635,Calibration,,,0.9093300826449262,
12,92.7058998034635,Calibration,,,0.9093300826449262,
13,92.25356075681131,Calibration,,,0.8812770368099052,
14,90.55370876297295,Calibration,,,0.7758560561343923,
15,90.82008722361176,Calibration,,,0.7923762465116537,
16,90.46515372743573,Calibration,,,0.7703640728770687,
17,91.35515320715969,Calibration,,,0.8255598300919864,
18,90.99810359952099,Calibration,,,0.8034164200048028,
19,90.28807312611619,Calibration,,,0.7593819340100474,
20,90.64243733888306,Normal,,,0.7813588019736128,
21,90.28807312611619,Normal,,,0.7593819340100474,
22,90.64243733888306,Normal,,,0.7813588019736128,
23,90.55370876297295,Normal,,,0.7758560561343923,
24,92.52465550757638,Normal,,,0.8980897208466514,
25,90.28807312611619,Normal,,,0.7593819340100474,
26,92.52465550757638,Normal,,,0.8980897208466514,
27,90.11144081886069,Normal,,,0.7484275973281775,
28,90.82008722361176,Normal,,,0.7923762465116537,
29,92.43425613532375,Normal,,,0.8924833559926126,
30,92.34386268836994,Normal,,,0.886877358612221,
31,90.28807312611619,Normal,,,0.7593819340100474,
32,91.26577414823934,Normal,,,0.820016742765918,
33,90.64243733888306,Normal,,,0.7813588019736128,
34,90.11144081886069,Normal,,,0.7484275973281775,
35,92.79665932026447,Normal,,,0.9149587828502828,
36,90.11144081886069,Normal,,,0.7484275973281775,
37,90.82008722361176,Normal,,,0.7923762465116537,
38,89.84701748333113,Normal,,,0.7320286593935457,
39,90.82008722361176,Normal,,,0.7923762465116537,
40,90.11144081886069,Normal,,,0.7484275973281775,
41,91.62375620750949,Normal,,,0.8422179813968658,
42,90.9090909090909,Normal,,,0.7978960540248705,
43,90.82008722361176,Normal,,,0.7923762465116537,
44,89.84701748333113,Normal,,,0.7320286593935457,
45,89.75903290027593,Normal,,,0.7265720543104983,
46,91.89318336365807,Normal,,,0.8589272449826097,
47,92.07314659057741,Normal,,,0.8700881577774515,
48,91.98311925795379,Normal,,,0.8645048659807628,
49,89.75903290027593,Normal,,,0.7265720543104983,
50,91.26577414823934,Normal,,,0.820016742765918,
51,92.07314659057741,Normal,,,0.8700881577774515,
52,92.07314659057741,Normal,,,0.8700881577774515,
53,89.6711400609405,Normal,,,0.7211211389657022,
54,91.71350169486551,Normal,,,0.8477837937867498,
55,92.6152318714945,Normal,,,0.9037070623239574,
56,89.6711400609405,Normal,,,0.7211211389657022,
57,89.6711400609405,Normal,,,0.7211211389657022,
58,92.52465550757638,Normal,,,0.8980897208466514,
59,90.28807312611619,Normal,,,0.7593819340100474,
60,90.02318096909954,Normal,,,0.7429539208258582,
61,89.75903290027593,Normal,,,0.7265720543104983,
62,89.75903290027593,Normal,,,0.7265720543104983,
63,90.28807312611619,Normal,,,0.7593819340100474,
64,89.93509384277368,Normal,,,0.7374909562408121,
65,89.6711400609405,Normal,,,0.7211211389657022,
66,91.89318336365807,Normal,,,0.8589272449826097,
67,92.52465550757638,Normal,,,0.8980897208466514,
68,92.07314659057741,Normal,,,0.8700881577774515,
69,90.99810359952099,Normal,,,0.8034164200048028,
70,89.93509384277368,Normal,,,0.7374909562408121,
71,89.6711400609405,Normal,,,0.7211211389657022,
72,91.71350169486551,Normal,,,0.8477837937867498,
73,89.93509384277368,Normal,,,0.7374909562408121,
74,89.6711400609405,Normal,,,0.7211211389657022,
75,89.6711400609405,Normal,,,0.7211211389657022,
76,89.84701748333113,Normal,,,0.7320286593935457,
77,89.6711400609405,Normal,,,0.7211211389657022,
78,89.93509384277368,Normal,,,0.7374909562408121,
79,89.93509384277368,Normal,,,0.7374909562408121,
80,89.84701748333113,Normal,,,0.7320286593935457,
81,89.6711400609405,Normal,,,0.7211211389657022,
