df_hash,22ZHK4.YBNJA6
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.V8T1
person_label,V73
date_time_start,2025-11-03_13-10-52.149000_+03
date_time_start_unix,1762161052.149
date_time_end,2025-11-03_13-19-39.096000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.725,-0.705,0.816,-0.148
4.735,-0.688,0.809,-0.156
4.745,-0.660,0.795,-0.146
4.755,-0.639,0.787,-0.137
4.765,-0.648,0.777,-0.146
4.775,-0.645,0.783,-0.139
4.785,-0.627,0.791,-0.123
4.795,-0.621,0.789,-0.121
4.805,-0.623,0.785,-0.127
4.815,-0.621,0.779,-0.121
4.825,-0.613,0.781,-0.113
4.835,-0.604,0.779,-0.111
4.844,-0.578,0.787,-0.098
4.854,-0.561,0.791,-0.082
4.864,-0.557,0.791,-0.078
4.874,-0.547,0.793,-0.074
4.884,-0.562,0.797,-0.062
4.894,-0.578,0.803,-0.066
4.904,-0.576,0.816,-0.059
4.914,-0.576,0.826,-0.051
4.924,-0.598,0.834,-0.059
4.934,-0.598,0.838,-0.061
4.944,-0.580,0.850,-0.053
4.954,-0.586,0.859,-0.045
4.964,-0.586,0.842,-0.049
4.974,-0.562,0.844,-0.039
4.984,-0.559,0.840,-0.037
4.993,-0.564,0.846,-0.053
5.003,-0.568,0.816,-0.053
5.013,-0.568,0.816,-0.053
5.023,-0.574,0.811,-0.070
5.033,-0.580,0.799,-0.088
5.043,-0.600,0.785,-0.098
5.053,-0.600,0.795,-0.115
5.063,-0.592,0.807,-0.117
5.073,-0.588,0.811,-0.105
5.083,-0.582,0.814,-0.111
5.093,-0.594,0.783,-0.123
5.103,-0.611,0.762,-0.158
5.113,-0.646,0.766,-0.160
5.123,-0.662,0.770,-0.178
5.133,-0.670,0.779,-0.180
5.143,-0.674,0.783,-0.172
5.152,-0.695,0.773,-0.182
5.162,-0.707,0.768,-0.180
5.172,-0.725,0.758,-0.174
5.182,-0.725,0.768,-0.176
5.192,-0.723,0.773,-0.170
5.202,-0.729,0.775,-0.174
5.212,-0.729,0.773,-0.188
5.222,-0.725,0.797,-0.180
5.232,-0.717,0.791,-0.180
5.242,-0.711,0.793,-0.178
5.252,-0.697,0.803,-0.158
5.262,-0.682,0.809,-0.156
5.272,-0.658,0.814,-0.160
5.282,-0.645,0.797,-0.156
5.292,-0.631,0.801,-0.150
5.301,-0.629,0.797,-0.143
5.311,-0.615,0.797,-0.152
5.321,-0.600,0.801,-0.137
5.331,-0.609,0.820,-0.133
5.341,-0.613,0.816,-0.139
5.351,-0.605,0.799,-0.139
5.361,-0.611,0.799,-0.145
5.371,-0.617,0.811,-0.145
5.381,-0.619,0.789,-0.143
5.391,-0.637,0.789,-0.154
5.401,-0.652,0.789,-0.160
5.411,-0.652,0.783,-0.150
5.421,-0.660,0.795,-0.152
5.431,-0.658,0.801,-0.150
5.441,-0.662,0.797,-0.146
5.450,-0.664,0.805,-0.154
5.460,-0.684,0.809,-0.152
5.470,-0.676,0.795,-0.143
5.480,-0.670,0.797,-0.137
5.490,-0.676,0.811,-0.137
5.500,-0.699,0.809,-0.133
5.510,-0.686,0.814,-0.141
5.520,-0.676,0.799,-0.129
5.530,-0.656,0.797,-0.111
5.540,-0.662,0.801,-0.117
5.550,-0.676,0.795,-0.117
5.560,-0.656,0.801,-0.102
5.570,-0.676,0.785,-0.105
5.580,-0.656,0.777,-0.098
5.590,-0.645,0.768,-0.082
5.599,-0.658,0.768,-0.096
5.609,-0.643,0.775,-0.078
