df_hash,22ZHK4.QRYGM8
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.36SK
person_label,v140
date_time_start,2026-04-14_16-39-11.053000_+03
date_time_start_unix,1776166751.053
date_time_end,2026-04-14_16-47-59.231000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
5.156,-0.426,0.844,-0.053
5.166,-0.430,0.848,-0.051
5.176,-0.430,0.848,-0.051
5.186,-0.430,0.852,-0.049
5.196,-0.432,0.848,-0.055
5.206,-0.430,0.844,-0.051
5.216,-0.430,0.844,-0.053
5.225,-0.430,0.844,-0.053
5.235,-0.428,0.844,-0.049
5.245,-0.426,0.850,-0.049
5.255,-0.424,0.850,-0.051
5.265,-0.424,0.850,-0.051
5.275,-0.424,0.844,-0.055
5.285,-0.428,0.846,-0.055
5.295,-0.426,0.850,-0.051
5.305,-0.430,0.850,-0.051
5.315,-0.428,0.854,-0.051
5.325,-0.428,0.850,-0.045
5.335,-0.426,0.848,-0.047
5.345,-0.422,0.848,-0.049
5.354,-0.426,0.842,-0.053
5.364,-0.426,0.844,-0.055
5.374,-0.430,0.844,-0.053
5.384,-0.430,0.846,-0.053
5.394,-0.428,0.844,-0.051
5.404,-0.428,0.846,-0.053
5.414,-0.426,0.848,-0.049
5.424,-0.422,0.850,-0.051
5.434,-0.422,0.848,-0.053
5.444,-0.422,0.848,-0.053
5.454,-0.422,0.846,-0.053
5.464,-0.426,0.850,-0.051
5.474,-0.422,0.848,-0.051
5.483,-0.424,0.850,-0.049
5.493,-0.424,0.848,-0.047
5.503,-0.422,0.854,-0.051
5.513,-0.422,0.850,-0.051
5.523,-0.422,0.846,-0.051
5.533,-0.422,0.848,-0.055
5.543,-0.424,0.848,-0.053
5.553,-0.424,0.848,-0.051
5.563,-0.424,0.854,-0.049
5.573,-0.424,0.852,-0.049
5.583,-0.426,0.848,-0.051
5.593,-0.428,0.848,-0.049
5.603,-0.426,0.846,-0.049
5.613,-0.426,0.846,-0.047
5.622,-0.426,0.846,-0.049
5.632,-0.428,0.844,-0.049
5.642,-0.426,0.844,-0.051
5.652,-0.432,0.846,-0.053
5.662,-0.428,0.846,-0.047
5.672,-0.430,0.842,-0.051
5.682,-0.430,0.846,-0.049
5.692,-0.432,0.848,-0.051
5.702,-0.430,0.846,-0.049
5.712,-0.432,0.846,-0.051
5.722,-0.430,0.844,-0.051
5.732,-0.432,0.846,-0.053
5.742,-0.430,0.846,-0.051
5.751,-0.426,0.848,-0.055
5.761,-0.426,0.846,-0.051
5.771,-0.430,0.848,-0.049
5.781,-0.428,0.846,-0.047
5.791,-0.426,0.848,-0.053
5.801,-0.428,0.848,-0.049
5.811,-0.430,0.842,-0.051
5.821,-0.428,0.846,-0.051
5.831,-0.430,0.844,-0.049
5.841,-0.430,0.848,-0.049
5.851,-0.432,0.850,-0.047
5.861,-0.430,0.846,-0.047
5.871,-0.428,0.848,-0.045
5.880,-0.430,0.846,-0.055
5.890,-0.430,0.840,-0.055
5.900,-0.428,0.844,-0.053
5.910,-0.430,0.848,-0.047
5.920,-0.426,0.850,-0.045
5.930,-0.428,0.848,-0.043
5.940,-0.426,0.850,-0.051
5.950,-0.426,0.852,-0.049
5.960,-0.432,0.846,-0.053
5.970,-0.432,0.846,-0.051
5.980,-0.428,0.844,-0.051
5.990,-0.430,0.846,-0.045
6.000,-0.428,0.850,-0.049
6.009,-0.426,0.846,-0.045
6.019,-0.428,0.846,-0.047
6.029,-0.430,0.844,-0.051
6.039,-0.430,0.844,-0.049
6.049,-0.432,0.844,-0.047
6.059,-0.434,0.840,-0.051
6.069,-0.434,0.840,-0.047
6.079,-0.432,0.842,-0.049
6.089,-0.432,0.846,-0.047
6.099,-0.430,0.850,-0.053
6.109,-0.430,0.846,-0.047
6.119,-0.430,0.848,-0.049
6.129,-0.432,0.850,-0.049
6.139,-0.432,0.850,-0.051
6.148,-0.430,0.846,-0.047
6.158,-0.426,0.854,-0.049
6.168,-0.430,0.852,-0.049
6.178,-0.428,0.848,-0.043
6.188,-0.424,0.848,-0.047
6.198,-0.424,0.844,-0.047
6.208,-0.426,0.850,-0.051
6.218,-0.424,0.852,-0.047
6.228,-0.424,0.854,-0.049
6.238,-0.424,0.852,-0.045
6.248,-0.422,0.852,-0.045
6.258,-0.420,0.848,-0.049
6.268,-0.422,0.846,-0.045
6.277,-0.420,0.846,-0.049
6.287,-0.422,0.842,-0.051
6.297,-0.420,0.844,-0.047
6.307,-0.416,0.844,-0.047
6.317,-0.420,0.846,-0.047
6.327,-0.422,0.848,-0.043
6.337,-0.424,0.850,-0.049
6.347,-0.426,0.850,-0.049
6.357,-0.422,0.850,-0.051
6.367,-0.422,0.848,-0.051
6.377,-0.422,0.850,-0.049
6.387,-0.420,0.846,-0.047
6.397,-0.422,0.846,-0.049
6.406,-0.422,0.852,-0.049
6.416,-0.422,0.850,-0.049
6.426,-0.422,0.848,-0.049
6.436,-0.422,0.848,-0.043
6.446,-0.424,0.850,-0.047
6.456,-0.422,0.852,-0.049
6.466,-0.424,0.848,-0.051
6.476,-0.424,0.848,-0.047
6.486,-0.420,0.848,-0.047
6.496,-0.422,0.848,-0.045
6.506,-0.422,0.844,-0.051
6.516,-0.418,0.842,-0.053
6.526,-0.418,0.848,-0.045
6.535,-0.416,0.848,-0.043
6.545,-0.422,0.854,-0.045
6.555,-0.420,0.850,-0.047
6.565,-0.424,0.852,-0.049
6.575,-0.424,0.850,-0.049
6.585,-0.428,0.848,-0.047
6.595,-0.428,0.848,-0.049
6.605,-0.424,0.848,-0.043
6.615,-0.424,0.848,-0.047
6.625,-0.424,0.848,-0.045
6.635,-0.422,0.848,-0.045
6.645,-0.422,0.850,-0.045
6.655,-0.424,0.846,-0.047
6.665,-0.426,0.848,-0.045
6.674,-0.428,0.846,-0.049
6.684,-0.426,0.848,-0.047
6.694,-0.426,0.850,-0.045
6.704,-0.426,0.852,-0.047
6.714,-0.422,0.852,-0.043
6.724,-0.426,0.854,-0.045
6.734,-0.424,0.850,-0.041
6.744,-0.426,0.850,-0.043
6.754,-0.424,0.852,-0.047
6.764,-0.426,0.852,-0.045
6.774,-0.426,0.846,-0.043
6.784,-0.422,0.850,-0.043
6.794,-0.422,0.852,-0.041
6.803,-0.422,0.848,-0.041
6.813,-0.424,0.846,-0.039
6.823,-0.420,0.844,-0.043
6.833,-0.422,0.844,-0.043
6.843,-0.422,0.850,-0.045
6.853,-0.428,0.850,-0.039
6.863,-0.422,0.855,-0.041
6.873,-0.422,0.855,-0.035
6.883,-0.418,0.850,-0.041
6.893,-0.420,0.846,-0.041
6.903,-0.418,0.846,-0.043
6.913,-0.422,0.846,-0.041
6.923,-0.422,0.846,-0.043
6.932,-0.418,0.846,-0.043
6.942,-0.418,0.850,-0.041
6.952,-0.422,0.852,-0.043
6.962,-0.424,0.854,-0.041
6.972,-0.420,0.850,-0.041
6.982,-0.418,0.850,-0.041
6.992,-0.420,0.852,-0.043
7.002,-0.420,0.850,-0.045
7.012,-0.420,0.850,-0.043
7.022,-0.422,0.852,-0.043
7.032,-0.422,0.852,-0.041
7.042,-0.420,0.850,-0.039
7.052,-0.422,0.852,-0.041
7.062,-0.424,0.850,-0.045
7.071,-0.424,0.854,-0.043
7.081,-0.422,0.852,-0.041
7.091,-0.422,0.850,-0.041
7.101,-0.420,0.850,-0.039
7.111,-0.422,0.850,-0.039
7.121,-0.420,0.846,-0.043
7.131,-0.418,0.844,-0.037
7.141,-0.416,0.846,-0.037
7.151,-0.414,0.852,-0.039
7.161,-0.416,0.852,-0.037
7.171,-0.416,0.855,-0.037
7.181,-0.422,0.854,-0.041
7.191,-0.426,0.854,-0.043
7.200,-0.426,0.848,-0.045
7.210,-0.426,0.852,-0.041
7.220,-0.422,0.850,-0.039
7.230,-0.420,0.854,-0.041
7.240,-0.422,0.854,-0.039
7.250,-0.420,0.848,-0.041
7.260,-0.420,0.848,-0.041
7.270,-0.420,0.846,-0.039
