df_hash,22ZHK4.LDJS1X
319.313,36.969
320.195,36.969
321.215,36.969
322.194,37.000
323.359,36.938
324.188,36.938
325.216,36.969
326.187,37.000
327.210,37.000
328.432,37.125
329.214,37.094
330.284,37.094
331.228,37.125
332.232,37.094
333.233,37.094
334.236,37.094
335.206,37.094
336.237,37.125
337.205,37.125
338.264,37.156
339.257,37.125
340.263,37.125
341.205,37.125
342.226,37.125
343.202,37.156
344.329,37.188
345.216,37.219
346.244,37.156
347.198,37.188
348.222,37.156
349.197,37.219
350.221,37.219
351.196,37.250
352.219,37.281
353.199,37.281
354.218,37.281
355.437,37.281
356.217,37.281
357.200,37.281
358.219,37.250
359.191,37.219
360.216,37.219
361.190,37.188
362.214,37.188
363.189,37.188
364.212,37.188
365.187,37.188
366.211,37.188
367.236,37.156
368.215,37.125
369.528,37.156
370.209,37.125
371.184,37.156
372.207,37.156
373.380,37.094
374.206,37.062
375.427,37.031
376.205,37.000
377.180,37.031
378.203,37.062
379.238,37.094
380.202,37.094
381.226,37.062
382.201,37.062
383.225,37.125
384.200,37.125
385.224,37.156
386.199,37.125
387.222,37.125
388.233,37.125
389.221,37.156
390.267,37.156
391.220,37.250
392.204,37.281
393.218,37.281
394.195,37.344
395.217,37.312
396.193,37.344
397.216,37.375
398.191,37.375
399.224,37.312
400.190,37.281
401.214,37.219
402.189,37.188
403.212,37.188
404.187,37.156
405.216,37.156
406.186,37.156
407.210,37.125
408.234,37.125
409.236,37.188
410.184,37.219
411.219,37.188
412.207,37.219
413.206,37.219
414.197,37.219
415.261,37.250
416.183,37.219
417.402,37.219
418.179,37.188
419.244,37.188
420.178,37.156
421.202,37.156
422.275,37.125
423.202,37.094
424.175,37.062
425.244,37.094
426.368,37.094
427.198,37.094
428.465,37.094
429.196,37.094
430.321,37.094
431.199,37.062
432.219,37.094
433.193,37.125
434.218,37.156
435.290,37.125
436.237,37.094
437.191,37.094
438.220,37.094
439.190,37.094
440.214,37.156
441.193,37.188
442.213,37.250
443.188,37.219
444.216,37.188
445.186,37.188
446.210,37.219
447.382,37.188
448.209,37.219
449.189,37.219
450.212,37.188
451.221,37.156
452.208,37.125
453.182,37.094
454.205,37.125
455.180,37.125
456.209,37.125
457.179,37.125
458.202,37.125
459.178,37.125
460.245,37.125
461.423,37.094
462.200,37.094
463.175,37.125
464.202,37.094
465.174,37.125
466.198,37.125
467.173,37.156
468.197,37.156
469.172,37.156
470.211,37.156
471.181,37.188
472.440,37.188
473.169,37.156
474.193,37.156
475.322,37.125
476.192,37.156
477.219,37.125
478.195,37.125
479.214,37.125
480.204,37.156
481.213,37.156
482.268,37.156
483.211,37.188
484.193,37.188
485.211,37.219
486.282,37.250
487.209,37.219
488.184,37.188
489.208,37.219
490.183,37.188
491.206,37.219
492.195,37.219
493.206,37.188
494.185,37.188
495.204,37.156
496.179,37.125
497.203,37.156
498.191,37.188
499.202,37.188
500.323,37.156
501.201,37.156
502.206,37.188
503.199,37.188
504.190,37.156
505.493,37.156
506.198,37.156
507.209,37.156
508.172,37.125
509.224,37.125
510.171,37.125
511.197,37.094
512.415,37.094
513.193,37.094
514.217,37.094
515.251,37.094
516.167,37.094
517.191,37.094
518.218,37.094
519.216,37.062
520.164,37.094
521.189,37.125
522.273,37.094
523.187,37.062
