df_hash,22ZHK4.LDJS1X
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.K7SC
person_label,V9
date_time_start,2025-05-22_11-15-08.285000_+03
date_time_start_unix,1747901708.285
date_time_end,2025-05-22_11-23-57.022000_+03
length_difference_noticed,no

time,acc_mag
119.280,1.005
119.310,1.005
119.340,1.000
119.370,1.003
119.400,1.003
119.430,1.007
119.460,1.005
119.490,1.005
119.520,1.003
119.550,1.009
119.580,1.008
119.610,1.005
119.640,1.000
119.670,1.004
119.700,1.002
119.730,1.006
119.760,1.006
119.790,1.010
119.820,1.005
119.850,1.006
119.880,1.008
119.910,1.004
119.940,1.004
119.970,1.005
120.000,1.009
120.030,1.003
120.060,1.008
120.090,1.008
120.120,1.002
120.150,1.001
120.180,1.002
120.210,1.010
120.240,1.007
120.270,1.011
120.300,1.009
120.330,1.000
120.360,1.005
120.390,1.005
120.420,1.003
120.450,1.004
120.480,1.007
120.510,1.004
120.540,1.003
120.570,1.005
120.600,1.003
120.630,1.008
120.660,1.004
120.690,1.007
120.720,1.005
120.750,1.005
120.780,1.005
120.810,1.003
120.840,1.006
120.870,1.007
120.900,1.007
120.930,1.000
120.960,1.003
120.990,1.002
121.020,1.007
121.050,1.010
121.080,1.012
121.110,1.006
121.140,1.003
121.170,1.009
121.200,1.003
121.230,1.006
121.260,1.003
121.290,1.003
121.320,1.005
121.350,1.008
121.380,1.009
121.410,1.006
121.440,1.006
121.470,1.004
121.500,1.002
121.530,1.006
121.560,1.009
121.590,1.008
121.620,1.005
121.650,1.006
121.680,1.005
121.710,1.003
121.740,1.006
121.770,1.002
121.800,1.006
121.830,1.006
121.860,1.007
121.890,1.006
121.920,1.011
121.950,1.001
121.980,1.008
122.010,1.009
122.040,1.006
122.070,1.005
122.100,1.004
122.130,1.005
122.160,1.006
122.190,1.009
122.220,1.006
122.250,1.003
122.280,1.006
122.310,1.008
122.340,1.004
122.370,1.006
122.400,1.002
122.430,1.001
122.460,1.005
122.490,1.005
122.520,1.003
122.550,1.003
122.580,1.006
122.610,1.002
122.640,1.010
122.670,1.007
122.700,1.006
122.730,1.006
122.760,1.002
122.790,1.009
122.820,1.005
122.850,1.004
122.880,1.006
122.910,1.004
122.940,1.005
122.970,1.005
123.000,1.006
123.030,1.001
123.060,1.003
123.090,1.007
123.120,1.004
123.150,1.008
123.180,1.007
123.210,1.003
123.240,1.002
123.270,1.002
123.300,1.002
123.330,1.006
123.360,1.006
123.390,1.002
123.420,1.003
123.450,1.003
123.480,1.003
123.510,1.011
123.540,1.010
123.570,0.994
123.600,0.998
123.630,1.003
123.660,1.001
123.690,1.005
123.720,1.010
123.750,1.019
123.780,1.008
123.810,1.001
123.840,1.000
123.870,1.006
123.900,1.012
123.930,1.008
123.960,1.010
123.990,1.012
124.020,1.005
124.050,0.998
124.080,1.000
124.110,1.003
124.140,1.006
124.170,1.004
124.200,1.001
124.230,1.000
124.260,1.002
124.290,1.000
124.320,1.005
124.350,1.008
124.380,1.007
124.410,1.007
124.440,1.010
124.470,1.006
124.500,1.002
124.530,1.002
124.560,1.004
124.590,1.006
124.620,1.001
124.650,1.010
124.680,1.010
124.710,1.004
124.740,1.000
124.770,1.009
124.800,1.011
124.830,1.008
124.860,1.013
124.890,1.004
124.920,1.005
124.950,1.000
124.980,0.997
125.010,1.003
125.040,1.006
125.070,1.008
125.100,1.005
125.130,1.008
125.160,1.010
125.190,1.001
125.220,1.010
125.250,1.011
125.280,1.007
125.310,1.008
125.340,1.001
125.370,1.003
125.400,1.004
125.430,1.004
125.460,1.008
125.490,1.010
125.520,1.003
125.550,1.006
125.580,1.009
125.610,1.009
125.640,1.004
125.670,1.001
125.700,1.006
125.730,1.010
125.760,1.012
125.790,1.008
125.820,1.004
125.850,1.001
125.880,1.002
125.910,0.999
125.940,1.005
125.970,1.013
126.000,1.006
126.030,1.007
126.060,1.004
126.090,0.999
126.120,1.000
126.150,1.002
126.180,1.009
126.210,1.011
126.240,1.003
126.270,1.005
126.300,1.004
126.330,1.000
126.360,1.007
126.390,1.014
126.420,1.011
126.450,1.004
126.480,1.002
126.510,1.003
126.540,1.005
126.570,1.004
126.600,1.004
126.630,1.002
126.660,1.004
126.690,1.004
126.720,1.007
126.750,1.004
126.780,1.005
126.810,1.012
126.840,1.007
126.870,1.002
126.900,1.000
126.930,1.000
126.960,1.002
126.990,1.000
127.020,1.000
127.050,1.001
127.080,1.006
127.110,1.013
127.140,1.015
127.170,1.011
127.200,1.002
127.230,1.002
127.260,0.995
127.290,0.997
127.320,1.005
127.350,1.004
127.380,0.999
127.410,1.000
127.440,1.001
127.470,1.007
127.500,1.008
127.530,1.012
127.560,1.012
127.590,1.007
127.620,1.007
127.650,1.003
127.680,1.006
127.710,1.003
127.740,1.000
127.770,0.997
127.800,1.002
127.830,1.000
127.860,1.008
127.890,1.004
127.920,1.003
127.950,1.006
127.980,1.002
128.010,0.996
128.040,1.000
128.070,1.004
128.100,1.005
128.130,1.007
128.160,1.008
128.190,1.003
128.220,1.003
128.250,1.004
128.280,1.005
128.310,1.004
128.340,1.005
128.370,0.999
128.400,1.003
128.430,0.999
128.460,0.999
128.490,0.998
128.520,1.002
128.550,1.002
128.580,1.002
128.610,1.003
128.640,1.001
128.670,1.008
128.700,1.004
128.730,1.001
128.760,1.006
128.790,1.001
128.820,1.001
128.850,1.002
128.880,1.006
128.910,0.995
128.940,0.993
128.970,0.998
129.000,1.000
129.030,1.004
129.060,1.003
129.090,1.000
129.120,0.995
129.150,1.004
129.180,1.002
129.210,1.003
129.240,1.003
129.270,1.005
129.300,0.998
129.330,1.001
129.360,1.001
129.390,1.000
129.420,1.003
129.450,1.004
129.480,1.003
129.510,0.998
129.540,0.999
129.570,1.004
129.600,1.002
129.630,1.005
129.660,1.006
129.690,0.996
129.720,0.997
129.750,1.001
129.780,1.003
129.810,1.001
129.840,1.003
129.870,0.992
129.900,1.000
129.930,1.004
129.960,1.005
129.990,1.006
130.020,1.001
130.050,1.000
130.080,1.003
130.110,0.997
130.140,1.000
130.170,1.002
130.200,1.003
130.230,0.999
130.260,1.002
130.290,1.007
130.320,1.004
130.350,0.998
130.380,1.000
130.410,1.002
130.440,1.006
130.470,1.002
130.500,1.003
130.530,1.000
130.560,1.003
130.590,1.000
130.620,1.000
130.650,1.004
130.680,1.000
130.710,1.004
130.740,1.003
130.770,1.000
130.800,0.998
130.830,1.003
130.860,1.002
130.890,1.006
130.920,1.003
130.950,1.003
130.980,1.004
131.010,1.003
131.040,1.000
131.070,1.005
131.100,1.004
131.130,1.000
131.160,1.001
131.190,1.000
131.220,1.002
131.250,1.008
131.280,1.006
131.310,1.000
131.340,0.999
131.370,1.002
131.400,1.000
131.430,1.002
131.460,1.002
131.490,1.005
131.520,0.999
131.550,1.007
131.580,1.002
131.610,1.000
131.640,1.002
131.670,1.004
131.700,1.000
131.730,1.006
131.760,1.004
131.790,1.006
131.820,1.003
131.850,0.998
131.880,0.994
131.910,1.002
131.940,1.002
131.970,1.000
132.000,0.999
132.030,1.000
132.060,1.000
132.090,0.999
132.120,1.002
132.150,1.002
132.180,0.999
132.210,1.004
132.240,1.004
132.270,1.004
132.300,1.006
132.330,1.002
132.360,1.006
132.390,0.999
132.420,0.998
132.450,0.999
132.480,1.000
132.510,0.998
132.540,1.002
132.570,0.999
132.600,1.001
132.630,1.004
132.660,1.004
132.690,1.008
132.720,1.004
132.750,1.004
132.780,1.003
132.810,0.998
132.840,1.000
132.870,1.006
132.900,1.003
132.930,1.000
132.960,0.996
132.990,1.006
133.020,1.003
133.050,0.999
133.080,1.001
133.110,1.005
133.140,0.996
133.170,1.000
133.200,1.003
133.230,0.997
133.260,1.001
133.290,1.005
133.320,1.005
133.350,1.002
133.380,1.001
133.410,1.003
133.440,1.001
133.470,1.000
133.500,1.003
133.530,1.000
133.560,0.996
133.590,1.000
133.620,1.004
133.650,1.003
133.680,1.002
133.710,1.002
133.740,1.003
133.770,1.000
133.800,1.000
133.830,1.001
133.860,1.003
133.890,1.000
133.920,1.003
133.950,1.006
133.980,0.998
134.010,0.995
134.040,1.001
134.070,1.001
134.100,0.999
134.130,1.003
134.160,1.001
134.190,0.999
134.220,0.999
134.250,0.999
134.280,1.005
134.310,1.003
134.340,1.006
134.370,1.005
134.400,0.999
134.430,0.998
134.460,0.999
134.490,1.000
134.520,1.000
134.550,1.004
134.580,1.003
134.610,0.994
134.640,1.003
134.670,1.006
134.700,1.001
134.730,1.006
134.760,1.006
134.790,1.007
134.820,1.000
134.850,1.001
134.880,0.999
134.910,0.999
134.940,0.998
134.970,0.997
135.000,1.003
135.030,1.006
135.060,1.003
135.090,1.002
135.120,0.999
135.150,0.998
135.180,1.001
135.210,1.005
135.240,0.999
135.270,1.000
135.300,0.999
135.330,1.000
135.360,1.003
135.390,1.008
135.420,1.000
135.450,0.999
135.480,1.000
135.510,1.000
135.540,1.004
135.570,1.006
135.600,1.002
135.630,0.997
135.660,1.002
135.690,1.003
135.720,0.996
135.750,1.003
135.780,1.003
135.810,0.999
135.840,1.001
135.870,1.004
135.900,1.005
135.930,1.004
135.960,1.000
135.990,1.008
136.020,1.005
136.050,1.000
136.080,0.997
136.110,0.997
136.140,1.004
136.170,1.002
136.200,1.000
136.230,0.998
136.260,1.000
136.290,1.003
136.320,1.004
136.350,1.007
136.380,1.006
136.410,0.998
136.440,1.001
136.470,1.001
136.500,1.000
136.530,1.004
136.560,1.000
136.590,0.999
136.620,1.000
136.650,1.003
136.680,1.002
136.710,1.006
136.740,1.008
136.770,1.016
136.800,1.027
136.830,1.023
136.860,1.023
136.890,1.010
136.920,1.000
136.950,0.997
136.980,1.000
137.010,0.997
137.040,0.987
137.070,0.985
137.100,0.990
137.130,0.989
137.160,0.994
137.190,1.000
137.220,1.003
137.250,1.005
137.280,1.006
137.310,0.999
137.340,1.000
137.370,1.006
137.400,1.005
137.430,1.006
137.460,0.998
137.490,1.006
137.520,1.000
137.550,0.992
137.580,0.998
137.610,0.994
137.640,1.000
137.670,0.996
137.700,0.999
137.730,1.000
137.760,0.997
137.790,0.996
137.820,0.994
137.850,0.998
137.880,1.002
137.910,1.011
137.940,1.023
137.970,1.015
138.000,0.995
138.030,0.985
138.060,0.999
138.090,0.994
138.120,0.995
138.150,1.000
138.180,1.010
138.210,1.007
138.240,0.998
138.270,0.996
138.300,0.985
138.330,1.000
138.360,0.994
138.390,0.994
138.420,1.001
138.450,0.998
138.480,1.006
138.510,1.010
138.540,1.021
138.570,1.030
138.600,1.030
138.630,1.023
138.660,1.014
138.690,1.005
138.720,1.010
138.750,1.007
138.780,1.000
138.810,0.997
138.840,1.004
138.870,1.003
138.900,1.013
138.930,1.018
138.960,1.012
138.990,0.996
139.020,0.997
139.050,1.004
139.080,1.007
139.110,1.007
139.140,1.006
139.170,1.009
139.200,1.013
139.230,1.013
139.260,1.003
139.290,1.007
139.320,1.006
139.350,1.012
139.380,1.011
139.410,1.001
139.440,1.007
139.470,1.013
139.500,1.014
139.530,1.007
139.560,1.009
139.590,1.019
139.620,1.018
139.650,1.003
139.680,0.997
139.710,1.006
139.740,1.014
139.770,1.010
139.800,0.999
139.830,1.005
139.860,1.012
139.890,1.017
139.920,1.005
139.950,1.003
139.980,1.004
140.010,1.010
140.040,1.014
140.070,1.013
140.100,1.008
140.130,0.999
140.160,1.008
140.190,1.006
140.220,1.008
140.250,1.008
140.280,1.016
140.310,1.004
140.340,1.009
140.370,1.007
140.400,1.006
140.430,1.015
140.460,1.003
140.490,1.005
140.520,1.003
140.550,1.006
140.580,1.008
140.610,1.011
140.640,1.010
140.670,1.017
140.700,1.013
140.730,1.011
140.760,1.001
140.790,1.003
140.820,1.012
140.850,1.016
140.880,1.005
140.910,1.005
140.940,1.004
140.970,1.004
141.000,1.001
141.030,1.009
141.060,1.026
141.090,1.026
141.120,1.022
141.150,1.004
141.180,0.989
141.210,0.985
141.240,0.998
141.270,1.011
141.300,1.010
141.330,1.008
141.360,1.006
141.390,1.008
141.420,1.009
141.450,1.009
141.480,1.015
141.510,1.018
141.540,1.021
141.570,1.023
141.600,1.021
141.630,1.018
141.660,1.017
141.690,1.017
141.720,1.012
141.750,1.013
141.780,1.014
141.810,1.013
141.840,1.007
141.870,1.014
141.900,1.012
141.930,1.014
141.960,1.010
141.990,1.011
142.020,1.017
142.050,1.021
142.080,1.019
142.110,1.015
142.140,1.016
142.170,1.010
142.200,1.008
142.230,1.005
142.260,1.008
142.290,1.009
142.320,1.010
142.350,1.013
142.380,1.009
142.410,1.010
142.440,1.015
142.470,1.015
142.500,1.016
142.530,1.020
142.560,1.017
142.590,1.008
142.620,1.011
142.650,1.005
142.680,1.010
142.710,1.009
142.740,1.008
142.770,1.007
142.800,1.007
142.830,1.009
142.860,1.009
142.890,1.015
142.920,1.010
142.950,1.005
142.980,1.003
143.010,1.003
143.040,1.011
143.070,1.012
143.100,1.007
143.130,1.008
143.160,1.003
143.190,1.001
143.220,0.994
143.250,1.003
143.280,1.017
143.310,1.017
143.340,1.007
143.370,1.003
143.400,0.998
143.430,0.992
143.460,1.001
143.490,1.001
143.520,1.001
143.550,1.002
143.580,0.995
143.610,0.994
143.640,0.989
143.670,0.998
143.700,1.006
143.730,1.009
143.760,1.002
143.790,1.005
143.820,1.007
143.850,1.001
143.880,1.002
143.910,0.992
143.940,0.993
143.970,0.999
144.000,1.000
144.030,1.000
144.060,1.006
144.090,0.989
144.120,0.997
144.150,1.000
144.180,1.004
144.210,1.016
144.240,0.996
144.270,0.993
144.300,0.997
144.330,1.001
144.360,1.005
144.390,0.993
144.420,0.996
144.450,0.995
144.480,0.991
144.510,0.996
144.540,1.009
144.570,1.010
144.600,1.006
144.630,1.014
144.660,1.012
144.690,1.012
144.720,1.000
144.750,0.994
144.780,0.986
144.810,0.983
144.840,0.995
144.870,0.999
144.900,1.003
144.930,1.004
144.960,1.002
144.990,1.011
145.020,1.013
145.050,1.014
145.080,1.012
145.110,1.003
145.140,1.001
145.170,0.993
145.200,0.996
145.230,1.000
145.260,1.002
145.290,1.004
145.320,1.005
145.350,1.002
145.380,1.000
145.410,1.001
145.440,1.002
145.470,1.000
145.500,1.003
145.530,1.001
145.560,1.005
145.590,1.004
145.620,1.003
145.650,1.004
145.680,0.994
145.710,0.999
145.740,1.001
145.770,1.001
145.800,1.003
145.830,1.000
145.860,1.000
145.890,1.007
145.920,1.007
145.950,1.007
145.980,1.006
146.010,1.002
146.040,1.002
146.070,1.008
146.100,1.003
146.130,0.998
146.160,0.991
146.190,0.996
146.220,1.002
146.250,1.006
146.280,1.001
146.310,1.004
146.340,1.000
146.370,0.998
146.400,1.002
146.430,1.005
146.460,1.006
146.490,0.999
146.520,1.003
146.550,1.006
146.580,1.001
146.610,0.994
146.640,1.005
146.670,1.003
146.700,1.005
146.730,1.009
146.760,1.021
146.790,1.016
146.820,1.002
146.850,0.982
146.880,0.975
146.910,0.979
146.940,0.991
146.970,0.995
147.000,1.000
147.030,1.003
147.060,1.001
147.090,1.003
147.120,1.001
147.150,1.006
147.180,1.000
147.210,1.000
147.240,1.006
147.270,1.008
147.300,1.000
147.330,1.001
147.360,1.000
147.390,1.003
147.420,1.000
147.450,0.997
147.480,1.003
147.510,1.004
147.540,1.002
147.570,0.999
147.600,1.003
147.630,1.004
147.660,1.001
147.690,1.002
147.720,1.002
147.750,1.005
147.780,1.001
147.810,1.004
147.840,1.001
147.870,1.006
147.900,1.002
147.930,0.997
147.960,0.997
147.990,1.001
148.020,0.997
148.050,0.997
148.080,0.996
148.110,0.995
148.140,0.998
148.170,1.006
148.200,1.000
148.230,1.002
148.260,1.007
148.290,1.013
148.320,1.007
148.350,1.012
148.380,1.013
148.410,1.007
148.440,1.000
148.470,1.000
148.500,0.993
148.530,0.990
148.560,0.995
148.590,0.998
148.620,1.006
148.650,1.004
148.680,1.003
148.710,0.999
148.740,1.002
148.770,0.998
148.800,0.999
148.830,1.003
148.860,1.009
148.890,1.002
148.920,1.003
148.950,1.003
148.980,0.999
149.010,0.995
149.040,0.998
149.070,0.998
149.100,0.998
149.130,1.003
149.160,1.001
149.190,1.001
149.220,1.005
149.250,1.005
149.280,1.004
149.310,1.009
149.340,1.005
149.370,1.000
149.400,0.997
149.430,1.000
149.460,1.000
149.490,1.002
149.520,1.000
149.550,1.003
149.580,0.999
149.610,1.004
149.640,1.012
149.670,1.000
149.700,1.000
149.730,1.000
149.760,1.002
149.790,1.000
149.820,1.002
149.850,1.001
149.880,1.002
149.910,1.003
149.940,1.001
149.970,0.996
150.000,1.005
150.030,1.004
150.060,1.003
150.090,1.000
150.120,0.996
150.150,1.003
150.180,1.004
150.210,0.998
150.240,1.000
150.270,1.004
150.300,1.003
150.330,1.007
150.360,0.999
150.390,0.997
150.420,0.998
150.450,1.001
150.480,0.998
150.510,1.004
150.540,1.006
150.570,1.003
150.600,1.003
150.630,1.003
150.660,1.003
150.690,1.006
150.720,1.002
150.750,0.997
150.780,1.001
150.810,1.007
150.840,1.002
150.870,1.001
150.900,0.997
150.930,0.998
150.960,1.000
150.990,1.003
151.020,1.005
151.050,0.999
151.080,1.014
151.110,1.009
151.140,1.003
151.170,1.002
151.200,0.995
151.230,0.990
151.260,0.990
151.290,1.008
151.320,1.006
151.350,1.000
151.380,1.003
151.410,1.006
151.440,1.007
151.470,1.005
151.500,1.002
151.530,1.013
151.560,1.013
151.590,1.015
151.620,1.009
151.650,1.005
151.680,1.008
151.710,1.007
151.740,1.003
151.770,1.006
151.800,1.005
151.830,0.996
151.860,1.003
151.890,1.003
151.920,1.009
151.950,1.006
151.980,1.007
152.010,1.009
152.040,1.009
152.070,1.005
152.100,1.008
152.130,1.008
152.160,1.005
152.190,1.005
152.220,1.011
152.250,1.008
152.280,1.009
152.310,1.005
152.340,1.003
152.370,1.002
152.400,1.009
152.430,1.008
152.460,1.004
152.490,1.006
152.520,1.010
152.550,1.008
152.580,1.005
152.610,1.011
152.640,1.000
152.670,1.006
152.700,1.008
152.730,1.007
152.760,1.006
152.790,1.004
152.820,1.005
152.850,1.006
152.880,1.005
152.910,1.009
152.940,1.009
152.970,1.010
153.000,1.010
153.030,1.003
153.060,1.006
153.090,1.005
153.120,1.009
153.150,1.003
153.180,1.005
153.210,1.013
153.240,1.008
153.270,1.002
153.300,1.006
153.330,1.010
153.360,1.006
153.390,1.005
153.420,1.002
153.450,1.011
153.480,1.015
153.510,1.006
153.540,1.007
153.570,1.006
153.600,1.004
153.630,1.003
153.660,1.012
153.690,1.009
153.720,1.009
153.750,1.011
153.780,1.007
153.810,1.006
153.840,1.005
153.870,1.008
153.900,1.006
153.930,1.009
153.960,1.005
153.990,1.006
154.020,1.006
154.050,1.012
154.080,1.010
154.110,1.000
154.140,1.007
154.170,1.007
154.200,1.020
154.230,1.012
154.260,1.009
154.290,1.006
154.320,1.015
154.350,1.009
154.380,1.006
154.410,1.008
154.440,1.007
154.470,1.005
154.500,1.006
154.530,1.010
154.560,1.009
154.590,1.007
154.620,1.011
154.650,1.011
154.680,1.006
154.710,1.007
154.740,1.008
154.770,1.010
154.800,1.011
154.830,1.009
154.860,1.002
154.890,1.007
154.920,1.007
154.950,1.012
154.980,1.008
155.010,1.007
155.040,1.004
155.070,1.010
155.100,1.005
155.130,1.007
155.160,1.004
155.190,1.005
155.220,1.009
155.250,1.017
155.280,1.014
155.310,1.006
155.340,1.000
155.370,1.008
155.400,1.012
155.430,1.010
155.460,1.012
155.490,1.003
155.520,1.007
155.550,1.008
155.580,1.011
155.610,1.008
155.640,1.009
155.670,1.009
155.700,1.009
155.730,1.013
155.760,1.015
155.790,1.012
155.820,1.008
155.850,1.011
155.880,1.009
155.910,1.009
155.940,1.009
155.970,1.011
156.000,1.007
156.030,1.005
156.060,1.011
156.090,1.011
156.120,1.011
156.150,1.004
156.180,1.010
156.210,1.009
156.240,1.013
156.270,1.002
156.300,1.004
156.330,1.007
156.360,1.009
156.390,1.008
156.420,1.006
156.450,1.010
156.480,1.008
156.510,1.008
156.540,1.008
156.570,1.007
156.600,1.010
156.630,1.007
156.660,1.010
156.690,1.003
156.720,1.006
156.750,1.009
156.780,1.008
156.810,1.009
156.840,1.010
156.870,1.011
156.900,1.007
156.930,1.006
156.960,1.006
156.990,1.006
157.020,1.007
157.050,1.006
157.080,1.009
157.110,1.003
157.140,1.003
157.170,1.004
157.200,1.011
157.230,1.005
157.260,1.006
157.290,1.006
157.320,1.007
157.350,1.006
157.380,1.010
157.410,1.005
157.440,1.005
157.470,1.010
157.500,1.013
157.530,1.008
157.560,1.005
157.590,1.008
157.620,1.005
157.650,1.007
157.680,1.011
157.710,1.010
157.740,1.009
157.770,1.011
157.800,1.008
157.830,1.013
157.860,1.006
157.890,1.009
157.920,1.009
157.950,1.006
157.980,1.012
158.010,1.016
158.040,1.008
158.070,1.006
158.100,1.003
158.130,1.009
158.160,1.009
158.190,1.014
158.220,1.012
158.250,1.002
158.280,1.009
158.310,1.012
158.340,1.009
158.370,1.011
158.400,1.010
158.430,1.012
158.460,1.006
158.490,1.008
158.520,1.009
158.550,1.007
158.580,1.012
158.610,1.009
158.640,1.010
158.670,1.005
158.700,1.004
158.730,1.010
158.760,1.011
158.790,1.011
158.820,1.006
158.850,1.004
158.880,1.009
158.910,1.012
158.940,1.009
158.970,1.009
159.000,1.012
159.030,1.005
159.060,1.008
159.090,1.011
159.120,1.012
159.150,1.012
159.180,1.006
159.210,1.006
159.240,1.009
159.270,1.012
159.300,1.011
159.330,1.010
159.360,1.009
159.390,1.010
159.420,1.010
159.450,1.012
159.480,1.008
159.510,1.009
159.540,1.008
159.570,1.008
159.600,1.006
159.630,1.012
159.660,1.009
159.690,1.006
159.720,1.006
159.750,1.015
159.780,1.006
159.810,1.009
159.840,1.015
159.870,1.006
159.900,1.012
159.930,1.012
159.960,1.009
159.990,1.011
160.020,1.009
160.050,1.011
160.080,1.009
160.110,1.011
160.140,1.009
160.170,1.012
160.200,1.009
160.230,1.008
160.260,1.012
160.290,1.013
160.320,1.003
160.350,1.008
160.380,1.006
160.410,1.004
160.440,1.011
160.470,1.016
160.500,1.013
160.530,1.007
160.560,1.007
160.590,1.007
160.620,1.012
160.650,1.017
160.680,1.017
160.710,1.011
160.740,1.011
160.770,1.012
160.800,1.010
160.830,1.010
160.860,1.012
160.890,1.013
160.920,1.010
160.950,1.008
160.980,1.009
161.010,1.011
161.040,1.011
161.070,1.013
161.100,1.011
161.130,1.008
161.160,1.009
161.190,1.007
161.220,1.005
161.250,1.015
161.280,1.016
161.310,1.009
161.340,1.006
161.370,1.006
161.400,1.010
161.430,1.009
161.460,1.020
161.490,1.017
161.520,1.008
161.550,1.007
161.580,1.005
161.610,1.007
161.640,1.012
161.670,1.015
161.700,1.015
161.730,1.011
161.760,1.008
161.790,1.007
161.820,1.011
161.850,1.012
161.880,1.014
161.910,1.017
161.940,1.011
161.970,1.008
162.000,1.007
162.030,1.013
162.060,1.012
162.090,1.011
162.120,1.010
162.150,1.008
162.180,1.008
162.210,1.008
162.240,1.010
162.270,1.011
162.300,1.015
162.330,1.012
162.360,1.015
162.390,1.008
162.420,1.010
162.450,1.013
162.480,1.010
162.510,1.010
162.540,1.012
162.570,1.008
162.600,1.010
162.630,1.008
162.660,1.008
162.690,1.013
162.720,1.012
162.750,1.012
162.780,1.008
162.810,1.005
162.840,1.016
162.870,1.015
162.900,1.014
162.930,1.011
162.960,1.005
162.990,1.008
163.020,1.008
163.050,1.011
163.080,1.010
163.110,1.013
163.140,1.010
163.170,1.014
163.200,1.013
163.230,1.011
163.260,1.008
163.290,1.010
163.320,1.011
163.350,1.014
163.380,1.011
163.410,1.012
163.440,1.012
163.470,1.012
163.500,1.012
163.530,1.014
163.560,1.014
163.590,1.012
163.620,1.015
163.650,1.013
163.680,1.007
163.710,1.012
163.740,1.012
163.770,1.005
163.800,1.010
163.830,1.011
163.860,1.011
163.890,1.015
163.920,1.011
163.950,1.012
163.980,1.015
164.010,1.014
164.040,1.010
164.070,1.014
164.100,1.014
164.130,1.014
164.160,1.011
164.190,1.012
164.220,1.013
164.250,1.008
164.280,1.012
164.310,1.011
164.340,1.015
164.370,1.010
164.400,1.011
164.430,1.010
164.460,1.008
164.490,1.008
164.520,1.013
164.550,1.013
164.580,1.017
164.610,1.004
164.640,1.007
164.670,1.012
164.700,1.011
164.730,1.012
164.760,1.016
164.790,1.015
164.820,1.008
164.850,1.008
164.880,1.011
164.910,1.010
164.940,1.008
164.970,1.013
165.000,1.011
165.030,1.011
165.060,1.014
165.090,1.013
165.120,1.009
165.150,1.009
165.180,1.014
165.210,1.011
165.240,1.014
165.270,1.011
165.300,1.014
165.330,1.014
165.360,1.012
165.390,1.014
165.420,1.011
165.450,1.013
165.480,1.011
165.510,1.009
165.540,1.012
165.570,1.014
165.600,1.011
165.630,1.011
165.660,1.012
165.690,1.008
165.720,1.009
165.750,1.014
165.780,1.011
165.810,1.010
165.840,1.010
165.870,1.010
165.900,1.008
165.930,1.011
165.960,1.012
165.990,1.011
166.020,1.011
166.050,1.008
166.080,1.015
166.110,1.012
166.140,1.011
166.170,1.012
166.200,1.010
166.230,1.015
166.260,1.012
166.290,1.014
166.320,1.008
166.350,1.008
166.380,1.011
166.410,1.015
166.440,1.015
166.470,1.011
166.500,1.011
166.530,1.011
166.560,1.015
166.590,1.012
166.620,1.011
166.650,1.007
166.680,1.011
166.710,1.011
166.740,1.012
166.770,1.010
166.800,1.010
166.830,1.011
166.860,1.011
166.890,1.012
166.920,1.015
166.950,1.011
166.980,1.014
167.010,1.012
167.040,1.011
167.070,1.012
167.100,1.014
167.130,1.010
167.160,1.008
167.190,1.012
167.220,1.012
167.250,1.015
167.280,1.015
167.310,1.015
167.340,1.008
167.370,1.012
167.400,1.015
167.430,1.017
167.460,1.012
167.490,1.011
167.520,1.011
167.550,1.011
167.580,1.015
167.610,1.012
167.640,1.014
167.670,1.012
167.700,1.011
167.730,1.014
167.760,1.012
167.790,1.012
167.820,1.014
167.850,1.010
167.880,1.009
167.910,1.010
167.940,1.015
167.970,1.009
168.000,1.008
168.030,1.011
168.060,1.015
168.090,1.015
168.120,1.014
168.150,1.017
168.180,1.008
168.210,1.012
168.240,1.012
168.270,1.015
168.300,1.012
168.330,1.012
168.360,1.012
168.390,1.011
168.420,1.014
168.450,1.011
168.480,1.012
168.510,1.011
168.540,1.015
168.570,1.018
168.600,1.012
168.630,1.005
168.660,1.007
168.690,1.018
168.720,1.017
168.750,1.012
168.780,1.003
168.810,1.004
168.840,1.012
168.870,1.019
168.900,1.019
168.930,1.015
168.960,1.019
168.990,1.010
169.020,1.015
169.050,1.012
169.080,1.014
169.110,1.011
169.140,1.012
169.170,1.013
169.200,1.012
169.230,1.010
169.260,1.011
169.290,1.015
169.320,1.015
169.350,1.018
169.380,1.014
169.410,1.012
169.440,1.014
169.470,1.015
169.500,1.012
169.530,1.011
169.560,1.004
169.590,1.005
169.620,1.009
169.650,1.014
169.680,1.013
169.710,1.018
169.740,1.018
169.770,1.005
169.800,1.011
169.830,1.016
169.860,1.015
169.890,1.011
169.920,1.009
169.950,1.006
169.980,1.011
170.010,1.009
170.040,1.012
170.070,1.015
170.100,1.012
170.130,1.011
170.160,1.012
170.190,1.012
170.220,1.015
170.250,1.005
170.280,1.008
170.310,1.011
170.340,1.011
170.370,1.006
170.400,1.009
170.430,1.008
170.460,1.014
170.490,1.012
170.520,1.018
170.550,1.013
170.580,1.006
170.610,1.018
170.640,1.014
170.670,1.014
170.700,1.010
170.730,1.011
170.760,1.011
170.790,1.013
170.820,1.009
170.850,1.012
170.880,1.012
170.910,1.014
170.940,1.014
170.970,1.013
171.000,1.013
171.030,1.015
171.060,1.013
171.090,1.012
171.120,1.006
171.150,1.011
