df_hash,22ZHK4.TV3FRY
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.BYSR
person_label,V149
date_time_start,2026-06-08_17-46-39.600000_+03
date_time_start_unix,1780922799.6
date_time_end,2026-06-08_17-58-20.159000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.966,-0.336,0.969,0.154
4.975,-0.328,0.975,0.160
4.985,-0.312,0.961,0.166
4.995,-0.303,0.951,0.178
5.005,-0.289,0.938,0.184
5.015,-0.275,0.939,0.191
5.025,-0.277,0.949,0.195
5.035,-0.287,0.943,0.188
5.045,-0.297,0.941,0.186
5.055,-0.301,0.951,0.182
5.065,-0.307,0.949,0.180
5.075,-0.307,0.947,0.174
5.085,-0.314,0.949,0.174
5.095,-0.316,0.957,0.180
5.104,-0.314,0.959,0.172
5.114,-0.314,0.955,0.166
5.124,-0.318,0.953,0.168
5.134,-0.318,0.955,0.164
5.144,-0.322,0.957,0.160
5.154,-0.334,0.955,0.156
5.164,-0.332,0.955,0.148
5.174,-0.342,0.965,0.148
5.184,-0.350,0.963,0.145
5.194,-0.357,0.961,0.143
5.204,-0.363,0.965,0.145
5.214,-0.369,0.961,0.139
5.224,-0.377,0.961,0.141
5.233,-0.385,0.959,0.135
5.243,-0.402,0.965,0.131
5.253,-0.402,0.965,0.131
5.263,-0.414,0.961,0.125
5.273,-0.410,0.957,0.127
5.283,-0.400,0.951,0.137
5.293,-0.375,0.951,0.150
5.303,-0.369,0.949,0.150
5.313,-0.367,0.949,0.150
5.323,-0.361,0.943,0.156
5.333,-0.363,0.945,0.158
5.343,-0.359,0.949,0.162
5.353,-0.357,0.949,0.164
5.363,-0.350,0.939,0.172
5.372,-0.344,0.939,0.176
5.382,-0.348,0.941,0.174
5.392,-0.359,0.936,0.170
5.402,-0.363,0.930,0.170
5.412,-0.363,0.932,0.166
5.422,-0.375,0.930,0.164
5.432,-0.387,0.924,0.164
5.442,-0.393,0.932,0.164
5.452,-0.389,0.934,0.160
5.462,-0.383,0.941,0.164
5.472,-0.377,0.945,0.166
5.482,-0.363,0.951,0.168
5.492,-0.357,0.961,0.170
5.501,-0.352,0.967,0.168
5.511,-0.354,0.963,0.170
5.521,-0.354,0.961,0.166
5.531,-0.355,0.961,0.166
5.541,-0.355,0.957,0.164
5.551,-0.359,0.953,0.166
5.561,-0.361,0.955,0.168
5.571,-0.361,0.949,0.168
5.581,-0.361,0.949,0.172
5.591,-0.355,0.945,0.170
5.601,-0.352,0.947,0.170
5.611,-0.355,0.939,0.166
5.621,-0.361,0.936,0.168
5.631,-0.365,0.941,0.170
5.640,-0.367,0.945,0.170
5.650,-0.369,0.947,0.166
5.660,-0.371,0.947,0.168
5.670,-0.367,0.947,0.168
5.680,-0.357,0.945,0.166
5.690,-0.354,0.947,0.168
5.700,-0.354,0.943,0.172
5.710,-0.361,0.941,0.166
5.720,-0.361,0.943,0.162
5.730,-0.365,0.945,0.164
5.740,-0.371,0.941,0.162
5.750,-0.371,0.941,0.164
5.760,-0.377,0.945,0.164
5.769,-0.375,0.943,0.164
5.779,-0.375,0.947,0.168
5.789,-0.375,0.945,0.166
5.799,-0.373,0.943,0.162
5.809,-0.377,0.939,0.162
5.819,-0.383,0.943,0.166
5.829,-0.383,0.941,0.160
5.839,-0.385,0.945,0.160
5.849,-0.383,0.943,0.162
5.859,-0.385,0.947,0.162
5.869,-0.387,0.947,0.162
