df_hash,22ZHK4.25F3JF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7JT9
person_label,V145
date_time_start,2026-06-08_16-35-56.969000_+03
date_time_start_unix,1780918556.969
date_time_end,2026-06-08_16-48-43.335000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.505,-0.012,0.670,-0.666
4.515,-0.082,0.570,-0.658
4.525,-0.123,0.602,-0.590
4.535,-0.125,0.777,-0.555
4.545,-0.066,0.852,-0.559
4.555,-0.029,0.867,-0.580
4.565,0.004,0.920,-0.598
4.575,-0.041,0.936,-0.566
4.585,-0.092,0.959,-0.492
4.595,-0.016,0.906,-0.412
4.604,0.053,0.832,-0.410
4.614,0.033,0.748,-0.453
4.624,-0.002,0.693,-0.570
4.634,-0.033,0.682,-0.637
4.644,-0.152,0.768,-0.602
4.654,-0.115,0.859,-0.504
4.664,0.018,0.803,-0.441
4.674,0.041,0.824,-0.424
4.684,-0.047,0.953,-0.447
4.694,-0.242,1.074,-0.531
4.704,-0.301,1.238,-0.645
4.714,-0.035,1.121,-0.523
4.724,0.059,0.820,-0.232
4.734,0.111,0.541,-0.006
4.743,0.059,0.469,-0.045
4.753,-0.064,0.525,-0.410
4.763,-0.074,0.758,-0.762
4.773,0.107,0.795,-0.926
4.783,-0.006,0.645,-0.816
4.793,-0.006,0.645,-0.816
4.803,-0.176,0.727,-0.594
4.813,-0.205,1.051,-0.424
4.823,-0.133,1.139,-0.326
4.833,-0.094,1.084,-0.350
4.843,0.031,0.945,-0.426
4.853,0.078,0.750,-0.490
4.863,0.074,0.713,-0.492
4.873,0.059,0.697,-0.432
4.883,0.000,0.719,-0.367
4.892,0.045,0.748,-0.297
4.902,-0.145,0.777,-0.260
4.912,-0.074,0.961,-0.293
4.922,-0.176,0.941,-0.314
4.932,-0.160,1.027,-0.295
4.942,-0.041,0.951,-0.182
4.952,0.029,0.812,-0.125
4.962,0.227,0.684,-0.061
4.972,-0.061,0.471,-0.445
4.982,0.059,0.691,-1.121
4.992,0.152,0.730,-1.102
5.002,0.088,0.762,-0.875
5.012,0.076,0.650,-0.428
5.022,0.041,0.682,-0.254
5.031,-0.049,0.791,-0.451
5.041,-0.010,0.762,-0.740
5.051,0.066,0.656,-0.922
5.061,0.135,0.656,-0.908
5.071,0.051,0.684,-0.746
5.081,0.066,0.781,-0.488
5.091,0.049,0.779,-0.283
5.101,0.133,0.820,-0.295
5.111,0.166,0.768,-0.416
5.121,0.160,0.754,-0.539
5.131,0.109,0.746,-0.555
5.141,0.045,0.793,-0.523
5.151,0.090,0.803,-0.453
5.161,-0.020,0.875,-0.439
5.170,0.035,0.943,-0.439
5.180,0.100,0.877,-0.465
5.190,0.064,0.834,-0.525
5.200,-0.146,0.883,-0.633
5.210,-0.113,0.863,-0.678
5.220,0.170,0.693,-0.553
5.230,0.221,0.613,-0.480
5.240,0.111,0.584,-0.570
5.250,0.062,0.602,-0.697
5.260,0.098,0.641,-0.670
5.270,0.141,0.748,-0.506
5.280,0.139,0.795,-0.354
5.290,0.061,0.873,-0.291
5.300,-0.182,1.098,-0.352
5.309,0.014,1.141,-0.348
5.319,0.061,0.912,-0.348
5.329,0.049,0.795,-0.461
5.339,0.057,0.674,-0.658
5.349,0.002,0.547,-0.793
5.359,0.070,0.518,-0.824
5.369,0.131,0.670,-0.602
5.379,0.129,0.732,-0.279
5.389,0.137,0.783,-0.182
5.399,0.129,0.840,-0.348
5.409,0.076,0.863,-0.508
5.419,0.098,0.891,-0.512
5.429,0.072,0.836,-0.443
5.439,0.025,0.811,-0.502
5.448,0.105,0.750,-0.627
5.458,0.135,0.641,-0.695
5.468,0.062,0.518,-0.762
5.478,0.041,0.594,-0.824
