df_hash,22ZHK4.25F3JF
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.7JT9
person_label,V145
date_time_start,2026-06-08_16-35-56.969000_+03
date_time_start_unix,1780918556.969
date_time_end,2026-06-08_16-48-43.335000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
4.828,29964,208,24068
4.833,29826,216,23880
4.838,29578,212,23535
4.843,29237,215,23125
4.848,28902,208,22700
4.853,28598,219,22361
4.858,28412,210,22134
4.863,28293,216,21995
4.868,28210,207,21905
4.873,28186,221,21919
4.878,28193,211,21896
4.883,28234,219,21938
4.888,28292,210,22010
4.893,28384,221,22129
4.897,28490,213,22265
4.902,28576,218,22352
4.907,28598,212,22368
4.912,28546,220,22292
4.917,28424,215,22147
4.922,28349,218,22009
4.927,28229,214,21934
4.932,28157,219,21859
4.937,28142,216,21869
4.942,28278,214,22078
4.947,28634,212,22533
4.952,29306,215,23334
4.957,30226,213,24329
4.962,31487,207,25673
4.967,34322,203,28616
4.972,37178,209,32264
4.977,39072,207,34895
4.982,40254,202,36960
4.987,41225,199,38687
4.992,41527,201,39358
4.997,41596,200,39737
5.002,41586,198,39907
5.007,41434,194,39813
5.012,41186,199,39584
5.017,40928,196,39293
5.022,40708,198,39030
5.027,40509,193,38809
5.032,40379,199,38699
5.037,40280,195,38641
5.041,40241,202,38677
5.046,40308,196,38853
5.051,40479,202,39145
5.056,40765,197,39563
5.061,41203,201,40144
5.066,41838,194,40949
5.071,42698,201,42008
5.076,43809,198,43256
5.081,45121,200,44794
5.086,46614,195,46558
5.091,48289,202,48553
5.096,50122,199,50739
5.101,52040,200,53040
5.106,53995,196,55439
5.111,55976,200,57916
5.116,57994,198,60307
5.121,59935,193,62828
5.126,62066,190,65340
5.131,64309,193,67898
5.136,66643,193,70440
5.141,69055,195,72894
5.146,71462,193,75212
5.151,73844,194,77159
5.156,75930,195,79081
5.161,78051,192,80775
5.166,79906,184,82194
5.171,81376,189,83423
5.176,82462,191,84497
5.181,83220,189,85312
5.185,83666,187,85821
5.190,83924,190,86113
5.195,84071,191,86330
5.200,84156,191,86590
5.205,84139,189,86984
5.210,83938,192,87491
5.215,83583,190,88121
5.220,83110,193,88748
5.225,82766,188,89398
5.230,82750,194,90252
5.235,83192,192,91169
5.240,84166,193,92912
5.245,85693,188,95258
5.250,87726,187,98251
5.255,90270,183,101826
5.260,92919,183,105841
5.265,96208,178,110149
5.270,99745,179,114358
5.275,103406,176,118763
5.280,107052,174,122905
5.285,110273,170,126480
5.290,113406,170,129802
5.295,115952,171,132624
5.300,117801,170,135015
5.305,118892,169,136900
5.310,119189,171,138223
5.315,118814,170,138936
5.320,117776,169,138995
5.325,116221,169,138382
5.329,114313,171,137166
5.334,112181,173,135613
5.339,110074,172,133996
5.344,108267,172,132727
5.349,106992,173,132036
5.354,106410,174,132110
5.359,106649,173,133079
5.364,107469,169,134557
5.369,108512,170,136168
5.374,109600,171,137718
5.379,110655,170,139196
5.384,111688,169,140623
5.389,112712,169,141905
5.394,113699,170,143244
5.399,114599,170,144448
5.404,115411,168,145453
5.409,116018,169,146162
5.414,116436,169,146562
5.419,116717,169,146692
5.424,116904,168,146704
5.429,117044,169,146676
5.434,117154,169,146619
