df_hash,22ZHK4.E50QS1
318.510,36.875
319.533,36.969
320.508,37.000
321.532,37.000
322.653,36.969
323.536,36.906
324.506,36.906
325.678,36.938
326.504,36.938
327.626,36.906
328.537,36.906
329.527,36.875
330.502,36.875
331.526,36.875
332.504,36.906
333.956,36.938
334.500,36.906
335.531,36.906
336.499,36.906
337.766,36.938
338.497,36.906
339.521,36.906
340.496,36.906
341.525,36.875
342.499,36.875
343.519,36.906
344.494,36.938
345.518,36.938
346.492,36.938
347.516,36.938
348.528,36.938
349.515,36.938
350.490,36.906
351.514,36.906
352.784,36.875
353.513,36.875
354.488,36.875
355.511,36.875
356.535,36.844
357.510,36.812
358.609,36.750
359.509,36.781
360.540,36.812
361.508,36.812
362.531,36.812
363.506,36.844
364.530,36.812
365.505,36.812
366.551,36.812
367.504,36.781
368.528,36.844
369.503,36.844
370.526,36.812
371.502,36.812
372.536,36.812
373.598,36.812
374.523,36.781
375.499,36.781
376.523,36.844
377.890,36.844
378.522,36.875
379.497,36.875
380.520,36.875
381.495,36.906
382.524,36.875
383.737,36.844
384.663,36.875
385.493,36.906
386.533,36.906
387.494,36.875
388.516,36.906
389.490,36.906
390.518,36.906
391.684,36.875
392.708,36.875
393.542,36.875
394.513,36.875
395.587,36.875
396.510,36.844
397.485,36.875
398.509,36.875
399.494,36.844
400.511,36.875
401.629,36.906
402.507,36.969
403.482,36.969
404.554,36.969
405.529,36.938
406.504,36.938
407.552,36.938
408.507,36.906
409.528,36.844
410.508,36.844
411.525,36.875
412.514,36.875
413.524,36.969
414.548,36.969
415.523,36.969
416.547,36.969
417.527,37.031
418.498,37.031
419.528,37.156
420.496,37.156
421.519,37.125
422.499,37.156
423.527,37.031
424.493,37.031
425.534,37.062
426.492,37.062
427.515,37.031
428.539,37.062
429.515,37.062
430.545,37.031
431.514,37.000
432.488,37.000
433.513,37.000
434.684,37.000
435.511,37.000
436.577,36.969
437.560,36.969
438.828,36.969
439.508,36.906
440.483,36.969
441.507,36.938
442.482,36.938
443.508,36.938
444.481,36.938
445.505,36.938
446.503,36.969
447.552,36.938
448.527,36.969
449.584,36.969
450.521,36.969
451.501,37.000
452.479,37.000
453.503,37.031
454.523,37.031
455.498,37.000
456.522,36.938
457.505,37.000
458.573,37.031
459.496,37.031
460.530,37.031
461.495,37.031
462.522,37.031
463.493,37.031
464.517,37.125
465.492,37.156
466.515,37.219
467.491,37.188
468.516,37.156
469.490,37.156
470.513,37.125
471.539,37.125
472.512,37.125
473.487,37.156
474.511,37.062
475.486,37.094
476.510,37.094
477.485,37.125
478.508,37.125
479.506,37.125
480.509,37.125
481.482,37.125
482.511,37.125
483.627,37.094
484.505,37.094
485.872,37.125
486.504,37.094
487.482,37.125
488.502,37.094
489.918,37.094
490.501,37.125
491.476,37.125
492.523,37.094
493.476,37.094
494.558,37.094
495.478,37.094
496.518,37.094
497.472,37.094
498.496,37.125
499.520,37.125
500.500,37.094
501.470,37.094
502.494,37.125
503.517,37.125
504.492,37.125
505.516,37.094
506.496,37.062
507.515,37.062
508.490,37.062
509.514,37.062
510.489,37.062
511.707,37.156
512.488,37.156
513.511,37.156
514.492,37.156
515.510,37.156
516.485,37.188
517.509,37.156
518.484,37.188
519.507,37.188
520.484,37.219
521.604,37.062
