df_hash,22ZHK4.E50QS1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2ES5
person_label,v130
date_time_start,2026-04-07_17-55-40.586000_+03
date_time_start_unix,1775566540.586
date_time_end,2026-04-07_18-04-27.744000_+03
length_difference_noticed,no

time,acc_mag
114.289,1.074
114.319,1.072
114.349,1.077
114.379,1.079
114.409,1.074
114.439,1.072
114.469,1.072
114.499,1.073
114.529,1.074
114.559,1.074
114.589,1.081
114.619,1.073
114.649,1.070
114.679,1.067
114.709,1.074
114.739,1.075
114.769,1.073
114.799,1.068
114.829,1.073
114.859,1.072
114.889,1.074
114.919,1.075
114.949,1.074
114.979,1.074
115.009,1.077
115.039,1.070
115.069,1.071
115.099,1.073
115.129,1.075
115.159,1.071
115.189,1.069
115.219,1.078
115.249,1.078
115.279,1.074
115.309,1.070
115.339,1.074
115.369,1.074
115.399,1.072
115.429,1.072
115.459,1.073
115.489,1.070
115.519,1.075
115.549,1.074
115.579,1.074
115.609,1.072
115.639,1.075
115.669,1.076
115.699,1.072
115.729,1.073
115.759,1.073
115.789,1.072
115.819,1.069
115.849,1.074
115.879,1.074
115.909,1.076
115.939,1.074
115.969,1.067
115.999,1.073
116.029,1.077
116.059,1.074
116.089,1.067
116.119,1.070
116.149,1.077
116.179,1.076
116.209,1.071
116.239,1.073
116.269,1.071
116.299,1.073
116.329,1.074
116.359,1.075
116.389,1.068
116.419,1.072
116.449,1.074
116.479,1.070
116.509,1.069
116.539,1.074
116.569,1.069
116.599,1.071
116.629,1.075
116.659,1.076
116.689,1.069
116.719,1.072
116.749,1.077
116.779,1.076
116.809,1.066
116.839,1.075
116.869,1.076
116.899,1.073
116.929,1.074
116.959,1.072
116.989,1.072
117.019,1.068
117.049,1.077
117.079,1.077
117.109,1.070
117.139,1.069
117.169,1.076
117.199,1.072
117.229,1.073
117.259,1.071
117.289,1.072
117.319,1.075
117.349,1.071
117.379,1.075
117.409,1.070
117.439,1.074
117.469,1.073
117.499,1.072
117.529,1.071
117.559,1.071
117.589,1.076
117.619,1.071
117.649,1.070
117.679,1.071
117.709,1.072
117.739,1.074
117.769,1.079
117.799,1.075
117.829,1.069
117.859,1.071
117.889,1.075
117.919,1.072
117.949,1.068
117.979,1.077
118.009,1.076
118.039,1.068
118.069,1.073
118.099,1.075
118.129,1.071
118.159,1.075
118.189,1.070
118.219,1.069
118.249,1.076
118.279,1.074
118.309,1.071
118.339,1.072
118.369,1.073
118.399,1.077
118.429,1.069
118.459,1.074
118.489,1.076
118.519,1.072
118.549,1.074
118.579,1.071
118.609,1.071
118.639,1.072
118.669,1.073
118.699,1.072
118.729,1.072
118.759,1.072
118.789,1.075
118.819,1.075
118.849,1.072
118.879,1.068
118.909,1.074
118.939,1.075
118.969,1.071
118.999,1.074
119.029,1.073
119.059,1.071
119.089,1.071
119.119,1.080
119.149,1.073
119.179,1.070
119.209,1.069
119.239,1.068
119.269,1.075
119.299,1.072
119.329,1.071
119.359,1.067
119.389,1.067
119.419,1.071
119.449,1.074
119.479,1.079
119.509,1.073
119.539,1.067
119.569,1.068
119.599,1.076
119.629,1.072
119.659,1.077
119.689,1.070
119.719,1.071
119.749,1.076
119.779,1.069
119.809,1.075
119.839,1.076
119.869,1.071
119.899,1.073
119.929,1.070
119.959,1.071
119.989,1.074
120.019,1.076
120.049,1.070
120.079,1.067
120.109,1.077
120.139,1.076
120.169,1.069
120.199,1.071
120.229,1.078
120.259,1.074
120.289,1.072
120.319,1.069
120.349,1.074
120.379,1.071
120.409,1.070
120.439,1.080
120.469,1.072
120.499,1.067
120.529,1.071
120.559,1.071
120.589,1.075
120.619,1.076
120.649,1.074
120.679,1.070
120.709,1.073
120.739,1.075
120.769,1.071
120.799,1.071
120.829,1.075
120.859,1.072
120.889,1.073
120.919,1.074
120.949,1.073
120.979,1.071
121.009,1.078
121.039,1.073
121.069,1.069
121.099,1.073
121.129,1.070
121.159,1.070
121.189,1.073
121.219,1.074
121.249,1.076
121.279,1.068
121.309,1.071
121.339,1.074
121.369,1.074
121.399,1.069
121.429,1.068
121.459,1.074
121.489,1.075
121.519,1.079
121.549,1.069
121.579,1.074
121.609,1.078
121.639,1.072
121.669,1.072
121.699,1.069
121.729,1.073
121.759,1.071
121.789,1.069
121.819,1.078
121.849,1.076
121.879,1.077
121.909,1.077
121.939,1.068
121.969,1.067
121.999,1.077
122.029,1.075
122.059,1.070
122.089,1.074
122.119,1.074
122.149,1.069
122.179,1.070
122.209,1.069
122.239,1.076
122.269,1.077
122.299,1.073
122.329,1.073
122.359,1.071
122.389,1.073
122.419,1.073
122.449,1.072
122.479,1.074
122.509,1.075
122.539,1.073
122.569,1.070
122.599,1.068
122.629,1.075
122.659,1.075
122.689,1.072
122.719,1.069
122.749,1.078
122.779,1.076
122.809,1.073
122.839,1.066
122.869,1.073
122.899,1.073
122.929,1.072
122.959,1.073
122.989,1.069
123.019,1.075
123.049,1.071
123.079,1.073
123.109,1.074
123.139,1.076
123.169,1.070
123.199,1.068
123.229,1.076
123.259,1.076
123.289,1.071
123.319,1.069
123.349,1.074
123.379,1.075
123.409,1.079
123.439,1.069
123.469,1.072
123.499,1.075
123.529,1.079
123.559,1.074
123.589,1.069
123.619,1.079
123.649,1.071
123.679,1.067
123.709,1.071
123.739,1.079
123.769,1.070
123.799,1.065
123.829,1.077
123.859,1.078
123.889,1.070
123.919,1.069
123.949,1.074
123.979,1.072
124.009,1.074
124.039,1.075
124.069,1.072
124.099,1.072
124.129,1.074
124.159,1.076
124.189,1.074
124.219,1.068
124.249,1.068
124.279,1.071
124.309,1.075
124.339,1.073
124.369,1.078
124.399,1.073
124.429,1.069
124.459,1.071
124.489,1.078
124.519,1.070
124.549,1.072
124.579,1.077
124.609,1.071
124.639,1.072
124.669,1.069
124.699,1.074
124.729,1.073
124.759,1.071
124.789,1.073
124.819,1.076
124.849,1.073
124.879,1.068
124.909,1.070
124.939,1.073
124.969,1.081
124.999,1.077
125.029,1.069
125.059,1.073
125.089,1.074
125.119,1.074
125.149,1.076
125.179,1.071
125.209,1.075
125.239,1.075
125.269,1.075
125.299,1.071
125.329,1.070
125.359,1.076
125.389,1.071
125.419,1.074
125.449,1.076
125.479,1.072
125.509,1.071
125.539,1.075
125.569,1.074
125.599,1.073
125.629,1.068
125.659,1.078
125.689,1.078
125.719,1.070
125.749,1.073
125.779,1.073
125.809,1.066
125.839,1.067
125.869,1.078
125.899,1.076
125.929,1.075
125.959,1.066
125.989,1.072
126.019,1.074
126.049,1.076
126.079,1.075
126.109,1.074
126.139,1.071
126.169,1.074
126.199,1.074
126.229,1.066
126.259,1.075
126.289,1.079
126.319,1.070
126.349,1.069
126.379,1.074
126.409,1.075
126.439,1.068
126.469,1.071
126.499,1.073
126.529,1.074
126.559,1.077
126.589,1.076
126.619,1.069
126.649,1.071
126.679,1.074
126.709,1.074
126.739,1.075
126.769,1.077
126.799,1.074
126.829,1.072
126.859,1.070
126.889,1.076
126.919,1.076
126.949,1.075
126.979,1.072
127.009,1.068
127.039,1.078
127.069,1.076
127.099,1.068
127.129,1.070
127.159,1.074
127.189,1.074
127.219,1.075
127.249,1.073
127.279,1.069
127.309,1.070
127.339,1.075
127.369,1.072
127.399,1.074
127.429,1.075
127.459,1.072
127.489,1.070
127.519,1.071
127.549,1.074
127.579,1.074
127.609,1.074
127.639,1.071
127.669,1.070
127.699,1.080
127.729,1.071
127.759,1.066
127.789,1.074
127.819,1.076
127.849,1.072
127.879,1.071
127.909,1.071
127.939,1.076
127.969,1.073
127.999,1.069
128.029,1.077
128.059,1.074
128.089,1.068
128.119,1.072
128.149,1.074
128.179,1.070
128.209,1.075
128.239,1.075
128.269,1.072
128.299,1.070
128.329,1.077
128.359,1.074
128.389,1.069
128.419,1.070
128.449,1.076
128.479,1.074
128.509,1.072
128.539,1.071
128.569,1.068
128.599,1.069
128.629,1.075
128.659,1.078
128.689,1.072
128.719,1.072
128.749,1.071
128.779,1.073
128.809,1.076
128.839,1.072
128.869,1.074
128.899,1.072
128.929,1.071
128.959,1.074
128.989,1.075
129.019,1.072
129.049,1.074
129.079,1.073
129.109,1.069
129.139,1.072
129.169,1.077
129.199,1.074
129.229,1.074
129.259,1.067
129.289,1.074
129.319,1.075
129.349,1.072
129.379,1.077
129.409,1.072
129.439,1.066
129.469,1.072
129.499,1.072
129.529,1.071
129.559,1.076
129.589,1.073
129.619,1.071
129.649,1.072
129.679,1.071
129.709,1.072
129.739,1.077
129.769,1.068
129.799,1.064
129.829,1.071
129.859,1.077
129.889,1.080
129.919,1.071
129.949,1.070
129.979,1.074
130.009,1.070
130.039,1.071
130.069,1.072
130.099,1.077
130.129,1.072
130.159,1.066
130.189,1.067
130.219,1.075
130.249,1.075
130.279,1.072
130.309,1.071
130.339,1.071
130.369,1.076
130.399,1.072
130.429,1.072
130.459,1.068
130.489,1.074
130.519,1.075
130.549,1.072
130.579,1.075
130.609,1.070
130.639,1.071
130.669,1.073
130.699,1.072
130.729,1.074
130.759,1.075
130.789,1.076
130.819,1.071
130.849,1.068
130.879,1.075
130.909,1.075
130.939,1.072
130.969,1.070
130.999,1.075
131.029,1.071
131.059,1.072
131.089,1.072
131.119,1.074
131.149,1.075
131.179,1.072
131.209,1.071
131.239,1.072
131.269,1.073
131.299,1.072
131.329,1.076
131.359,1.073
131.389,1.077
131.419,1.068
131.449,1.071
131.479,1.071
131.509,1.071
131.539,1.074
131.569,1.078
131.599,1.070
131.629,1.067
131.659,1.077
131.689,1.076
131.719,1.067
131.749,1.070
131.779,1.077
131.809,1.075
131.839,1.072
131.869,1.075
131.899,1.075
131.929,1.073
131.959,1.073
131.989,1.076
132.019,1.071
132.049,1.070
132.079,1.072
132.109,1.070
132.139,1.075
132.169,1.069
132.199,1.069
132.229,1.075
132.259,1.072
132.289,1.071
132.319,1.069
132.349,1.079
132.379,1.072
132.409,1.067
132.439,1.075
132.469,1.075
132.499,1.074
132.529,1.075
132.559,1.071
132.589,1.068
132.619,1.073
132.649,1.075
132.679,1.072
132.709,1.073
132.739,1.073
132.769,1.069
132.799,1.073
132.829,1.072
132.859,1.074
132.889,1.075
132.919,1.070
132.949,1.075
132.979,1.075
133.009,1.072
133.039,1.078
133.069,1.072
133.099,1.066
133.129,1.071
133.159,1.076
133.189,1.075
133.219,1.078
133.249,1.065
133.279,1.067
133.309,1.075
133.339,1.075
133.369,1.073
133.399,1.075
133.429,1.068
133.459,1.071
133.489,1.078
133.519,1.076
133.549,1.068
133.579,1.072
133.609,1.076
133.639,1.075
133.669,1.072
133.699,1.070
133.729,1.076
133.759,1.071
133.789,1.070
133.819,1.069
133.849,1.074
133.879,1.074
133.909,1.073
133.939,1.069
133.969,1.072
133.999,1.074
134.029,1.073
134.059,1.073
134.089,1.072
134.119,1.069
134.149,1.070
134.179,1.072
134.209,1.072
134.239,1.075
134.269,1.078
134.299,1.069
134.329,1.072
134.359,1.072
134.389,1.074
134.419,1.073
134.449,1.071
134.479,1.067
134.509,1.069
134.539,1.072
134.569,1.077
134.599,1.073
134.629,1.070
134.659,1.073
134.689,1.073
134.719,1.073
134.749,1.072
134.779,1.074
134.809,1.074
134.839,1.074
134.869,1.066
134.899,1.075
134.929,1.075
134.959,1.075
134.989,1.073
135.019,1.069
135.049,1.074
135.079,1.071
135.109,1.071
135.139,1.072
135.169,1.070
135.199,1.074
135.229,1.073
135.259,1.071
135.289,1.073
135.319,1.069
135.349,1.071
135.379,1.069
135.409,1.072
135.439,1.073
135.469,1.073
135.499,1.071
135.529,1.072
135.559,1.070
135.589,1.071
135.619,1.073
135.649,1.077
135.679,1.070
135.709,1.070
135.739,1.075
135.769,1.073
135.799,1.068
135.829,1.070
135.859,1.073
135.889,1.073
135.919,1.071
135.949,1.074
135.979,1.072
136.009,1.077
136.039,1.072
136.069,1.073
136.099,1.071
136.129,1.071
136.159,1.073
136.189,1.072
136.219,1.075
136.249,1.073
136.279,1.071
136.309,1.075
136.339,1.075
136.369,1.073
136.399,1.070
136.429,1.076
136.459,1.071
136.489,1.073
136.519,1.073
136.549,1.073
136.579,1.073
136.609,1.073
136.639,1.073
136.669,1.071
136.699,1.073
136.729,1.076
136.759,1.072
136.789,1.076
136.819,1.074
136.849,1.069
136.879,1.068
136.909,1.076
136.939,1.076
136.969,1.068
136.999,1.072
137.029,1.071
137.059,1.075
137.089,1.072
137.119,1.071
137.149,1.074
137.179,1.070
137.209,1.071
137.239,1.071
137.269,1.071
137.299,1.072
137.329,1.076
137.359,1.070
137.389,1.070
137.419,1.071
137.449,1.074
137.479,1.072
137.509,1.073
137.539,1.070
137.569,1.074
137.599,1.072
137.629,1.077
137.659,1.070
137.689,1.071
137.719,1.070
137.749,1.077
137.779,1.074
137.809,1.068
137.839,1.074
137.869,1.072
137.899,1.072
137.929,1.067
137.959,1.073
137.989,1.075
138.019,1.072
138.049,1.069
138.079,1.071
138.109,1.070
138.139,1.073
138.169,1.073
138.199,1.073
138.229,1.067
138.259,1.073
138.289,1.072
138.319,1.067
138.349,1.074
138.379,1.080
138.409,1.069
138.439,1.073
138.469,1.071
138.499,1.071
138.529,1.073
138.559,1.070
138.589,1.072
138.619,1.070
138.649,1.080
138.679,1.079
138.709,1.072
138.739,1.069
138.769,1.071
138.799,1.075
138.829,1.072
138.859,1.077
138.889,1.075
138.919,1.072
138.949,1.069
138.979,1.076
139.009,1.077
139.039,1.075
139.069,1.070
139.099,1.069
139.129,1.072
139.159,1.074
139.189,1.072
139.219,1.070
139.249,1.072
139.279,1.075
139.309,1.073
139.339,1.068
139.369,1.070
139.399,1.073
139.429,1.072
139.459,1.075
139.489,1.073
139.519,1.071
139.549,1.067
139.579,1.069
139.609,1.076
139.639,1.076
139.669,1.071
139.699,1.069
139.729,1.072
139.759,1.074
139.789,1.073
139.819,1.070
139.849,1.077
139.879,1.075
139.909,1.072
139.939,1.069
139.969,1.072
139.999,1.071
140.029,1.071
140.059,1.069
140.089,1.071
140.119,1.072
140.149,1.072
140.179,1.073
140.209,1.073
140.239,1.073
140.269,1.073
140.299,1.074
140.329,1.070
140.359,1.077
140.389,1.075
140.419,1.070
140.449,1.066
140.479,1.069
140.509,1.074
140.539,1.072
140.569,1.071
140.599,1.069
140.629,1.069
140.659,1.076
140.689,1.076
140.719,1.072
140.749,1.073
140.779,1.071
140.809,1.072
140.839,1.072
140.869,1.073
140.899,1.066
140.929,1.074
140.959,1.075
140.989,1.074
141.019,1.070
141.049,1.073
141.079,1.075
141.109,1.073
141.139,1.064
141.169,1.074
141.199,1.078
141.229,1.071
141.259,1.066
141.289,1.072
141.319,1.074
141.349,1.072
141.379,1.076
141.409,1.074
141.439,1.074
141.469,1.069
141.499,1.070
141.529,1.071
141.559,1.073
141.589,1.066
141.619,1.072
141.649,1.072
141.679,1.072
141.709,1.075
141.739,1.068
141.769,1.071
141.799,1.075
141.829,1.073
141.859,1.069
141.889,1.074
141.919,1.076
141.949,1.071
141.979,1.068
142.009,1.068
142.039,1.073
142.069,1.075
142.099,1.074
142.129,1.074
142.159,1.070
142.189,1.068
142.219,1.071
142.249,1.072
142.279,1.068
142.309,1.067
142.339,1.079
142.369,1.072
142.399,1.070
142.429,1.073
142.459,1.073
142.489,1.075
142.519,1.068
142.549,1.071
142.579,1.078
142.609,1.080
142.639,1.075
142.669,1.066
142.699,1.067
142.729,1.072
142.759,1.075
142.789,1.072
142.819,1.072
142.849,1.069
142.879,1.071
142.909,1.069
142.939,1.071
142.969,1.071
142.999,1.075
143.029,1.073
143.059,1.073
143.089,1.070
143.119,1.072
143.149,1.077
143.179,1.077
143.209,1.072
143.239,1.072
143.269,1.073
143.299,1.074
143.329,1.075
143.359,1.070
143.389,1.072
143.419,1.072
143.449,1.075
143.479,1.070
143.509,1.072
143.539,1.075
143.569,1.074
143.599,1.069
143.629,1.072
143.659,1.072
143.689,1.070
143.719,1.073
143.749,1.070
143.779,1.071
143.809,1.074
143.839,1.071
143.869,1.071
143.899,1.070
143.929,1.075
143.959,1.073
143.989,1.071
144.019,1.070
144.049,1.071
144.079,1.076
144.109,1.072
144.139,1.070
144.169,1.070
144.199,1.074
144.229,1.071
144.259,1.070
144.289,1.073
144.319,1.069
144.349,1.070
144.379,1.074
144.409,1.076
144.439,1.071
144.469,1.071
144.499,1.074
144.529,1.070
144.559,1.073
144.589,1.071
144.619,1.074
144.649,1.072
144.679,1.071
144.709,1.069
144.739,1.067
144.769,1.070
144.799,1.076
144.829,1.073
144.859,1.072
144.889,1.071
144.919,1.071
144.949,1.071
144.979,1.074
145.009,1.071
145.039,1.072
145.069,1.073
145.099,1.073
145.129,1.068
145.159,1.073
145.189,1.081
145.219,1.071
145.249,1.070
145.279,1.070
145.309,1.076
145.339,1.078
145.369,1.075
145.399,1.068
145.429,1.068
145.459,1.074
145.489,1.074
145.519,1.075
145.549,1.074
145.579,1.073
145.609,1.067
145.639,1.070
145.669,1.072
145.699,1.073
145.729,1.075
145.759,1.073
145.789,1.072
145.819,1.067
145.849,1.071
145.879,1.074
145.909,1.070
145.939,1.068
145.969,1.073
145.999,1.071
146.029,1.073
146.059,1.071
146.089,1.069
146.119,1.076
146.149,1.071
146.179,1.070
146.209,1.071
146.239,1.076
146.269,1.070
146.299,1.073
146.329,1.073
146.359,1.070
146.389,1.078
146.419,1.075
146.449,1.070
146.479,1.069
146.509,1.077
146.539,1.075
146.569,1.072
146.599,1.067
146.629,1.077
146.659,1.071
146.689,1.070
146.719,1.074
146.749,1.070
146.779,1.068
146.809,1.073
146.839,1.073
146.869,1.073
146.899,1.067
146.929,1.072
146.959,1.070
146.989,1.075
147.019,1.072
147.049,1.071
147.079,1.069
147.109,1.071
147.139,1.070
147.169,1.074
147.199,1.074
147.229,1.068
147.259,1.064
147.289,1.071
147.319,1.075
147.349,1.073
147.379,1.075
147.409,1.072
147.439,1.068
147.469,1.071
147.499,1.073
147.529,1.074
147.559,1.075
147.589,1.073
147.619,1.072
147.649,1.072
147.679,1.075
147.709,1.071
147.739,1.070
147.769,1.070
147.799,1.079
147.829,1.075
147.859,1.070
147.889,1.074
147.919,1.072
147.949,1.071
147.979,1.072
148.009,1.066
148.039,1.072
148.069,1.070
148.099,1.068
148.129,1.068
148.159,1.075
148.189,1.077
148.219,1.074
148.249,1.071
148.279,1.070
148.309,1.069
148.339,1.075
148.369,1.069
148.399,1.072
148.429,1.069
148.459,1.075
148.489,1.075
148.519,1.074
148.549,1.072
148.579,1.072
148.609,1.075
148.639,1.071
148.669,1.065
148.699,1.070
148.729,1.076
148.759,1.073
148.789,1.070
148.819,1.071
148.849,1.074
148.879,1.073
148.909,1.069
148.939,1.073
148.969,1.071
148.999,1.071
149.029,1.071
149.059,1.073
149.089,1.071
149.119,1.073
149.149,1.070
149.179,1.076
149.209,1.073
149.239,1.071
149.269,1.078
149.299,1.072
149.329,1.070
149.359,1.064
149.389,1.076
149.419,1.075
149.449,1.073
149.479,1.072
149.509,1.072
149.539,1.074
149.569,1.075
149.599,1.076
149.629,1.069
149.659,1.073
149.689,1.072
149.719,1.070
149.749,1.071
149.779,1.077
149.809,1.079
149.839,1.071
149.869,1.069
149.899,1.074
149.929,1.078
149.959,1.071
149.989,1.071
150.019,1.074
150.049,1.075
150.079,1.069
150.109,1.072
150.139,1.076
150.169,1.073
150.199,1.074
150.229,1.073
150.259,1.067
150.289,1.070
150.319,1.073
150.349,1.074
150.379,1.068
150.409,1.069
150.439,1.072
150.469,1.074
150.499,1.067
150.529,1.074
150.559,1.076
150.589,1.074
150.619,1.065
150.649,1.072
150.679,1.072
150.709,1.074
150.739,1.074
150.769,1.070
150.799,1.070
150.829,1.071
150.859,1.074
150.889,1.073
150.919,1.072
150.949,1.070
150.979,1.071
151.009,1.073
151.039,1.072
151.069,1.073
151.099,1.072
151.129,1.071
151.159,1.070
151.189,1.068
151.219,1.072
151.249,1.070
151.279,1.065
151.309,1.073
151.339,1.074
151.369,1.073
151.399,1.073
151.429,1.068
151.459,1.069
151.489,1.069
151.519,1.073
151.549,1.069
151.579,1.072
151.609,1.072
151.639,1.076
151.669,1.071
151.699,1.069
151.729,1.079
151.759,1.077
151.789,1.070
151.819,1.068
151.849,1.071
151.879,1.071
151.909,1.072
151.939,1.072
151.969,1.073
151.999,1.073
152.029,1.074
152.059,1.071
152.089,1.067
152.119,1.071
152.149,1.074
152.179,1.077
152.209,1.072
152.239,1.072
152.269,1.070
152.299,1.071
152.329,1.072
152.359,1.071
152.389,1.074
152.419,1.072
152.449,1.073
152.479,1.071
152.509,1.075
152.539,1.070
152.569,1.066
152.599,1.068
152.629,1.074
152.659,1.074
152.689,1.074
152.719,1.068
152.749,1.069
152.779,1.070
152.809,1.077
152.839,1.073
152.869,1.075
152.899,1.072
152.929,1.066
152.959,1.071
152.989,1.077
153.019,1.072
153.049,1.069
153.079,1.070
153.109,1.077
153.139,1.079
153.169,1.069
153.199,1.065
153.229,1.074
153.259,1.075
153.289,1.074
153.319,1.068
153.349,1.069
153.379,1.069
153.409,1.076
153.439,1.071
153.469,1.075
153.499,1.071
153.529,1.070
153.559,1.071
153.589,1.077
153.619,1.074
153.649,1.072
153.679,1.068
153.709,1.072
153.739,1.072
153.769,1.069
153.799,1.070
153.829,1.075
153.859,1.074
153.889,1.072
153.919,1.072
153.949,1.075
153.979,1.072
154.009,1.072
154.039,1.075
154.069,1.071
154.099,1.074
154.129,1.070
154.159,1.067
154.189,1.072
154.219,1.076
154.249,1.073
154.279,1.071
154.309,1.070
154.339,1.069
154.369,1.068
154.399,1.069
154.429,1.075
154.459,1.075
154.489,1.072
154.519,1.067
154.549,1.071
154.579,1.074
154.609,1.073
154.639,1.074
154.669,1.077
154.699,1.074
154.729,1.068
154.759,1.069
154.789,1.074
154.819,1.074
154.849,1.072
154.879,1.070
154.909,1.073
154.939,1.072
154.969,1.072
154.999,1.068
155.029,1.074
155.059,1.074
155.089,1.075
155.119,1.066
155.149,1.070
155.179,1.072
155.209,1.071
155.239,1.074
155.269,1.074
155.299,1.071
155.329,1.071
155.359,1.071
155.389,1.075
155.419,1.070
155.449,1.066
155.479,1.075
155.509,1.073
155.539,1.069
155.569,1.072
155.599,1.075
155.629,1.072
155.659,1.068
155.689,1.069
155.719,1.073
155.749,1.075
155.779,1.068
155.809,1.071
155.839,1.077
155.869,1.078
155.899,1.071
155.929,1.068
155.959,1.075
155.989,1.071
156.019,1.074
156.049,1.071
156.079,1.070
156.109,1.076
156.139,1.077
156.169,1.075
156.199,1.070
156.229,1.072
156.259,1.075
156.289,1.077
156.319,1.068
156.349,1.066
156.379,1.076
156.409,1.076
156.439,1.071
156.469,1.067
156.499,1.073
156.529,1.072
156.559,1.073
156.589,1.071
156.619,1.072
156.649,1.074
156.679,1.069
156.709,1.072
156.739,1.074
156.769,1.070
156.799,1.073
156.829,1.078
156.859,1.070
156.889,1.071
156.919,1.075
156.949,1.073
156.979,1.075
157.009,1.066
157.039,1.076
157.069,1.079
157.099,1.068
157.129,1.070
157.159,1.074
157.189,1.072
157.219,1.072
157.249,1.072
157.279,1.074
157.309,1.073
157.339,1.073
157.369,1.075
157.399,1.069
157.429,1.071
157.459,1.072
157.489,1.072
157.519,1.068
157.549,1.074
157.579,1.072
157.609,1.076
157.639,1.075
157.669,1.070
157.699,1.069
157.729,1.069
157.759,1.073
157.789,1.072
157.819,1.074
157.849,1.070
157.879,1.072
157.909,1.072
157.939,1.075
157.969,1.076
157.999,1.069
158.029,1.075
158.059,1.072
158.089,1.069
158.119,1.068
158.149,1.073
158.179,1.073
158.209,1.071
158.239,1.071
158.269,1.079
158.299,1.069
158.329,1.073
158.359,1.074
158.389,1.070
158.419,1.065
158.449,1.071
158.479,1.076
158.509,1.073
158.539,1.072
158.569,1.068
158.599,1.073
158.629,1.073
158.659,1.073
158.689,1.068
158.719,1.067
158.749,1.076
158.779,1.069
158.809,1.073
158.839,1.071
158.869,1.074
158.899,1.068
158.929,1.073
158.959,1.075
158.989,1.073
159.019,1.070
159.049,1.072
159.079,1.074
159.109,1.067
159.139,1.072
159.169,1.074
159.199,1.074
159.229,1.074
159.259,1.070
159.289,1.067
159.319,1.066
159.349,1.072
159.379,1.070
159.409,1.072
159.439,1.076
159.469,1.075
159.499,1.069
159.529,1.071
159.559,1.071
159.589,1.071
159.619,1.073
159.649,1.073
159.679,1.070
159.709,1.070
159.739,1.076
159.769,1.074
159.799,1.074
159.829,1.069
159.859,1.075
159.889,1.072
159.919,1.075
159.949,1.070
159.979,1.071
160.009,1.070
160.039,1.076
160.069,1.072
160.099,1.074
160.129,1.076
160.159,1.070
160.189,1.070
160.219,1.071
160.249,1.076
160.279,1.071
160.309,1.072
160.339,1.071
160.369,1.073
160.399,1.074
160.429,1.069
160.459,1.070
160.489,1.073
160.519,1.074
160.549,1.076
160.579,1.073
160.609,1.069
160.639,1.070
160.669,1.075
160.699,1.070
160.729,1.071
160.759,1.079
160.789,1.070
160.819,1.067
160.849,1.075
160.879,1.077
160.909,1.066
160.939,1.073
160.969,1.075
160.999,1.066
161.029,1.073
161.059,1.073
161.089,1.075
161.119,1.067
161.149,1.070
161.179,1.075
161.209,1.071
161.239,1.072
161.269,1.069
161.299,1.074
161.329,1.075
161.359,1.075
161.389,1.073
161.419,1.071
161.449,1.074
161.479,1.071
161.509,1.074
161.539,1.071
161.569,1.075
161.599,1.072
161.629,1.070
161.659,1.072
161.689,1.074
161.719,1.070
161.749,1.070
161.779,1.073
161.809,1.070
161.839,1.069
161.869,1.073
161.899,1.079
161.929,1.067
161.959,1.066
161.989,1.073
162.019,1.077
162.049,1.074
162.079,1.072
162.109,1.070
162.139,1.068
162.169,1.070
162.199,1.074
162.229,1.077
162.259,1.070
162.289,1.072
162.319,1.076
162.349,1.073
162.379,1.069
162.409,1.073
162.439,1.078
162.469,1.070
162.499,1.073
162.529,1.071
162.559,1.075
162.589,1.077
162.619,1.074
162.649,1.069
162.679,1.072
162.709,1.074
162.739,1.071
162.769,1.073
162.799,1.072
162.829,1.069
162.859,1.070
162.889,1.071
162.919,1.070
162.949,1.078
162.979,1.074
163.009,1.068
163.039,1.071
163.069,1.075
163.099,1.072
163.129,1.068
163.159,1.070
163.189,1.071
163.219,1.074
163.249,1.072
163.279,1.075
163.309,1.068
163.339,1.073
163.369,1.075
163.399,1.072
163.429,1.071
163.459,1.074
163.489,1.073
163.519,1.074
163.549,1.070
163.579,1.069
163.609,1.073
163.639,1.073
163.669,1.071
163.699,1.071
163.729,1.078
163.759,1.078
163.789,1.068
163.819,1.067
163.849,1.075
163.879,1.072
163.909,1.071
163.939,1.070
163.969,1.073
163.999,1.071
164.029,1.071
164.059,1.075
164.089,1.075
164.119,1.072
164.149,1.071
164.179,1.073
164.209,1.070
164.239,1.071
164.269,1.075
164.299,1.072
164.329,1.071
164.359,1.071
164.389,1.071
164.419,1.072
164.449,1.072
164.479,1.068
164.509,1.071
164.539,1.073
164.569,1.074
164.599,1.071
164.629,1.065
164.659,1.071
164.689,1.076
164.719,1.071
164.749,1.068
164.779,1.070
164.809,1.072
164.839,1.064
164.869,1.072
164.899,1.073
164.929,1.073
164.959,1.071
164.989,1.073
165.019,1.074
165.049,1.073
165.079,1.075
165.109,1.078
165.139,1.068
165.169,1.067
165.199,1.072
165.229,1.076
165.259,1.072
165.289,1.067
165.319,1.073
165.349,1.074
165.379,1.068
165.409,1.074
165.439,1.073
165.469,1.075
165.499,1.069
165.529,1.070
165.559,1.070
165.589,1.077
165.619,1.075
165.649,1.071
165.679,1.068
165.709,1.077
165.739,1.073
165.769,1.062
165.799,1.072
165.829,1.074
165.859,1.072
165.889,1.075
165.919,1.069
165.949,1.072
165.979,1.073
166.009,1.073
166.039,1.071
166.069,1.074
166.099,1.069
166.129,1.073
166.159,1.073
