df_hash,22ZHK4.E50QS1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2ES5
person_label,v130
date_time_start,2026-04-07_17-55-40.586000_+03
date_time_start_unix,1775566540.586
date_time_end,2026-04-07_18-04-27.744000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.549,-0.982,-0.428,0.113
4.559,-0.977,-0.434,0.109
4.569,-0.975,-0.438,0.107
4.578,-0.975,-0.439,0.111
4.588,-0.977,-0.436,0.109
4.598,-0.975,-0.438,0.107
4.608,-0.979,-0.436,0.107
4.618,-0.979,-0.434,0.109
4.628,-0.977,-0.428,0.111
4.638,-0.984,-0.426,0.107
4.648,-0.982,-0.432,0.109
4.658,-0.982,-0.436,0.105
4.668,-0.988,-0.436,0.109
4.678,-0.988,-0.432,0.111
4.688,-0.984,-0.434,0.113
4.698,-0.982,-0.434,0.109
4.707,-0.975,-0.438,0.107
4.717,-0.971,-0.439,0.109
4.727,-0.971,-0.436,0.111
4.737,-0.971,-0.436,0.113
4.747,-0.977,-0.436,0.111
4.757,-0.979,-0.430,0.111
4.767,-0.979,-0.428,0.113
4.777,-0.979,-0.436,0.109
4.787,-0.977,-0.438,0.111
4.797,-0.977,-0.439,0.111
4.807,-0.977,-0.434,0.113
4.817,-0.977,-0.434,0.113
4.827,-0.975,-0.434,0.113
4.836,-0.975,-0.434,0.113
4.846,-0.980,-0.438,0.111
4.856,-0.980,-0.434,0.111
4.866,-0.979,-0.436,0.111
4.876,-0.980,-0.436,0.107
4.886,-0.979,-0.432,0.107
4.896,-0.975,-0.432,0.107
4.906,-0.977,-0.434,0.107
4.916,-0.975,-0.434,0.107
4.926,-0.980,-0.439,0.107
4.936,-0.980,-0.439,0.105
4.946,-0.982,-0.439,0.107
4.956,-0.980,-0.434,0.104
4.965,-0.982,-0.434,0.111
4.975,-0.980,-0.432,0.105
4.985,-0.984,-0.428,0.109
4.995,-0.977,-0.430,0.109
5.005,-0.977,-0.438,0.107
5.015,-0.977,-0.436,0.111
5.025,-0.979,-0.432,0.113
5.035,-0.979,-0.426,0.113
5.045,-0.973,-0.439,0.113
5.055,-0.971,-0.443,0.109
5.065,-0.971,-0.447,0.109
5.075,-0.973,-0.438,0.113
5.085,-0.980,-0.432,0.111
5.095,-0.982,-0.432,0.111
5.104,-0.984,-0.430,0.105
5.114,-0.982,-0.428,0.105
5.124,-0.975,-0.432,0.109
5.134,-0.975,-0.430,0.105
5.144,-0.980,-0.434,0.104
5.154,-0.977,-0.436,0.102
5.164,-0.979,-0.434,0.104
5.174,-0.980,-0.428,0.100
5.184,-0.980,-0.428,0.102
5.194,-0.980,-0.422,0.104
5.204,-0.984,-0.424,0.102
5.214,-0.986,-0.432,0.102
5.224,-0.988,-0.436,0.104
5.233,-0.986,-0.438,0.100
5.243,-0.982,-0.434,0.105
5.253,-0.977,-0.432,0.104
5.263,-0.975,-0.432,0.107
5.273,-0.975,-0.434,0.104
5.283,-0.973,-0.436,0.104
5.293,-0.969,-0.438,0.107
5.303,-0.969,-0.436,0.104
5.313,-0.979,-0.438,0.107
5.323,-0.979,-0.432,0.102
5.333,-0.984,-0.434,0.107
5.343,-0.982,-0.432,0.104
5.353,-0.986,-0.432,0.104
5.362,-0.982,-0.438,0.104
5.372,-0.980,-0.439,0.102
5.382,-0.979,-0.443,0.104
5.392,-0.977,-0.436,0.105
5.402,-0.977,-0.434,0.104
5.412,-0.980,-0.432,0.104
5.422,-0.980,-0.432,0.102
5.432,-0.979,-0.430,0.105
5.442,-0.979,-0.430,0.100
5.452,-0.979,-0.434,0.100
5.462,-0.982,-0.439,0.098
5.472,-0.979,-0.434,0.100
5.482,-0.979,-0.430,0.100
5.491,-0.980,-0.434,0.102
5.501,-0.984,-0.434,0.100
5.511,-0.986,-0.434,0.098
5.521,-0.988,-0.428,0.098
5.531,-0.988,-0.426,0.096
5.541,-0.986,-0.432,0.100
5.551,-0.979,-0.438,0.100
5.561,-0.980,-0.432,0.098
5.571,-0.977,-0.426,0.105
5.581,-0.979,-0.430,0.102
5.591,-0.977,-0.432,0.104
5.601,-0.977,-0.428,0.105
5.611,-0.977,-0.418,0.109
5.620,-0.980,-0.426,0.111
5.630,-0.977,-0.441,0.104
5.640,-0.977,-0.449,0.104
5.650,-0.977,-0.447,0.104
5.660,-0.980,-0.447,0.102
5.670,-0.984,-0.439,0.100
5.680,-0.986,-0.432,0.104
5.690,-0.984,-0.432,0.100
5.700,-0.980,-0.436,0.100
5.710,-0.980,-0.434,0.100
5.720,-0.975,-0.430,0.100
5.730,-0.971,-0.430,0.098
5.740,-0.975,-0.436,0.096
5.749,-0.973,-0.439,0.098
5.759,-0.975,-0.438,0.094
5.769,-0.979,-0.436,0.096
5.779,-0.984,-0.428,0.098
5.789,-0.986,-0.432,0.098
5.799,-0.984,-0.432,0.096
5.809,-0.982,-0.438,0.096
5.819,-0.984,-0.434,0.098
5.829,-0.980,-0.432,0.102
5.839,-0.977,-0.436,0.102
5.849,-0.979,-0.434,0.102
5.859,-0.973,-0.434,0.100
5.869,-0.977,-0.438,0.102
5.879,-0.979,-0.443,0.102
5.888,-0.980,-0.439,0.102
5.898,-0.979,-0.436,0.102
5.908,-0.984,-0.432,0.102
5.918,-0.982,-0.432,0.104
5.928,-0.982,-0.434,0.104
5.938,-0.977,-0.436,0.104
5.948,-0.977,-0.438,0.107
5.958,-0.977,-0.441,0.102
5.968,-0.975,-0.441,0.100
5.978,-0.975,-0.439,0.102
5.988,-0.975,-0.439,0.104
5.998,-0.971,-0.434,0.105
6.008,-0.973,-0.439,0.104
6.017,-0.975,-0.432,0.102
6.027,-0.979,-0.436,0.100
6.037,-0.984,-0.430,0.100
6.047,-0.982,-0.436,0.100
6.057,-0.982,-0.434,0.094
6.067,-0.980,-0.438,0.096
6.077,-0.977,-0.434,0.098
6.087,-0.979,-0.439,0.100
6.097,-0.977,-0.439,0.098
6.107,-0.975,-0.438,0.100
6.117,-0.979,-0.436,0.100
6.127,-0.980,-0.439,0.102
6.137,-0.980,-0.439,0.098
6.146,-0.979,-0.439,0.096
6.156,-0.980,-0.436,0.098
6.166,-0.980,-0.432,0.100
6.176,-0.980,-0.438,0.100
6.186,-0.977,-0.439,0.096
6.196,-0.975,-0.436,0.102
6.206,-0.980,-0.432,0.104
6.216,-0.977,-0.432,0.104
6.226,-0.973,-0.441,0.104
6.236,-0.969,-0.455,0.102
6.246,-0.977,-0.451,0.102
6.256,-0.973,-0.438,0.102
6.266,-0.980,-0.432,0.102
6.275,-0.984,-0.430,0.102
6.285,-0.982,-0.430,0.102
6.295,-0.986,-0.428,0.102
6.305,-0.986,-0.424,0.100
6.315,-0.982,-0.426,0.100
6.325,-0.980,-0.432,0.100
6.335,-0.977,-0.436,0.100
6.345,-0.979,-0.434,0.098
6.355,-0.982,-0.436,0.098
6.365,-0.980,-0.434,0.098
6.375,-0.980,-0.432,0.102
6.385,-0.980,-0.432,0.102
6.395,-0.984,-0.434,0.102
6.404,-0.984,-0.438,0.100
6.414,-0.980,-0.432,0.102
6.424,-0.977,-0.430,0.105
6.434,-0.977,-0.432,0.109
6.444,-0.973,-0.432,0.107
6.454,-0.973,-0.439,0.107
6.464,-0.971,-0.441,0.104
6.474,-0.969,-0.438,0.109
6.484,-0.975,-0.438,0.105
6.494,-0.980,-0.438,0.107
6.504,-0.986,-0.428,0.105
6.514,-0.984,-0.430,0.105
6.524,-0.986,-0.436,0.104
6.533,-0.986,-0.438,0.105
6.543,-0.984,-0.441,0.104
6.553,-0.982,-0.436,0.104
6.563,-0.977,-0.438,0.105
6.573,-0.975,-0.439,0.107
6.583,-0.979,-0.434,0.107
6.593,-0.973,-0.438,0.105
6.603,-0.973,-0.439,0.105
6.613,-0.971,-0.432,0.107
6.623,-0.973,-0.432,0.105
6.633,-0.977,-0.432,0.104
6.643,-0.979,-0.428,0.105
6.653,-0.979,-0.432,0.102
6.662,-0.984,-0.439,0.102
6.672,-0.980,-0.434,0.100
6.682,-0.980,-0.436,0.102
6.692,-0.980,-0.436,0.102
6.702,-0.986,-0.436,0.104
6.712,-0.984,-0.434,0.100
6.722,-0.986,-0.438,0.104
6.732,-0.982,-0.438,0.104
6.742,-0.980,-0.441,0.104
6.752,-0.979,-0.436,0.105
6.762,-0.980,-0.428,0.105
6.772,-0.980,-0.428,0.105
6.782,-0.980,-0.430,0.105
6.792,-0.977,-0.426,0.107
6.801,-0.975,-0.426,0.117
6.811,-0.975,-0.426,0.113
6.821,-0.975,-0.441,0.109
6.831,-0.973,-0.455,0.109
6.841,-0.977,-0.449,0.109
6.851,-0.973,-0.441,0.107
6.861,-0.980,-0.438,0.111
6.871,-0.986,-0.430,0.113
6.881,-0.982,-0.426,0.111
6.891,-0.979,-0.430,0.109
6.901,-0.977,-0.432,0.105
6.911,-0.971,-0.436,0.105
6.921,-0.975,-0.436,0.102
6.930,-0.973,-0.436,0.100
6.940,-0.979,-0.436,0.100
