df_hash,22ZHK4.E4K1RV
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.2N0T
person_label,V14
date_time_start,2025-05-22_11-28-58.854000_+03
date_time_start_unix,1747902538.854
date_time_end,2025-05-22_11-34-10.018000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.219,-0.471,0.760,-0.102
4.229,-0.492,0.758,-0.104
4.239,-0.531,0.762,-0.102
4.249,-0.564,0.762,-0.096
4.259,-0.570,0.812,-0.100
4.269,-0.588,0.807,-0.100
4.279,-0.580,0.812,-0.109
4.289,-0.570,0.822,-0.100
4.299,-0.582,0.809,-0.105
4.309,-0.564,0.799,-0.113
4.318,-0.562,0.809,-0.111
4.328,-0.568,0.805,-0.109
4.338,-0.561,0.801,-0.111
4.348,-0.555,0.812,-0.105
4.358,-0.557,0.822,-0.104
4.368,-0.570,0.830,-0.104
4.378,-0.572,0.832,-0.100
4.388,-0.588,0.822,-0.096
4.398,-0.584,0.826,-0.090
4.408,-0.578,0.826,-0.084
4.418,-0.568,0.824,-0.084
4.428,-0.553,0.820,-0.084
4.438,-0.547,0.818,-0.080
4.448,-0.537,0.807,-0.080
4.458,-0.543,0.799,-0.076
4.467,-0.545,0.791,-0.080
4.477,-0.557,0.787,-0.076
4.487,-0.568,0.783,-0.078
4.497,-0.564,0.795,-0.072
4.507,-0.564,0.795,-0.072
4.517,-0.564,0.811,-0.070
4.527,-0.559,0.807,-0.066
4.537,-0.561,0.807,-0.066
4.547,-0.559,0.822,-0.068
4.557,-0.549,0.830,-0.062
4.567,-0.549,0.828,-0.064
4.577,-0.557,0.826,-0.066
4.587,-0.561,0.820,-0.068
4.597,-0.572,0.803,-0.068
4.607,-0.576,0.799,-0.066
4.616,-0.572,0.791,-0.070
4.626,-0.566,0.787,-0.070
4.636,-0.564,0.795,-0.072
4.646,-0.555,0.811,-0.066
4.656,-0.545,0.824,-0.062
4.666,-0.557,0.842,-0.061
4.676,-0.559,0.852,-0.062
4.686,-0.562,0.844,-0.070
4.696,-0.566,0.826,-0.072
4.706,-0.566,0.811,-0.076
4.716,-0.568,0.801,-0.078
4.726,-0.568,0.795,-0.072
4.736,-0.561,0.807,-0.070
4.746,-0.559,0.809,-0.068
4.755,-0.564,0.799,-0.078
4.765,-0.566,0.793,-0.076
4.775,-0.568,0.799,-0.080
4.785,-0.570,0.793,-0.084
4.795,-0.584,0.795,-0.094
4.805,-0.592,0.795,-0.096
4.815,-0.596,0.799,-0.098
4.825,-0.602,0.807,-0.098
4.835,-0.592,0.814,-0.090
4.845,-0.576,0.830,-0.084
4.855,-0.561,0.836,-0.090
4.865,-0.551,0.836,-0.086
4.875,-0.545,0.826,-0.084
