df_hash,22ZHK4.XSPGQY
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.Y4L3
person_label,V125
date_time_start,2026-04-07_16-37-59.228000_+03
date_time_start_unix,1775561879.228
date_time_end,2026-04-07_16-45-15.946000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
-55.302,278776,170,188238
-55.297,278810,169,188263
-55.292,278818,168,188246
-55.287,278848,168,188258
-55.282,278847,170,188263
-55.277,278865,169,188281
-55.272,278896,168,188275
-55.267,278945,168,188304
-55.262,278923,168,188293
-55.257,278977,168,188310
-55.252,279007,169,188308
-55.247,279014,168,188345
-55.242,279045,168,188337
-55.237,279075,168,188342
-55.232,279113,170,188359
-55.227,279112,169,188368
-55.222,279139,168,188404
-55.217,279180,168,188397
-55.212,279219,171,188401
-55.207,279242,168,188431
-55.202,279277,168,188448
-55.197,279294,170,188459
-55.192,279336,169,188455
-55.187,279368,168,188464
-55.182,279398,168,188471
-55.177,279421,171,188478
-55.172,279428,169,188474
-55.168,279450,169,188472
-55.163,279470,168,188497
-55.158,279503,169,188500
-55.153,279532,168,188504
-55.148,279538,168,188509
-55.143,279566,168,188520
-55.138,279591,168,188509
-55.133,279614,170,188525
-55.128,279646,169,188542
-55.123,279676,169,188552
-55.118,279663,168,188559
-55.113,279708,168,188563
-55.108,279741,169,188565
-55.103,279753,169,188571
-55.098,279783,168,188577
-55.093,279804,168,188558
-55.088,279797,171,188571
-55.083,279826,170,188556
-55.078,279832,169,188573
-55.073,279879,168,188582
-55.068,279886,168,188586
-55.063,279930,171,188609
-55.058,279943,169,188614
-55.053,279959,168,188605
-55.048,279995,168,188610
-55.043,280006,170,188623
-55.038,280091,169,188635
-55.033,280110,168,188670
-55.029,280132,168,188676
-55.024,280170,168,188684
-55.019,280230,170,188719
-55.014,280272,171,188774
-55.009,280314,170,188748
-55.004,280311,169,188772
-54.999,280344,169,188780
-54.994,280357,168,188762
-54.989,280307,168,188741
-54.984,280262,168,188703
-54.979,280199,168,188637
-54.974,280096,170,188610
-54.969,279998,169,188582
-54.964,279828,171,188515
-54.959,279777,170,188468
-54.954,279651,169,188457
-54.949,279536,168,188418
-54.944,279436,168,188391
-54.939,279342,168,188358
-54.934,279264,168,188329
-54.929,279162,170,188320
-54.924,279085,169,188285
-54.919,278986,169,188228
-54.914,278883,170,188185
-54.909,278802,169,188155
-54.904,278720,169,188105
-54.899,278663,168,188083
-54.895,278592,168,188071
-54.890,278527,168,188046
-54.885,278474,170,188027
-54.880,278437,169,187993
-54.875,278391,168,187982
-54.870,278349,168,187975
-54.865,278325,168,187959
-54.860,278263,168,187933
-54.855,278228,168,187921
-54.850,278161,170,187903
-54.845,278135,169,187904
-54.840,278144,168,187881
-54.835,278093,168,187877
-54.830,278058,170,187870
-54.825,278039,170,187848
-54.820,278024,169,187864
-54.815,278010,168,187837
-54.810,277969,168,187863
-54.805,277950,168,187858
-54.800,277910,168,187833
-54.795,277891,168,187836
-54.790,277904,170,187814
-54.785,277860,169,187808
-54.780,277829,169,187799
-54.775,277811,168,187784
-54.770,277792,168,187782
-54.765,277804,168,187786
-54.761,277815,168,187813
-54.756,277825,168,187826
-54.751,277871,171,187858
-54.746,277890,169,187882
-54.741,277928,169,187915
-54.736,277975,168,187916
-54.731,277983,168,187940
-54.726,277990,168,187923
-54.721,277973,168,187926
-54.716,277979,168,187909
-54.711,277957,168,187895
-54.706,277952,170,187888
-54.701,277950,169,187864
-54.696,277930,169,187861
-54.691,277898,168,187848
-54.686,277913,168,187842
-54.681,277928,168,187859
-54.676,277898,170,187847
-54.671,277911,168,187853
-54.666,277925,170,187850
-54.661,277909,169,187859
-54.656,277894,168,187871
-54.651,277894,168,187847
-54.646,277868,168,187822
-54.641,277874,170,187807
-54.636,277840,169,187792
-54.631,277824,168,187782
-54.627,277817,168,187745
-54.622,277776,168,187734
-54.617,277748,168,187712
-54.612,277763,170,187709
-54.607,277774,168,187699
-54.602,277734,168,187708
-54.597,277745,168,187712
-54.592,277784,170,187720
-54.587,277753,169,187712
-54.582,277781,168,187725
-54.577,277774,168,187728
-54.572,277828,168,187729
-54.567,277847,168,187720
-54.562,277851,168,187732
-54.557,277851,169,187751
-54.552,277886,168,187765
-54.547,277910,168,187773
-54.542,277940,168,187790
-54.537,277954,170,187801
-54.532,277973,169,187816
-54.527,278038,168,187851
-54.522,278084,169,187864
-54.517,278100,168,187893
-54.512,278122,168,187897
-54.507,278162,171,187917
-54.502,278189,169,187929
-54.497,278225,169,187970
-54.492,278264,168,187993
-54.488,278301,168,187985
-54.483,278332,170,188007
-54.478,278342,170,188034
-54.473,278369,168,188027
-54.468,278395,170,188043
-54.463,278451,169,188054
-54.458,278469,169,188061
-54.453,278493,168,188075
-54.448,278544,168,188103
-54.443,278568,170,188108
-54.438,278592,169,188119
-54.433,278641,168,188140
-54.428,278690,169,188169
-54.423,278718,169,188185
-54.418,278720,169,188189
-54.413,278746,168,188207
-54.408,278783,168,188207
-54.403,278798,168,188214
-54.398,278840,171,188222
-54.393,278830,170,188207
-54.388,278871,169,188231
-54.383,278866,168,188232
-54.378,278920,169,188220
-54.373,278928,168,188222
-54.368,278941,168,188224
-54.363,278979,170,188241
-54.358,279004,169,188251
-54.354,279045,168,188263
-54.349,279078,168,188280
-54.344,279100,171,188290
-54.339,279144,169,188305
-54.334,279195,168,188342
-54.329,279210,169,188357
-54.324,279222,168,188368
-54.319,279297,168,188365
-54.314,279318,168,188391
-54.309,279320,168,188404
-54.304,279355,170,188407
-54.299,279373,169,188415
-54.294,279426,168,188411
-54.289,279456,168,188427
-54.284,279472,170,188449
-54.279,279525,168,188454
-54.274,279548,170,188482
-54.269,279588,169,188523
-54.264,279636,169,188545
-54.259,279687,168,188578
-54.254,279747,168,188595
-54.249,279803,168,188633
-54.244,279824,170,188646
-54.239,279883,170,188672
-54.234,279911,168,188663
-54.229,279891,169,188652
-54.224,279874,168,188616
-54.220,279818,168,188584
-54.215,279754,168,188558
-54.210,279677,170,188516
-54.205,279592,169,188482
-54.200,279517,168,188439
-54.195,279387,168,188412
-54.190,279319,170,188378
-54.185,279210,171,188365
-54.180,279115,168,188339
-54.175,279044,170,188320
-54.170,278979,169,188289
-54.165,278869,168,188267
-54.160,278804,168,188245
-54.155,278725,168,188224
-54.150,278632,170,188207
-54.145,278577,169,188175
-54.140,278507,168,188157
-54.135,278481,169,188122
-54.130,278380,168,188070
-54.125,278320,170,188057
-54.120,278270,169,188051
-54.115,278240,168,188038
-54.110,278186,168,188009
-54.105,278121,171,187985
-54.100,278092,170,187980
-54.095,278072,169,187983
-54.090,278056,168,187964
-54.085,278022,170,187971
-54.081,278011,169,187939
-54.076,277975,169,187960
-54.071,277973,169,187952
-54.066,277943,169,187943
-54.061,277927,169,187944
-54.056,277904,169,187954
-54.051,277900,170,187937
-54.046,277882,170,187938
-54.041,277839,168,187930
-54.036,277845,168,187947
-54.031,277846,168,187918
-54.026,277812,169,187902
-54.021,277799,168,187899
-54.016,277795,169,187884
-54.011,277769,168,187874
-54.006,277780,169,187877
-54.001,277784,169,187896
-53.996,277787,169,187885
-53.991,277804,168,187933
-53.986,277838,168,187931
-53.981,277880,168,187944
-53.976,277904,168,187988
-53.971,277906,168,187983
-53.966,277921,168,187963
-53.961,277915,168,187962
-53.956,277895,168,187951
-53.951,277922,168,187941
-53.947,277908,168,187946
-53.942,277915,169,187946
-53.937,277913,170,187943
-53.932,277939,170,187942
-53.927,277929,168,187960
-53.922,277981,168,187965
-53.917,277979,168,187988
-53.912,277976,168,187988
-53.907,277978,168,187999
-53.902,277985,168,187999
-53.897,277980,168,187988
-53.892,277984,168,188004
-53.887,277976,169,188002
-53.882,277989,169,187993
-53.877,277989,169,188004
-53.872,277966,170,187987
-53.867,277988,170,187986
-53.862,277979,170,187986
-53.857,278002,170,187992
-53.852,278001,168,188006
-53.847,278003,168,188000
-53.842,278036,169,188011
-53.837,278055,169,188028
-53.832,278060,169,188038
-53.827,278049,169,188042
-53.822,278098,169,188046
-53.817,278093,169,188052
-53.813,278104,169,188051
-53.808,278145,170,188056
-53.803,278158,170,188047
-53.798,278148,170,188062
-53.793,278171,168,188088
-53.788,278204,168,188088
-53.783,278224,168,188076
-53.778,278239,168,188083
-53.773,278250,168,188100
-53.768,278274,168,188111
-53.763,278296,168,188103
-53.758,278285,168,188087
-53.753,278324,168,188107
-53.748,278340,169,188111
-53.743,278376,168,188122
-53.738,278380,168,188124
-53.733,278409,168,188129
-53.728,278410,168,188107
-53.723,278442,168,188119
-53.718,278473,168,188120
-53.713,278502,168,188137
-53.708,278521,168,188154
-53.703,278574,168,188151
-53.698,278561,168,188141
-53.693,278596,168,188187
-53.688,278624,168,188183
-53.683,278653,169,188197
-53.679,278677,168,188195
-53.674,278725,169,188199
-53.669,278760,169,188222
-53.664,278774,169,188227
-53.659,278782,170,188227
-53.654,278818,171,188246
-53.649,278856,168,188257
-53.644,278868,168,188258
-53.639,278898,168,188275
-53.634,278944,169,188282
-53.629,278950,169,188292
-53.624,279001,170,188274
-53.619,279002,170,188292
-53.614,279046,168,188312
-53.609,279080,168,188338
-53.604,279118,168,188296
-53.599,279121,168,188336
-53.594,279171,168,188353
-53.589,279202,168,188359
-53.584,279225,168,188373
-53.579,279280,169,188394
-53.574,279312,169,188414
-53.569,279352,169,188443
-53.564,279359,169,188428
-53.559,279380,170,188453
-53.554,279418,170,188437
-53.549,279454,168,188450
-53.544,279442,169,188474
-53.540,279526,169,188483
-53.535,279555,169,188490
-53.530,279599,170,188523
-53.525,279645,170,188554
-53.520,279693,170,188582
-53.515,279716,170,188593
-53.510,279746,168,188600
-53.505,279800,168,188604
-53.500,279801,168,188623
-53.495,279820,168,188625
-53.490,279808,168,188587
-53.485,279775,168,188565
-53.480,279724,169,188552
-53.475,279659,169,188513
-53.470,279566,169,188463
-53.465,279465,169,188435
-53.460,279375,170,188393
-53.455,279288,170,188376
-53.450,279160,170,188354
-53.445,279102,168,188334
-53.440,279020,168,188292
-53.435,278923,168,188271
-53.430,278838,168,188246
-53.425,278762,168,188212
-53.420,278677,168,188159
-53.415,278584,168,188132
-53.410,278517,168,188097
-53.406,278449,169,188102
-53.401,278404,168,188050
-53.396,278325,168,188039
-53.391,278258,168,188005
-53.386,278213,168,187994
-53.381,278193,168,187967
-53.376,278133,169,187936
-53.371,278113,169,187942
-53.366,278077,169,187931
-53.361,278026,169,187925
-53.356,278010,168,187921
-53.351,278008,168,187894
-53.346,277984,168,187898
-53.341,277935,168,187872
-53.336,277911,168,187878
-53.331,277894,168,187863
-53.326,277838,168,187850
-53.321,277844,168,187824
-53.316,277832,168,187813
-53.311,277791,168,187795
-53.306,277799,168,187791
-53.301,277779,168,187771
-53.296,277744,168,187770
-53.291,277730,168,187741
-53.286,277710,168,187743
-53.281,277674,168,187737
-53.276,277667,168,187725
-53.272,277691,168,187742
-53.267,277719,168,187779
-53.262,277754,168,187793
-53.257,277777,169,187815
-53.252,277818,168,187825
-53.247,277846,168,187837
-53.242,277871,168,187816
-53.237,277872,168,187826
-53.232,277881,168,187813
-53.227,277864,168,187789
-53.222,277852,168,187795
-53.217,277847,169,187785
-53.212,277838,169,187772
-53.207,277843,168,187768
-53.202,277830,168,187784
-53.197,277837,168,187786
-53.192,277864,168,187789
-53.187,277874,168,187795
-53.182,277892,168,187813
-53.177,277942,168,187823
-53.172,277950,169,187834
-53.167,277940,169,187825
-53.162,277966,170,187863
-53.157,277938,168,187841
-53.152,277948,168,187867
-53.147,277972,168,187870
-53.142,277980,168,187833
-53.138,277977,168,187845
-53.133,277960,169,187867
-53.128,277985,169,187883
-53.123,277992,169,187879
-53.118,278023,170,187884
-53.113,277978,168,187892
-53.108,278035,168,187900
-53.103,278075,168,187912
-53.098,278086,168,187927
-53.093,278125,168,187946
-53.088,278127,168,187933
-53.083,278135,168,187946
-53.078,278159,169,187956
-53.073,278180,169,187964
-53.068,278208,169,187975
-53.063,278222,168,187976
-53.058,278242,168,187976
-53.053,278267,168,188003
-53.048,278290,168,187999
-53.043,278314,168,187993
-53.038,278309,168,188008
-53.033,278352,169,187999
-53.028,278363,169,188000
-53.023,278369,169,188015
-53.018,278399,169,188009
-53.013,278430,168,188034
-53.008,278452,169,188033
-53.003,278468,169,188046
-52.999,278515,170,188068
-52.994,278550,169,188095
-52.989,278576,170,188102
-52.984,278585,170,188108
-52.979,278646,170,188121
-52.974,278674,170,188128
-52.969,278714,168,188145
-52.964,278751,170,188166
-52.959,278789,170,188184
-52.954,278810,170,188197
-52.949,278833,170,188202
-52.944,278859,170,188219
-52.939,278887,170,188213
-52.934,278918,171,188222
-52.929,278940,171,188254
-52.924,278992,168,188279
-52.919,279047,168,188292
-52.914,279082,168,188324
-52.909,279101,168,188303
-52.904,279135,169,188331
-52.899,279174,168,188350
-52.894,279201,169,188358
-52.889,279219,168,188348
-52.884,279227,168,188336
-52.879,279242,169,188353
-52.874,279285,169,188340
-52.869,279305,178,188352
-52.865,279331,170,188389
-52.860,279382,170,188391
-52.855,279425,170,188413
-52.850,279442,170,188422
-52.845,279466,170,188424
-52.840,279504,170,188434
-52.835,279548,170,188445
-52.830,279602,170,188474
-52.825,279629,170,188504
-52.820,279688,168,188547
-52.815,279746,168,188573
-52.810,279799,168,188603
-52.805,279838,168,188595
-52.800,279859,168,188628
-52.795,279913,168,188636
-52.790,279935,168,188634
-52.785,279922,168,188653
-52.780,279944,168,188634
-52.775,279912,168,188613
-52.770,279912,170,188593
-52.765,279863,170,188576
-52.760,279805,171,188528
-52.755,279711,168,188514
-52.750,279612,168,188483
-52.745,279544,168,188458
-52.740,279445,168,188427
-52.735,279347,168,188428
-52.731,279268,168,188406
-52.726,279184,168,188393
-52.721,279134,169,188358
-52.716,279052,170,188348
-52.711,278977,170,188329
-52.706,278895,170,188293
-52.701,278817,170,188272
-52.696,278746,170,188230
-52.691,278694,170,188192
-52.686,278634,168,188171
-52.681,278561,168,188137
-52.676,278537,168,188117
-52.671,278469,168,188119
-52.666,278449,168,188102
-52.661,278422,169,188096
-52.656,278409,169,188104
-52.651,278376,170,188098
-52.646,278366,170,188103
-52.641,278362,170,188100
-52.636,278346,170,188082
-52.631,278331,170,188086
-52.626,278300,168,188079
-52.621,278309,168,188072
-52.616,278285,168,188092
-52.611,278278,168,188069
-52.606,278241,168,188045
-52.601,278211,168,188031
-52.597,278208,168,188025
-52.592,278190,168,188006
-52.587,278180,169,188012
-52.582,278149,168,187988
-52.577,278168,170,187991
-52.572,278156,168,187967
-52.567,278130,168,187963
-52.562,278138,168,187962
-52.557,278148,168,187981
-52.552,278180,168,188010
-52.547,278200,168,188027
-52.542,278225,168,188042
-52.537,278262,168,188061
-52.532,278295,168,188056
-52.527,278292,170,188069
-52.522,278293,169,188046
-52.517,278265,169,188025
-52.512,278266,169,188008
-52.507,278264,169,188003
-52.502,278262,169,187999
-52.497,278241,169,187984
-52.492,278253,169,187967
-52.487,278220,170,187978
-52.482,278266,170,187984
-52.477,278280,168,188011
-52.472,278305,168,188027
-52.467,278325,168,188032
-52.462,278297,168,188048
-52.458,278319,168,188039
-52.453,278352,171,188042
-52.448,278356,170,188049
-52.443,278313,170,188060
-52.438,278315,171,188035
-52.433,278308,170,188030
-52.428,278316,168,188026
-52.423,278314,168,188019
-52.418,278306,168,188011
-52.413,278315,168,188027
-52.408,278328,168,188028
-52.403,278339,168,188023
-52.398,278354,168,188048
-52.393,278407,168,188055
-52.388,278382,168,188079
-52.383,278423,168,188081
-52.378,278439,169,188104
-52.373,278477,169,188091
-52.368,278514,169,188107
-52.363,278514,168,188114
-52.358,278518,168,188117
-52.353,278526,168,188129
-52.348,278537,168,188121
-52.343,278560,168,188152
-52.338,278592,168,188139
-52.333,278613,168,188158
-52.328,278629,170,188161
-52.324,278662,169,188179
-52.319,278681,169,188173
-52.314,278688,169,188169
-52.309,278734,169,188195
-52.304,278765,169,188193
-52.299,278804,168,188209
-52.294,278814,168,188238
-52.289,278875,169,188234
-52.284,278877,171,188257
-52.279,278906,170,188290
-52.274,278935,169,188293
-52.269,278962,169,188299
-52.264,279002,169,188327
-52.259,279038,169,188316
-52.254,279055,169,188320
-52.249,279059,169,188329
-52.244,279110,168,188341
-52.239,279136,168,188338
-52.234,279174,169,188368
-52.229,279194,169,188358
-52.224,279229,169,188366
-52.219,279253,170,188387
-52.214,279278,168,188405
-52.209,279304,169,188385
-52.204,279358,168,188409
-52.199,279345,168,188428
-52.194,279394,168,188430
-52.190,279429,168,188452
-52.185,279452,169,188469
-52.180,279470,169,188465
-52.175,279503,169,188468
-52.170,279527,169,188462
-52.165,279513,169,188472
-52.160,279563,169,188465
-52.155,279587,169,188496
-52.150,279638,169,188491
-52.145,279688,169,188524
-52.140,279696,169,188515
-52.135,279736,168,188549
-52.130,279767,168,188571
-52.125,279785,168,188579
-52.120,279812,168,188592
-52.115,279861,170,188614
-52.110,279854,170,188610
-52.105,279885,171,188583
-52.100,279834,168,188544
-52.095,279787,168,188520
-52.090,279711,170,188484
-52.085,279634,170,188443
-52.080,279538,170,188387
-52.075,279454,168,188349
-52.070,279357,168,188328
-52.065,279276,168,188302
-52.060,279208,168,188281
-52.055,279100,168,188265
-52.051,279024,168,188236
-52.046,278934,168,188237
-52.041,278900,168,188201
-52.036,278833,169,188180
-52.031,278776,169,188158
-52.026,278709,171,188141
-52.021,278657,170,188113
-52.016,278617,170,188091
-52.011,278549,170,188073
-52.006,278512,168,188058
-52.001,278442,168,188040
-51.996,278440,168,188029
-51.991,278422,169,188023
-51.986,278404,169,188015
-51.981,278351,169,187988
-51.976,278336,169,187984
-51.971,278333,170,187980
-51.966,278300,170,187984
-51.961,278301,170,187996
-51.956,278272,170,187988
-51.951,278281,170,187982
-51.946,278276,170,187983
-51.941,278274,168,187989
-51.936,278271,168,187994
-51.931,278259,168,187979
-51.926,278250,168,187978
-51.921,278207,168,187972
-51.917,278197,168,187958
-51.912,278182,168,187931
-51.907,278164,168,187922
-51.902,278172,168,187912
-51.897,278162,168,187911
-51.892,278176,168,187931
-51.887,278180,168,187943
-51.882,278245,168,187978
-51.877,278296,168,188012
-51.872,278340,168,188025
-51.867,278379,168,188051
-51.862,278380,168,188049
-51.857,278409,168,188027
-51.852,278386,168,188027
-51.847,278416,169,188001
-51.842,278395,169,188017
-51.837,278412,169,188011
-51.832,278412,168,188005
-51.827,278402,168,188009
-51.822,278404,168,188005
-51.817,278440,168,188010
-51.812,278433,168,188009
-51.807,278434,168,188035
-51.802,278454,168,188016
-51.797,278478,168,188042
-51.792,278480,168,188051
-51.787,278490,168,188053
-51.783,278503,168,188050
-51.778,278486,168,188057
-51.773,278478,168,188054
-51.768,278493,171,188053
-51.763,278495,169,188064
-51.758,278500,170,188081
-51.753,278533,169,188061
-51.748,278521,168,188069
-51.743,278542,171,188070
-51.738,278538,171,188089
-51.733,278563,170,188089
-51.728,278581,170,188097
-51.723,278560,170,188098
-51.718,278612,169,188093
-51.713,278622,169,188120
-51.708,278629,169,188096
-51.703,278655,169,188113
-51.698,278675,170,188127
-51.693,278708,170,188116
-51.688,278700,170,188108
-51.683,278720,170,188145
-51.678,278756,169,188129
