df_hash,22ZHK4.JCYLLW
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.AJFP
person_label,V26
date_time_start,2025-08-05_12-01-44.304000_+03
date_time_start_unix,1754377304.304
date_time_end,2025-08-05_12-09-59.263000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.840,-0.422,-0.871,-0.316
4.850,-0.422,-0.869,-0.311
4.860,-0.420,-0.867,-0.314
4.870,-0.422,-0.867,-0.311
4.880,-0.424,-0.869,-0.314
4.889,-0.426,-0.869,-0.312
4.899,-0.426,-0.869,-0.312
4.909,-0.424,-0.871,-0.312
4.919,-0.422,-0.873,-0.312
4.929,-0.424,-0.869,-0.314
4.939,-0.424,-0.867,-0.305
4.949,-0.424,-0.869,-0.305
4.959,-0.424,-0.873,-0.309
4.969,-0.422,-0.871,-0.314
4.979,-0.422,-0.873,-0.311
4.989,-0.418,-0.873,-0.314
4.999,-0.418,-0.873,-0.314
5.009,-0.418,-0.871,-0.311
5.018,-0.422,-0.869,-0.311
5.028,-0.424,-0.869,-0.307
5.038,-0.426,-0.869,-0.309
5.048,-0.432,-0.867,-0.303
5.058,-0.428,-0.869,-0.305
5.068,-0.428,-0.873,-0.309
5.078,-0.424,-0.873,-0.309
5.088,-0.426,-0.871,-0.307
5.098,-0.422,-0.871,-0.309
5.108,-0.422,-0.869,-0.311
5.118,-0.422,-0.869,-0.309
5.128,-0.422,-0.869,-0.309
5.138,-0.420,-0.871,-0.312
5.148,-0.418,-0.869,-0.311
5.157,-0.416,-0.869,-0.311
5.167,-0.418,-0.871,-0.311
5.177,-0.420,-0.871,-0.312
5.187,-0.420,-0.869,-0.307
5.197,-0.416,-0.867,-0.307
5.207,-0.420,-0.875,-0.316
5.217,-0.420,-0.877,-0.318
5.227,-0.418,-0.867,-0.307
5.237,-0.424,-0.869,-0.305
5.247,-0.428,-0.871,-0.309
5.257,-0.426,-0.871,-0.309
5.267,-0.420,-0.869,-0.311
5.277,-0.418,-0.871,-0.312
5.286,-0.416,-0.873,-0.312
5.296,-0.418,-0.871,-0.311
5.306,-0.414,-0.869,-0.314
5.316,-0.418,-0.869,-0.314
5.326,-0.418,-0.873,-0.312
5.336,-0.416,-0.871,-0.312
5.346,-0.418,-0.875,-0.312
5.356,-0.416,-0.869,-0.314
5.366,-0.418,-0.873,-0.311
5.376,-0.416,-0.871,-0.312
5.386,-0.420,-0.869,-0.309
5.396,-0.420,-0.869,-0.307
5.406,-0.422,-0.871,-0.311
5.416,-0.420,-0.867,-0.311
5.425,-0.420,-0.869,-0.307
5.435,-0.420,-0.871,-0.309
5.445,-0.416,-0.869,-0.309
5.455,-0.418,-0.871,-0.307
5.465,-0.416,-0.871,-0.311
5.475,-0.418,-0.871,-0.311
5.485,-0.418,-0.869,-0.312
5.495,-0.420,-0.869,-0.311
5.505,-0.418,-0.867,-0.309
5.515,-0.420,-0.869,-0.311
5.525,-0.422,-0.871,-0.311
5.535,-0.422,-0.875,-0.311
5.545,-0.426,-0.873,-0.311
5.554,-0.424,-0.875,-0.311
5.564,-0.422,-0.871,-0.309
5.574,-0.422,-0.867,-0.305
5.584,-0.422,-0.869,-0.307
5.594,-0.424,-0.869,-0.309
5.604,-0.424,-0.869,-0.312
5.614,-0.426,-0.871,-0.311
5.624,-0.424,-0.867,-0.311
5.634,-0.424,-0.869,-0.309
5.644,-0.426,-0.871,-0.309
5.654,-0.424,-0.871,-0.309
5.664,-0.422,-0.869,-0.312
5.674,-0.422,-0.871,-0.314
5.684,-0.420,-0.871,-0.314
5.693,-0.416,-0.869,-0.311
5.703,-0.420,-0.869,-0.312
5.713,-0.418,-0.865,-0.311
5.723,-0.422,-0.869,-0.314
5.733,-0.422,-0.873,-0.314
5.743,-0.422,-0.867,-0.312
5.753,-0.420,-0.867,-0.312
5.763,-0.418,-0.871,-0.312
5.773,-0.418,-0.871,-0.316
5.783,-0.416,-0.873,-0.316
5.793,-0.418,-0.865,-0.314
5.803,-0.424,-0.867,-0.307
5.813,-0.426,-0.867,-0.309
5.822,-0.426,-0.867,-0.309
5.832,-0.420,-0.871,-0.314
5.842,-0.422,-0.873,-0.314
5.852,-0.420,-0.871,-0.314
5.862,-0.420,-0.867,-0.314
5.872,-0.422,-0.867,-0.314
5.882,-0.426,-0.865,-0.307
5.892,-0.426,-0.865,-0.309
5.902,-0.424,-0.869,-0.307
5.912,-0.426,-0.869,-0.312
5.922,-0.422,-0.871,-0.309
5.932,-0.418,-0.873,-0.314
5.942,-0.418,-0.875,-0.316
5.951,-0.418,-0.875,-0.314
5.961,-0.414,-0.873,-0.311
5.971,-0.416,-0.871,-0.311
5.981,-0.416,-0.871,-0.309
5.991,-0.418,-0.873,-0.312
6.001,-0.420,-0.871,-0.311
6.011,-0.420,-0.869,-0.309
6.021,-0.422,-0.875,-0.314
6.031,-0.420,-0.871,-0.312
6.041,-0.424,-0.867,-0.311
6.051,-0.416,-0.869,-0.314
6.061,-0.416,-0.877,-0.320
6.071,-0.418,-0.873,-0.312
6.081,-0.418,-0.867,-0.303
6.090,-0.422,-0.867,-0.307
6.100,-0.424,-0.871,-0.309
6.110,-0.424,-0.873,-0.312
6.120,-0.418,-0.869,-0.312
6.130,-0.416,-0.869,-0.314
6.140,-0.418,-0.871,-0.312
6.150,-0.418,-0.867,-0.316
6.160,-0.416,-0.871,-0.312
6.170,-0.420,-0.867,-0.312
6.180,-0.420,-0.869,-0.309
6.190,-0.420,-0.867,-0.311
6.200,-0.420,-0.867,-0.309
6.210,-0.420,-0.869,-0.311
6.219,-0.420,-0.869,-0.311
6.229,-0.420,-0.871,-0.312
6.239,-0.422,-0.871,-0.312
6.249,-0.418,-0.871,-0.311
6.259,-0.422,-0.871,-0.312
6.269,-0.418,-0.871,-0.314
6.279,-0.422,-0.869,-0.309
6.289,-0.420,-0.871,-0.307
6.299,-0.420,-0.869,-0.312
6.309,-0.416,-0.873,-0.312
6.319,-0.418,-0.871,-0.316
6.329,-0.416,-0.875,-0.312
6.339,-0.418,-0.873,-0.311
6.349,-0.416,-0.873,-0.312
6.358,-0.414,-0.869,-0.314
6.368,-0.416,-0.869,-0.312
6.378,-0.418,-0.869,-0.311
6.388,-0.420,-0.867,-0.311
6.398,-0.420,-0.869,-0.312
6.408,-0.422,-0.869,-0.311
6.418,-0.422,-0.871,-0.314
6.428,-0.422,-0.871,-0.316
6.438,-0.424,-0.869,-0.311
6.448,-0.424,-0.871,-0.311
6.458,-0.426,-0.869,-0.312
6.468,-0.424,-0.871,-0.311
6.478,-0.426,-0.867,-0.312
6.487,-0.424,-0.869,-0.311
6.497,-0.426,-0.869,-0.309
6.507,-0.422,-0.867,-0.312
6.517,-0.428,-0.871,-0.314
6.527,-0.422,-0.871,-0.311
6.537,-0.422,-0.869,-0.312
6.547,-0.418,-0.869,-0.314
6.557,-0.420,-0.867,-0.314
6.567,-0.424,-0.869,-0.311
6.577,-0.424,-0.869,-0.312
6.587,-0.426,-0.871,-0.311
6.597,-0.424,-0.869,-0.309
6.607,-0.426,-0.869,-0.307
6.617,-0.424,-0.871,-0.311
6.626,-0.422,-0.871,-0.312
6.636,-0.424,-0.873,-0.311
6.646,-0.422,-0.871,-0.311
6.656,-0.418,-0.875,-0.312
6.666,-0.420,-0.871,-0.314
6.676,-0.420,-0.869,-0.309
6.686,-0.416,-0.879,-0.311
6.696,-0.416,-0.873,-0.316
6.706,-0.414,-0.869,-0.312
6.716,-0.414,-0.867,-0.311
6.726,-0.418,-0.873,-0.316
6.736,-0.422,-0.875,-0.318
6.746,-0.420,-0.875,-0.312
6.755,-0.424,-0.871,-0.309
6.765,-0.424,-0.869,-0.305
6.775,-0.424,-0.869,-0.307
6.785,-0.422,-0.869,-0.311
6.795,-0.420,-0.869,-0.311
6.805,-0.418,-0.871,-0.314
6.815,-0.414,-0.867,-0.312
6.825,-0.416,-0.867,-0.314
