df_hash,22ZHK4.P6Z1T7
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FNNL
person_label,V15
date_time_start,2025-05-22_11-47-26.273000_+03
date_time_start_unix,1747903646.273
date_time_end,2025-05-22_11-55-08.879000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
4.824,-0.553,0.826,0.006
4.834,-0.557,0.824,0.012
4.843,-0.555,0.818,0.008
4.853,-0.553,0.818,0.004
4.863,-0.551,0.820,0.006
4.873,-0.557,0.824,0.008
4.883,-0.555,0.824,0.010
4.893,-0.557,0.822,0.008
4.903,-0.557,0.822,0.010
4.913,-0.553,0.824,0.012
4.923,-0.553,0.820,0.008
4.933,-0.553,0.822,0.006
4.943,-0.555,0.822,0.010
4.953,-0.553,0.820,0.010
4.963,-0.555,0.820,0.010
4.972,-0.559,0.822,0.008
4.982,-0.559,0.824,0.008
4.992,-0.557,0.822,0.006
5.002,-0.555,0.824,0.006
5.012,-0.555,0.820,0.006
5.022,-0.553,0.820,0.006
5.032,-0.557,0.820,0.012
5.042,-0.555,0.818,0.008
5.052,-0.555,0.822,0.010
5.062,-0.553,0.826,0.010
5.072,-0.555,0.822,0.008
5.082,-0.555,0.818,0.008
5.092,-0.553,0.822,0.012
5.102,-0.551,0.824,0.014
5.111,-0.551,0.824,0.014
5.121,-0.557,0.818,0.012
5.131,-0.555,0.818,0.004
5.141,-0.555,0.816,0.006
5.151,-0.561,0.822,0.004
5.161,-0.562,0.824,0.006
5.171,-0.564,0.830,0.008
5.181,-0.561,0.822,0.008
5.191,-0.561,0.824,0.012
5.201,-0.559,0.818,0.012
5.211,-0.559,0.816,0.006
5.221,-0.559,0.818,0.008
5.231,-0.559,0.814,0.012
5.240,-0.557,0.816,0.010
5.250,-0.553,0.822,0.012
5.260,-0.551,0.822,0.012
5.270,-0.557,0.818,0.014
5.280,-0.561,0.818,0.010
5.290,-0.557,0.818,0.008
5.300,-0.559,0.820,0.014
5.310,-0.561,0.822,0.006
5.320,-0.564,0.816,0.008
5.330,-0.561,0.820,0.008
5.340,-0.561,0.824,0.012
5.350,-0.561,0.822,0.008
5.360,-0.559,0.820,0.006
5.370,-0.555,0.822,0.010
5.379,-0.557,0.822,0.010
5.389,-0.557,0.820,0.012
5.399,-0.551,0.824,0.010
5.409,-0.549,0.826,0.014
5.419,-0.549,0.820,0.010
5.429,-0.549,0.812,0.010
5.439,-0.553,0.820,0.010
5.449,-0.555,0.822,0.008
5.459,-0.555,0.824,0.006
5.469,-0.555,0.826,0.010
5.479,-0.553,0.826,0.010
5.489,-0.553,0.826,0.010
5.499,-0.557,0.826,0.008
5.508,-0.557,0.822,0.008
5.518,-0.553,0.824,0.012
5.528,-0.553,0.822,0.010
5.538,-0.551,0.818,0.010
5.548,-0.553,0.816,0.010
5.558,-0.549,0.818,0.012
5.568,-0.553,0.822,0.012
5.578,-0.555,0.824,0.008
5.588,-0.557,0.824,0.008
5.598,-0.555,0.824,0.010
5.608,-0.557,0.822,0.008
5.618,-0.557,0.822,0.008
5.628,-0.559,0.820,0.008
