df_hash,22ZHK4.SNEL2E
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.ZR5A
person_label,v107
date_time_start,2026-03-02_13-49-02.582000_+03
date_time_start_unix,1772444942.582
date_time_end,2026-03-02_13-57-50.804000_+03
length_difference_noticed,no

time,ble_sample_counter,ble_sample_amount,ble_packet_counter
6.187,210,74,2
6.599,284,74,3
6.871,358,74,4
7.354,432,74,5
7.695,506,74,6
8.085,580,74,7
8.378,654,74,8
8.675,728,74,9
9.111,802,74,10
9.499,876,74,11
9.791,950,74,12
10.230,1024,74,13
10.621,1098,74,14
10.916,1172,74,15
11.303,1246,74,16
11.742,1320,74,17
12.034,1394,74,18
12.427,1468,74,19
12.914,1542,74,20
13.204,1616,74,21
13.545,1690,74,22
13.840,1764,74,23
14.228,1838,74,24
14.666,1912,74,25
15.008,1986,74,26
15.349,2060,74,27
15.739,2134,74,28
16.034,2208,74,29
16.519,2282,74,30
16.861,2356,74,31
17.206,2430,74,32
17.592,2504,74,33
18.030,2578,74,34
18.324,2652,74,35
18.763,2726,74,36
18.957,2800,74,37
19.395,2874,74,38
19.787,2948,74,39
20.127,3022,74,40
20.469,3096,74,41
20.907,3170,74,42
21.199,3244,74,43
21.590,3318,74,44
22.077,3392,74,45
22.369,3466,74,46
22.808,3540,74,47
23.149,3614,74,48
23.442,3688,74,49
23.832,3762,74,50
24.075,3836,74,51
24.612,3910,74,52
24.953,3984,74,53
25.247,4058,74,54
25.684,4132,74,55
26.266,4206,74,56
26.433,4280,74,57
26.757,4354,74,58
27.195,4428,74,59
27.465,4502,74,60
27.927,4576,74,61
28.268,4650,74,62
28.560,4724,74,63
28.974,4798,74,64
29.292,4872,74,65
29.730,4946,74,66
30.118,5020,74,67
30.365,5094,74,68
30.803,5168,74,69
31.202,5242,74,70
31.489,5316,74,71
31.924,5390,74,72
32.344,5464,74,73
32.605,5538,74,74
33.013,5612,74,75
33.436,5686,74,76
33.776,5760,74,77
34.264,5834,74,78
34.556,5908,74,79
34.851,5982,74,80
35.288,6056,74,81
35.483,6130,74,82
35.922,6204,74,83
36.507,6278,74,84
36.753,6352,74,85
37.043,6426,74,86
37.436,6500,74,87
37.823,6574,74,88
38.164,6648,74,89
38.700,6722,74,90
38.846,6796,74,91
39.236,6870,74,92
39.529,6944,74,93
39.979,7018,74,94
40.370,7092,74,95
40.650,7166,74,96
41.040,7240,74,97
41.479,7314,74,98
41.824,7388,74,99
42.172,7462,74,100
42.652,7536,74,101
42.845,7610,74,102
43.282,7684,74,103
43.722,7758,74,104
44.060,7832,74,105
44.407,7906,74,106
44.696,7980,74,107
45.090,8054,74,108
45.526,8128,74,109
45.769,8202,74,110
46.305,8276,74,111
46.600,8350,74,112
46.890,8424,74,113
47.330,8498,74,114
47.719,8572,74,115
48.016,8646,74,116
48.407,8720,74,117
48.840,8794,74,118
49.133,8868,74,119
49.523,8942,74,120
49.815,9016,74,121
50.254,9090,74,122
50.667,9164,74,123
50.936,9238,74,124
51.616,9312,74,125
51.768,9386,74,126
52.058,9460,74,127
52.448,9534,74,128
52.889,9608,74,129
53.130,9682,74,130
53.569,9756,74,131
54.005,9830,74,132
54.252,9904,74,133
54.693,9978,74,134
54.934,10052,74,135
55.375,10126,74,136
55.860,10200,74,137
56.068,10274,74,138
56.494,10348,74,139
56.903,10422,74,140
57.176,10496,74,141
57.615,10570,74,142
58.009,10644,74,143
58.298,10718,74,144
58.736,10792,74,145
59.143,10866,74,146
59.419,10940,74,147
59.809,11014,74,148
60.104,11088,74,149
60.491,11162,74,150
60.982,11236,74,151
61.224,11310,74,152
61.615,11384,74,153
62.052,11458,74,154
62.344,11532,74,155
62.734,11606,74,156
63.173,11680,74,157
63.416,11754,74,158
63.870,11828,74,159
64.343,11902,74,160
64.538,11976,74,161
64.977,12050,74,162
65.515,12124,74,163
65.685,12198,74,164
66.106,12272,74,165
66.385,12346,74,166
66.829,12420,74,167
67.181,12494,74,168
67.465,12568,74,169
67.902,12642,74,170
68.292,12716,74,171
68.584,12790,74,172
69.071,12864,74,173
69.415,12938,74,174
69.706,13012,74,175
70.095,13086,74,176
70.388,13160,74,177
70.826,13234,74,178
71.217,13308,74,179
71.528,13382,74,180
71.947,13456,74,181
