df_hash,22ZHK4.SNEL2E
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.ZR5A
person_label,v107
date_time_start,2026-03-02_13-49-02.582000_+03
date_time_start_unix,1772444942.582
date_time_end,2026-03-02_13-57-50.804000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.704,173284,198,213734
5.709,173279,200,213758
5.714,173288,204,213733
5.719,173276,202,213747
5.724,173269,200,213726
5.729,173268,201,213722
5.734,173240,199,213692
5.739,173209,199,213669
5.744,173174,199,213641
5.749,173148,202,213591
5.754,173117,200,213551
5.759,173099,199,213558
5.763,173073,202,213554
5.768,173071,203,213526
5.773,173042,202,213517
5.778,173023,200,213539
5.783,173036,197,213528
5.788,173013,201,213517
5.793,172997,198,213487
5.798,172977,204,213457
5.803,172972,201,213461
5.808,172954,202,213465
5.813,172949,200,213449
5.818,172976,198,213458
5.823,172952,201,213472
5.828,172946,203,213465
5.833,172943,201,213464
5.838,172944,202,213467
5.843,172949,198,213475
5.848,172939,199,213468
5.853,172927,205,213462
5.858,172940,204,213482
5.863,172932,201,213461
5.868,172924,201,213433
5.873,172943,200,213432
5.878,172917,199,213424
5.883,172901,202,213411
5.888,172902,200,213396
5.893,172905,205,213406
5.898,172913,201,213422
5.902,172906,198,213391
5.907,172895,200,213392
5.912,172903,200,213380
5.917,172909,204,213416
5.922,172921,199,213364
5.927,172905,201,213361
5.932,172889,200,213348
5.937,172898,199,213356
5.942,172886,202,213363
5.947,172887,202,213354
5.952,172876,201,213362
5.957,172870,200,213352
5.962,172881,197,213338
5.967,172873,205,213342
5.972,172864,202,213350
5.977,172870,200,213333
5.982,172849,203,213308
5.987,172835,200,213312
5.992,172838,200,213295
5.997,172816,204,213278
6.002,172804,199,213265
6.007,172810,201,213260
6.012,172799,201,213259
6.017,172782,199,213247
6.022,172779,202,213247
6.027,172771,201,213227
6.032,172789,199,213225
6.037,172750,205,213216
6.041,172767,201,213205
6.046,172755,201,213203
6.051,172747,201,213179
6.056,172735,199,213179
6.061,172753,203,213197
6.066,172752,203,213184
6.071,172727,204,213170
6.076,172732,200,213148
6.081,172736,200,213148
6.086,172732,200,213136
6.091,172721,201,213143
6.096,172712,199,213136
6.101,172726,201,213129
6.106,172728,200,213130
6.111,172691,203,213117
6.116,172713,199,213115
6.121,172719,204,213114
6.126,172707,202,213108
6.131,172710,199,213115
6.136,172730,203,213121
6.141,172711,201,213098
6.146,172727,199,213114
6.151,172717,200,213114
6.156,172721,203,213112
6.161,172711,201,213091
6.166,172710,199,213088
6.171,172721,201,213071
6.176,172701,204,213063
6.180,172708,202,213073
6.185,172699,200,213070
6.190,172694,202,213051
6.195,172705,198,213058
6.200,172702,203,213053
6.205,172706,200,213057
6.210,172703,201,213040
6.215,172701,199,213048
6.220,172702,204,213040
6.225,172703,201,213037
6.230,172706,205,213046
6.235,172705,201,213031
6.240,172702,201,213042
6.245,172705,198,213028
6.250,172700,201,213036
6.255,172674,198,213017
6.260,172654,202,213018
6.265,172634,200,212986
6.270,172599,203,212949
6.275,172580,211,212931
6.280,172557,201,212890
6.285,172540,198,212922
6.290,172518,200,212898
6.295,172519,205,212876
6.300,172487,203,212890
6.305,172478,200,212856
6.310,172462,201,212867
6.315,172438,198,212839
6.320,172433,205,212806
6.324,172427,198,212806
6.329,172413,200,212796
6.334,172396,204,212805
6.339,172385,202,212781
6.344,172373,199,212783
6.349,172382,201,212781
6.354,172358,199,212765
6.359,172352,203,212751
6.364,172343,199,212745
6.369,172345,202,212746
6.374,172338,202,212727
6.379,172328,201,212708
6.384,172363,197,212721
6.389,172326,199,212708
6.394,172339,205,212684
6.399,172325,203,212679
6.404,172302,200,212668
6.409,172295,202,212640
6.414,172285,199,212640
6.419,172296,198,212636
6.424,172291,198,212644
6.429,172290,200,212624
6.434,172277,205,212607
6.439,172295,203,212618
6.444,172294,199,212607
6.449,172311,202,212625
6.454,172294,202,212613
6.459,172294,201,212596
6.463,172293,196,212611
6.468,172271,198,212596
6.473,172285,201,212586
6.478,172271,200,212564
6.483,172258,198,212554
6.488,172258,199,212558
6.493,172269,204,212551
6.498,172258,204,212561
6.503,172267,201,212529
6.508,172246,202,212541
