df_hash,22ZHK4.P6Z1T7
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.FNNL
person_label,V15
date_time_start,2025-05-22_11-47-26.273000_+03
date_time_start_unix,1747903646.273
date_time_end,2025-05-22_11-55-08.879000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.498,191408,237,172602
5.503,191391,317,172588
5.508,191398,237,172599
5.513,191400,315,172592
5.518,191388,237,172585
5.523,191393,315,172583
5.528,191390,237,172592
5.533,191396,320,172596
5.538,191397,234,172594
5.543,191389,322,172593
5.548,191399,246,172610
5.553,191391,317,172602
5.558,191401,244,172604
5.563,191411,314,172607
5.568,191404,243,172611
5.573,191421,310,172609
5.578,191416,242,172602
5.583,191411,312,172599
5.588,191426,247,172603
5.593,191428,310,172606
5.598,191431,247,172618
5.603,191428,306,172614
5.608,191449,248,172617
5.613,191451,304,172625
5.618,191438,249,172619
5.623,191444,303,172622
5.627,191455,251,172622
5.632,191462,307,172625
5.637,191454,259,172623
5.642,191462,305,172641
5.647,191465,257,172637
5.652,191473,298,172642
5.657,191477,254,172632
5.662,191486,293,172651
5.667,191492,252,172647
5.672,191511,297,172652
5.677,191508,260,172660
5.682,191524,296,172671
5.687,191525,263,172660
5.692,191518,288,172656
5.697,191538,260,172675
5.702,191547,282,172691
5.707,191557,270,172685
5.712,191563,286,172700
5.717,191572,268,172691
5.722,191594,280,172702
5.727,191581,268,172716
5.732,191584,284,172694
5.737,191585,272,172695
5.742,191588,277,172703
5.747,191616,270,172696
5.752,191622,282,172718
5.757,191604,278,172720
5.761,191617,274,172719
5.766,191637,277,172721
5.771,191633,267,172729
5.776,191600,278,172722
5.781,191656,265,172736
5.786,191658,287,172733
5.791,191649,269,172722
5.796,191684,283,172723
5.801,191666,261,172741
5.806,191681,281,172750
5.811,191678,267,172750
5.816,191693,289,172761
5.821,191694,260,172769
5.826,191694,293,172766
5.831,191721,258,172772
5.836,191731,289,172794
5.841,191754,252,172793
5.846,191751,298,172803
5.851,191752,255,172800
5.856,191789,293,172811
5.861,191784,249,172812
5.866,191781,293,172802
5.871,191800,254,172813
5.876,191802,294,172807
5.881,191818,256,172824
5.886,191825,303,172818
5.890,191813,250,172834
5.895,191819,301,172837
5.900,191850,244,172834
5.905,191841,299,172837
5.910,191854,249,172854
5.915,191868,305,172847
