df_hash,22ZHK4.UV7K0H
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.28U2
person_label,V14
date_time_start,2025-05-22_11-35-10.119000_+03
date_time_start_unix,1747902910.119
date_time_end,2025-05-22_11-42-52.559000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.443,144913,356,177714
5.448,144896,261,177705
5.453,144903,356,177697
5.458,144893,257,177715
5.463,144896,361,177709
5.468,144880,270,177703
5.473,144874,359,177711
5.478,144885,255,177704
5.483,144883,365,177714
5.488,144887,258,177729
5.493,144877,363,177724
5.498,144882,253,177728
5.503,144886,362,177726
5.508,144871,256,177724
5.513,144890,366,177709
5.518,144880,255,177710
5.523,144874,367,177703
5.528,144857,250,177688
5.533,144860,371,177685
5.538,144861,252,177676
5.543,144855,369,177681
5.548,144855,248,177663
5.553,144854,373,177673
5.557,144851,251,177658
5.562,144839,370,177665
5.567,144838,250,177664
5.572,144853,371,177659
5.577,144849,254,177657
5.582,144856,373,177641
5.587,144851,247,177660
5.592,144845,371,177651
5.597,144835,251,177665
5.602,144839,373,177624
5.607,144826,247,177639
5.612,144830,376,177632
5.617,144836,247,177631
5.622,144835,376,177625
5.627,144835,250,177644
5.632,144836,374,177639
5.637,144836,249,177627
5.642,144840,376,177627
5.647,144831,253,177639
5.652,144840,374,177633
5.657,144828,252,177630
5.662,144833,371,177616
5.667,144829,250,177633
5.672,144825,374,177610
5.677,144820,257,177615
5.682,144816,371,177612
5.686,144812,255,177605
5.691,144811,367,177583
5.696,144803,255,177589
5.701,144801,370,177586
5.706,144803,261,177598
5.711,144799,366,177595
5.716,144803,263,177569
5.721,144817,364,177554
5.726,144798,261,177565
5.731,144802,360,177550
5.736,144795,260,177535
5.741,144770,360,177541
5.746,144781,269,177552
5.751,144782,356,177537
5.756,144777,267,177550
5.761,144777,351,177554
5.766,144781,271,177547
5.771,144791,351,177531
5.776,144781,278,177532
5.781,144794,351,177527
5.786,144781,277,177531
5.791,144779,345,177519
5.796,144778,276,177526
5.801,144786,345,177515
5.806,144792,282,177527
5.811,144780,342,177528
5.815,144798,284,177527
5.820,144789,336,177518
5.825,144778,283,177529
5.830,144789,336,177523
5.835,144791,291,177530
5.840,144794,328,177507
5.845,144802,289,177515
5.850,144801,328,177528
5.855,144798,297,177521
5.860,144811,326,177537
5.865,144823,301,177512
5.870,144799,319,177515
5.875,144816,301,177511
5.880,144818,314,177515
5.885,144805,309,177520
5.890,144811,314,177513
5.895,144813,309,177514
5.900,144810,308,177516
5.905,144815,310,177518
5.910,144826,304,177508
5.915,144824,317,177514
5.920,144818,305,177508
5.925,144828,318,177513
5.930,144821,299,177512
5.935,144830,324,177527
5.939,144811,297,177522
5.944,144810,323,177514
5.949,144837,297,177517
5.954,144837,329,177508
5.959,144837,293,177516
5.964,144835,333,177529
5.969,144832,286,177508
5.974,144840,332,177510
5.979,144854,287,177516
5.984,144837,339,177517
5.989,144838,281,177531
5.994,144832,337,177519
5.999,144850,281,177518
6.004,144856,345,177488
6.009,144861,279,177528
6.014,144871,346,177534
6.019,144862,271,177535
6.024,144869,351,177529
6.029,144872,271,177530
6.034,144869,350,177523
6.039,144879,272,177527
6.044,144883,355,177531
6.049,144881,265,177535
6.054,144921,354,177535
6.059,144904,263,177541
6.064,144890,361,177529
6.068,144909,264,177538
6.073,144905,360,177543
6.078,144910,258,177548
6.083,144927,366,177552
6.088,144931,259,177564
6.093,144917,363,177563
6.098,144910,261,177569
6.103,144916,365,177560
6.108,144906,259,177542
6.113,144892,370,177547
6.118,144874,256,177537
6.123,144875,369,177530
6.128,144861,259,177518
6.133,144859,372,177519
6.138,144858,253,177532
6.143,144837,371,177534
6.148,144848,257,177498
6.153,144841,375,177522
6.158,144831,254,177517
6.163,144838,375,177523
6.168,144821,251,177515
6.173,144813,375,177514
6.178,144815,254,177529
6.183,144815,378,177525
6.188,144818,250,177524
6.193,144826,381,177531
6.197,144816,253,177549
6.202,144814,380,177515
6.207,144814,252,177522
6.212,144819,378,177506
6.217,144824,255,177510
6.222,144819,379,177517
6.227,144814,250,177522
6.232,144816,378,177504
6.237,144808,254,177508
6.242,144792,379,177500
6.247,144791,251,177516
6.252,144813,377,177511
6.257,144809,252,177493
6.262,144804,382,177494
6.267,144813,257,177498
6.272,144806,378,177513
6.277,144812,253,177502
6.282,144799,379,177511
6.287,144812,260,177507
6.292,144812,376,177500
6.297,144812,261,177532
