df_hash,22ZHK4.7HTV1R
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.BHA8
person_label,V76
date_time_start,2025-11-03_13-57-52.524000_+03
date_time_start_unix,1762163872.524
date_time_end,2025-11-03_14-06-10.311000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
5.243,188245,667,285185
5.248,188264,676,285194
5.253,188275,685,285194
5.258,188280,683,285218
5.263,188287,688,285223
5.268,188290,1392,285241
5.273,188289,1274,285228
5.278,188313,1216,285252
5.283,188325,1180,285235
5.288,188345,1144,285232
5.293,188332,1126,285256
5.298,188335,1109,285258
5.303,188323,1094,285269
5.308,188344,1073,285254
5.313,188360,1063,285253
5.318,188345,1057,285277
5.323,188366,1050,285273
5.328,188350,1035,285291
5.333,188375,1030,285316
5.338,188400,1026,285311
5.342,188396,1025,285308
5.347,188410,1012,285320
5.352,188392,1009,285290
5.357,188388,1008,285277
5.362,188375,998,285252
5.367,188348,992,285205
5.372,188325,992,285190
5.377,188307,992,285166
5.382,188279,981,285125
5.387,188282,978,285138
5.392,188259,977,285092
5.397,188234,973,285083
5.402,188236,972,285031
5.407,188185,968,285003
5.412,188162,969,284976
5.417,188129,963,284955
5.422,188108,961,284919
5.427,188085,960,284910
5.432,188074,959,284858
5.437,188039,961,284865
5.442,188037,988,284849
5.447,188004,954,284851
5.452,188018,953,284834
5.457,188020,948,284838
5.462,188006,948,284806
5.467,187988,945,284837
5.472,188001,946,284853
5.477,187981,942,284844
5.482,187982,941,284855
5.486,187972,940,284846
5.491,187997,939,284858
5.496,187987,939,284832
5.501,187976,940,284842
5.506,187974,938,284824
5.511,187953,931,284823
5.516,187955,934,284810
5.521,187952,934,284839
5.526,187951,933,284814
5.531,187925,932,284825
5.536,187940,927,284801
5.541,187922,929,284804
5.546,187905,927,284777
5.551,187910,927,284741
5.556,187887,932,284782
5.561,187890,922,284732
5.566,187885,921,284731
5.571,187858,921,284732
5.576,187845,924,284718
5.581,187850,922,284712
5.586,187841,917,284718
5.591,187848,918,284697
5.596,187840,923,284699
5.601,187829,921,284715
5.606,187847,913,284740
5.611,187843,913,284732
5.616,187857,917,284734
5.621,187851,916,284737
5.626,187854,916,284731
5.630,187864,907,284749
5.635,187855,912,284727
5.640,187852,914,284726
5.645,187845,908,284719
5.650,187851,907,284723
5.655,187858,912,284732
5.660,187840,912,284741
5.665,187864,905,284736
5.670,187842,903,284746
5.675,187865,909,284735
5.680,187848,908,284752
5.685,187856,913,284710
5.690,187838,902,284694
5.695,187826,908,284689
5.700,187823,907,284657
5.705,187819,901,284672
5.710,187831,900,284676
5.715,187828,906,284701
5.720,187806,904,284663
5.725,187810,896,284669
5.730,187806,895,284659
5.735,187820,885,284645
5.740,187836,898,284688
5.745,187833,899,284678
5.750,187836,899,284684
5.755,187821,897,284680
5.760,187837,894,284668
5.765,187834,895,284691
5.770,187841,894,284688
5.774,187819,899,284708
5.779,187848,899,284714
5.784,187838,894,284686
5.789,187860,891,284709
5.794,187847,896,284711
5.799,187855,896,284700
5.804,187870,888,284723
5.809,187850,888,284723
5.814,187848,893,284711
5.819,187860,892,284727
5.824,187863,892,284740
5.829,187862,889,284719
5.834,187860,890,284725
5.839,187856,889,284677
5.844,187879,890,284732
5.849,187893,889,284738
5.854,187886,886,284756
5.859,187891,886,284736
5.864,187893,885,284733
5.869,187892,884,284751
5.874,187892,889,284754
5.879,187911,889,284763
5.884,187911,883,284770
5.889,187930,882,284779
5.894,187898,886,284763
5.899,187936,887,284789
5.904,187949,879,284813
5.909,187943,876,284813
5.914,187956,881,284809
5.918,187968,880,284843
5.923,187966,880,284837
5.928,187976,875,284837
5.933,187967,878,284836
5.938,187973,877,284832
5.943,187993,877,284860
5.948,187989,875,284836
5.953,187990,880,284839
5.958,188017,879,284845
5.963,188004,879,284874
5.968,188005,878,284864
5.973,188000,875,284873
5.978,188012,878,284898
5.983,188011,877,284882
5.988,188023,875,284887
5.993,188030,881,284862
5.998,188025,873,284893
6.003,188024,873,284897
6.008,188046,870,284906
6.013,188056,875,284908
6.018,188057,875,284926
6.023,188080,877,284912
6.028,188089,875,284928
6.033,188071,876,284934
6.038,188091,875,284945
6.043,188087,868,284955
6.048,188101,865,284958
6.053,188107,870,284966
6.058,188110,870,284974
6.062,188137,873,284957
6.067,188123,870,284982
6.072,188122,868,284982
6.077,188140,871,284993
6.082,188140,872,284995
6.087,188146,870,284985
6.092,188156,867,284998
6.097,188156,868,285008
6.102,188150,869,285010
6.107,188166,866,285018
6.112,188152,864,285015
6.117,188169,865,284984
6.122,188170,866,285017
6.127,188174,860,285017
6.132,188180,866,285043
6.137,188192,867,285061
6.142,188209,868,285041
6.147,188210,866,285035
6.152,188222,861,285043
6.157,188223,862,285047
6.162,188210,312,285070
6.167,188224,378,285079
6.172,188220,421,285080
6.177,188250,446,285095
6.182,188248,471,285090
6.187,188253,480,285111
6.192,188248,500,285113
6.197,188249,516,285118
6.202,188266,530,285122
6.206,188256,541,285074
6.211,188234,557,285044
6.216,188204,557,284999
6.221,188199,569,284962
6.226,188179,576,284954
6.231,188156,588,284923
6.236,188137,587,284911
6.241,188117,594,284853
6.246,188089,599,284854
6.251,188061,609,284802
6.256,188059,619,284781
6.261,188029,614,284760
6.266,187985,1312,284753
6.271,187988,1187,284720
6.276,187977,1124,284710
6.281,187965,1085,284688
6.286,187949,1057,284674
6.291,187920,1039,284654
6.296,187914,1021,284619
6.301,187918,1008,284625
6.306,187903,993,284642
6.311,187898,977,284651
6.316,187883,971,284633
6.321,187900,965,284644
6.326,187892,956,284677
6.331,187889,953,284630
6.336,187862,942,284664
6.341,187881,937,284637
6.346,187880,928,284653
6.350,187866,925,284662
6.355,187870,921,284684
6.360,187858,918,284662
6.365,187870,911,284647
6.370,187851,911,284638
6.375,187860,912,284653
6.380,187836,908,284646
6.385,187833,903,284651
6.390,187826,902,284621
6.395,187835,901,284628
6.400,187808,899,284624
6.405,187802,895,284599
6.410,187795,892,284574
6.415,187792,901,284648
6.420,187797,888,284575
6.425,187770,887,284585
6.430,187769,886,284573
6.435,187764,888,284545
6.440,187738,885,284559
6.445,187755,882,284553
6.450,187754,882,284550
6.455,187767,885,284584
6.460,187771,874,284598
6.465,187750,874,284607
6.470,187775,873,284592
6.475,187776,876,284591
6.480,187778,873,284606
6.485,187778,870,284613
6.490,187760,869,284581
6.494,187771,870,284598
6.499,187789,869,284601
6.504,187790,867,284616
6.509,187788,866,284621
6.514,187763,872,284612
6.519,187783,869,284622
6.524,187792,867,284653
6.529,187784,864,284644
6.534,187780,868,284603
6.539,187785,865,284624
6.544,187783,863,284610
6.549,187758,862,284596
6.554,187754,863,284578
6.559,187761,861,284604
6.564,187790,854,284583
6.569,187766,859,284590
6.574,187761,864,284584
6.579,187761,862,284603
6.584,187771,860,284617
6.589,187762,856,284595
6.594,187756,861,284602
6.599,187769,858,284600
6.604,187764,858,284620
6.609,187756,856,284607
6.614,187766,856,284596
6.619,187767,853,284616
6.624,187780,851,284609
6.629,187763,850,284633
6.634,187774,854,284619
6.638,187778,852,284633
6.643,187798,851,284629
6.648,187786,849,284629
6.653,187795,853,284627
6.658,187790,852,284624
6.663,187796,845,284631
6.668,187793,843,284629
6.673,187796,848,284613
6.678,187788,846,284649
6.683,187794,845,284650
6.688,187799,842,284638
6.693,187814,848,284635
6.698,187820,846,284678
6.703,187808,846,284651
6.708,187807,838,284671
6.713,187830,851,284697
6.718,187834,842,284689
6.723,187836,840,284701
6.728,187841,839,284690
6.733,187853,843,284718
