df_hash,22ZHK4.8GUL1J
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.KJ8S
person_label,V80
date_time_start,2025-11-03_15-40-52.460000_+03
date_time_start_unix,1762170052.46
date_time_end,2025-11-03_15-49-11.895000_+03
length_difference_noticed,no

time,ble_sample_counter_acc,ble_sample_amount_acc,ble_packet_counter_acc
5.601,75,75,0
6.283,150,75,1
7.112,225,75,2
7.697,300,75,3
8.625,375,75,4
9.208,450,75,5
10.086,525,75,6
10.711,600,75,7
11.597,675,75,8
12.182,750,75,9
13.109,825,75,10
13.645,900,75,11
14.571,975,75,12
15.351,1050,75,13
16.035,1125,75,14
16.715,1200,75,15
17.545,1275,75,16
18.135,1350,75,17
19.056,1425,75,18
19.641,1500,75,19
20.556,1575,75,20
21.104,1650,75,21
22.030,1725,75,22
22.615,1800,75,23
23.514,1875,75,24
24.126,1950,75,25
25.072,2025,75,26
25.881,2100,75,27
26.564,2175,75,28
27.100,2250,75,29
28.365,2325,75,30
28.660,2400,75,31
29.489,2475,75,32
30.074,2550,75,33
30.952,2625,75,34
31.590,2700,75,35
32.494,2775,75,36
33.048,2850,75,37
33.975,2925,75,38
34.559,3000,75,39
35.437,3075,75,40
36.311,3150,75,41
36.948,3225,75,42
37.533,3300,75,43
38.410,3375,75,44
38.995,3450,75,45
39.921,3525,75,46
40.507,3600,75,47
41.384,3675,75,48
42.018,3750,75,49
42.918,3825,75,50
43.480,3900,75,51
44.429,3975,75,52
44.992,4050,75,53
45.869,4125,75,54
46.479,4200,75,55
47.429,4275,75,56
47.973,4350,75,57
48.856,4425,75,58
49.429,4500,75,59
50.423,4575,75,60
51.183,4650,75,61
51.817,4725,75,62
52.451,4800,75,63
53.328,4875,75,64
53.916,4950,75,65
55.232,5025,75,66
55.425,5100,75,67
56.313,5175,75,68
56.936,5250,75,69
57.795,5325,75,70
58.398,5400,75,71
59.346,5475,75,72
59.861,5550,75,73
60.787,5625,75,74
61.372,5700,75,75
62.250,5775,75,76
62.844,5850,75,77
63.761,5925,75,78
64.395,6000,75,79
65.224,6075,75,80
65.830,6150,75,81
66.735,6225,75,82
67.320,6300,75,83
68.197,6375,75,84
68.831,6450,75,85
69.736,6525,75,86
70.293,6600,75,87
71.249,6675,75,88
71.805,6750,75,89
72.704,6825,75,90
73.309,6900,75,91
74.194,6975,75,92
74.779,7050,75,93
75.657,7125,75,94
76.272,7200,75,95
77.214,7275,75,96
77.803,7350,75,97
78.632,7425,75,98
79.264,7500,75,99
80.141,7575,75,100
80.726,7650,75,101
81.604,7725,75,102
82.238,7800,75,103
83.115,7875,75,104
83.700,7950,75,105
84.627,8025,75,106
85.260,8100,75,107
86.379,8175,75,108
86.674,8250,75,109
87.600,8325,75,110
88.185,8400,75,111
89.089,8475,75,112
89.696,8550,75,113
90.575,8625,75,114
91.159,8700,75,115
92.085,8775,75,116
92.670,8850,75,117
93.645,8925,75,118
94.133,9000,75,119
95.059,9075,75,120
95.664,9150,75,121
96.572,9225,75,122
97.350,9300,75,123
98.033,9375,75,124
98.620,9450,75,125
99.544,9525,75,126
100.129,9600,75,127
101.029,9675,75,128
101.594,9750,75,129
102.522,9825,75,130
103.103,9900,75,131
103.983,9975,75,132
104.566,10050,75,133
105.492,10125,75,134
106.077,10200,75,135
106.954,10275,75,136
107.592,10350,75,137
108.466,10425,75,138
109.096,10500,75,139
109.928,10575,75,140
110.562,10650,75,141
111.448,10725,75,142
112.024,10800,75,143
112.953,10875,75,144
113.535,10950,75,145
114.413,11025,75,146
115.047,11100,75,147
115.924,11175,75,148
116.509,11250,75,149
117.531,11325,75,150
118.023,11400,75,151
118.898,11475,75,152
119.483,11550,75,153
120.409,11625,75,154
120.995,11700,75,155
121.921,11775,75,156
122.520,11850,75,157
123.383,11925,75,158
124.022,12000,75,159
124.846,12075,75,160
125.480,12150,75,161
126.357,12225,75,162
126.943,12300,75,163
127.868,12375,75,164
128.453,12450,75,165
129.331,12525,75,166
129.916,12600,75,167
130.842,12675,75,168
131.428,12750,75,169
132.353,12825,75,170
132.940,12900,75,171
133.816,12975,75,172
134.402,13050,75,173
135.279,13125,75,174
135.864,13200,75,175
136.790,13275,75,176
137.380,13350,75,177
138.301,13425,75,178
138.886,13500,75,179
139.764,13575,75,180
140.403,13650,75,181
141.226,13725,75,182
141.864,13800,75,183
142.738,13875,75,184
143.371,13950,75,185
144.249,14025,75,186
144.834,14100,75,187
145.711,14175,75,188
146.296,14250,75,189
147.231,14325,75,190
147.808,14400,75,191
148.685,14475,75,192
149.386,14550,75,193
150.196,14625,75,194
150.804,14700,75,195
151.711,14775,75,196
152.301,14850,75,197
153.170,14925,75,198
153.805,15000,75,199
154.681,15075,75,200
155.315,15150,75,201
156.145,15225,75,202
156.729,15300,75,203
157.655,15375,75,204
158.244,15450,75,205
159.138,15525,75,206
159.816,15600,75,207
160.629,15675,75,208
161.217,15750,75,209
162.102,15825,75,210
162.725,15900,75,211
163.626,15975,75,212
164.188,16050,75,213
165.114,16125,75,214
165.699,16200,75,215
166.577,16275,75,216
167.162,16350,75,217
168.097,16425,75,218
168.673,16500,75,219
169.606,16575,75,220
170.188,16650,75,221
171.062,16725,75,222
171.647,16800,75,223
172.524,16875,75,224
173.207,16950,75,225
174.063,17025,75,226
174.620,17100,75,227
