df_hash,22ZHK4.2N6TLG
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.06LR
person_label,V87
date_time_start,2025-11-04_14-58-38.258000_+03
date_time_start_unix,1762253918.258
date_time_end,2025-11-04_15-07-26.934000_+03
length_difference_noticed,no

time,ppg_ir,ppg_ambient,ppg_red
15.238,177507,191,269243
15.243,177515,195,269249
15.248,177509,195,269241
15.253,177492,194,269265
15.258,177507,193,269240
15.263,177508,193,269230
15.268,177504,192,269207
15.273,177504,191,269215
15.278,177505,191,269228
15.283,177498,191,269230
15.288,177490,194,269228
15.293,177504,198,269202
15.298,177489,198,269206
15.303,177495,197,269184
15.308,177476,196,269183
15.313,177472,195,269186
15.318,177467,194,269163
15.323,177478,193,269153
15.327,177478,192,269166
15.332,177485,191,269162
15.337,177473,194,269151
15.342,177470,193,269145
15.347,177464,192,269112
15.352,177442,191,269107
15.357,177458,191,269100
15.362,177438,191,269100
15.367,177454,190,269090
15.372,177457,189,269078
15.377,177446,200,269059
15.382,177450,200,269069
15.387,177460,193,269085
15.392,177449,194,269090
15.397,177466,194,269094
15.402,177465,194,269097
15.407,177466,195,269098
15.412,177478,194,269092
15.417,177478,193,269091
15.422,177478,193,269103
15.427,177487,193,269106
15.432,177464,192,269109
15.437,177486,197,269115
15.442,177481,197,269128
15.447,177505,196,269137
15.452,177515,196,269111
15.457,177523,196,269145
15.462,177510,196,269131
15.467,177514,196,269150
15.471,177527,194,269156
15.476,177543,193,269149
15.481,177524,194,269145
15.486,177547,191,269167
15.491,177538,191,269177
15.496,177551,190,269176
15.501,177551,190,269192
15.506,177552,189,269181
15.511,177563,201,269197
15.516,177560,199,269223
15.521,177575,200,269191
15.526,177572,199,269186
15.531,177577,191,269208
15.536,177581,191,269212
15.541,177590,191,269230
15.546,177599,191,269211
15.551,177589,192,269217
15.556,177574,190,269221
15.561,177596,190,269192
15.566,177601,189,269231
15.571,177599,201,269228
15.576,177590,199,269228
