df_hash,22ZHK4.KA6GFR
318.777,36.500
319.749,36.531
320.673,36.562
321.507,36.562
322.725,36.562
323.460,36.562
324.584,36.531
325.555,36.531
326.531,36.531
327.549,36.500
328.786,36.531
329.719,36.438
330.580,36.406
331.549,36.406
332.532,36.438
333.499,36.438
334.624,36.438
335.548,36.406
336.721,36.406
337.650,36.406
338.476,36.406
339.603,36.500
340.620,36.531
341.590,36.500
342.526,36.500
343.680,36.500
344.574,36.500
345.595,36.500
346.572,36.500
347.594,36.531
348.526,36.500
349.544,36.469
350.619,36.469
351.612,36.500
352.520,36.531
353.557,36.500
354.519,36.500
355.592,36.531
356.587,36.531
357.547,36.531
358.518,36.438
359.740,36.469
360.494,36.438
361.590,36.438
362.569,36.375
363.544,36.406
364.517,36.375
365.662,36.375
366.860,36.406
367.739,36.344
368.523,36.438
369.495,36.438
370.763,36.500
371.931,36.500
372.563,36.531
373.540,36.500
374.519,36.531
375.489,36.531
376.630,36.469
377.645,36.562
378.716,36.562
379.546,36.594
380.517,36.562
381.599,36.531
382.561,36.531
383.536,36.562
384.594,36.562
385.487,36.562
386.613,36.625
387.583,36.625
388.656,36.625
389.544,36.625
390.538,36.656
391.631,36.656
392.656,36.688
393.582,36.719
394.557,36.719
395.532,36.719
396.508,36.781
397.580,36.750
398.556,36.719
399.531,36.719
400.506,36.719
401.501,36.719
402.899,36.719
403.481,36.688
404.574,36.688
405.559,36.656
406.799,36.594
407.495,36.594
408.553,36.594
409.577,36.562
410.557,36.531
411.528,36.531
412.750,36.531
413.478,36.562
414.552,36.562
415.542,36.594
416.505,36.625
417.674,36.656
418.598,36.656
419.581,36.656
420.549,36.688
421.526,36.656
422.501,36.656
423.478,36.656
424.602,36.656
425.523,36.688
426.547,36.688
427.533,36.656
428.646,36.594
429.622,36.594
430.664,36.594
431.522,36.594
432.599,36.594
433.480,36.594
434.595,36.594
435.568,36.562
436.544,36.531
437.572,36.531
438.494,36.625
439.616,36.625
440.618,36.656
441.566,36.656
442.541,36.625
443.666,36.625
444.659,36.594
445.711,36.594
446.550,36.625
447.617,36.594
448.490,36.562
449.612,36.562
450.595,36.562
451.855,36.594
452.587,36.625
453.514,36.625
454.635,36.625
455.632,36.656
456.537,36.625
457.561,36.656
458.682,36.688
459.685,36.656
460.733,36.625
461.559,36.594
462.682,36.594
463.557,36.594
464.485,36.594
465.606,36.562
466.631,36.594
467.703,36.594
468.607,36.594
469.508,36.594
470.635,36.594
471.604,36.625
472.580,36.594
473.555,36.625
474.541,36.625
475.505,36.625
476.664,36.625
477.605,36.625
478.626,36.594
479.504,36.562
480.528,36.625
481.600,36.625
482.878,36.625
483.560,36.625
484.546,36.625
485.845,36.625
486.624,36.625
487.652,36.625
488.574,36.656
489.557,36.688
490.524,36.625
491.506,36.625
492.620,36.625
493.631,36.688
494.620,36.688
495.554,36.688
496.473,36.688
497.648,36.688
498.595,36.688
499.793,36.625
500.667,36.656
501.504,36.656
502.667,36.625
503.593,36.625
504.593,36.500
505.997,36.531
506.522,36.594
507.648,36.594
508.616,36.594
509.590,36.625
510.577,36.625
511.540,36.625
512.662,36.625
513.591,36.562
514.644,36.688
515.580,36.688
516.663,36.625
517.641,36.625
518.622,36.625
519.586,36.625
520.561,36.625
521.546,36.625
522.512,36.656
523.490,36.688
524.608,36.719
525.605,36.688
526.559,36.719
527.485,36.656
528.513,36.750
529.874,36.750
530.703,36.750
531.532,36.750
532.524,36.781
533.998,36.781
534.641,36.750
535.588,36.750
536.554,36.750
537.825,36.812
538.651,36.750
539.711,36.750
540.604,36.719
541.577,36.750
542.647,36.656
543.577,36.656
544.600,36.688
545.575,36.688
546.618,36.688
547.526,36.656
548.575,36.656
549.625,36.656
550.603,36.688
551.597,36.656
552.794,36.750
553.523,36.719
554.695,36.688
555.669,36.688
556.603,36.688
557.570,36.562
558.545,36.562
559.671,36.594
560.613,36.594
561.670,36.594
562.641,36.594
563.522,36.594
564.640,36.594
565.615,36.625
566.608,36.625
567.715,36.719
568.564,36.750
569.469,36.719
570.502,36.719
571.617,36.719
572.615,36.719
573.660,36.688
574.539,36.719
575.611,36.719
576.735,36.750
577.710,36.750
578.537,36.750
579.538,36.781
580.638,36.750
581.609,36.719
582.584,36.719
583.514,36.875
584.534,36.875
585.656,36.844
586.632,36.781
587.627,36.812
588.630,36.781
589.572,36.844
590.756,36.875
591.753,36.906
592.580,36.875
593.603,36.750
594.533,36.750
595.654,36.781
596.626,36.750
597.604,36.750
598.577,36.750
599.552,36.719
600.527,36.688
601.527,36.656
602.480,36.656
603.641,36.656
604.574,36.688
605.549,36.688
606.561,36.719
607.719,36.688
608.621,36.688
609.596,36.688
610.585,36.656
611.602,36.656
612.623,36.719
613.691,36.750
614.623,36.719
615.545,36.688
616.525,36.688
617.641,36.719
618.617,36.719
619.596,36.750
620.571,36.812
621.551,36.812
622.671,36.844
623.741,36.781
624.565,36.844
625.686,36.812
626.860,36.844
627.883,36.812
628.617,36.812
629.587,36.812
630.611,36.812
631.839,36.812
632.659,36.750
633.491,36.781
634.610,36.750
635.584,36.750
636.903,36.688
637.535,36.688
638.613,36.719
639.731,36.688
640.562,36.688
641.682,36.688
642.515,36.719
643.681,36.719
644.658,36.688
645.580,36.688
646.572,36.750
647.530,36.781
648.651,36.750
649.626,36.750
650.602,36.750
651.582,36.750
652.552,36.844
653.534,36.844
654.613,36.844
655.575,36.875
656.550,36.844
657.525,36.812
658.893,36.844
659.622,36.812
660.548,36.844
661.572,36.844
662.595,36.719
663.560,36.688
664.644,36.719
665.619,36.719
666.603,36.750
667.564,36.750
668.545,36.781
669.912,36.781
670.746,36.812
671.864,36.781
672.835,36.812
673.526,36.844
674.688,36.812
675.614,36.844
676.594,36.812
677.618,36.812
678.542,36.812
679.541,36.812
680.636,36.812
681.612,36.844
682.610,36.812
683.564,36.812
684.537,36.812
685.658,36.781
686.585,36.812
687.560,36.781
688.535,36.781
689.515,36.781
690.635,36.750
691.628,36.781
692.894,36.875
693.609,36.875
694.681,36.875
695.654,36.844
696.639,36.844
697.614,36.844
698.584,36.844
699.554,36.844
700.529,36.844
701.671,36.812
702.575,36.750
703.602,36.719
704.576,36.750
705.527,36.750
706.624,36.750
707.599,36.750
708.595,36.750
709.550,36.750
710.524,36.750
711.652,36.719
712.621,36.719
713.597,36.719
714.573,36.719
715.846,36.719
716.521,36.719
717.618,36.750
718.618,36.750
719.593,36.750
720.559,36.719
721.790,36.750
722.617,36.750
723.542,36.781
724.576,36.781
725.541,36.781
726.516,36.781
727.643,36.750
728.640,36.719
729.592,36.719
730.563,36.719
731.541,36.688
732.669,36.719
733.635,36.750
734.663,36.750
735.685,36.719
736.561,36.688
737.638,36.688
738.608,36.719
739.583,36.719
740.558,36.750
741.533,36.750
742.509,36.719
743.487,36.719
744.607,36.688
745.580,36.750
746.587,36.781
747.530,36.781
748.652,36.844
749.628,36.906
750.605,36.875
751.577,36.812
752.795,36.781
753.484,36.812
754.600,36.844
755.575,36.844
756.574,36.844
757.525,36.844
758.647,36.781
759.621,36.719
760.699,36.719
761.643,36.750
762.552,36.781
763.527,36.750
764.595,36.750
765.595,36.750
766.840,36.750
767.520,36.750
768.647,36.750
769.617,36.719
770.592,36.719
771.768,36.750
772.542,36.750
773.522,36.750
774.639,36.750
775.614,36.750
776.621,36.750
777.613,36.719
778.539,36.750
779.772,36.781
780.662,36.812
781.711,36.812
782.542,36.812
783.520,36.781
784.487,36.750
785.614,36.719
786.681,36.719
787.607,36.750
788.534,36.750
789.557,36.750
790.633,36.719
791.640,36.688
792.581,36.656
793.585,36.656
794.680,36.656
795.652,36.688
796.604,36.719
797.849,36.688
798.552,36.688
799.653,36.688
800.648,36.688
801.608,36.719
802.622,36.750
803.570,36.781
804.542,36.781
805.766,36.781
806.626,36.750
807.549,36.781
808.573,36.688
809.548,36.656
811.062,36.688
811.595,36.688
812.571,36.656
813.551,36.656
814.669,36.656
815.594,36.656
816.766,36.625
817.592,36.625
818.567,36.719
819.543,36.750
820.524,36.781
821.639,36.781
822.760,36.719
823.542,36.719
