df_hash,22ZHK4.KA6GFR
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.L5GC
person_label,V154
date_time_start,2026-06-08_19-14-06.709000_+03
date_time_start_unix,1780928046.709
date_time_end,2026-06-08_19-27-56.057000_+03
length_difference_noticed,no

time,acc_mag
206.445,1.030
206.475,1.028
206.505,1.029
206.535,1.027
206.565,1.025
206.595,1.024
206.625,1.021
206.655,1.023
206.685,1.019
206.715,1.024
206.745,1.025
206.775,1.021
206.805,1.023
206.835,1.023
206.865,1.025
206.895,1.025
206.925,1.023
206.955,1.023
206.985,1.024
207.015,1.025
207.045,1.021
207.075,1.027
207.105,1.025
207.135,1.024
207.165,1.024
207.195,1.021
207.225,1.022
207.255,1.019
207.285,1.022
207.315,1.026
207.345,1.026
207.375,1.026
207.405,1.023
207.435,1.026
207.465,1.027
207.495,1.024
207.525,1.024
207.555,1.022
207.585,1.028
207.615,1.023
207.645,1.020
207.675,1.022
207.705,1.027
207.735,1.025
207.765,1.023
207.795,1.027
207.825,1.028
207.855,1.028
207.885,1.023
207.915,1.023
207.945,1.027
207.975,1.025
208.005,1.026
208.035,1.023
208.065,1.022
208.095,1.023
208.125,1.025
208.155,1.023
208.185,1.026
208.215,1.021
208.245,1.021
208.275,1.019
208.305,1.029
208.335,1.030
208.365,1.021
208.395,1.027
208.425,1.027
208.455,1.027
208.485,1.021
208.515,1.023
208.545,1.028
208.575,1.022
208.605,1.023
208.635,1.022
208.665,1.022
208.695,1.023
208.725,1.025
208.755,1.024
208.785,1.024
208.815,1.026
208.845,1.024
208.875,1.024
208.905,1.026
208.935,1.028
208.965,1.025
208.995,1.026
209.025,1.023
209.055,1.023
209.085,1.025
209.115,1.023
209.145,1.023
209.175,1.025
209.205,1.022
209.235,1.019
209.265,1.024
209.295,1.025
209.325,1.023
209.355,1.024
209.385,1.023
209.415,1.029
209.445,1.025
209.475,1.020
209.505,1.021
209.535,1.026
209.565,1.033
209.595,1.025
209.625,1.023
209.655,1.022
209.685,1.025
209.715,1.022
209.745,1.025
209.775,1.022
209.805,1.026
209.835,1.024
209.865,1.024
209.895,1.025
209.925,1.022
209.955,1.028
209.985,1.026
210.015,1.025
210.045,1.022
210.075,1.026
210.105,1.020
210.135,1.020
210.165,1.028
210.195,1.027
210.225,1.024
210.255,1.026
210.285,1.024
210.315,1.028
210.345,1.024
210.375,1.026
210.405,1.023
210.435,1.027
210.465,1.022
210.495,1.020
210.525,1.022
210.555,1.020
210.585,1.021
210.615,1.022
210.645,1.024
210.675,1.028
210.705,1.021
210.735,1.023
210.765,1.024
210.795,1.032
210.825,1.029
210.855,1.024
210.885,1.024
210.915,1.022
210.945,1.022
210.975,1.021
211.005,1.023
211.035,1.028
211.065,1.023
211.095,1.025
211.125,1.021
211.155,1.022
211.185,1.024
211.215,0.975
211.245,1.021
211.275,1.023
211.305,1.024
211.335,1.021
211.365,1.021
211.395,1.027
211.425,1.028
211.455,1.027
211.485,1.022
211.515,1.025
211.545,1.023
211.575,1.023
211.605,1.023
211.635,1.021
211.665,1.025
211.695,1.025
211.725,1.022
211.755,1.023
211.785,1.028
211.815,1.027
211.845,1.027
211.875,1.025
211.905,1.022
211.935,1.025
211.965,1.025
211.995,1.022
212.025,1.022
212.055,1.025
212.085,1.025
212.115,1.022
212.145,1.022
212.175,1.025
212.205,1.025
212.235,1.021
212.265,1.025
212.295,1.027
212.325,1.025
212.355,1.023
212.385,1.025
212.415,1.023
212.445,1.026
212.475,1.023
212.505,1.021
212.535,1.022
212.565,1.024
212.595,1.025
212.625,1.026
212.655,1.024
212.685,1.023
212.715,1.031
212.745,1.026
212.775,1.024
212.805,1.025
212.835,1.022
212.865,1.026
212.895,1.024
212.925,1.023
212.955,1.025
212.985,1.023
213.015,1.028
213.045,1.022
213.075,1.022
213.105,1.024
213.135,1.023
213.165,1.021
213.195,1.027
213.225,1.025
213.255,1.025
213.285,1.025
213.315,1.023
213.345,1.022
213.375,1.029
213.405,1.022
213.435,1.023
213.465,1.022
213.495,1.026
213.525,1.025
213.555,1.023
213.585,1.027
213.615,1.025
213.645,1.027
213.675,1.027
213.705,1.025
213.735,1.028
213.765,1.025
213.795,1.025
213.825,1.023
213.855,1.023
213.885,1.021
213.915,1.026
213.945,1.021
213.975,1.021
214.005,1.027
214.035,1.027
214.065,1.023
214.095,1.025
214.125,1.025
214.155,1.022
214.185,1.022
214.215,1.021
214.245,1.022
214.275,1.025
214.305,1.025
214.335,1.025
214.365,1.022
214.395,1.021
214.425,1.023
214.455,1.023
214.485,1.021
214.515,1.022
214.545,1.022
214.575,1.023
214.605,1.021
214.635,1.027
214.665,1.032
214.695,1.027
214.725,1.020
214.755,1.022
214.785,1.025
214.815,1.025
214.845,1.020
214.875,1.022
214.905,1.024
214.935,1.024
214.965,1.021
214.995,1.024
215.025,1.027
215.055,1.024
215.085,1.024
215.115,1.023
215.145,1.022
215.175,1.024
215.205,1.026
215.235,1.019
215.265,1.029
215.295,1.028
215.325,1.027
215.355,1.022
215.385,1.023
215.415,1.024
215.445,1.024
215.475,1.021
215.505,1.022
215.535,1.025
215.565,1.021
215.595,1.022
215.625,1.022
215.655,1.023
215.685,1.020
215.715,1.026
215.745,1.025
215.775,1.024
215.805,1.028
215.835,1.025
215.865,1.019
215.895,1.029
215.925,1.030
215.955,1.025
215.985,1.022
216.015,1.026
216.045,1.020
216.075,1.021
216.105,1.021
216.135,1.026
216.165,1.028
216.195,1.021
216.225,1.022
216.255,1.028
216.285,1.021
216.315,1.024
216.345,1.024
216.375,1.023
216.405,1.020
216.435,1.025
216.465,1.024
216.495,1.021
216.525,1.028
216.555,1.028
216.585,1.022
216.615,1.021
216.645,1.026
216.675,1.024
216.705,1.024
216.735,1.021
216.765,1.021
216.795,1.025
216.825,1.024
216.855,1.035
216.885,1.024
216.915,1.024
216.945,1.027
216.975,1.027
217.005,1.027
217.035,1.021
217.065,1.024
217.095,1.021
217.125,1.022
217.155,1.027
217.185,1.027
217.215,1.025
217.245,1.024
217.275,1.024
217.305,1.022
217.335,1.021
217.365,1.019
217.395,1.023
217.425,1.021
217.455,1.022
217.485,1.024
217.515,1.025
217.545,1.024
217.575,1.026
217.605,1.024
217.635,1.023
217.665,1.023
217.695,1.024
217.725,1.021
217.755,1.019
217.785,1.027
217.815,1.034
217.845,1.026
217.875,1.025
217.905,1.024
217.935,1.025
217.965,1.025
217.995,1.025
218.025,1.024
218.055,1.024
218.085,1.022
218.115,1.025
218.145,1.024
218.175,1.022
218.205,1.025
218.235,1.027
218.265,1.023
218.295,1.022
218.325,1.021
218.355,1.021
218.385,1.030
218.415,1.027
218.445,1.022
218.475,1.022
218.505,1.024
218.535,1.024
218.565,1.025
218.595,1.022
218.625,1.021
218.655,1.024
218.685,1.027
218.715,1.026
218.745,1.024
218.775,1.025
218.805,1.024
218.835,1.025
218.865,1.027
218.895,1.025
218.925,1.026
218.955,1.017
218.985,1.029
219.015,1.028
219.045,1.021
219.075,1.021
219.105,1.022
219.135,1.025
219.165,1.022
219.195,1.025
219.225,1.022
219.255,1.025
219.285,1.026
219.315,1.025
219.345,1.024
219.375,1.021
219.405,1.024
219.435,1.023
219.465,1.024
219.495,1.024
219.525,1.022
219.555,1.024
219.585,1.022
219.615,1.029
219.645,1.030
219.675,1.021
219.705,1.024
219.735,1.022
219.765,1.024
219.795,1.021
219.825,1.022
219.855,1.026
219.885,1.031
219.915,1.025
219.945,1.025
219.975,1.024
220.005,1.024
220.035,1.022
220.065,1.024
220.095,1.025
220.125,1.022
220.155,1.025
220.185,1.020
220.215,1.021
220.245,1.026
220.275,1.026
220.305,1.024
220.335,1.028
220.365,1.029
220.395,1.024
220.425,1.021
220.455,1.024
220.485,1.021
220.515,1.027
220.545,1.025
220.575,1.024
220.605,1.025
220.635,1.025
220.665,1.022
220.695,1.021
220.725,1.026
220.755,1.023
220.785,1.027
220.815,1.024
220.845,1.024
220.875,1.021
220.905,1.025
220.935,1.023
220.965,1.021
220.995,1.024
221.025,1.021
221.055,1.029
221.085,1.024
221.115,1.025
221.145,1.026
221.175,1.024
221.205,1.021
221.235,1.026
221.265,1.026
221.295,1.024
221.325,1.023
221.355,1.024
221.385,1.024
221.415,1.024
221.445,1.030
221.475,1.024
221.505,1.024
221.535,1.027
221.565,1.028
221.595,1.023
221.625,1.025
221.655,1.022
221.685,1.021
221.715,1.027
221.745,1.025
221.775,1.025
221.805,1.025
221.835,1.024
221.865,1.028
221.895,1.022
221.925,1.022
221.955,1.024
221.985,1.024
222.015,1.026
222.045,1.023
222.075,1.025
222.105,1.025
222.135,1.024
222.165,1.027
222.195,1.019
222.225,1.028
222.255,1.029
222.285,1.024
222.315,1.022
222.345,1.025
222.375,1.022
222.405,1.021
222.435,1.020
222.465,1.025
222.495,1.029
222.525,1.025
222.555,1.025
222.585,1.025
222.615,1.023
222.645,1.022
222.675,1.024
222.705,1.021
222.735,1.025
222.765,1.024
222.795,1.025
222.825,1.028
222.855,1.021
222.885,1.020
222.915,1.029
222.945,1.029
222.975,1.023
223.005,1.024
223.035,1.028
223.065,1.024
223.095,1.019
223.125,1.024
223.155,1.025
223.185,1.028
223.215,1.028
223.245,1.025
223.275,1.025
223.305,1.025
223.335,1.027
223.365,1.025
223.395,1.026
223.425,1.024
223.455,1.022
223.485,1.024
223.515,1.025
223.545,1.017
223.575,1.020
223.605,1.031
223.635,1.028
223.665,1.021
223.695,1.026
223.725,1.026
223.755,1.022
223.785,1.024
223.815,1.023
223.845,1.022
223.875,1.024
223.905,1.027
223.935,1.022
223.965,1.024
223.995,1.024
224.025,1.027
224.055,1.030
224.085,1.021
224.115,1.021
224.145,1.027
224.175,1.023
224.205,1.024
224.235,1.024
224.265,1.026
224.295,1.024
224.325,1.021
224.355,1.021
224.385,1.027
224.415,1.024
224.445,1.019
224.475,1.021
224.505,1.025
224.535,1.024
224.565,1.024
224.595,1.022
224.625,1.022
224.655,1.024
224.685,1.024
224.715,1.024
224.745,1.024
224.775,1.024
224.805,1.022
224.835,1.022
224.865,1.021
224.895,1.025
224.925,1.027
224.955,1.022
224.985,1.025
225.015,1.025
225.045,1.024
225.075,1.022
225.105,1.022
225.135,1.024
225.165,1.024
225.195,1.023
225.225,1.025
225.255,1.025
225.285,1.022
225.315,1.028
225.345,1.025
225.375,1.022
225.405,1.023
225.435,1.022
225.465,1.025
225.495,1.020
225.525,1.030
225.555,1.031
225.585,1.021
225.615,1.021
225.645,1.024
225.675,1.022
225.705,1.021
225.735,1.021
225.765,1.022
225.795,1.022
225.825,1.024
225.855,1.027
225.885,1.024
225.915,1.024
225.945,1.024
225.975,1.028
226.005,1.025
226.035,1.022
226.065,1.027
226.095,1.024
226.125,1.022
226.155,1.025
226.185,1.021
226.215,1.021
226.245,1.027
226.275,1.025
226.305,1.022
226.335,1.022
226.365,1.024
226.395,1.025
226.425,1.021
226.455,1.022
226.485,1.025
226.515,1.025
226.545,1.030
226.575,1.025
226.605,1.026
226.635,1.027
226.665,1.028
226.695,1.024
226.725,1.021
226.755,1.025
226.785,1.028
226.815,1.023
226.845,1.024
226.875,1.022
226.905,1.021
226.935,1.021
226.965,1.024
226.995,1.027
227.025,1.024
227.055,1.027
227.085,1.026
227.115,1.024
227.145,1.025
227.175,1.023
227.205,1.023
227.235,1.022
227.265,1.025
227.295,1.023
227.325,1.022
227.355,1.021
227.385,1.029
227.415,1.024
227.445,1.025
227.475,1.024
227.505,1.026
227.535,1.025
227.565,1.021
227.595,1.024
227.625,1.025
227.655,1.025
227.685,1.024
227.715,1.025
227.745,1.022
227.775,1.024
227.805,1.027
227.835,1.025
227.865,1.024
227.895,1.024
227.925,1.023
227.955,1.024
227.985,1.028
228.015,1.027
228.045,1.024
228.075,1.022
228.105,1.025
228.135,1.022
228.165,1.022
228.195,1.024
228.225,1.024
228.255,1.025
228.285,1.024
228.315,1.022
228.345,1.025
228.375,1.025
228.405,1.027
228.435,1.025
228.465,1.022
228.495,1.025
228.525,1.024
228.555,1.019
228.585,1.026
228.615,1.027
228.645,1.024
228.675,1.025
228.705,1.024
228.735,1.024
228.765,1.027
228.795,1.025
228.825,1.022
228.855,1.027
228.885,1.025
228.915,1.025
228.945,1.024
228.975,1.026
229.005,1.027
229.035,1.024
229.065,1.024
229.095,1.028
229.125,1.028
229.155,1.019
229.185,1.024
229.215,1.025
229.245,1.024
229.275,1.024
229.305,1.024
229.335,1.025
229.365,1.022
229.395,1.021
229.425,1.025
229.455,1.025
229.485,1.026
229.515,1.025
229.545,1.024
229.575,1.025
229.605,1.024
229.635,1.025
229.665,1.025
229.695,1.025
229.725,1.024
229.755,1.024
229.785,1.021
229.815,1.028
229.845,1.025
229.875,1.026
229.905,1.024
229.935,1.024
229.965,1.027
229.995,1.025
230.025,1.024
230.055,1.025
230.085,1.025
230.115,1.025
230.145,1.025
230.175,1.027
230.205,1.027
230.235,1.024
230.265,1.024
230.295,1.022
230.325,1.024
230.355,1.027
230.385,1.028
230.415,1.021
230.445,1.020
230.475,1.031
230.505,1.027
230.535,1.021
230.565,1.027
230.595,1.024
230.625,1.024
230.655,1.024
230.685,1.021
230.715,1.025
230.745,1.027
230.775,1.027
230.805,1.025
230.835,1.028
230.865,1.027
230.895,1.025
230.925,1.021
230.955,1.024
230.985,1.030
231.015,1.026
231.045,1.021
231.075,1.023
231.105,1.030
231.135,1.028
231.165,1.023
231.195,1.024
231.225,1.021
231.255,1.025
231.285,1.021
231.315,1.021
231.345,1.021
231.375,1.023
231.405,1.026
231.435,1.025
231.465,1.024
231.495,1.026
231.525,1.026
231.555,1.026
231.585,1.026
231.615,1.030
231.645,1.024
231.675,1.019
231.705,1.024
231.735,1.027
231.765,1.024
231.795,1.024
231.825,1.023
231.855,1.022
231.885,1.024
231.915,1.023
231.945,1.024
231.975,1.022
232.005,1.024
232.035,1.025
232.065,1.024
232.095,1.024
232.125,1.024
232.155,1.027
232.185,1.026
232.215,1.021
232.245,1.024
232.275,1.024
232.305,1.021
232.335,1.025
232.365,1.031
232.395,1.027
232.425,1.024
232.455,1.026
232.485,1.026
232.515,1.021
232.545,1.021
232.575,1.022
232.605,1.025
232.635,1.025
232.665,1.025
232.695,1.025
232.725,1.024
232.755,1.025
232.785,1.025
232.815,1.023
232.845,1.023
232.875,1.022
232.905,1.024
232.935,1.018
232.965,1.025
232.995,1.033
233.025,1.025
233.055,1.021
233.085,1.022
233.115,1.021
233.145,1.022
233.175,1.024
233.205,1.024
233.235,1.030
233.265,1.025
233.295,1.025
233.325,1.024
233.355,1.024
233.385,1.023
233.415,1.024
233.445,1.024
233.475,1.022
233.505,1.024
233.535,1.025
233.565,1.019
233.595,1.025
233.625,1.027
233.655,1.023
233.685,1.022
233.715,1.024
233.745,1.025
233.775,1.021
233.805,1.028
233.835,1.029
233.865,1.030
233.895,1.025
233.925,1.024
233.955,1.024
233.985,1.023
234.015,1.024
234.045,1.024
234.075,1.023
234.105,1.025
234.135,1.025
234.165,1.024
234.195,1.021
234.225,1.028
234.255,1.024
234.285,1.024
234.315,1.026
234.345,1.021
234.375,1.021
234.405,1.021
234.435,1.023
234.465,1.024
234.495,1.027
234.525,1.024
234.555,1.023
234.585,1.026
234.615,1.024
234.645,1.025
234.675,1.023
234.705,1.021
234.735,1.023
234.765,1.026
234.795,1.021
234.825,1.023
234.855,1.029
234.885,1.029
234.915,1.023
234.945,1.024
234.975,1.026
235.005,1.023
235.035,1.023
235.065,1.021
235.095,1.026
235.125,1.027
235.155,1.024
235.185,1.024
235.215,1.021
235.245,1.024
235.275,1.026
235.305,1.023
235.335,1.023
235.365,1.023
235.395,1.022
235.425,1.021
235.455,1.029
235.485,1.030
235.515,1.024
235.545,1.027
235.575,1.023
235.605,1.022
235.635,1.022
235.665,1.020
235.695,1.021
235.725,1.024
235.755,1.021
235.785,1.025
235.815,1.022
235.845,1.025
235.875,1.028
235.905,1.022
235.935,1.024
235.965,1.028
235.995,1.024
236.025,1.024
236.055,1.026
236.085,1.031
236.115,1.030
236.145,1.023
236.175,1.023
236.205,1.023
236.235,1.024
236.265,1.025
236.295,1.022
236.325,1.021
236.355,1.027
236.385,1.024
236.415,1.024
236.445,1.025
236.475,1.023
236.505,1.025
236.535,1.024
236.565,1.024
236.595,1.026
236.625,1.021
236.655,1.024
236.685,1.021
236.715,1.030
236.745,1.030
236.775,1.021
236.805,1.023
236.835,1.021
236.865,1.024
236.895,1.022
236.925,1.022
236.955,1.025
236.985,1.024
237.015,1.023
237.045,1.027
237.075,1.026
237.105,1.027
237.135,1.027
237.165,1.025
237.195,1.024
237.225,1.023
237.255,1.027
237.285,1.027
237.315,1.020
237.345,1.020
237.375,1.031
237.405,1.024
237.435,1.021
237.465,1.024
237.495,1.024
237.525,1.025
237.555,1.023
237.585,1.021
237.615,1.027
237.645,1.027
237.675,1.025
237.705,1.026
237.735,1.024
237.765,1.024
237.795,1.026
237.825,1.027
237.855,1.024
237.885,1.027
237.915,1.024
237.945,1.021
237.975,1.024
238.005,1.028
238.035,1.024
238.065,1.023
238.095,1.023
238.125,1.024
238.155,1.024
238.185,1.023
238.215,1.025
238.245,1.024
238.275,1.029
238.305,1.024
238.335,1.027
238.365,1.023
238.395,1.021
238.425,1.026
238.455,1.024
238.485,1.023
238.515,1.022
238.545,1.026
238.575,1.021
238.605,1.021
238.635,1.026
238.665,1.029
238.695,1.023
238.725,1.021
238.755,1.022
238.785,1.025
238.815,1.021
238.845,1.019
238.875,1.025
238.905,1.025
238.935,1.026
238.965,1.026
238.995,1.023
239.025,1.021
239.055,1.021
239.085,1.026
239.115,1.020
239.145,1.024
239.175,1.024
239.205,1.022
239.235,1.023
239.265,1.030
239.295,1.029
239.325,1.024
239.355,1.021
239.385,1.023
239.415,1.024
239.445,1.023
239.475,1.023
239.505,1.024
239.535,1.023
239.565,1.027
239.595,1.023
239.625,1.021
239.655,1.025
239.685,1.023
239.715,1.029
239.745,1.024
239.775,1.024
239.805,1.024
239.835,1.027
239.865,1.018
239.895,1.030
239.925,1.028
239.955,1.023
239.985,1.023
240.015,1.026
240.045,1.027
240.075,1.023
240.105,1.026
240.135,1.023
240.165,1.026
240.195,1.027
240.225,1.023
240.255,1.026
240.285,1.024
240.315,1.024
240.345,1.024
240.375,1.023
240.405,1.024
240.435,1.030
240.465,1.024
240.495,1.018
240.525,1.027
240.555,1.030
240.585,1.026
240.615,1.024
240.645,1.024
240.675,1.025
240.705,1.021
240.735,1.024
240.765,1.025
240.795,1.024
240.825,1.024
240.855,1.023
240.885,1.024
240.915,1.021
240.945,1.026
240.975,1.023
241.005,1.027
241.035,1.024
241.065,1.026
241.095,1.022
241.125,1.021
241.155,1.024
241.185,1.026
241.215,1.023
241.245,1.024
241.275,1.024
241.305,1.024
241.335,1.024
241.365,1.021
241.395,1.024
241.425,1.024
241.455,1.026
241.485,1.026
241.515,1.021
241.545,1.026
241.575,1.024
241.605,1.026
241.635,1.025
241.665,1.023
241.695,1.024
241.725,1.026
241.755,1.021
241.785,1.026
241.815,1.027
241.845,1.026
241.875,1.023
241.905,1.023
241.935,1.021
241.965,1.023
241.995,1.021
242.025,1.027
242.055,1.025
242.085,1.027
242.115,1.023
242.145,1.021
242.175,1.024
242.205,1.027
242.235,1.021
242.265,1.023
242.295,1.024
242.325,1.023
242.355,1.018
242.385,1.027
242.415,1.026
242.445,1.019
242.475,1.026
242.505,1.024
242.535,1.026
242.565,1.021
242.595,1.023
242.625,1.026
242.655,1.029
242.685,1.026
242.715,1.023
242.745,1.026
242.775,1.026
242.805,1.027
242.835,1.024
242.865,1.026
242.895,1.027
242.925,1.027
242.955,1.019
242.985,1.027
243.015,1.030
243.045,1.028
243.075,1.021
243.105,1.024
243.135,1.022
243.165,1.021
243.195,1.020
243.225,1.021
243.255,1.024
243.285,1.023
243.315,1.027
243.345,1.027
243.375,1.021
243.405,1.029
243.435,1.031
243.465,1.025
243.495,1.023
243.525,1.021
243.555,1.021
243.585,1.021
243.615,1.030
243.645,1.029
243.675,1.022
243.705,1.024
243.735,1.026
243.765,1.026
243.795,1.023
243.825,1.023
243.855,1.024
243.885,1.021
243.915,1.026
243.945,1.024
243.975,1.023
244.005,1.023
244.035,1.025
244.065,1.026
244.095,1.022
244.125,1.023
244.155,1.024
244.185,1.021
244.215,1.022
244.245,1.027
244.275,1.027
244.305,1.024
244.335,1.024
244.365,1.021
244.395,1.021
244.425,1.024
244.455,1.026
244.485,1.023
244.515,1.024
244.545,1.026
244.575,1.022
244.605,1.024
244.635,1.002
244.665,1.025
244.695,1.026
244.725,1.025
244.755,1.029
244.785,1.028
244.815,1.026
244.845,1.021
244.875,1.026
244.905,1.024
244.935,1.023
244.965,1.024
244.995,1.019
245.025,1.021
245.055,1.020
245.085,1.021
245.115,1.027
245.145,1.026
245.175,0.997
245.205,1.022
245.235,1.024
245.265,1.025
245.295,1.025
245.325,1.022
245.355,1.021
245.385,1.021
245.415,1.025
245.445,1.026
245.475,1.023
245.505,1.026
245.535,1.023
245.565,1.022
245.595,1.023
245.625,1.026
245.655,1.023
245.685,1.019
245.715,1.021
245.745,1.023
245.775,1.024
245.805,1.021
245.835,1.024
245.865,1.023
245.895,1.027
245.925,1.026
245.955,1.023
245.985,1.026
246.015,1.026
246.045,1.029
246.075,1.024
246.105,1.023
246.135,1.021
246.165,1.024
246.195,1.025
246.225,1.020
246.255,1.023
246.285,1.023
246.315,1.023
246.345,1.021
246.375,1.023
246.405,1.027
246.435,1.022
246.465,1.021
246.495,1.021
246.525,1.026
246.555,1.025
246.585,1.023
246.615,1.022
246.645,1.023
246.675,1.024
246.705,1.027
246.735,1.021
246.765,1.021
246.795,1.017
246.825,1.029
246.855,1.023
246.885,1.019
246.915,1.026
246.945,1.022
246.975,1.023
247.005,1.021
247.035,1.020
247.065,1.025
247.095,1.028
247.125,1.025
247.155,1.025
247.185,1.021
247.215,1.019
247.245,1.021
247.275,1.025
247.305,1.021
247.335,1.021
247.365,1.024
247.395,1.026
247.425,1.021
247.455,1.021
247.485,1.028
247.515,1.023
247.545,1.021
247.575,1.023
247.605,1.026
247.635,1.021
247.665,1.021
247.695,1.021
247.725,1.019
247.755,1.024
247.785,1.021
247.815,1.022
247.845,1.023
247.875,1.023
247.905,1.026
247.935,1.023
247.965,1.021
247.995,1.026
248.025,1.024
248.055,1.021
248.085,1.018
248.115,1.026
248.145,1.022
248.175,1.017
248.205,1.021
248.235,1.024
248.265,1.025
248.295,1.024
248.325,1.021
248.355,1.021
248.385,1.023
248.415,1.021
248.445,1.020
248.475,1.021
248.505,1.021
248.535,1.022
248.565,1.022
248.595,1.022
248.625,1.027
248.655,1.021
248.685,1.021
248.715,1.024
248.745,1.021
248.775,1.027
248.805,1.023
248.835,1.021
248.865,1.021
248.895,1.018
248.925,1.016
248.955,1.021
248.985,1.021
249.015,1.023
249.045,1.021
249.075,1.021
249.105,1.021
249.135,1.024
249.165,1.028
249.195,1.022
249.225,1.023
249.255,1.021
249.285,1.022
249.315,1.019
249.345,1.027
249.375,1.023
249.405,1.020
249.435,1.022
249.465,1.022
249.495,1.021
249.525,1.021
249.555,1.021
249.585,1.025
249.615,1.025
249.645,1.021
249.675,1.019
249.705,1.022
249.735,1.025
249.765,1.024
249.795,1.023
249.825,1.022
249.855,1.021
249.885,1.019
249.915,1.016
249.945,1.024
249.975,1.027
250.005,1.021
250.035,1.023
250.065,1.023
250.095,1.021
250.125,1.021
250.155,1.021
250.185,1.024
250.215,1.027
250.245,1.020
250.275,1.019
250.305,1.020
250.335,1.021
250.365,1.023
250.395,1.019
250.425,1.020
250.455,1.021
250.485,1.020
250.515,1.019
250.545,1.026
250.575,1.024
250.605,1.021
250.635,1.023
250.665,1.023
250.695,1.019
250.725,1.021
250.755,1.021
250.785,1.018
250.815,1.023
250.845,1.025
250.875,1.021
250.905,1.022
250.935,1.022
250.965,1.024
250.995,1.021
251.025,1.021
251.055,1.022
251.085,1.023
251.115,1.019
251.145,1.027
251.175,1.024
251.205,1.021
251.235,1.022
251.265,1.021
251.295,1.023
251.325,1.020
251.355,1.021
251.385,1.021
251.415,1.023
251.445,1.024
251.475,1.023
251.505,1.021
251.535,1.024
251.565,1.027
251.595,1.021
251.625,1.019
251.655,1.025
251.685,1.024
251.715,1.020
251.745,1.025
251.775,1.024
251.805,1.020
251.835,1.024
251.865,1.023
251.895,1.021
251.925,1.022
251.955,1.021
251.985,1.021
252.015,1.021
252.045,1.021
252.075,1.024
252.105,1.022
252.135,1.023
252.165,1.022
252.195,1.024
252.225,1.022
252.255,1.025
252.285,1.022
252.315,1.021
252.345,1.020
252.375,1.026
252.405,1.026
252.435,1.020
252.465,1.022
252.495,1.025
252.525,1.022
252.555,1.021
252.585,1.022
252.615,1.020
252.645,1.025
252.675,1.023
252.705,1.024
252.735,1.021
252.765,1.022
252.795,1.022
252.825,1.025
252.855,1.023
252.885,1.022
252.915,1.022
252.945,1.021
252.975,1.021
253.005,1.025
253.035,1.026
253.065,1.021
253.095,1.022
253.125,1.025
253.155,1.021
253.185,1.021
253.215,1.020
253.245,1.026
253.275,1.022
253.305,1.023
253.335,1.023
253.365,1.022
253.395,1.023
253.425,1.020
253.455,1.023
253.485,1.023
253.515,1.022
253.545,1.028
253.575,1.022
253.605,1.017
253.635,1.018
253.665,1.028
253.695,1.026
253.725,1.019
253.755,1.025
253.785,1.020
253.815,1.022
253.845,1.020
253.875,1.022
253.905,1.025
253.935,1.028
253.965,1.025
253.995,1.021
254.025,1.021
254.055,1.021
254.085,1.023
254.115,1.021
254.145,1.022
254.175,1.026
254.205,1.022
254.235,1.020
254.265,1.019
254.295,1.026
254.325,1.025
254.355,1.022
254.385,1.021
254.415,1.021
254.445,1.023
254.475,1.021
254.505,1.021
254.535,1.023
254.565,1.026
254.595,1.024
254.625,1.021
254.655,1.026
254.685,1.022
254.715,1.021
254.745,1.023
254.775,1.021
254.805,1.023
254.835,1.021
254.865,1.021
254.895,1.021
254.925,1.024
254.955,1.025
254.985,1.021
255.015,1.021
255.045,1.020
255.075,1.022
255.105,1.021
255.135,1.020
255.165,1.025
255.195,1.022
255.225,1.022
255.255,1.022
255.285,1.023
255.315,1.022
255.345,1.023
255.375,1.025
255.405,1.022
255.435,1.025
255.465,1.024
255.495,1.021
255.525,1.024
255.555,1.025
255.585,1.026
255.615,1.028
255.645,1.026
255.675,1.025
255.705,1.023
255.735,1.019
255.765,1.023
255.795,1.023
255.825,1.023
255.855,1.021
255.885,1.021
255.915,1.023
255.945,1.023
255.975,1.024
256.005,1.023
256.035,1.020
256.065,1.023
256.095,1.025
256.125,1.020
256.155,1.024
256.185,1.024
256.215,1.022
256.245,1.021
256.275,1.024
256.305,1.023
256.335,1.020
256.365,1.022
256.395,1.021
256.425,1.022
256.455,1.025
256.485,1.021
256.515,1.022
256.545,1.022
256.575,1.027
256.605,1.026
256.635,1.022
256.665,1.026
256.695,1.020
256.725,1.021
256.755,1.020
256.785,1.027
256.815,1.029
256.845,1.023
256.875,1.021
256.905,1.020
256.935,1.022
256.965,1.023
256.995,1.021
257.025,1.022
257.055,1.022
257.085,1.026
257.115,1.023
257.145,1.022
257.175,1.025
257.205,1.021
257.235,1.022
257.265,1.021
257.295,1.024
257.325,1.019
257.355,1.022
257.385,1.024
257.415,1.026
257.445,1.026
257.475,1.020
257.505,1.022
257.535,1.021
257.565,1.021
257.595,1.020
257.625,1.021
257.655,1.024
257.685,1.022
257.715,1.025
257.745,1.021
257.775,1.021
257.805,1.021
257.835,1.023
257.865,1.021
257.895,1.026
257.925,1.021
257.955,1.018
257.985,1.022
258.015,1.027
258.045,1.024
258.075,1.021
258.105,1.022
258.135,1.024
258.165,1.025
258.195,1.020
258.225,1.021
258.255,1.025
258.285,1.024
258.315,1.025
