df_hash,22ZHK4.SWSTG1
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.3DZJ
person_label,V43
date_time_start,2025-10-27_14-26-26.785000_+03
date_time_start_unix,1761560786.785
date_time_end,2025-10-27_14-34-14.077000_+03
length_difference_noticed,no

time,acc_x,acc_y,acc_z
5.196,-0.643,0.787,-0.039
5.206,-0.645,0.787,-0.039
5.216,-0.645,0.791,-0.039
5.226,-0.645,0.791,-0.033
5.236,-0.646,0.791,-0.041
5.245,-0.646,0.789,-0.041
5.255,-0.646,0.785,-0.041
5.265,-0.646,0.785,-0.043
5.275,-0.648,0.793,-0.039
5.285,-0.650,0.789,-0.039
5.295,-0.646,0.793,-0.039
5.305,-0.645,0.793,-0.041
5.315,-0.645,0.791,-0.039
5.325,-0.643,0.793,-0.043
5.335,-0.643,0.789,-0.043
5.345,-0.643,0.789,-0.039
5.355,-0.641,0.791,-0.039
5.365,-0.643,0.793,-0.041
5.375,-0.645,0.791,-0.041
5.384,-0.645,0.791,-0.041
5.394,-0.648,0.791,-0.041
5.404,-0.646,0.793,-0.041
5.414,-0.646,0.793,-0.043
5.424,-0.646,0.791,-0.045
5.434,-0.648,0.791,-0.039
5.444,-0.646,0.793,-0.041
5.454,-0.645,0.791,-0.039
5.464,-0.648,0.791,-0.039
5.474,-0.646,0.791,-0.043
5.484,-0.646,0.791,-0.043
5.494,-0.646,0.793,-0.039
5.504,-0.641,0.789,-0.035
5.514,-0.646,0.795,-0.029
5.523,-0.646,0.793,-0.035
5.533,-0.643,0.785,-0.041
5.543,-0.645,0.783,-0.041
5.553,-0.648,0.787,-0.039
5.563,-0.650,0.787,-0.037
5.573,-0.652,0.789,-0.039
5.583,-0.650,0.791,-0.039
5.593,-0.652,0.793,-0.037
5.603,-0.650,0.787,-0.039
5.613,-0.646,0.783,-0.043
5.623,-0.646,0.781,-0.043
5.633,-0.643,0.787,-0.045
5.643,-0.645,0.787,-0.043
5.653,-0.645,0.789,-0.041
5.662,-0.646,0.791,-0.043
5.672,-0.648,0.791,-0.045
5.682,-0.648,0.793,-0.045
5.692,-0.650,0.791,-0.043
5.702,-0.648,0.791,-0.045
5.712,-0.646,0.789,-0.045
5.722,-0.646,0.787,-0.047
5.732,-0.646,0.793,-0.047
5.742,-0.646,0.795,-0.047
5.752,-0.643,0.791,-0.049
5.762,-0.643,0.793,-0.045
5.772,-0.643,0.795,-0.045
5.782,-0.641,0.795,-0.041
5.792,-0.643,0.795,-0.045
5.801,-0.646,0.791,-0.045
5.811,-0.650,0.793,-0.045
5.821,-0.645,0.791,-0.043
5.831,-0.646,0.793,-0.041
5.841,-0.645,0.793,-0.043
5.851,-0.648,0.789,-0.043
5.861,-0.646,0.787,-0.043
5.871,-0.646,0.785,-0.037
5.881,-0.645,0.789,-0.037
5.891,-0.646,0.785,-0.039
5.901,-0.645,0.785,-0.039
5.911,-0.646,0.791,-0.039
5.921,-0.648,0.787,-0.035
5.931,-0.648,0.787,-0.047
5.940,-0.652,0.783,-0.045
5.950,-0.654,0.789,-0.039
5.960,-0.652,0.789,-0.043
5.970,-0.652,0.789,-0.043
5.980,-0.650,0.791,-0.047
5.990,-0.650,0.789,-0.043
6.000,-0.650,0.789,-0.043
6.010,-0.646,0.789,-0.041
6.020,-0.645,0.791,-0.043
6.030,-0.643,0.789,-0.045
6.040,-0.645,0.789,-0.045
6.050,-0.641,0.791,-0.049
6.060,-0.645,0.791,-0.045
6.070,-0.646,0.793,-0.045
6.079,-0.646,0.791,-0.045
6.089,-0.648,0.791,-0.041
6.099,-0.650,0.793,-0.043
6.109,-0.648,0.789,-0.047
6.119,-0.648,0.789,-0.047
6.129,-0.646,0.787,-0.043
6.139,-0.648,0.791,-0.045
6.149,-0.646,0.789,-0.047
6.159,-0.648,0.791,-0.045
6.169,-0.648,0.791,-0.049
6.179,-0.648,0.787,-0.047
6.189,-0.645,0.791,-0.041
6.199,-0.646,0.795,-0.043
6.209,-0.639,0.783,-0.047
6.218,-0.641,0.783,-0.051
6.228,-0.646,0.793,-0.047
6.238,-0.648,0.793,-0.045
6.248,-0.648,0.793,-0.045
6.258,-0.648,0.793,-0.045
6.268,-0.650,0.795,-0.045
6.278,-0.650,0.793,-0.047
6.288,-0.650,0.791,-0.049
6.298,-0.646,0.789,-0.049
6.308,-0.643,0.785,-0.045
6.318,-0.639,0.781,-0.047
6.328,-0.643,0.785,-0.047
6.338,-0.643,0.785,-0.049
6.348,-0.646,0.791,-0.049
6.357,-0.650,0.793,-0.047
6.367,-0.648,0.793,-0.043
6.377,-0.650,0.795,-0.049
6.387,-0.646,0.791,-0.049
6.397,-0.648,0.789,-0.045
6.407,-0.645,0.791,-0.051
6.417,-0.645,0.793,-0.051
6.427,-0.645,0.791,-0.047
6.437,-0.646,0.791,-0.045
6.447,-0.645,0.797,-0.049
6.457,-0.645,0.793,-0.049
6.467,-0.648,0.791,-0.047
6.477,-0.646,0.791,-0.045
6.487,-0.646,0.793,-0.045
6.496,-0.648,0.787,-0.045
6.506,-0.648,0.785,-0.045
6.516,-0.650,0.785,-0.047
6.526,-0.652,0.785,-0.049
6.536,-0.652,0.787,-0.045
6.546,-0.652,0.787,-0.043
6.556,-0.650,0.787,-0.045
6.566,-0.652,0.787,-0.045
6.576,-0.654,0.783,-0.041
6.586,-0.652,0.781,-0.043
6.596,-0.652,0.781,-0.045
6.606,-0.650,0.783,-0.045
6.616,-0.654,0.787,-0.047
6.626,-0.654,0.783,-0.043
6.635,-0.652,0.783,-0.047
6.645,-0.656,0.791,-0.043
6.655,-0.654,0.789,-0.047
6.665,-0.656,0.787,-0.043
6.675,-0.654,0.781,-0.047
6.685,-0.652,0.779,-0.043
6.695,-0.652,0.785,-0.051
6.705,-0.654,0.781,-0.045
6.715,-0.654,0.783,-0.041
6.725,-0.658,0.783,-0.043
6.735,-0.650,0.781,-0.041
6.745,-0.654,0.789,-0.039
6.755,-0.650,0.795,-0.033
6.765,-0.650,0.785,-0.037
6.774,-0.650,0.779,-0.041
6.784,-0.654,0.775,-0.045
6.794,-0.656,0.775,-0.047
6.804,-0.660,0.777,-0.047
6.814,-0.660,0.779,-0.047
6.824,-0.660,0.779,-0.047
6.834,-0.664,0.779,-0.047
6.844,-0.662,0.783,-0.047
6.854,-0.658,0.781,-0.045
6.864,-0.658,0.781,-0.045
6.874,-0.654,0.779,-0.049
6.884,-0.652,0.777,-0.045
6.894,-0.652,0.779,-0.049
6.904,-0.656,0.785,-0.047
6.913,-0.658,0.787,-0.049
6.923,-0.650,0.789,-0.041
6.933,-0.656,0.787,-0.047
6.943,-0.658,0.783,-0.045
6.953,-0.656,0.783,-0.049
6.963,-0.656,0.783,-0.049
6.973,-0.658,0.783,-0.051
6.983,-0.660,0.779,-0.047
6.993,-0.660,0.785,-0.045
7.003,-0.658,0.789,-0.047
7.013,-0.660,0.781,-0.047
7.023,-0.654,0.777,-0.049
7.033,-0.650,0.779,-0.045
7.043,-0.654,0.785,-0.043
7.053,-0.650,0.781,-0.043
7.062,-0.648,0.779,-0.045
7.072,-0.652,0.785,-0.047
7.082,-0.654,0.787,-0.045
7.092,-0.654,0.785,-0.045
7.102,-0.652,0.785,-0.045
7.112,-0.652,0.787,-0.049
7.122,-0.656,0.789,-0.047
7.132,-0.654,0.785,-0.047
7.142,-0.652,0.785,-0.047
7.152,-0.654,0.783,-0.045
7.162,-0.654,0.781,-0.045
7.172,-0.652,0.781,-0.049
7.182,-0.652,0.779,-0.049
7.192,-0.652,0.781,-0.047
7.201,-0.654,0.785,-0.047
7.211,-0.654,0.783,-0.047
7.221,-0.654,0.781,-0.049
7.231,-0.656,0.785,-0.051
7.241,-0.656,0.785,-0.049
7.251,-0.654,0.785,-0.049
7.261,-0.654,0.787,-0.047
7.271,-0.650,0.783,-0.051
7.281,-0.654,0.789,-0.047
7.291,-0.652,0.787,-0.049
7.301,-0.650,0.787,-0.049
7.311,-0.654,0.789,-0.047
7.321,-0.654,0.785,-0.047
7.331,-0.652,0.787,-0.047
7.340,-0.652,0.787,-0.047
7.350,-0.656,0.783,-0.049
7.360,-0.656,0.785,-0.045
7.370,-0.654,0.785,-0.045
7.380,-0.658,0.785,-0.045
7.390,-0.658,0.781,-0.047
7.400,-0.656,0.783,-0.043
7.410,-0.656,0.779,-0.047
7.420,-0.654,0.779,-0.047
7.430,-0.656,0.779,-0.045
7.440,-0.656,0.781,-0.045
7.450,-0.654,0.779,-0.045
7.460,-0.654,0.779,-0.045
7.470,-0.656,0.779,-0.045
7.479,-0.658,0.781,-0.043
7.489,-0.654,0.781,-0.043
7.499,-0.656,0.779,-0.043
7.509,-0.654,0.781,-0.043
7.519,-0.658,0.781,-0.047
7.529,-0.656,0.781,-0.047
7.539,-0.654,0.785,-0.043
7.549,-0.654,0.785,-0.047
7.559,-0.654,0.787,-0.045
7.569,-0.654,0.785,-0.045
7.579,-0.652,0.783,-0.047
7.589,-0.654,0.787,-0.045
7.599,-0.658,0.787,-0.047
7.609,-0.656,0.781,-0.047
7.618,-0.654,0.783,-0.051
7.628,-0.652,0.783,-0.047
7.638,-0.650,0.781,-0.045
7.648,-0.654,0.783,-0.045
7.658,-0.650,0.779,-0.047
7.668,-0.652,0.783,-0.045
7.678,-0.656,0.787,-0.039
7.688,-0.654,0.787,-0.039
7.698,-0.652,0.779,-0.045
7.708,-0.650,0.777,-0.051
7.718,-0.656,0.779,-0.047
7.728,-0.658,0.783,-0.047
7.738,-0.662,0.783,-0.045
7.748,-0.656,0.787,-0.041
7.757,-0.656,0.787,-0.045
7.767,-0.658,0.787,-0.047
7.777,-0.656,0.785,-0.047
7.787,-0.654,0.785,-0.047
7.797,-0.654,0.781,-0.047
7.807,-0.652,0.781,-0.045
7.817,-0.652,0.781,-0.045
7.827,-0.650,0.783,-0.049
7.837,-0.654,0.787,-0.045
7.847,-0.656,0.787,-0.045
7.857,-0.658,0.785,-0.045
7.867,-0.654,0.781,-0.045
7.877,-0.658,0.779,-0.047
7.887,-0.658,0.779,-0.047
7.896,-0.656,0.781,-0.045
7.906,-0.658,0.779,-0.045
7.916,-0.658,0.781,-0.049
7.926,-0.660,0.781,-0.043
7.936,-0.660,0.783,-0.045
7.946,-0.664,0.781,-0.049
7.956,-0.654,0.777,-0.045
7.966,-0.654,0.783,-0.041
7.976,-0.654,0.781,-0.045
7.986,-0.648,0.775,-0.047
7.996,-0.652,0.781,-0.045
8.006,-0.654,0.785,-0.045
8.016,-0.656,0.783,-0.045
8.026,-0.656,0.787,-0.045
8.035,-0.654,0.785,-0.049
8.045,-0.658,0.787,-0.043
8.055,-0.658,0.781,-0.045
8.065,-0.656,0.783,-0.045
8.075,-0.656,0.781,-0.045
8.085,-0.656,0.781,-0.047
8.095,-0.654,0.779,-0.045
8.105,-0.648,0.779,-0.051
8.115,-0.652,0.781,-0.047
8.125,-0.654,0.781,-0.049
8.135,-0.654,0.783,-0.049
8.145,-0.658,0.783,-0.047
8.155,-0.654,0.785,-0.047
8.165,-0.658,0.781,-0.049
8.174,-0.656,0.783,-0.051
8.184,-0.656,0.787,-0.051
8.194,-0.654,0.781,-0.047
8.204,-0.654,0.787,-0.049
8.214,-0.648,0.787,-0.049
8.224,-0.654,0.785,-0.047
8.234,-0.652,0.789,-0.045
8.244,-0.650,0.791,-0.047
8.254,-0.654,0.787,-0.045
8.264,-0.652,0.785,-0.049
8.274,-0.654,0.785,-0.049
8.284,-0.652,0.785,-0.045
8.294,-0.656,0.785,-0.049
8.304,-0.654,0.783,-0.043
8.313,-0.656,0.785,-0.047
8.323,-0.654,0.783,-0.047
8.333,-0.656,0.781,-0.049
8.343,-0.660,0.787,-0.047
8.353,-0.654,0.781,-0.047
8.363,-0.658,0.781,-0.049
8.373,-0.658,0.779,-0.045
8.383,-0.656,0.781,-0.045
8.393,-0.654,0.783,-0.047
8.403,-0.658,0.783,-0.045
8.413,-0.652,0.781,-0.043
8.423,-0.654,0.781,-0.041
8.433,-0.656,0.783,-0.045
8.443,-0.654,0.781,-0.045
8.452,-0.652,0.783,-0.043
8.462,-0.654,0.785,-0.043
8.472,-0.654,0.783,-0.047
8.482,-0.654,0.787,-0.045
8.492,-0.656,0.785,-0.045
8.502,-0.654,0.785,-0.045
8.512,-0.654,0.787,-0.047
8.522,-0.652,0.787,-0.045
8.532,-0.650,0.787,-0.045
8.542,-0.658,0.785,-0.045
8.552,-0.656,0.785,-0.045
8.562,-0.654,0.781,-0.045
8.572,-0.654,0.781,-0.045
8.582,-0.656,0.781,-0.049
8.591,-0.648,0.781,-0.047
8.601,-0.652,0.785,-0.045
8.611,-0.652,0.785,-0.047
8.621,-0.652,0.781,-0.047
8.631,-0.654,0.795,-0.039
8.641,-0.652,0.791,-0.043
8.651,-0.648,0.787,-0.045
8.661,-0.650,0.781,-0.047
8.671,-0.654,0.779,-0.049
8.681,-0.658,0.783,-0.049
8.691,-0.658,0.787,-0.051
8.701,-0.660,0.785,-0.049
8.711,-0.654,0.787,-0.051
8.721,-0.656,0.787,-0.049
8.730,-0.656,0.785,-0.047
8.740,-0.656,0.783,-0.051
8.750,-0.652,0.787,-0.047
8.760,-0.654,0.781,-0.047
8.770,-0.652,0.783,-0.047
8.780,-0.652,0.781,-0.047
8.790,-0.654,0.781,-0.045
8.800,-0.654,0.787,-0.045
8.810,-0.652,0.787,-0.043
8.820,-0.658,0.785,-0.043
8.830,-0.660,0.781,-0.043
8.840,-0.658,0.779,-0.047
8.850,-0.658,0.779,-0.049
8.860,-0.658,0.781,-0.047
8.870,-0.656,0.783,-0.047
8.879,-0.654,0.783,-0.047
8.889,-0.654,0.787,-0.043
8.899,-0.656,0.785,-0.045
8.909,-0.656,0.779,-0.043
8.919,-0.652,0.783,-0.043
8.929,-0.656,0.789,-0.039
8.939,-0.646,0.779,-0.045
8.949,-0.648,0.777,-0.041
8.959,-0.652,0.785,-0.041
8.969,-0.652,0.787,-0.043
8.979,-0.656,0.789,-0.041
8.989,-0.654,0.787,-0.043
8.999,-0.654,0.787,-0.043
9.009,-0.654,0.783,-0.045
9.018,-0.652,0.783,-0.045
9.028,-0.656,0.781,-0.047
9.038,-0.654,0.785,-0.045
9.048,-0.652,0.781,-0.045
9.058,-0.650,0.783,-0.045
9.068,-0.652,0.785,-0.049
9.078,-0.656,0.785,-0.045
9.088,-0.658,0.783,-0.043
9.098,-0.656,0.783,-0.049
9.108,-0.658,0.781,-0.047
9.118,-0.658,0.783,-0.051
9.128,-0.660,0.781,-0.049
9.138,-0.660,0.783,-0.049
9.148,-0.658,0.781,-0.051
9.157,-0.658,0.781,-0.051
9.167,-0.658,0.779,-0.051
9.177,-0.658,0.783,-0.049
9.187,-0.656,0.787,-0.047
9.197,-0.656,0.783,-0.047
9.207,-0.654,0.787,-0.045
9.217,-0.652,0.785,-0.047
9.227,-0.654,0.783,-0.049
9.237,-0.654,0.783,-0.047
9.247,-0.656,0.783,-0.047
9.257,-0.656,0.785,-0.051
9.267,-0.654,0.783,-0.047
9.277,-0.660,0.783,-0.047
9.287,-0.660,0.787,-0.049
9.296,-0.660,0.783,-0.053
9.306,-0.658,0.783,-0.049
9.316,-0.656,0.783,-0.051
9.326,-0.658,0.781,-0.047
9.336,-0.654,0.781,-0.045
9.346,-0.654,0.781,-0.049
9.356,-0.654,0.781,-0.047
9.366,-0.654,0.783,-0.047
9.376,-0.654,0.779,-0.045
9.386,-0.652,0.783,-0.045
9.396,-0.650,0.783,-0.047
9.406,-0.652,0.785,-0.045
9.416,-0.652,0.785,-0.047
9.426,-0.652,0.789,-0.045
9.435,-0.650,0.787,-0.045
9.445,-0.650,0.785,-0.045
9.455,-0.650,0.789,-0.045
9.465,-0.652,0.789,-0.045
9.475,-0.650,0.785,-0.045
9.485,-0.652,0.785,-0.043
9.495,-0.652,0.785,-0.045
9.505,-0.650,0.785,-0.041
9.515,-0.654,0.783,-0.047
9.525,-0.652,0.783,-0.047
9.535,-0.650,0.785,-0.049
9.545,-0.646,0.787,-0.043
9.555,-0.645,0.787,-0.045
9.565,-0.645,0.787,-0.041
9.574,-0.645,0.789,-0.041
9.584,-0.646,0.793,-0.041
9.594,-0.645,0.795,-0.043
9.604,-0.648,0.789,-0.047
9.614,-0.650,0.789,-0.047
9.624,-0.654,0.785,-0.049
9.634,-0.654,0.785,-0.049
9.644,-0.654,0.791,-0.049
9.654,-0.658,0.789,-0.045
9.664,-0.656,0.787,-0.045
9.674,-0.654,0.787,-0.045
9.684,-0.656,0.783,-0.045
9.694,-0.650,0.781,-0.045
9.704,-0.648,0.781,-0.043
9.713,-0.648,0.781,-0.045
9.723,-0.652,0.783,-0.043
9.733,-0.648,0.779,-0.045
9.743,-0.654,0.783,-0.045
9.753,-0.654,0.783,-0.043
9.763,-0.656,0.785,-0.043
9.773,-0.656,0.781,-0.043
9.783,-0.654,0.783,-0.045
9.793,-0.654,0.779,-0.045
9.803,-0.658,0.783,-0.043
9.813,-0.654,0.783,-0.041
9.823,-0.656,0.783,-0.039
9.833,-0.656,0.785,-0.041
9.843,-0.656,0.785,-0.043
9.852,-0.654,0.779,-0.043
9.862,-0.654,0.785,-0.041
9.872,-0.658,0.789,-0.035
9.882,-0.656,0.783,-0.041
9.892,-0.652,0.777,-0.043
9.902,-0.656,0.779,-0.047
9.912,-0.658,0.783,-0.041
9.922,-0.658,0.785,-0.045
9.932,-0.660,0.785,-0.045
9.942,-0.658,0.785,-0.043
9.952,-0.658,0.785,-0.045
9.962,-0.656,0.783,-0.045
9.972,-0.656,0.779,-0.047
9.982,-0.652,0.779,-0.049
9.991,-0.652,0.779,-0.051
10.001,-0.654,0.781,-0.047
10.011,-0.656,0.785,-0.049
10.021,-0.652,0.787,-0.047
10.031,-0.654,0.787,-0.049
10.041,-0.654,0.785,-0.047
10.051,-0.656,0.787,-0.049
10.061,-0.656,0.783,-0.049
10.071,-0.658,0.787,-0.051
10.081,-0.652,0.787,-0.051
10.091,-0.654,0.787,-0.049
10.101,-0.654,0.787,-0.051
10.111,-0.652,0.783,-0.049
10.121,-0.652,0.783,-0.051
10.130,-0.652,0.785,-0.049
10.140,-0.652,0.785,-0.049
10.150,-0.650,0.785,-0.045
10.160,-0.652,0.785,-0.051
10.170,-0.652,0.785,-0.047
10.180,-0.650,0.789,-0.053
10.190,-0.654,0.785,-0.053
10.200,-0.652,0.783,-0.049
10.210,-0.656,0.785,-0.049
10.220,-0.650,0.785,-0.047
10.230,-0.652,0.781,-0.049
10.240,-0.654,0.783,-0.047
10.250,-0.654,0.783,-0.047
10.260,-0.656,0.783,-0.047
10.269,-0.656,0.783,-0.045
10.279,-0.652,0.781,-0.045
10.289,-0.656,0.783,-0.045
10.299,-0.654,0.783,-0.045
10.309,-0.652,0.781,-0.047
10.319,-0.654,0.781,-0.045
10.329,-0.652,0.787,-0.047
10.339,-0.652,0.787,-0.045
10.349,-0.652,0.783,-0.047
10.359,-0.652,0.781,-0.045
10.369,-0.654,0.785,-0.047
10.379,-0.652,0.785,-0.045
10.389,-0.652,0.785,-0.047
10.399,-0.654,0.789,-0.045
10.408,-0.650,0.787,-0.049
10.418,-0.654,0.787,-0.045
10.428,-0.654,0.789,-0.045
10.438,-0.654,0.787,-0.051
10.448,-0.650,0.785,-0.049
10.458,-0.652,0.779,-0.051
10.468,-0.650,0.783,-0.049
10.478,-0.646,0.781,-0.047
10.488,-0.648,0.783,-0.047
10.498,-0.646,0.781,-0.049
10.508,-0.650,0.789,-0.045
10.518,-0.648,0.793,-0.045
10.528,-0.648,0.789,-0.045
10.538,-0.648,0.789,-0.049
10.548,-0.650,0.789,-0.051
10.557,-0.648,0.785,-0.051
10.567,-0.652,0.787,-0.053
10.577,-0.652,0.789,-0.047
10.587,-0.652,0.789,-0.051
10.597,-0.650,0.789,-0.047
10.607,-0.654,0.791,-0.049
10.617,-0.652,0.793,-0.049
10.627,-0.652,0.795,-0.051
10.637,-0.650,0.793,-0.049
10.647,-0.648,0.791,-0.045
10.657,-0.648,0.787,-0.047
10.667,-0.650,0.787,-0.047
10.677,-0.650,0.787,-0.045
10.687,-0.652,0.791,-0.045
10.696,-0.652,0.789,-0.045
10.706,-0.658,0.785,-0.043
10.716,-0.658,0.785,-0.045
10.726,-0.660,0.781,-0.049
10.736,-0.656,0.775,-0.047
10.746,-0.658,0.779,-0.047
10.756,-0.660,0.781,-0.049
10.766,-0.660,0.779,-0.045
10.776,-0.658,0.781,-0.049
10.786,-0.654,0.777,-0.045
10.796,-0.658,0.791,-0.039
10.806,-0.660,0.785,-0.037
10.816,-0.648,0.777,-0.041
10.826,-0.648,0.777,-0.039
10.835,-0.654,0.781,-0.039
10.845,-0.656,0.781,-0.039
10.855,-0.656,0.787,-0.037
10.865,-0.660,0.783,-0.037
10.875,-0.660,0.787,-0.037
10.885,-0.658,0.785,-0.035
10.895,-0.658,0.781,-0.039
10.905,-0.658,0.777,-0.041
10.915,-0.656,0.775,-0.041
10.925,-0.658,0.775,-0.039
10.935,-0.658,0.777,-0.041
10.945,-0.660,0.777,-0.041
10.955,-0.658,0.781,-0.041
10.965,-0.662,0.781,-0.039
10.974,-0.662,0.781,-0.039
10.984,-0.660,0.783,-0.043
10.994,-0.660,0.785,-0.045
11.004,-0.660,0.783,-0.045
